,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,19:46,,0,,2,"GOOD LAYUP by ABRAMS,JONATHAN(in the paint)",BCM 0-2 (+2),,"GOOD LAYUP by ABRAMS,JONATHAN(in the paint)",1,layup,good,berry college,"abrams,jonathan",2.0,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1186.0,huntingdon,1,0.0,0.0
1,1,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,19:11,,0,,2,"FOUL  by WHALEN,MAC",,,"FOUL  by WHALEN,MAC",1,foul,,berry college,"whalen,mac",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1151.0,huntingdon,1,0.0,0.0
2,2,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,19:08,"GOOD JUMPER by PETTY,RYAN",2,,2,,HCM 2-2 (0),,"GOOD JUMPER by PETTY,RYAN",1,jumper,good,huntingdon,"petty,ryan",2.0,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1148.0,huntingdon,1,4.0,0.0
3,3,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:54,"FOUL  by THOMAS,JEREMIAH",2,,2,,,,"FOUL  by THOMAS,JEREMIAH",1,foul,,huntingdon,"thomas,jeremiah",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1134.0,berry college,2,0.0,1.0
4,4,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:54,,2,,2,"MISS FT by GRAHAM,LAKE",,,"MISS FT by GRAHAM,LAKE",1,free throw,missed,berry college,"graham,lake",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1134.0,berry college,2,0.0,1.0
5,5,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,--,,2,,2,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,berry college,,,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",,berry college,2,0.0,1.0
6,6,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:54,,2,,3,"GOOD FT by GRAHAM,LAKE",BCM 2-3 (+1),,"GOOD FT by GRAHAM,LAKE",1,free throw,good,berry college,"graham,lake",1.0,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1134.0,berry college,2,1.0,1.0
7,7,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:49,"GOOD LAYUP by THOMAS,JEREMIAH(in the paint)",4,,3,,HCM 4-3 (-1),,"GOOD LAYUP by THOMAS,JEREMIAH(in the paint)",1,layup,good,huntingdon,"thomas,jeremiah",2.0,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1129.0,huntingdon,3,2.0,2.0
8,8,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:29,,4,,3,"MISS 3PTR by WHALEN,MAC",,,"MISS 3PTR by WHALEN,MAC",1,three pointer,missed,berry college,"whalen,mac",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1109.0,berry college,4,0.0,0.0
9,9,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,--,"REBOUND DEF by THOMAS,JEREMIAH",4,,3,,,,"REBOUND DEF by THOMAS,JEREMIAH",1,defensive rebound,,huntingdon,"thomas,jeremiah",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",,berry college,4,0.0,0.0
10,10,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:20,"MISS 3PTR by VARNEY,JASON",4,,3,,,,"MISS 3PTR by VARNEY,JASON",1,three pointer,missed,huntingdon,"varney,jason",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1100.0,huntingdon,5,0.0,0.0
11,11,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,--,,4,,3,"REBOUND DEF by ABRAMS,JONATHAN",,,"REBOUND DEF by ABRAMS,JONATHAN",1,defensive rebound,,berry college,"abrams,jonathan",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",,huntingdon,5,0.0,0.0
12,12,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:11,,4,,3,"MISS 3PTR by SMOAK,HUNTER",,,"MISS 3PTR by SMOAK,HUNTER",1,three pointer,missed,berry college,"smoak,hunter",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1091.0,berry college,6,0.0,0.0
13,13,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,--,"REBOUND DEF by THOMAS,JEREMIAH",4,,3,,,,"REBOUND DEF by THOMAS,JEREMIAH",1,defensive rebound,,huntingdon,"thomas,jeremiah",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",,berry college,6,0.0,0.0
14,14,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,18:05,"TURNOVER  by THOMAS,JEREMIAH",4,,3,,,,"TURNOVER  by THOMAS,JEREMIAH",1,turnover,,huntingdon,"thomas,jeremiah",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1085.0,huntingdon,7,0.0,0.0
15,15,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,17:52,,4,,3,"MISS 3PTR by WHALEN,MAC",,,"MISS 3PTR by WHALEN,MAC",1,three pointer,missed,berry college,"whalen,mac",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",1072.0,berry college,8,0.0,0.0
16,16,735,Berry College,Huntingdon,0,77-85,"27,32,9,17","32,27,9,9",4-11,5-10,,,01/16/13,7 p.m.,,"Rome, Ga. (The Cage Center)",Win,4,True,435,False,--,"REBOUND DEF by STUBBS,TYLER",4,,3,,,,"REBOUND DEF by STUBBS,TYLER",1,defensive rebound,,huntingdon,"stubbs,tyler",,"['petty,ryan', 'stubbs,tyler', 'varney,jason', 'thomas,jeremiah', 'lee,jerrod']","['abrams,jonathan', 'whalen,mac', 'graham,lake', 'smoak,hunter', 'howard,mac']",,berry college,8,0.0,0.0
