,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,19:42,,,,,"MISS LAYUP by DURHAM,TERRY(in the paint)",,,"MISS LAYUP by DURHAM,TERRY(in the paint)",1,layup,missed,west ala.,"durham,terry",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",1182.0,berry,1,0,0.0
1,1,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,19:42,"BLOCK  by CLARK,BRYCE",,,,,,,"BLOCK  by CLARK,BRYCE",1,block,,berry,"clark,bryce",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",1182.0,berry,1,0,0.0
2,2,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,--,"REBOUND DEF by CLARK,BRYCE",,,,,,,"REBOUND DEF by CLARK,BRYCE",1,defensive rebound,,berry,"clark,bryce",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",,berry,1,0,0.0
3,3,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,19:09,"MISS JUMPER by CLARK,BRYCE(in the paint)",,,,,,,"MISS JUMPER by CLARK,BRYCE(in the paint)",1,jumper,missed,berry,"clark,bryce",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",1149.0,berry,1,0,0.0
4,4,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,--,,,,,"REBOUND DEF by DURHAM,TERRY",,,"REBOUND DEF by DURHAM,TERRY",1,defensive rebound,,west ala.,"durham,terry",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",,berry,1,0,0.0
5,5,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,19:01,,,,,"MISS JUMPER by GARNER,KURAN(in the paint)",,,"MISS JUMPER by GARNER,KURAN(in the paint)",1,jumper,missed,west ala.,"garner,kuran",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",1141.0,west ala.,2,0,0.0
6,6,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",1,defensive rebound,,berry,"ellis,chase",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",,west ala.,2,0,0.0
7,7,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,18:43,"MISS JUMPER by COSTAS,RILEY(in the paint)",,,,,,,"MISS JUMPER by COSTAS,RILEY(in the paint)",1,jumper,missed,berry,"costas,riley",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",1123.0,berry,3,0,0.0
8,8,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,--,,,,,"REBOUND DEF by DURHAM,TERRY",,,"REBOUND DEF by DURHAM,TERRY",1,defensive rebound,,west ala.,"durham,terry",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",,berry,3,0,0.0
9,9,5415,West Ala.,Berry,0,65-78,"40,38","21,44",9-2,8-0,4-2,1-0,12/14/22,6:00 PM,,"Pruitt Hall, Livingston, AL",Win,2,False,112,False,18:22,,,,,"MISS JUMPER by ALLEN,SHARDARRION",,,"MISS JUMPER by ALLEN,SHARDARRION",1,jumper,missed,west ala.,"allen,shardarrion",,"['honroth,owen', 'ellis,chase', 'costas,riley', 'benham,,braxton', 'clark,bryce']","['garner,kuran', 'allison,justin', 'durham,terry', 'allen,shardarrion', 'melton,cj']",1102.0,west ala.,4,0,0.0
