,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,19:44,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",1,three pointer,missed,centre college,"whiteside,donovan",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",1184.0,birmingham southern college,1,0,0.0
1,1,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,birmingham southern college,,,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",,birmingham southern college,1,0,0.0
2,2,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,19:21,"MISS 3PTR by HOLLAND,JASON",,,,,,,"MISS 3PTR by HOLLAND,JASON",1,three pointer,missed,birmingham southern college,"holland,jason",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",1161.0,birmingham southern college,1,0,0.0
3,3,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",1,defensive rebound,,centre college,"lopez,collin",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",,birmingham southern college,1,0,0.0
4,4,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,19:08,,0.0,,3.0,"GOOD 3PTR by WHITESIDE,DONOVAN",CENTRE_M 0-3 (-3),,"GOOD 3PTR by WHITESIDE,DONOVAN",1,three pointer,good,centre college,"whiteside,donovan",3.0,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",1148.0,centre college,2,0,0.0
5,5,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,--,,0.0,,3.0,"ASSIST  by MURRAY,RYAN",,,"ASSIST  by MURRAY,RYAN",1,assist,,centre college,"murray,ryan",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",,centre college,2,0,0.0
6,6,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,18:40,"TURNOVER  by FREEMAN,SCHYLAR",0.0,,3.0,,,,"TURNOVER  by FREEMAN,SCHYLAR",1,turnover,,birmingham southern college,"freeman,schylar",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",1120.0,centre college,2,0,0.0
7,7,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,18:40,,0.0,,3.0,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",1,turnover,,centre college,"scinta,blake",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",1120.0,centre college,2,0,0.0
8,8,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,18:25,"GOOD LAYUP by FREEMAN,SCHYLAR(in the paint)",2.0,,3.0,,BSCM 2-3 (-1),,"GOOD LAYUP by FREEMAN,SCHYLAR(in the paint)",1,layup,good,birmingham southern college,"freeman,schylar",2.0,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",1105.0,birmingham southern college,3,0,0.0
9,9,650,Centre College,Birmingham Southern College,1,71-85,"50,35","33,38",10-3,7-5,3-0,1-2,01/12/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,250,False,--,"ASSIST  by SCHAMP,GRIFFIN",2.0,,3.0,,,,"ASSIST  by SCHAMP,GRIFFIN",1,assist,,birmingham southern college,"schamp,griffin",,"['schamp,griffin', 'thomas,larry', 'freeman,schylar', 'holland,jason', 'welch,ross']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'scinta,blake', 'murray,ryan']",,birmingham southern college,3,0,0.0
