Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND DEF by HODGE,NILAN",,,"REBOUND DEF by HODGE,NILAN",2
16:15,,,,,"MISS 3PTR by AFFRONTI,LEWIS",,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
16:06,"MISS JUMPER by DAVIS,ALEX",,,,,,,"MISS JUMPER by DAVIS,ALEX",2
16:06,,,,,"BLOCK  by CARTER,KESHONN",,,"BLOCK  by CARTER,KESHONN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
16:06,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
16:06,,,,,"SUB IN by HEATHERLY,GARRETT",,,"SUB IN by HEATHERLY,GARRETT",2
16:06,,,,,"SUB OUT by BROWN,TYLER",,,"SUB OUT by BROWN,TYLER",2
16:06,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
15:50,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
15:39,,,,,"FOUL  by AFFRONTI,LEWIS",,,"FOUL  by AFFRONTI,LEWIS",2
15:39,"GOOD FT by JOVAAG,BRANDEN",38 (+4),,34,,OUM 38-34 (-4),,"GOOD FT by JOVAAG,BRANDEN",2
15:39,"MISS FT by JOVAAG,BRANDEN",,,,,,,"MISS FT by JOVAAG,BRANDEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
15:39,"GOOD FT by JOVAAG,BRANDEN",39 (+5),,34,,OUM 39-34 (-5),,"GOOD FT by JOVAAG,BRANDEN",2
15:39,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
15:39,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
15:39,,,,,"SUB IN by BROWN,TYLER",,,"SUB IN by BROWN,TYLER",2
15:39,,,,,"SUB OUT by AFFRONTI,LEWIS",,,"SUB OUT by AFFRONTI,LEWIS",2
15:30,"FOUL  by HAMILTON,PRICE",,,,,,,"FOUL  by HAMILTON,PRICE",2
15:30,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
15:30,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
15:29,,,,,"TURNOVER  by BOULDIN,BRETT",,,"TURNOVER  by BOULDIN,BRETT",2
15:13,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",2
--,,,,,"REBOUND DEF by BOULDIN,BRETT",,,"REBOUND DEF by BOULDIN,BRETT",2
15:05,,39 (+3),,36,"GOOD LAYUP by HODGE,NILAN(in the paint)",SEWANEE 39-36 (-3),,"GOOD LAYUP by HODGE,NILAN(in the paint)",2
14:48,"GOOD JUMPER by MOLINET,CHRISTIAN",41 (+5),,36,,OUM 41-36 (-5),,"GOOD JUMPER by MOLINET,CHRISTIAN",2
14:23,,,,,"MISS JUMPER by BROWN,TYLER",,,"MISS JUMPER by BROWN,TYLER",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
14:13,"MISS JUMPER by COURSON,TYLER",,,,,,,"MISS JUMPER by COURSON,TYLER",2
--,,,,,"REBOUND DEF by BROWN,TYLER",,,"REBOUND DEF by BROWN,TYLER",2
13:55,,41 (+2),,39,"GOOD 3PTR by BOULDIN,BRETT",SEWANEE 41-39 (-2),,"GOOD 3PTR by BOULDIN,BRETT",2
--,,,,,"ASSIST  by BORN,LEO",,,"ASSIST  by BORN,LEO",2
13:52,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
13:52,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
13:52,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
13:52,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
13:52,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
13:52,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
13:52,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
13:52,,,,,"SUB IN by BRYANT,VALENTINO",,,"SUB IN by BRYANT,VALENTINO",2
13:52,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",2
13:36,,,,,"FOUL  by HEATHERLY,GARRETT",,,"FOUL  by HEATHERLY,GARRETT",2
13:36,,,,,"FOUL  by HEATHERLY,GARRETT",,,"FOUL  by HEATHERLY,GARRETT",2
13:30,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
13:26,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
13:26,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
13:26,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
13:14,,,,,"TURNOVER  by HEATHERLY,GARRETT",,,"TURNOVER  by HEATHERLY,GARRETT",2
13:00,"MISS 3PTR by PATRICK,DREW",,,,,,,"MISS 3PTR by PATRICK,DREW",2
--,,,,,"REBOUND DEF by HODGE,NILAN",,,"REBOUND DEF by HODGE,NILAN",2
12:32,,,,,"MISS 3PTR by HODGE,NILAN",,,"MISS 3PTR by HODGE,NILAN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
12:28,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
12:28,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
12:28,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
12:28,,,,,"SUB OUT by HEATHERLY,GARRETT",,,"SUB OUT by HEATHERLY,GARRETT",2
12:25,,41,,42 (+1),"GOOD 3PTR by BRYANT,VALENTINO",SEWANEE 41-42 (+1),,"GOOD 3PTR by BRYANT,VALENTINO",2
12:06,,,,,"FOUL  by BROWN,TYLER",,,"FOUL  by BROWN,TYLER",2
12:06,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
12:06,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by BOULDIN,BRETT",,,"REBOUND DEF by BOULDIN,BRETT",2
11:46,,,,,"TURNOVER  by CARTER,KESHONN",,,"TURNOVER  by CARTER,KESHONN",2
11:44,"STEAL  by DAVIS,ALEX",,,,,,,"STEAL  by DAVIS,ALEX",2
11:38,"GOOD 3PTR by PITTS,ALEC",44 (+2),,42,,OUM 44-42 (-2),,"GOOD 3PTR by PITTS,ALEC",2
11:22,,,,,"MISS JUMPER by BROWN,TYLER",,,"MISS JUMPER by BROWN,TYLER",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
11:04,"MISS 3PTR by JOVAAG,BRANDEN",,,,,,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:03,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
11:03,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
11:03,,,,,"SUB IN by AFFRONTI,LEWIS",,,"SUB IN by AFFRONTI,LEWIS",2
11:03,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
11:03,,,,,"SUB OUT by BOULDIN,BRETT",,,"SUB OUT by BOULDIN,BRETT",2
11:03,,,,,"SUB OUT by BROWN,TYLER",,,"SUB OUT by BROWN,TYLER",2
10:46,,,,,"MISS 3PTR by BRYANT,VALENTINO",,,"MISS 3PTR by BRYANT,VALENTINO",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
10:39,,,,,"FOUL  by BRYANT,VALENTINO",,,"FOUL  by BRYANT,VALENTINO",2
10:33,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
10:27,,44,,45 (+1),"GOOD 3PTR by AFFRONTI,LEWIS",SEWANEE 44-45 (+1),,"GOOD 3PTR by AFFRONTI,LEWIS",2
--,,,,,"ASSIST  by BRYANT,VALENTINO",,,"ASSIST  by BRYANT,VALENTINO",2
10:00,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,"REBOUND OFF by MOLINET,CHRISTIAN",,,,,,,"REBOUND OFF by MOLINET,CHRISTIAN",2
09:56,,,,,"FOUL  by HODGE,NILAN",,,"FOUL  by HODGE,NILAN",2
09:56,"GOOD FT by MOLINET,CHRISTIAN",45,,45,,OUM 45-45 (0),,"GOOD FT by MOLINET,CHRISTIAN",2
09:56,"MISS FT by MOLINET,CHRISTIAN",,,,,,,"MISS FT by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
09:56,,,,,"SUB IN by BOULDIN,BRETT",,,"SUB IN by BOULDIN,BRETT",2
09:56,,,,,"SUB OUT by HODGE,NILAN",,,"SUB OUT by HODGE,NILAN",2
09:42,,,,,"MISS JUMPER by BRYANT,VALENTINO",,,"MISS JUMPER by BRYANT,VALENTINO",2
--,,,,,"REBOUND OFF by CARTER,KESHONN",,,"REBOUND OFF by CARTER,KESHONN",2
09:37,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
09:37,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
09:37,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
09:26,,,,,"MISS JUMPER by BOULDIN,BRETT",,,"MISS JUMPER by BOULDIN,BRETT",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
08:55,"MISS LAYUP by KINNEY,JORDAN",,,,,,,"MISS LAYUP by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by BRYANT,VALENTINO",,,"REBOUND DEF by BRYANT,VALENTINO",2
08:41,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
08:41,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
08:41,,,,,"SUB IN by BROWN,TYLER",,,"SUB IN by BROWN,TYLER",2
08:41,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",2
08:36,,,,,"MISS 3PTR by AFFRONTI,LEWIS",,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
08:33,"GOOD LAYUP by JOVAAG,BRANDEN(fastbreak)(in the paint)",47 (+2),,45,,OUM 47-45 (-2),,"GOOD LAYUP by JOVAAG,BRANDEN(fastbreak)(in the paint)",2
--,"ASSIST  by MOLINET,CHRISTIAN",,,,,,,"ASSIST  by MOLINET,CHRISTIAN",2
07:56,,,,,"MISS 3PTR by BROWN,TYLER",,,"MISS 3PTR by BROWN,TYLER",2
--,,,,,"REBOUND OFF by BOULDIN,BRETT",,,"REBOUND OFF by BOULDIN,BRETT",2
07:31,,,,,"TURNOVER  by BRYANT,VALENTINO",,,"TURNOVER  by BRYANT,VALENTINO",2
07:31,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
07:31,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
07:31,,,,,"SUB IN by HODGE,NILAN",,,"SUB IN by HODGE,NILAN",2
07:31,,,,,"SUB OUT by BRYANT,VALENTINO",,,"SUB OUT by BRYANT,VALENTINO",2
07:13,"GOOD JUMPER by PATRICK,DREW",49 (+4),,45,,OUM 49-45 (-4),,"GOOD JUMPER by PATRICK,DREW",2
06:44,,,,,"TURNOVER  by BROWN,TYLER",,,"TURNOVER  by BROWN,TYLER",2
06:32,,,,,"FOUL  by CARTER,KESHONN",,,"FOUL  by CARTER,KESHONN",2
06:32,"MISS FT by MOLINET,CHRISTIAN",,,,,,,"MISS FT by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by BOULDIN,BRETT",,,"REBOUND DEF by BOULDIN,BRETT",2
06:16,,,,,"MISS JUMPER by CARTER,KESHONN",,,"MISS JUMPER by CARTER,KESHONN",2
06:16,"BLOCK  by MOLINET,CHRISTIAN",,,,,,,"BLOCK  by MOLINET,CHRISTIAN",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
05:57,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by BROWN,TYLER",,,"REBOUND DEF by BROWN,TYLER",2
05:49,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
05:49,,49 (+3),,46,"GOOD FT by BROWN,TYLER",SEWANEE 49-46 (-3),,"GOOD FT by BROWN,TYLER",2
05:49,,49 (+2),,47,"GOOD FT by BROWN,TYLER",SEWANEE 49-47 (-2),,"GOOD FT by BROWN,TYLER",2
05:49,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
05:49,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
05:49,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
05:49,,,,,"SUB IN by VEAL,ROBERT",,,"SUB IN by VEAL,ROBERT",2
05:49,,,,,"SUB OUT by AFFRONTI,LEWIS",,,"SUB OUT by AFFRONTI,LEWIS",2
05:49,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
05:18,"GOOD JUMPER by DAVIS,ALEX",51 (+4),,47,,OUM 51-47 (-4),,"GOOD JUMPER by DAVIS,ALEX",2
05:03,,,,,"TURNOVER  by BOULDIN,BRETT",,,"TURNOVER  by BOULDIN,BRETT",2
05:02,"STEAL  by PATRICK,DREW",,,,,,,"STEAL  by PATRICK,DREW",2
04:53,"FOUL  by PATRICK,DREW",,,,,,,"FOUL  by PATRICK,DREW",2
04:53,"TURNOVER  by PATRICK,DREW",,,,,,,"TURNOVER  by PATRICK,DREW",2
04:42,,,,,"MISS 3PTR by BOULDIN,BRETT",,,"MISS 3PTR by BOULDIN,BRETT",2
--,,,,,"REBOUND OFF by BROWN,TYLER",,,"REBOUND OFF by BROWN,TYLER",2
04:29,,,,,"MISS 3PTR by BORN,LEO",,,"MISS 3PTR by BORN,LEO",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
04:11,"GOOD LAYUP by JOVAAG,BRANDEN(in the paint)",53 (+6),,47,,OUM 53-47 (-6),,"GOOD LAYUP by JOVAAG,BRANDEN(in the paint)",2
04:04,,,,,"SUB IN by AFFRONTI,LEWIS",,,"SUB IN by AFFRONTI,LEWIS",2
04:04,,,,,"SUB OUT by BROWN,TYLER",,,"SUB OUT by BROWN,TYLER",2
03:38,,,,,"MISS 3PTR by AFFRONTI,LEWIS",,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
03:23,,,,,"FOUL  by BORN,LEO",,,"FOUL  by BORN,LEO",2
03:23,"GOOD FT by DAVIS,ALEX",54 (+7),,47,,OUM 54-47 (-7),,"GOOD FT by DAVIS,ALEX",2
03:23,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,"REBOUND OFF by PATRICK,DREW",,,,,,,"REBOUND OFF by PATRICK,DREW",2
03:23,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
03:23,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
03:23,,,,,"SUB IN by BROWN,TYLER",,,"SUB IN by BROWN,TYLER",2
03:23,,,,,"SUB OUT by VEAL,ROBERT",,,"SUB OUT by VEAL,ROBERT",2
03:21,"MISS 3PTR by JOVAAG,BRANDEN",,,,,,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,,,,,"REBOUND DEF by BORN,LEO",,,"REBOUND DEF by BORN,LEO",2
03:06,,,,,"MISS 3PTR by BORN,LEO",,,"MISS 3PTR by BORN,LEO",2
--,,,,,"REBOUND OFF by HODGE,NILAN",,,"REBOUND OFF by HODGE,NILAN",2
02:58,,,,,"MISS TIPIN by HODGE,NILAN",,,"MISS TIPIN by HODGE,NILAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:55,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",2
02:55,,,,,"MISS FT by BROWN,TYLER",,,"MISS FT by BROWN,TYLER",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
02:28,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
02:28,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
02:28,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
02:28,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
02:28,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
02:24,"GOOD JUMPER by DAVIS,ALEX",56 (+9),,47,,OUM 56-47 (-9),,"GOOD JUMPER by DAVIS,ALEX",2
02:08,,56 (+7),,49,"GOOD LAYUP by BROWN,TYLER(in the paint)",SEWANEE 56-49 (-7),,"GOOD LAYUP by BROWN,TYLER(in the paint)",2
--,,,,,"ASSIST  by AFFRONTI,LEWIS",,,"ASSIST  by AFFRONTI,LEWIS",2
02:07,"FOUL  by PURDY,SAM",,,,,,,"FOUL  by PURDY,SAM",2
02:07,,56 (+6),,50,"GOOD FT by BROWN,TYLER",SEWANEE 56-50 (-6),,"GOOD FT by BROWN,TYLER",2
01:59,"GOOD LAYUP by DAVIS,ALEX(in the paint)",58 (+8),,50,,OUM 58-50 (-8),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
--,"ASSIST  by PURDY,SAM",,,,,,,"ASSIST  by PURDY,SAM",2
01:56,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:56,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
01:56,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
01:56,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
01:56,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
01:35,,58 (+6),,52,"GOOD JUMPER by HODGE,NILAN(in the paint)",SEWANEE 58-52 (-6),,"GOOD JUMPER by HODGE,NILAN(in the paint)",2
01:32,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:32,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
01:32,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
01:32,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
01:32,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
01:18,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:18,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
01:18,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
01:05,"MISS JUMPER by PITTS,ALEC",,,,,,,"MISS JUMPER by PITTS,ALEC",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:56,"TURNOVER  by PITTS,ALEC",,,,,,,"TURNOVER  by PITTS,ALEC",2
00:56,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
00:56,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
00:56,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
00:56,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
00:56,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
00:56,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
00:40,,,,,"MISS 3PTR by BORN,LEO",,,"MISS 3PTR by BORN,LEO",2
--,,,,,"REBOUND OFF by BROWN,TYLER",,,"REBOUND OFF by BROWN,TYLER",2
00:31,,,,,"MISS JUMPER by AFFRONTI,LEWIS",,,"MISS JUMPER by AFFRONTI,LEWIS",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
00:31,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
00:31,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
00:31,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
00:31,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
00:31,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
00:31,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
00:25,,,,,"FOUL  by BROWN,TYLER",,,"FOUL  by BROWN,TYLER",2
00:25,"MISS FT by MOLINET,CHRISTIAN",,,,,,,"MISS FT by MOLINET,CHRISTIAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:25,"GOOD FT by MOLINET,CHRISTIAN",59 (+7),,52,,OUM 59-52 (-7),,"GOOD FT by MOLINET,CHRISTIAN",2
00:25,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
00:25,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
00:25,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
00:25,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
00:13,,,,,"MISS LAYUP by HODGE,NILAN",,,"MISS LAYUP by HODGE,NILAN",2
--,,,,,"REBOUND OFF by BROWN,TYLER",,,"REBOUND OFF by BROWN,TYLER",2
00:11,"FOUL  by HAMILTON,PRICE",,,,,,,"FOUL  by HAMILTON,PRICE",2
00:11,,59 (+6),,53,"GOOD FT by BROWN,TYLER",SEWANEE 59-53 (-6),,"GOOD FT by BROWN,TYLER",2
00:11,,,,,"MISS FT by BROWN,TYLER",,,"MISS FT by BROWN,TYLER",2
--,"REBOUND DEF by PURDY,SAM",,,,,,,"REBOUND DEF by PURDY,SAM",2
00:11,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
00:11,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
00:11,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
00:11,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
00:10,,,,,"FOUL  by BORN,LEO",,,"FOUL  by BORN,LEO",2
00:10,"MISS FT by PURDY,SAM",,,,,,,"MISS FT by PURDY,SAM",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:10,"MISS FT by PURDY,SAM",,,,,,,"MISS FT by PURDY,SAM",2
--,,,,,"REBOUND DEF by BROWN,TYLER",,,"REBOUND DEF by BROWN,TYLER",2
00:07,,,,,"MISS 3PTR by BOULDIN,BRETT",,,"MISS 3PTR by BOULDIN,BRETT",2
--,,,,,"REBOUND OFF by BROWN,TYLER",,,"REBOUND OFF by BROWN,TYLER",2
00:03,,,,,"MISS JUMPER by AFFRONTI,LEWIS",,,"MISS JUMPER by AFFRONTI,LEWIS",2
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",2
