Time Remaining,BCM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
16:11,,20,,38 (+18),"GOOD FT by WESLEY,TYLER",CENTRE_M 20-38 (+18),,"GOOD FT by WESLEY,TYLER",2
16:11,"SUB IN by MCCLOUD,LEE",,,,,,,"SUB IN by MCCLOUD,LEE",2
16:11,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",2
15:52,"MISS 3PTR by MCCLOUD,LEE",,,,,,,"MISS 3PTR by MCCLOUD,LEE",2
--,,,,,"REBOUND DEF by ELLIS,BRYON",,,"REBOUND DEF by ELLIS,BRYON",2
15:38,"FOUL  by ABRAMS,JONATHAN",,,,,,,"FOUL  by ABRAMS,JONATHAN",2
15:38,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
15:38,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,"REBOUND DEF by WRIGHT,JAKE",,,,,,,"REBOUND DEF by WRIGHT,JAKE",2
15:23,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
15:23,"GOOD FT by BRUCE,DEVAN",21,,38 (+17),,BCM 21-38 (+17),,"GOOD FT by BRUCE,DEVAN",2
15:23,"GOOD FT by BRUCE,DEVAN",22,,38 (+16),,BCM 22-38 (+16),,"GOOD FT by BRUCE,DEVAN",2
15:23,,,,,"SUB IN by HERTZEL,HOLDEN",,,"SUB IN by HERTZEL,HOLDEN",2
15:23,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
14:58,,,,,"MISS LAYUP by KARSNER,JOSH",,,"MISS LAYUP by KARSNER,JOSH",2
--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",2
14:56,,,,,"FOUL  by GRIGGS,MATT",,,"FOUL  by GRIGGS,MATT",2
14:56,,,,,"SUB IN by NEWSOME,TAYLOR",,,"SUB IN by NEWSOME,TAYLOR",2
14:56,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
14:56,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
14:56,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
14:36,,,,,"FOUL  by HERTZEL,HOLDEN",,,"FOUL  by HERTZEL,HOLDEN",2
14:36,"GOOD FT by BRUCE,DEVAN",23,,38 (+15),,BCM 23-38 (+15),,"GOOD FT by BRUCE,DEVAN",2
14:36,"MISS FT by BRUCE,DEVAN",,,,,,,"MISS FT by BRUCE,DEVAN",2
--,,,,,"REBOUND DEF by NEWSOME,TAYLOR",,,"REBOUND DEF by NEWSOME,TAYLOR",2
14:23,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
14:14,,,,,"TURNOVER  by GRIGGS,MATT",,,"TURNOVER  by GRIGGS,MATT",2
14:12,"STEAL  by ABRAMS,JONATHAN",,,,,,,"STEAL  by ABRAMS,JONATHAN",2
14:10,"GOOD LAYUP by ABRAMS,JONATHAN(in the paint)",25,,38 (+13),,BCM 25-38 (+13),,"GOOD LAYUP by ABRAMS,JONATHAN(in the paint)",2
13:53,,,,,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",2
--,,,,,"REBOUND OFF by NEWSOME,TAYLOR",,,"REBOUND OFF by NEWSOME,TAYLOR",2
13:48,,25,,40 (+15),"GOOD LAYUP by NEWSOME,TAYLOR(in the paint)",CENTRE_M 25-40 (+15),,"GOOD LAYUP by NEWSOME,TAYLOR(in the paint)",2
13:39,"MISS LAYUP by ABRAMS,JONATHAN",,,,,,,"MISS LAYUP by ABRAMS,JONATHAN",2
--,,,,,"REBOUND DEF by HERTZEL,HOLDEN",,,"REBOUND DEF by HERTZEL,HOLDEN",2
13:07,,25,,43 (+18),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 25-43 (+18),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by HERTZEL,HOLDEN",,,"ASSIST  by HERTZEL,HOLDEN",2
12:56,"GOOD JUMPER by WRIGHT,JAKE",27,,43 (+16),,BCM 27-43 (+16),,"GOOD JUMPER by WRIGHT,JAKE",2
--,"ASSIST  by BRUCE,DEVAN",,,,,,,"ASSIST  by BRUCE,DEVAN",2
12:39,,,,,"TURNOVER  by GRIGGS,MATT",,,"TURNOVER  by GRIGGS,MATT",2
12:38,"STEAL  by ABRAMS,JONATHAN",,,,,,,"STEAL  by ABRAMS,JONATHAN",2
12:34,"GOOD DUNK by ABRAMS,JONATHAN(in the paint)",29,,43 (+14),,BCM 29-43 (+14),,"GOOD DUNK by ABRAMS,JONATHAN(in the paint)",2
12:21,"FOUL  by ABRAMS,JONATHAN",,,,,,,"FOUL  by ABRAMS,JONATHAN",2
12:21,"SUB IN by SMOAK,HUNTER",,,,,,,"SUB IN by SMOAK,HUNTER",2
12:21,"SUB OUT by ABRAMS,JONATHAN",,,,,,,"SUB OUT by ABRAMS,JONATHAN",2
12:21,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
12:21,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
12:21,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
12:21,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
12:01,,,,,"MISS LAYUP by HERTZEL,HOLDEN",,,"MISS LAYUP by HERTZEL,HOLDEN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
11:41,,29,,45 (+16),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 29-45 (+16),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
11:31,"TURNOVER  by BRUCE,DEVAN",,,,,,,"TURNOVER  by BRUCE,DEVAN",2
11:27,,,,,"STEAL  by LOPEZ,COLLIN",,,"STEAL  by LOPEZ,COLLIN",2
11:25,"FOUL  by MCCLOUD,LEE",,,,,,,"FOUL  by MCCLOUD,LEE",2
11:25,,,,,"MISS FT by NEWSOME,TAYLOR",,,"MISS FT by NEWSOME,TAYLOR",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:25,,29,,46 (+17),"GOOD FT by NEWSOME,TAYLOR",CENTRE_M 29-46 (+17),,"GOOD FT by NEWSOME,TAYLOR",2
11:25,"SUB IN by MARSH,CODY",,,,,,,"SUB IN by MARSH,CODY",2
11:25,"SUB OUT by BRUCE,DEVAN",,,,,,,"SUB OUT by BRUCE,DEVAN",2
11:25,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
11:25,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
11:25,,,,,"SUB OUT by NEWSOME,TAYLOR",,,"SUB OUT by NEWSOME,TAYLOR",2
11:25,,,,,"SUB OUT by HERTZEL,HOLDEN",,,"SUB OUT by HERTZEL,HOLDEN",2
11:08,"GOOD LAYUP by MARSH,CODY(in the paint)",31,,46 (+15),,BCM 31-46 (+15),,"GOOD LAYUP by MARSH,CODY(in the paint)",2
--,"ASSIST  by MCCLOUD,LEE",,,,,,,"ASSIST  by MCCLOUD,LEE",2
11:07,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
11:07,"GOOD FT by MARSH,CODY",32,,46 (+14),,BCM 32-46 (+14),,"GOOD FT by MARSH,CODY",2
10:59,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
10:59,,,,,"TURNOVER  by KARSNER,JOSH",,,"TURNOVER  by KARSNER,JOSH",2
10:59,,,,,"SUB IN by NEWSOME,TAYLOR",,,"SUB IN by NEWSOME,TAYLOR",2
10:59,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
10:36,"MISS LAYUP by MARSH,CODY",,,,,,,"MISS LAYUP by MARSH,CODY",2
10:36,,,,,"BLOCK  by WESLEY,TYLER",,,"BLOCK  by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
10:29,"FOUL  by WRIGHT,JAKE",,,,,,,"FOUL  by WRIGHT,JAKE",2
10:29,,32,,47 (+15),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 32-47 (+15),,"GOOD FT by WHITESIDE,DONOVAN",2
10:29,,32,,48 (+16),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 32-48 (+16),,"GOOD FT by WHITESIDE,DONOVAN",2
10:14,"GOOD JUMPER by WRIGHT,JAKE",34,,48 (+14),,BCM 34-48 (+14),,"GOOD JUMPER by WRIGHT,JAKE",2
--,"ASSIST  by SMOAK,HUNTER",,,,,,,"ASSIST  by SMOAK,HUNTER",2
09:57,"TURNOVER  by SMOAK,HUNTER",,,,,,,"TURNOVER  by SMOAK,HUNTER",2
09:51,"TURNOVER  by MARSH,CODY",,,,,,,"TURNOVER  by MARSH,CODY",2
09:51,,,,,"SUB IN by ELLIS,BRYON",,,"SUB IN by ELLIS,BRYON",2
09:51,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
09:22,,34,,50 (+16),"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",CENTRE_M 34-50 (+16),,"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",2
09:12,"MISS JUMPER by WHALEN,MAC",,,,,,,"MISS JUMPER by WHALEN,MAC",2
--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",2
09:03,,,,,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",2
--,"REBOUND DEF by MARSH,CODY",,,,,,,"REBOUND DEF by MARSH,CODY",2
08:50,"MISS 3PTR by MCCLOUD,LEE",,,,,,,"MISS 3PTR by MCCLOUD,LEE",2
--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",2
08:31,,34,,52 (+18),"GOOD LAYUP by WESLEY,TYLER(in the paint)",CENTRE_M 34-52 (+18),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
08:07,,,,,"FOUL  by NEWSOME,TAYLOR",,,"FOUL  by NEWSOME,TAYLOR",2
08:07,"MISS FT by MARSH,CODY",,,,,,,"MISS FT by MARSH,CODY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:07,"MISS FT by MARSH,CODY",,,,,,,"MISS FT by MARSH,CODY",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
08:07,"SUB IN by TEEMS,JORDAN",,,,,,,"SUB IN by TEEMS,JORDAN",2
08:07,"SUB IN by GRAHAM,LAKE",,,,,,,"SUB IN by GRAHAM,LAKE",2
08:07,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",2
08:07,"SUB OUT by WRIGHT,JAKE",,,,,,,"SUB OUT by WRIGHT,JAKE",2
07:49,,,,,"MISS LAYUP by NEWSOME,TAYLOR",,,"MISS LAYUP by NEWSOME,TAYLOR",2
07:49,"BLOCK  by GRAHAM,LAKE",,,,,,,"BLOCK  by GRAHAM,LAKE",2
--,,,,,"REBOUND OFF by NEWSOME,TAYLOR",,,"REBOUND OFF by NEWSOME,TAYLOR",2
07:42,,34,,54 (+20),"GOOD DUNK by WESLEY,TYLER(in the paint)",CENTRE_M 34-54 (+20),,"GOOD DUNK by WESLEY,TYLER(in the paint)",2
--,,,,,"ASSIST  by NEWSOME,TAYLOR",,,"ASSIST  by NEWSOME,TAYLOR",2
07:29,"GOOD LAYUP by GRAHAM,LAKE(in the paint)",36,,54 (+18),,BCM 36-54 (+18),,"GOOD LAYUP by GRAHAM,LAKE(in the paint)",2
--,"ASSIST  by WHALEN,MAC",,,,,,,"ASSIST  by WHALEN,MAC",2
07:11,"FOUL  by GRAHAM,LAKE",,,,,,,"FOUL  by GRAHAM,LAKE",2
07:11,,36,,55 (+19),"GOOD FT by WESLEY,TYLER",CENTRE_M 36-55 (+19),,"GOOD FT by WESLEY,TYLER",2
07:11,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
06:57,"MISS JUMPER by WHALEN,MAC",,,,,,,"MISS JUMPER by WHALEN,MAC",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
06:43,,36,,58 (+22),"GOOD 3PTR by WHITESIDE,DONOVAN",CENTRE_M 36-58 (+22),,"GOOD 3PTR by WHITESIDE,DONOVAN",2
--,,,,,"ASSIST  by NEWSOME,TAYLOR",,,"ASSIST  by NEWSOME,TAYLOR",2
06:34,"GOOD 3PTR by MCCLOUD,LEE",39,,58 (+19),,BCM 39-58 (+19),,"GOOD 3PTR by MCCLOUD,LEE",2
06:08,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by TEEMS,JORDAN",,,,,,,"REBOUND DEF by TEEMS,JORDAN",2
05:59,"TURNOVER  by TEEMS,JORDAN",,,,,,,"TURNOVER  by TEEMS,JORDAN",2
05:57,,,,,"STEAL  by WESLEY,TYLER",,,"STEAL  by WESLEY,TYLER",2
05:51,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by GRAHAM,LAKE",,,,,,,"REBOUND DEF by GRAHAM,LAKE",2
05:46,"SUB IN by ABRAMS,JONATHAN",,,,,,,"SUB IN by ABRAMS,JONATHAN",2
05:46,"SUB OUT by MARSH,CODY",,,,,,,"SUB OUT by MARSH,CODY",2
05:46,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
05:46,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
05:46,,,,,"SUB IN by HERTZEL,HOLDEN",,,"SUB IN by HERTZEL,HOLDEN",2
05:46,,,,,"SUB OUT by NEWSOME,TAYLOR",,,"SUB OUT by NEWSOME,TAYLOR",2
05:46,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
05:46,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
05:21,"GOOD LAYUP by ABRAMS,JONATHAN(in the paint)",41,,58 (+17),,BCM 41-58 (+17),,"GOOD LAYUP by ABRAMS,JONATHAN(in the paint)",2
04:54,,41,,60 (+19),"GOOD LAYUP by HERTZEL,HOLDEN(in the paint)",CENTRE_M 41-60 (+19),,"GOOD LAYUP by HERTZEL,HOLDEN(in the paint)",2
04:54,"FOUL  by GRAHAM,LAKE",,,,,,,"FOUL  by GRAHAM,LAKE",2
04:54,,,,,"MISS FT by HERTZEL,HOLDEN",,,"MISS FT by HERTZEL,HOLDEN",2
--,"REBOUND DEF by GRAHAM,LAKE",,,,,,,"REBOUND DEF by GRAHAM,LAKE",2
04:54,,,,,"SUB IN by SAGRAVES,AUSTIN",,,"SUB IN by SAGRAVES,AUSTIN",2
04:54,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
04:47,,,,,"FOUL  by SAGRAVES,AUSTIN",,,"FOUL  by SAGRAVES,AUSTIN",2
04:47,"MISS FT by ABRAMS,JONATHAN",,,,,,,"MISS FT by ABRAMS,JONATHAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
04:47,"GOOD FT by ABRAMS,JONATHAN",42,,60 (+18),,BCM 42-60 (+18),,"GOOD FT by ABRAMS,JONATHAN",2
04:38,,42,,62 (+20),"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",CENTRE_M 42-62 (+20),,"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",2
04:25,"TURNOVER  by GRAHAM,LAKE",,,,,,,"TURNOVER  by GRAHAM,LAKE",2
04:25,"SUB IN by HOWARD,MAC",,,,,,,"SUB IN by HOWARD,MAC",2
04:25,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
04:11,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
04:11,,,,,"TURNOVER  by KARSNER,JOSH",,,"TURNOVER  by KARSNER,JOSH",2
04:11,,,,,"SUB IN by ELLIS,BRYON",,,"SUB IN by ELLIS,BRYON",2
04:11,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
03:58,"MISS JUMPER by ABRAMS,JONATHAN",,,,,,,"MISS JUMPER by ABRAMS,JONATHAN",2
--,"REBOUND OFF by MCCLOUD,LEE",,,,,,,"REBOUND OFF by MCCLOUD,LEE",2
03:53,"GOOD LAYUP by MCCLOUD,LEE(in the paint)",44,,62 (+18),,BCM 44-62 (+18),,"GOOD LAYUP by MCCLOUD,LEE(in the paint)",2
03:32,,44,,64 (+20),"GOOD LAYUP by ELLIS,BRYON(in the paint)",CENTRE_M 44-64 (+20),,"GOOD LAYUP by ELLIS,BRYON(in the paint)",2
03:16,"MISS 3PTR by TEEMS,JORDAN",,,,,,,"MISS 3PTR by TEEMS,JORDAN",2
--,,,,,"REBOUND DEF by HERTZEL,HOLDEN",,,"REBOUND DEF by HERTZEL,HOLDEN",2
03:01,,44,,66 (+22),"GOOD LAYUP by HERTZEL,HOLDEN(in the paint)",CENTRE_M 44-66 (+22),,"GOOD LAYUP by HERTZEL,HOLDEN(in the paint)",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
02:44,,,,,"FOUL  by TAYLOR,CHRIS",,,"FOUL  by TAYLOR,CHRIS",2
02:44,"GOOD FT by HOWARD,MAC",45,,66 (+21),,BCM 45-66 (+21),,"GOOD FT by HOWARD,MAC",2
02:44,"GOOD FT by HOWARD,MAC",46,,66 (+20),,BCM 46-66 (+20),,"GOOD FT by HOWARD,MAC",2
02:44,"SUB IN by RANDOLPH,ZACH",,,,,,,"SUB IN by RANDOLPH,ZACH",2
02:44,"SUB IN by BRUCE,DEVAN",,,,,,,"SUB IN by BRUCE,DEVAN",2
02:44,"SUB IN by TUTEN,WALKER",,,,,,,"SUB IN by TUTEN,WALKER",2
02:44,"SUB IN by LONDON,ANDREW",,,,,,,"SUB IN by LONDON,ANDREW",2
02:44,"SUB OUT by MCCLOUD,LEE",,,,,,,"SUB OUT by MCCLOUD,LEE",2
02:44,"SUB OUT by HOWARD,MAC",,,,,,,"SUB OUT by HOWARD,MAC",2
02:44,"SUB OUT by WHALEN,MAC",,,,,,,"SUB OUT by WHALEN,MAC",2
02:44,"SUB OUT by ABRAMS,JONATHAN",,,,,,,"SUB OUT by ABRAMS,JONATHAN",2
02:44,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
02:44,,,,,"SUB IN by LOHR,MATT",,,"SUB IN by LOHR,MATT",2
02:44,,,,,"SUB IN by CAHALL,CALVIN",,,"SUB IN by CAHALL,CALVIN",2
02:44,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
02:44,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
02:44,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
02:32,,46,,68 (+22),"GOOD LAYUP by LOHR,MATT(in the paint)",CENTRE_M 46-68 (+22),,"GOOD LAYUP by LOHR,MATT(in the paint)",2
--,,,,,"ASSIST  by CAHALL,CALVIN",,,"ASSIST  by CAHALL,CALVIN",2
02:20,"MISS LAYUP by TUTEN,WALKER",,,,,,,"MISS LAYUP by TUTEN,WALKER",2
--,,,,,"REBOUND DEF by LOHR,MATT",,,"REBOUND DEF by LOHR,MATT",2
02:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
02:10,,,,,"SUB IN by WRIGHT,SPENCER",,,"SUB IN by WRIGHT,SPENCER",2
02:10,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
02:10,,,,,"SUB OUT by SAGRAVES,AUSTIN",,,"SUB OUT by SAGRAVES,AUSTIN",2
02:10,,,,,"SUB OUT by HERTZEL,HOLDEN",,,"SUB OUT by HERTZEL,HOLDEN",2
02:05,"FOUL  by LONDON,ANDREW",,,,,,,"FOUL  by LONDON,ANDREW",2
02:05,,,,,"MISS FT by LOHR,MATT",,,"MISS FT by LOHR,MATT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
02:05,,46,,69 (+23),"GOOD FT by LOHR,MATT",CENTRE_M 46-69 (+23),,"GOOD FT by LOHR,MATT",2
01:47,"MISS JUMPER by BRUCE,DEVAN",,,,,,,"MISS JUMPER by BRUCE,DEVAN",2
--,,,,,"REBOUND DEF by CAHALL,CALVIN",,,"REBOUND DEF by CAHALL,CALVIN",2
01:35,,,,,"TURNOVER  by CAHALL,CALVIN",,,"TURNOVER  by CAHALL,CALVIN",2
01:34,"STEAL  by RANDOLPH,ZACH",,,,,,,"STEAL  by RANDOLPH,ZACH",2
01:31,"TURNOVER  by TUTEN,WALKER",,,,,,,"TURNOVER  by TUTEN,WALKER",2
01:31,"SUB IN by T. TURNER,J",,,,,,,"SUB IN by T. TURNER,J",2
01:31,"SUB OUT by TEEMS,JORDAN",,,,,,,"SUB OUT by TEEMS,JORDAN",2
01:19,,,,,"MISS LAYUP by WRIGHT,SPENCER",,,"MISS LAYUP by WRIGHT,SPENCER",2
--,"REBOUND DEF by TUTEN,WALKER",,,,,,,"REBOUND DEF by TUTEN,WALKER",2
01:10,"MISS LAYUP by BRUCE,DEVAN",,,,,,,"MISS LAYUP by BRUCE,DEVAN",2
--,,,,,"REBOUND DEF by LOHR,MATT",,,"REBOUND DEF by LOHR,MATT",2
00:59,,46,,71 (+25),"GOOD LAYUP by WRIGHT,SPENCER(in the paint)",CENTRE_M 46-71 (+25),,"GOOD LAYUP by WRIGHT,SPENCER(in the paint)",2
--,,,,,"ASSIST  by CAHALL,CALVIN",,,"ASSIST  by CAHALL,CALVIN",2
00:49,"MISS JUMPER by RANDOLPH,ZACH",,,,,,,"MISS JUMPER by RANDOLPH,ZACH",2
--,"REBOUND OFF by T. TURNER,J",,,,,,,"REBOUND OFF by T. TURNER,J",2
00:45,,,,,"FOUL  by WRIGHT,SPENCER",,,"FOUL  by WRIGHT,SPENCER",2
00:45,"MISS FT by T. TURNER,J",,,,,,,"MISS FT by T. TURNER,J",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:45,"MISS FT by T. TURNER,J",,,,,,,"MISS FT by T. TURNER,J",2
--,,,,,"REBOUND DEF by LOHR,MATT",,,"REBOUND DEF by LOHR,MATT",2
00:33,,,,,"MISS LAYUP by GEEGAN,MIKE",,,"MISS LAYUP by GEEGAN,MIKE",2
--,"REBOUND DEF by TUTEN,WALKER",,,,,,,"REBOUND DEF by TUTEN,WALKER",2
00:23,,,,,"FOUL  by WRIGHT,SPENCER",,,"FOUL  by WRIGHT,SPENCER",2
00:23,"MISS FT by BRUCE,DEVAN",,,,,,,"MISS FT by BRUCE,DEVAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:23,"GOOD FT by BRUCE,DEVAN",47,,71 (+24),,BCM 47-71 (+24),,"GOOD FT by BRUCE,DEVAN",2
