Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
17:53,,30,,38 (+8),"GOOD 3PTR by WHITESIDE,DONOVAN",CENTRE_M 30-38 (+8),,"GOOD 3PTR by WHITESIDE,DONOVAN",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
17:33,"MISS 3PTR by JOVAAG,BRANDEN",,,,,,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
17:26,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
17:26,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
17:26,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
17:26,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
17:26,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
17:26,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
17:26,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
17:11,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",2
16:38,,30,,40 (+10),"GOOD JUMPER by KARSNER,JOSH",CENTRE_M 30-40 (+10),,"GOOD JUMPER by KARSNER,JOSH",2
16:20,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
16:17,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
16:07,,30,,42 (+12),"GOOD JUMPER by TAYLOR,CHRIS",CENTRE_M 30-42 (+12),,"GOOD JUMPER by TAYLOR,CHRIS",2
15:58,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
15:52,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
15:12,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",2
15:09,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
14:40,"MISS LAYUP by MOLINET,CHRISTIAN",,,,,,,"MISS LAYUP by MOLINET,CHRISTIAN",2
--,"REBOUND OFF by KINNEY,JORDAN",,,,,,,"REBOUND OFF by KINNEY,JORDAN",2
14:36,"TURNOVER  by KINNEY,JORDAN",,,,,,,"TURNOVER  by KINNEY,JORDAN",2
14:34,,,,,"STEAL  by ELLIS,BRYON",,,"STEAL  by ELLIS,BRYON",2
14:17,,30,,45 (+15),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 30-45 (+15),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
14:06,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
14:04,,,,,"STEAL  by ELLIS,BRYON",,,"STEAL  by ELLIS,BRYON",2
13:59,,,,,"TURNOVER  by KARSNER,JOSH",,,"TURNOVER  by KARSNER,JOSH",2
13:57,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
13:52,,,,,"TURNOVER  by ELLIS,BRYON",,,"TURNOVER  by ELLIS,BRYON",2
13:28,,,,,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",2
--,,,,,"REBOUND OFF by ELLIS,BRYON",,,"REBOUND OFF by ELLIS,BRYON",2
13:11,,30,,48 (+18),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 30-48 (+18),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by ELLIS,BRYON",,,"ASSIST  by ELLIS,BRYON",2
13:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
13:03,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
13:03,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
13:03,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
13:03,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
13:03,,,,,"SUB IN by NEWSOME,TAYLOR",,,"SUB IN by NEWSOME,TAYLOR",2
13:03,,,,,"SUB IN by HERTZEL,HOLDEN",,,"SUB IN by HERTZEL,HOLDEN",2
13:03,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
13:03,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
13:03,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
13:03,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
12:48,"MISS JUMPER by COURSON,TYLER",,,,,,,"MISS JUMPER by COURSON,TYLER",2
--,,,,,"REBOUND DEF by HERTZEL,HOLDEN",,,"REBOUND DEF by HERTZEL,HOLDEN",2
12:11,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
12:11,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
12:11,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
12:11,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
12:11,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
12:01,,,,,"FOUL  by LOPEZ,COLLIN",,,"FOUL  by LOPEZ,COLLIN",2
11:37,"GOOD 3PTR by PITTS,ALEC",33,,48 (+15),,OUM 33-48 (+15),,"GOOD 3PTR by PITTS,ALEC",2
11:23,"FOUL  by HAMILTON,PRICE",,,,,,,"FOUL  by HAMILTON,PRICE",2
11:23,,33,,49 (+16),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 33-49 (+16),,"GOOD FT by WHITESIDE,DONOVAN",2
11:23,,33,,50 (+17),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 33-50 (+17),,"GOOD FT by WHITESIDE,DONOVAN",2
11:23,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
11:23,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
11:23,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
11:23,,,,,"SUB OUT by HERTZEL,HOLDEN",,,"SUB OUT by HERTZEL,HOLDEN",2
11:10,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,,,,,"REBOUND DEF by GRIGGS,MATT",,,"REBOUND DEF by GRIGGS,MATT",2
10:46,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
10:46,,33,,51 (+18),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 33-51 (+18),,"GOOD FT by LOPEZ,COLLIN",2
10:46,,33,,52 (+19),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 33-52 (+19),,"GOOD FT by LOPEZ,COLLIN",2
10:46,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",2
10:46,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
10:46,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
10:46,,,,,"SUB OUT by NEWSOME,TAYLOR",,,"SUB OUT by NEWSOME,TAYLOR",2
10:35,"MISS LAYUP by JOVAAG,BRANDEN",,,,,,,"MISS LAYUP by JOVAAG,BRANDEN",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
10:22,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
10:20,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
10:17,"GOOD 3PTR by PITTS,ALEC",36,,52 (+16),,OUM 36-52 (+16),,"GOOD 3PTR by PITTS,ALEC",2
10:07,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
10:07,,,,,"SUB IN by ELLIS,BRYON",,,"SUB IN by ELLIS,BRYON",2
10:07,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
10:07,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
10:07,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
09:40,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
09:40,"BLOCK  by MOLINET,CHRISTIAN",,,,,,,"BLOCK  by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",2
09:33,,36,,54 (+18),"GOOD LAYUP by WESLEY,TYLER(in the paint)",CENTRE_M 36-54 (+18),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2
09:15,"GOOD 3PTR by ROHLFS,VICTOR",39,,54 (+15),,OUM 39-54 (+15),,"GOOD 3PTR by ROHLFS,VICTOR",2
08:58,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
08:48,"GOOD JUMPER by MOLINET,CHRISTIAN",41,,54 (+13),,OUM 41-54 (+13),,"GOOD JUMPER by MOLINET,CHRISTIAN",2
08:41,,,,,"TURNOVER  by TAYLOR,CHRIS",,,"TURNOVER  by TAYLOR,CHRIS",2
08:38,"MISS LAYUP by ROHLFS,VICTOR",,,,,,,"MISS LAYUP by ROHLFS,VICTOR",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
08:34,,,,,"TURNOVER  by KARSNER,JOSH",,,"TURNOVER  by KARSNER,JOSH",2
08:32,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",43,,54 (+11),,OUM 43-54 (+11),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
08:32,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
08:32,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
08:31,"GOOD FT by KINNEY,JORDAN",44,,54 (+10),,OUM 44-54 (+10),,"GOOD FT by KINNEY,JORDAN",2
08:05,,,,,"MISS JUMPER by ELLIS,BRYON",,,"MISS JUMPER by ELLIS,BRYON",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
07:55,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,"REBOUND OFF by ROHLFS,VICTOR",,,,,,,"REBOUND OFF by ROHLFS,VICTOR",2
07:51,"MISS 3PTR by MOLINET,CHRISTIAN",,,,,,,"MISS 3PTR by MOLINET,CHRISTIAN",2
--,"REBOUND OFF by ROHLFS,VICTOR",,,,,,,"REBOUND OFF by ROHLFS,VICTOR",2
07:47,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
07:47,,,,,"SUB IN by NEWSOME,TAYLOR",,,"SUB IN by NEWSOME,TAYLOR",2
07:47,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
07:23,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
07:18,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
07:18,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
07:07,"FOUL  by ROHLFS,VICTOR",,,,,,,"FOUL  by ROHLFS,VICTOR",2
06:56,,44,,56 (+12),"GOOD JUMPER by TAYLOR,CHRIS",CENTRE_M 44-56 (+12),,"GOOD JUMPER by TAYLOR,CHRIS",2
06:41,"MISS LAYUP by MOLINET,CHRISTIAN",,,,,,,"MISS LAYUP by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",2
06:18,,,,,"TURNOVER  by LOPEZ,COLLIN",,,"TURNOVER  by LOPEZ,COLLIN",2
06:16,"STEAL  by JOVAAG,BRANDEN",,,,,,,"STEAL  by JOVAAG,BRANDEN",2
06:14,"GOOD LAYUP by JOVAAG,BRANDEN(in the paint)",46,,56 (+10),,OUM 46-56 (+10),,"GOOD LAYUP by JOVAAG,BRANDEN(in the paint)",2
06:03,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
06:03,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
06:03,"SUB OUT by ROHLFS,VICTOR",,,,,,,"SUB OUT by ROHLFS,VICTOR",2
06:03,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
06:03,,,,,"SUB OUT by NEWSOME,TAYLOR",,,"SUB OUT by NEWSOME,TAYLOR",2
05:43,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
05:43,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
05:38,,46,,59 (+13),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 46-59 (+13),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
05:28,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
05:07,,,,,"TURNOVER  by KARSNER,JOSH",,,"TURNOVER  by KARSNER,JOSH",2
05:07,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
05:07,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
05:07,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
05:02,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
04:59,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
04:31,"TURNOVER  by KINNEY,JORDAN",,,,,,,"TURNOVER  by KINNEY,JORDAN",2
04:30,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
04:27,,46,,61 (+15),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 46-61 (+15),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
04:13,"MISS 3PTR by MOLINET,CHRISTIAN",,,,,,,"MISS 3PTR by MOLINET,CHRISTIAN",2
--,"REBOUND OFF by KINNEY,JORDAN",,,,,,,"REBOUND OFF by KINNEY,JORDAN",2
04:03,"MISS 3PTR by PURDY,SAM",,,,,,,"MISS 3PTR by PURDY,SAM",2
--,"REBOUND OFF by PURDY,SAM",,,,,,,"REBOUND OFF by PURDY,SAM",2
03:57,"GOOD 3PTR by PURDY,SAM",49,,61 (+12),,OUM 49-61 (+12),,"GOOD 3PTR by PURDY,SAM",2
03:57,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
03:57,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
03:57,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
03:55,,,,,"TURNOVER  by TAYLOR,CHRIS",,,"TURNOVER  by TAYLOR,CHRIS",2
03:55,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
03:55,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
03:34,"GOOD 3PTR by JOVAAG,BRANDEN",52,,61 (+9),,OUM 52-61 (+9),,"GOOD 3PTR by JOVAAG,BRANDEN",2
--,"ASSIST  by KINNEY,JORDAN",,,,,,,"ASSIST  by KINNEY,JORDAN",2
03:01,,,,,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
02:51,"MISS 3PTR by PURDY,SAM",,,,,,,"MISS 3PTR by PURDY,SAM",2
--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",2
02:22,,,,,"MISS JUMPER by TAYLOR,CHRIS",,,"MISS JUMPER by TAYLOR,CHRIS",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
02:14,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
01:38,,52,,64 (+12),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 52-64 (+12),,"GOOD 3PTR by ELLIS,BRYON",2
01:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:26,"MISS 3PTR by JOVAAG,BRANDEN",,,,,,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
01:22,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
01:21,,,,,"TURNOVER  by ELLIS,BRYON",,,"TURNOVER  by ELLIS,BRYON",2
01:21,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
01:20,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
01:16,"FOUL  by PURDY,SAM",,,,,,,"FOUL  by PURDY,SAM",2
01:16,,,,,"MISS FT by KARSNER,JOSH",,,"MISS FT by KARSNER,JOSH",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
01:13,"TURNOVER  by KINNEY,JORDAN",,,,,,,"TURNOVER  by KINNEY,JORDAN",2
00:41,"TURNOVER  by PURDY,SAM",,,,,,,"TURNOVER  by PURDY,SAM",2
00:41,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,"REBOUND DEF by ROHLFS,VICTOR",,,,,,,"REBOUND DEF by ROHLFS,VICTOR",2
00:41,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",2
00:41,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
00:41,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
00:41,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
00:33,"MISS 3PTR by ROHLFS,VICTOR",,,,,,,"MISS 3PTR by ROHLFS,VICTOR",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
00:29,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
00:29,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:29,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
00:29,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
00:24,"GOOD LAYUP by MOLINET,CHRISTIAN(fastbreak)(in the paint)",54,,64 (+10),,OUM 54-64 (+10),,"GOOD LAYUP by MOLINET,CHRISTIAN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
00:23,"GOOD FT by MOLINET,CHRISTIAN",55,,64 (+9),,OUM 55-64 (+9),,"GOOD FT by MOLINET,CHRISTIAN",2
00:23,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
00:23,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
00:17,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
00:17,,55,,65 (+10),"GOOD FT by KARSNER,JOSH",CENTRE_M 55-65 (+10),,"GOOD FT by KARSNER,JOSH",2
00:17,,,,,"MISS FT by KARSNER,JOSH",,,"MISS FT by KARSNER,JOSH",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
00:17,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
00:17,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
00:11,"GOOD LAYUP by MOLINET,CHRISTIAN(in the paint)",57,,65 (+8),,OUM 57-65 (+8),,"GOOD LAYUP by MOLINET,CHRISTIAN(in the paint)",2
00:10,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:10,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
00:10,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
00:09,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
00:09,,57,,66 (+9),"GOOD FT by KARSNER,JOSH",CENTRE_M 57-66 (+9),,"GOOD FT by KARSNER,JOSH",2
00:09,,57,,67 (+10),"GOOD FT by KARSNER,JOSH",CENTRE_M 57-67 (+10),,"GOOD FT by KARSNER,JOSH",2
00:09,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
00:09,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
00:09,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
00:09,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
00:03,"MISS LAYUP by MOLINET,CHRISTIAN",,,,,,,"MISS LAYUP by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
