Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
14:58,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
14:58,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
14:58,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
14:57,"STEAL  by PATRICK,DREW",,,,,,,"STEAL  by PATRICK,DREW",2
14:41,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
14:36,,40,,50 (+10),"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",CENTRE_M 40-50 (+10),,"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",2
14:23,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
14:21,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
14:21,,40,,51 (+11),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 40-51 (+11),,"GOOD FT by WHITESIDE,DONOVAN",2
14:21,,40,,52 (+12),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 40-52 (+12),,"GOOD FT by WHITESIDE,DONOVAN",2
14:21,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
14:21,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
14:21,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
14:21,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
14:01,,40,,54 (+14),"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 40-54 (+14),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",2
13:26,"MISS 3PTR by PATRICK,DREW",,,,,,,"MISS 3PTR by PATRICK,DREW",2
13:26,,,,,"BLOCK  by WESLEY,TYLER",,,"BLOCK  by WESLEY,TYLER",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
13:25,"GOOD LAYUP by DAVIS,ALEX(in the paint)",42,,54 (+12),,OUM 42-54 (+12),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
--,"ASSIST  by PATRICK,DREW",,,,,,,"ASSIST  by PATRICK,DREW",2
13:10,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",2
13:10,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",2
13:10,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
13:10,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
13:10,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
12:48,,42,,57 (+15),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 42-57 (+15),,"GOOD 3PTR by LOPEZ,COLLIN",2
12:36,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
12:28,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
12:28,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
12:28,"SUB OUT by ROHLFS,VICTOR",,,,,,,"SUB OUT by ROHLFS,VICTOR",2
12:17,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
12:17,"GOOD FT by KINNEY,JORDAN",43,,57 (+14),,OUM 43-57 (+14),,"GOOD FT by KINNEY,JORDAN",2
12:17,"GOOD FT by KINNEY,JORDAN",44,,57 (+13),,OUM 44-57 (+13),,"GOOD FT by KINNEY,JORDAN",2
12:17,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
12:17,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
12:17,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
12:17,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
12:17,,,,,"SUB IN by ELLIS,BRYON",,,"SUB IN by ELLIS,BRYON",2
12:17,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
12:17,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
12:17,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
12:08,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
11:53,,44,,59 (+15),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 44-59 (+15),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
11:35,"GOOD JUMPER by KINNEY,JORDAN",46,,59 (+13),,OUM 46-59 (+13),,"GOOD JUMPER by KINNEY,JORDAN",2
11:24,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
11:16,"GOOD 3PTR by JOVAAG,BRANDEN",49,,59 (+10),,OUM 49-59 (+10),,"GOOD 3PTR by JOVAAG,BRANDEN",2
--,"ASSIST  by MOLINET,CHRISTIAN",,,,,,,"ASSIST  by MOLINET,CHRISTIAN",2
11:01,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,"REBOUND DEF by PITTS,ALEC",,,,,,,"REBOUND DEF by PITTS,ALEC",2
10:49,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,,,,,"REBOUND DEF by TAYLOR,CHRIS",,,"REBOUND DEF by TAYLOR,CHRIS",2
10:39,,49,,61 (+12),"GOOD LAYUP by TAYLOR,CHRIS(fastbreak)(in the paint)",CENTRE_M 49-61 (+12),,"GOOD LAYUP by TAYLOR,CHRIS(fastbreak)(in the paint)",2
10:39,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
10:39,,49,,62 (+13),"GOOD FT by TAYLOR,CHRIS",CENTRE_M 49-62 (+13),,"GOOD FT by TAYLOR,CHRIS",2
10:39,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
10:39,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
10:28,"MISS JUMPER by PATRICK,DREW",,,,,,,"MISS JUMPER by PATRICK,DREW",2
--,"REBOUND OFF by KINNEY,JORDAN",,,,,,,"REBOUND OFF by KINNEY,JORDAN",2
10:23,"MISS 3PTR by MOLINET,CHRISTIAN",,,,,,,"MISS 3PTR by MOLINET,CHRISTIAN",2
--,"REBOUND OFF by PATRICK,DREW",,,,,,,"REBOUND OFF by PATRICK,DREW",2
10:20,"GOOD TIPIN by PATRICK,DREW(in the paint)",51,,62 (+11),,OUM 51-62 (+11),,"GOOD TIPIN by PATRICK,DREW(in the paint)",2
10:08,,51,,64 (+13),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 51-64 (+13),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
09:48,"MISS LAYUP by PATRICK,DREW",,,,,,,"MISS LAYUP by PATRICK,DREW",2
--,"REBOUND OFF by DAVIS,ALEX",,,,,,,"REBOUND OFF by DAVIS,ALEX",2
09:37,"TURNOVER  by PATRICK,DREW",,,,,,,"TURNOVER  by PATRICK,DREW",2
09:36,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
09:36,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
09:36,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
09:36,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
09:30,,,,,"TURNOVER  by TAYLOR,CHRIS",,,"TURNOVER  by TAYLOR,CHRIS",2
09:30,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
09:30,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
09:30,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
09:30,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
09:25,"GOOD 3PTR by PURDY,SAM",54,,64 (+10),,OUM 54-64 (+10),,"GOOD 3PTR by PURDY,SAM",2
--,"ASSIST  by PITTS,ALEC",,,,,,,"ASSIST  by PITTS,ALEC",2
08:57,,54,,66 (+12),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 54-66 (+12),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by TAYLOR,CHRIS",,,"ASSIST  by TAYLOR,CHRIS",2
08:45,"GOOD 3PTR by JOVAAG,BRANDEN",57,,66 (+9),,OUM 57-66 (+9),,"GOOD 3PTR by JOVAAG,BRANDEN",2
--,"ASSIST  by PURDY,SAM",,,,,,,"ASSIST  by PURDY,SAM",2
08:39,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
08:39,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
08:39,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
08:14,"FOUL  by PATRICK,DREW",,,,,,,"FOUL  by PATRICK,DREW",2
08:14,,57,,67 (+10),"GOOD FT by SCINTA,BLAKE",CENTRE_M 57-67 (+10),,"GOOD FT by SCINTA,BLAKE",2
08:14,,57,,68 (+11),"GOOD FT by SCINTA,BLAKE",CENTRE_M 57-68 (+11),,"GOOD FT by SCINTA,BLAKE",2
08:14,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
08:14,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
08:14,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
08:14,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
08:14,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
08:14,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
07:58,"TURNOVER  by PITTS,ALEC",,,,,,,"TURNOVER  by PITTS,ALEC",2
07:53,,,,,"MISS DUNK by WESLEY,TYLER",,,"MISS DUNK by WESLEY,TYLER",2
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",2
07:44,"GOOD JUMPER by MOLINET,CHRISTIAN(in the paint)",59,,68 (+9),,OUM 59-68 (+9),,"GOOD JUMPER by MOLINET,CHRISTIAN(in the paint)",2
07:14,,,,,"MISS 3PTR by GRIGGS,MATT",,,"MISS 3PTR by GRIGGS,MATT",2
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",2
07:07,"FOUL  by PATRICK,DREW",,,,,,,"FOUL  by PATRICK,DREW",2
07:07,,59,,69 (+10),"GOOD FT by WESLEY,TYLER",CENTRE_M 59-69 (+10),,"GOOD FT by WESLEY,TYLER",2
07:07,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,"REBOUND DEF by PATRICK,DREW",,,,,,,"REBOUND DEF by PATRICK,DREW",2
07:07,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
07:07,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
07:07,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
07:07,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
06:54,"MISS 3PTR by PURDY,SAM",,,,,,,"MISS 3PTR by PURDY,SAM",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
06:46,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
06:46,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
06:46,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
06:29,,59,,71 (+12),"GOOD JUMPER by WHITESIDE,DONOVAN",CENTRE_M 59-71 (+12),,"GOOD JUMPER by WHITESIDE,DONOVAN",2
06:11,"GOOD 3PTR by PURDY,SAM",62,,71 (+9),,OUM 62-71 (+9),,"GOOD 3PTR by PURDY,SAM",2
--,"ASSIST  by MOLINET,CHRISTIAN",,,,,,,"ASSIST  by MOLINET,CHRISTIAN",2
05:51,"FOUL  by PURDY,SAM",,,,,,,"FOUL  by PURDY,SAM",2
05:51,,,,,"MISS FT by SCINTA,BLAKE",,,"MISS FT by SCINTA,BLAKE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
05:51,,62,,72 (+10),"GOOD FT by SCINTA,BLAKE",CENTRE_M 62-72 (+10),,"GOOD FT by SCINTA,BLAKE",2
05:51,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
05:51,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
05:51,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
05:51,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
05:51,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
05:51,,,,,"SUB IN by ELLIS,BRYON",,,"SUB IN by ELLIS,BRYON",2
05:51,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
05:51,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
05:43,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",2
05:43,,,,,"BLOCK  by SCINTA,BLAKE",,,"BLOCK  by SCINTA,BLAKE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:25,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
04:48,,62,,75 (+13),"GOOD 3PTR by WHITESIDE,DONOVAN",CENTRE_M 62-75 (+13),,"GOOD 3PTR by WHITESIDE,DONOVAN",2
04:40,,,,,"FOUL  by TAYLOR,CHRIS",,,"FOUL  by TAYLOR,CHRIS",2
04:33,"MISS JUMPER by DAVIS,ALEX",,,,,,,"MISS JUMPER by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
04:06,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",2
04:05,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
03:56,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
03:46,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
03:46,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
03:46,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
03:46,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
03:46,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
03:44,,,,,"TURNOVER  by ELLIS,BRYON",,,"TURNOVER  by ELLIS,BRYON",2
03:43,"STEAL  by PATRICK,DREW",,,,,,,"STEAL  by PATRICK,DREW",2
03:43,,,,,"FOUL  by ELLIS,BRYON",,,"FOUL  by ELLIS,BRYON",2
03:43,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
03:43,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
03:33,"GOOD JUMPER by MOLINET,CHRISTIAN(in the paint)",64,,75 (+11),,OUM 64-75 (+11),,"GOOD JUMPER by MOLINET,CHRISTIAN(in the paint)",2
03:20,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
--,"REBOUND DEF by PATRICK,DREW",,,,,,,"REBOUND DEF by PATRICK,DREW",2
03:10,"GOOD 3PTR by JOVAAG,BRANDEN",67,,75 (+8),,OUM 67-75 (+8),,"GOOD 3PTR by JOVAAG,BRANDEN",2
--,"ASSIST  by PURDY,SAM",,,,,,,"ASSIST  by PURDY,SAM",2
02:53,"FOUL  by PITTS,ALEC",,,,,,,"FOUL  by PITTS,ALEC",2
02:53,,67,,76 (+9),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 67-76 (+9),,"GOOD FT by WHITESIDE,DONOVAN",2
02:53,,,,,"MISS FT by WHITESIDE,DONOVAN",,,"MISS FT by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by PATRICK,DREW",,,,,,,"REBOUND DEF by PATRICK,DREW",2
02:53,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
02:53,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
02:53,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
02:53,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
02:53,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
02:53,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
02:47,"GOOD 3PTR by COURSON,TYLER",70,,76 (+6),,OUM 70-76 (+6),,"GOOD 3PTR by COURSON,TYLER",2
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",2
02:42,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
02:29,,70,,78 (+8),"GOOD JUMPER by SCINTA,BLAKE(in the paint)",CENTRE_M 70-78 (+8),,"GOOD JUMPER by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",2
02:29,"FOUL  by PATRICK,DREW",,,,,,,"FOUL  by PATRICK,DREW",2
02:29,,70,,79 (+9),"GOOD FT by SCINTA,BLAKE",CENTRE_M 70-79 (+9),,"GOOD FT by SCINTA,BLAKE",2
02:29,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
02:29,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
02:29,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
02:29,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
02:29,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
02:29,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
02:19,"GOOD LAYUP by PATRICK,DREW(in the paint)",72,,79 (+7),,OUM 72-79 (+7),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
02:18,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
02:18,"MISS FT by PATRICK,DREW",,,,,,,"MISS FT by PATRICK,DREW",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
02:18,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
02:18,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
02:18,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
02:18,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
02:16,,,,,"FOUL  by ELLIS,BRYON",,,"FOUL  by ELLIS,BRYON",2
02:16,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
02:14,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",2
02:14,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
02:14,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
02:14,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
02:14,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
02:09,"MISS 3PTR by PATRICK,DREW",,,,,,,"MISS 3PTR by PATRICK,DREW",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
02:04,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
02:04,,72,,80 (+8),"GOOD FT by SCINTA,BLAKE",CENTRE_M 72-80 (+8),,"GOOD FT by SCINTA,BLAKE",2
02:04,,72,,81 (+9),"GOOD FT by SCINTA,BLAKE",CENTRE_M 72-81 (+9),,"GOOD FT by SCINTA,BLAKE",2
01:52,"TURNOVER  by PURDY,SAM",,,,,,,"TURNOVER  by PURDY,SAM",2
01:51,,,,,"TURNOVER  by ELLIS,BRYON",,,"TURNOVER  by ELLIS,BRYON",2
01:51,"MISS JUMPER by PATRICK,DREW",,,,,,,"MISS JUMPER by PATRICK,DREW",2
--,"REBOUND OFF by PITTS,ALEC",,,,,,,"REBOUND OFF by PITTS,ALEC",2
01:51,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
01:51,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
01:51,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
01:51,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
01:51,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
01:51,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
01:51,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
01:51,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
01:41,"MISS 3PTR by PURDY,SAM",,,,,,,"MISS 3PTR by PURDY,SAM",2
--,"REBOUND OFF by PATRICK,DREW",,,,,,,"REBOUND OFF by PATRICK,DREW",2
01:36,"TURNOVER  by PATRICK,DREW",,,,,,,"TURNOVER  by PATRICK,DREW",2
01:35,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
01:29,"FOUL  by PITTS,ALEC",,,,,,,"FOUL  by PITTS,ALEC",2
01:29,,72,,82 (+10),"GOOD FT by ELLIS,BRYON",CENTRE_M 72-82 (+10),,"GOOD FT by ELLIS,BRYON",2
01:29,,72,,83 (+11),"GOOD FT by ELLIS,BRYON",CENTRE_M 72-83 (+11),,"GOOD FT by ELLIS,BRYON",2
01:29,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
01:29,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
01:28,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
01:28,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
01:22,"GOOD LAYUP by MOLINET,CHRISTIAN(in the paint)",74,,83 (+9),,OUM 74-83 (+9),,"GOOD LAYUP by MOLINET,CHRISTIAN(in the paint)",2
01:22,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:22,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
01:22,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
01:22,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
01:22,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
01:03,"FOUL  by PITTS,ALEC",,,,,,,"FOUL  by PITTS,ALEC",2
01:03,,,,,"MISS FT by TAYLOR,CHRIS",,,"MISS FT by TAYLOR,CHRIS",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:03,,74,,84 (+10),"GOOD FT by TAYLOR,CHRIS",CENTRE_M 74-84 (+10),,"GOOD FT by TAYLOR,CHRIS",2
01:03,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
01:03,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
01:03,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
01:03,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
00:57,"GOOD JUMPER by MOLINET,CHRISTIAN",76,,84 (+8),,OUM 76-84 (+8),,"GOOD JUMPER by MOLINET,CHRISTIAN",2
00:38,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",2
00:38,,,,,"MISS FT by WHITESIDE,DONOVAN",,,"MISS FT by WHITESIDE,DONOVAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:38,,76,,85 (+9),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 76-85 (+9),,"GOOD FT by WHITESIDE,DONOVAN",2
00:38,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
00:38,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
00:32,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:22,,,,,"FOUL  by SCINTA,BLAKE",,,"FOUL  by SCINTA,BLAKE",2
