game,boxscore_visitor_name,boxscore_home_name,final score,visitorFinalScore,homeFinalScore,visitorRecord,homeRecord,gameDate,outcome,attendance,gameLocation,gameTime,Time Remaining,Away Team,Away Team Score,Home Team Score,Home Team,Point Differential,Period,Home Play Type,Home Shot Good,Home Shots Taken,Home 3PTRs Taken,Home Shooting PCT,Home 3PTRs PCT,Away Play Type,Away Shot Good,Away Shots Taken,Away 3PTRs Taken,Away Shooting PCT,Away 3PTRs PCT,Time Remaining Mins,Time Remaining Secs
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,19:45,"MISS JUMPER by CARTER,KESHONN",0,0,,0,1,jumper,miss,1,0,0.0,,,,0,0,,,39,2385
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,19:45,,0,0,"REBOUND DEF by MILLER,DREW",0,1,,,1,0,0.0,,,,0,0,,,39,2385
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,19:32,,0,2,"GOOD LAYUP by HOECK,RYAN VAN(in the paint)",2,1,,,1,0,0.0,,layup,good,1,0,1.0,,39,2372
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,19:32,,0,2,"ASSIST  by LIVSEY,GEOFF",2,1,,,1,0,0.0,,,,1,0,1.0,,39,2372
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,19:10,"MISS 3PTR by WILLIAMS,JORDEN",0,2,,2,1,3ptr,miss,2,1,0.0,0.0,,,1,0,1.0,,39,2350
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,19:10,,0,2,"REBOUND DEF by COLLINS,LUKE",2,1,,,2,1,0.0,0.0,,,1,0,1.0,,39,2350
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,18:47,,0,2,"MISS 3PTR by HOECK,RYAN VAN",2,1,,,2,1,0.0,0.0,3ptr,miss,2,1,0.5,0.0,38,2327
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,18:47,"REBOUND DEF by TOME,MATT",0,2,,2,1,,,2,1,0.0,0.0,,,2,1,0.5,0.0,38,2327
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,18:24,"MISS 3PTR by BROWN,SETH",0,2,,2,1,3ptr,miss,3,2,0.0,0.0,,,2,1,0.5,0.0,38,2304
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,18:24,,0,2,"REBOUND DEF by DUNAVANT,JOHNNY",2,1,,,3,2,0.0,0.0,,,2,1,0.5,0.0,38,2304
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,18:12,,0,5,"GOOD 3PTR by MILLER,DREW",5,1,,,3,2,0.0,0.0,3ptr,good,3,2,0.667,0.5,38,2292
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,18:12,,0,5,"ASSIST  by COLLINS,LUKE",5,1,,,3,2,0.0,0.0,,,3,2,0.667,0.5,38,2292
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:53,,0,5,"FOUL  by LIVSEY,GEOFF",5,1,,,3,2,0.0,0.0,foul,,3,2,0.667,0.5,37,2273
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:53,"GOOD FT by WILLIAMS,JORDEN",1,5,,4,1,ft,good,4,2,0.25,0.0,,,3,2,0.667,0.5,37,2273
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:53,"GOOD FT by WILLIAMS,JORDEN",2,5,,3,1,ft,good,5,2,0.4,0.0,,,3,2,0.667,0.5,37,2273
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:35,,2,5,"TURNOVER  by MILLER,DREW",3,1,,,5,2,0.4,0.0,,,3,2,0.667,0.5,37,2255
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:20,"TURNOVER  by WILLIAMS,JORDEN",2,5,,3,1,,,5,2,0.4,0.0,,,3,2,0.667,0.5,37,2240
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:08,,2,7,"GOOD LAYUP by HOECK,RYAN VAN(in the paint)",5,1,,,5,2,0.4,0.0,layup,good,4,2,0.75,0.5,37,2228
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,17:08,,2,7,"ASSIST  by MILLER,DREW",5,1,,,5,2,0.4,0.0,,,4,2,0.75,0.5,37,2228
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,16:50,"GOOD JUMPER by CARDWELL,MARCELLUS(in the paint)",4,7,,3,1,jumper,good,6,2,0.5,0.0,,,4,2,0.75,0.5,36,2210
27,SEWANEE,RHODES,64-78,64,78,13-13; 6-8 SAA,15-11; 7-7 SAA,02/28/14,Win,138,No Location Recorded,3:00 PM,16:37,,4,7,"MISS LAYUP by COLLINS,LUKE",3,1,,,6,2,0.5,0.0,layup,miss,5,2,0.6,0.5,36,2197
