Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Berry,Game Score,Team Indicator,Play,Period
01:13,,,,,"FOUL  by COSTAS,RILEY",,,"FOUL  by COSTAS,RILEY",2
01:13,"GOOD FT by TOULIATOS,LUKE",58,,74 (+16),,BSC 58-74 (-16),,"GOOD FT by TOULIATOS,LUKE",2
01:13,,,,,"SUB OUT by DALLIMORE,CALEB",,,"SUB OUT by DALLIMORE,CALEB",2
01:13,,,,,"SUB IN by HONROTH,OWEN",,,"SUB IN by HONROTH,OWEN",2
01:13,"SUB OUT by STEPHENS,TROY",,,,,,,"SUB OUT by STEPHENS,TROY",2
01:13,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
01:13,"SUB IN by GARRIDO,BRANDAN",,,,,,,"SUB IN by GARRIDO,BRANDAN",2
01:13,"SUB IN by GLOVER,COLIN",,,,,,,"SUB IN by GLOVER,COLIN",2
01:13,"MISS FT by TOULIATOS,LUKE",,,,,,,"MISS FT by TOULIATOS,LUKE",2
--,,,,,"REBOUND DEF by COSTAS,RILEY",,,"REBOUND DEF by COSTAS,RILEY",2
01:13,"FOUL  by GLOVER,CAMERON",,,,,,,"FOUL  by GLOVER,CAMERON",2
01:13,"SUB OUT by GLOVER,COLIN",,,,,,,"SUB OUT by GLOVER,COLIN",2
01:13,"SUB IN by STEPHENS,TROY",,,,,,,"SUB IN by STEPHENS,TROY",2
01:13,,,,,"MISS FT by COSTAS,RILEY(fastbreak)",,,"MISS FT by COSTAS,RILEY(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:13,,58,,75 (+17),"GOOD FT by COSTAS,RILEY(fastbreak)",Berry 58-75 (-17),,"GOOD FT by COSTAS,RILEY(fastbreak)",2
01:04,"MISS LAYUP by STEWART,CHRISTIAN(in the paint)",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
01:00,"TURNOVER  by GLOVER,CAMERON",,,,,,,"TURNOVER  by GLOVER,CAMERON",2
01:00,,,,,"STEAL  by BENHAM,BRAXTON",,,"STEAL  by BENHAM,BRAXTON",2
01:00,"FOUL  by GLOVER,CAMERON",,,,,,,"FOUL  by GLOVER,CAMERON",2
01:00,,58,,76 (+18),"GOOD FT by BENHAM,BRAXTON(fastbreak)",Berry 58-76 (-18),,"GOOD FT by BENHAM,BRAXTON(fastbreak)",2
01:00,,58,,77 (+19),"GOOD FT by BENHAM,BRAXTON(fastbreak)",Berry 58-77 (-19),,"GOOD FT by BENHAM,BRAXTON(fastbreak)",2
01:00,"SUB OUT by TOULIATOS,LUKE",,,,,,,"SUB OUT by TOULIATOS,LUKE",2
01:00,"SUB IN by KANE,DENMAN",,,,,,,"SUB IN by KANE,DENMAN",2
00:50,"MISS 3PTR by KANE,DENMAN",,,,,,,"MISS 3PTR by KANE,DENMAN",2
--,,,,,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",2
00:23,,,,,"MISS 3PTR by ELLIS,CHASE",,,"MISS 3PTR by ELLIS,CHASE",2
--,,,,,"REBOUND OFF by COSTAS,RILEY",,,"REBOUND OFF by COSTAS,RILEY",2
00:01,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
