Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
04:01,"SUB IN by GREEN,KALEB",,,,,,,"SUB IN by GREEN,KALEB",2
04:01,"SUB IN by SPENCE,SAM",,,,,,,"SUB IN by SPENCE,SAM",2
03:59,,,,,"TURNOVER  by WILLIAMS,JAYSON",,,"TURNOVER  by WILLIAMS,JAYSON",2
03:39,"MISS 3PTR by TOULIATOS,LUKE",,,,,,,"MISS 3PTR by TOULIATOS,LUKE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
03:36,"FOUL  by WILLIAMS,JU'QUAN",,,,,,,"FOUL  by WILLIAMS,JU'QUAN",2
03:36,,,,,"SUB OUT by WILLIAMS,JAYSON",,,"SUB OUT by WILLIAMS,JAYSON",2
03:36,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
03:28,,,,,"MISS LAYUP by WALKER,JEFFERSON(in the paint)",,,"MISS LAYUP by WALKER,JEFFERSON(in the paint)",2
03:28,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND OFF by JAMES,MAC",,,"REBOUND OFF by JAMES,MAC",2
03:19,,,,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
03:19,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND OFF by GEORGETOWN II,ARNESS",,,"REBOUND OFF by GEORGETOWN II,ARNESS",2
03:13,,,,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
--,"REBOUND DEF by TOULIATOS,LUKE",,,,,,,"REBOUND DEF by TOULIATOS,LUKE",2
03:09,"GOOD LAYUP by CHILDERS,JOSH(fastbreak)(in the paint)",71 (+21),,50,,BSC 71-50 (+21),,"GOOD LAYUP by CHILDERS,JOSH(fastbreak)(in the paint)",2
--,"ASSIST  by TOULIATOS,LUKE",,,,,,,"ASSIST  by TOULIATOS,LUKE",2
02:59,,,,,"MISS JUMPER by WALKER,JEFFERSON",,,"MISS JUMPER by WALKER,JEFFERSON",2
--,"REBOUND DEF by TOULIATOS,LUKE",,,,,,,"REBOUND DEF by TOULIATOS,LUKE",2
02:49,"GOOD 3PTR by GREEN,KALEB",74 (+24),,50,,BSC 74-50 (+24),,"GOOD 3PTR by GREEN,KALEB",2
--,"ASSIST  by WILLIAMS,JU'QUAN",,,,,,,"ASSIST  by WILLIAMS,JU'QUAN",2
02:31,,74 (+22),,52,"GOOD JUMPER by AESCHLIMAN,SETH(in the paint)",Rhodes 74-52 (+22),,"GOOD JUMPER by AESCHLIMAN,SETH(in the paint)",2
02:19,"MISS 3PTR by SPENCE,SAM",,,,,,,"MISS 3PTR by SPENCE,SAM",2
--,,,,,"REBOUND DEF by GEORGETOWN II,ARNESS",,,"REBOUND DEF by GEORGETOWN II,ARNESS",2
02:11,,,,,"MISS LAYUP by WALKER,JEFFERSON(in the paint)",,,"MISS LAYUP by WALKER,JEFFERSON(in the paint)",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
02:09,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
02:09,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
02:09,,,,,"SUB IN by CLAYTON,TJ",,,"SUB IN by CLAYTON,TJ",2
02:09,,,,,"SUB IN by SHEN,KEVIN",,,"SUB IN by SHEN,KEVIN",2
02:09,"SUB OUT by WILLIAMS,JU'QUAN",,,,,,,"SUB OUT by WILLIAMS,JU'QUAN",2
02:09,"SUB OUT by TOULIATOS,LUKE",,,,,,,"SUB OUT by TOULIATOS,LUKE",2
02:09,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
02:09,"SUB IN by BARNETT,CHARLIE",,,,,,,"SUB IN by BARNETT,CHARLIE",2
02:09,"SUB IN by DAVIS,RANDALL",,,,,,,"SUB IN by DAVIS,RANDALL",2
02:09,"SUB IN by DAVIS,BRODY",,,,,,,"SUB IN by DAVIS,BRODY",2
01:56,"FOUL  by DAVIS,BRODY",,,,,,,"FOUL  by DAVIS,BRODY",2
01:56,,74 (+21),,53,"GOOD FT by AESCHLIMAN,SETH",Rhodes 74-53 (+21),,"GOOD FT by AESCHLIMAN,SETH",2
01:56,,74 (+20),,54,"GOOD FT by AESCHLIMAN,SETH",Rhodes 74-54 (+20),,"GOOD FT by AESCHLIMAN,SETH",2
01:30,"GOOD 3PTR by SPENCE,SAM",77 (+23),,54,,BSC 77-54 (+23),,"GOOD 3PTR by SPENCE,SAM",2
--,"ASSIST  by DAVIS,BRODY",,,,,,,"ASSIST  by DAVIS,BRODY",2
01:13,,,,,"MISS JUMPER by WHITE,ELIJAH",,,"MISS JUMPER by WHITE,ELIJAH",2
--,"REBOUND DEF by DAVIS,BRODY",,,,,,,"REBOUND DEF by DAVIS,BRODY",2
01:05,"MISS 3PTR by SPENCE,SAM",,,,,,,"MISS 3PTR by SPENCE,SAM",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
00:48,"FOUL  by GREEN,KALEB",,,,,,,"FOUL  by GREEN,KALEB",2
00:48,,77 (+22),,55,"GOOD FT by CLAYTON,TJ",Rhodes 77-55 (+22),,"GOOD FT by CLAYTON,TJ",2
00:48,,,,,"MISS FT by CLAYTON,TJ",,,"MISS FT by CLAYTON,TJ",2
--,"REBOUND DEF by DAVIS,RANDALL",,,,,,,"REBOUND DEF by DAVIS,RANDALL",2
00:32,"MISS 3PTR by BARNETT,CHARLIE",,,,,,,"MISS 3PTR by BARNETT,CHARLIE",2
--,"REBOUND OFF by DAVIS,RANDALL",,,,,,,"REBOUND OFF by DAVIS,RANDALL",2
00:25,"MISS 3PTR by BARNETT,CHARLIE",,,,,,,"MISS 3PTR by BARNETT,CHARLIE",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
00:20,,77 (+20),,57,"GOOD LAYUP by AESCHLIMAN,SETH(fastbreak)(in the paint)",Rhodes 77-57 (+20),,"GOOD LAYUP by AESCHLIMAN,SETH(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by WALKER,JEFFERSON",,,"ASSIST  by WALKER,JEFFERSON",2
