Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
18:06,"STEAL  by HUGHES,ANTHONY",,,,,,,"STEAL  by HUGHES,ANTHONY",2
17:39,"GOOD 3PTR by MCLAURIN,RYAN",52 (+24),,28,,Mill 52-28 (-24),,"GOOD 3PTR by MCLAURIN,RYAN",2
--,"ASSIST  by SPIKES,KALVIN",,,,,,,"ASSIST  by SPIKES,KALVIN",2
17:20,"FOUL  by MCLAURIN,RYAN",,,,,,,"FOUL  by MCLAURIN,RYAN",2
17:20,,52 (+23),,29,"GOOD FT by GIROUX,PRESTON",Rhodes 52-29 (-23),,"GOOD FT by GIROUX,PRESTON",2
17:20,,52 (+22),,30,"GOOD FT by GIROUX,PRESTON",Rhodes 52-30 (-22),,"GOOD FT by GIROUX,PRESTON",2
16:58,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
16:58,"GOOD FT by MCLAURIN,RYAN",53 (+23),,30,,Mill 53-30 (-23),,"GOOD FT by MCLAURIN,RYAN",2
16:58,"GOOD FT by MCLAURIN,RYAN",54 (+24),,30,,Mill 54-30 (-24),,"GOOD FT by MCLAURIN,RYAN",2
16:58,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
16:58,,,,,"SUB IN by PIPPENGER,WILEY",,,"SUB IN by PIPPENGER,WILEY",2
16:42,,,,,"MISS LAYUP by WILEY,KOKI(in the paint)",,,"MISS LAYUP by WILEY,KOKI(in the paint)",2
16:42,"BLOCK  by TURNER,JAMES",,,,,,,"BLOCK  by TURNER,JAMES",2
--,"REBOUND DEF by TURNER,JAMES",,,,,,,"REBOUND DEF by TURNER,JAMES",2
16:35,"GOOD JUMPER by HUGHES,ANTHONY(fastbreak)",56 (+26),,30,,Mill 56-30 (-26),,"GOOD JUMPER by HUGHES,ANTHONY(fastbreak)",2
16:17,,,,,"TURNOVER  by DE FERIA,NICK",,,"TURNOVER  by DE FERIA,NICK",2
16:17,"STEAL  by HUGHES,ANTHONY",,,,,,,"STEAL  by HUGHES,ANTHONY",2
16:03,"MISS JUMPER by SPIKES,KALVIN(in the paint)",,,,,,,"MISS JUMPER by SPIKES,KALVIN(in the paint)",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
16:02,"FOUL  by HUGHES,ANTHONY",,,,,,,"FOUL  by HUGHES,ANTHONY",2
15:55,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
15:55,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
15:43,,56 (+24),,32,"GOOD LAYUP by ESSICK,JALEN(in the paint)",Rhodes 56-32 (-24),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2
15:43,"FOUL  by HUGHES,ANTHONY",,,,,,,"FOUL  by HUGHES,ANTHONY",2
15:43,,,,,"MISS FT by ESSICK,JALEN",,,"MISS FT by ESSICK,JALEN",2
--,"REBOUND DEF by JENKINS,KALEB",,,,,,,"REBOUND DEF by JENKINS,KALEB",2
15:28,"GOOD DUNK by SPIKES,KALVIN(in the paint)",58 (+26),,32,,Mill 58-32 (-26),,"GOOD DUNK by SPIKES,KALVIN(in the paint)",2
--,"ASSIST  by JENKINS,KALEB",,,,,,,"ASSIST  by JENKINS,KALEB",2
15:28,,,,,"FOUL  by PIPPENGER,WILEY",,,"FOUL  by PIPPENGER,WILEY",2
15:28,"GOOD FT by SPIKES,KALVIN",59 (+27),,32,,Mill 59-32 (-27),,"GOOD FT by SPIKES,KALVIN",2
14:57,,59 (+25),,34,"GOOD JUMPER by ESSICK,JALEN(in the paint)",Rhodes 59-34 (-25),,"GOOD JUMPER by ESSICK,JALEN(in the paint)",2
14:40,"GOOD 3PTR by JENKINS,KALEB",62 (+28),,34,,Mill 62-34 (-28),,"GOOD 3PTR by JENKINS,KALEB",2
--,"ASSIST  by MCLAURIN,RYAN",,,,,,,"ASSIST  by MCLAURIN,RYAN",2
14:25,,,,,"MISS JUMPER by JAMES,MAC(in the paint)",,,"MISS JUMPER by JAMES,MAC(in the paint)",2
--,"REBOUND DEF by SPIKES,KALVIN",,,,,,,"REBOUND DEF by SPIKES,KALVIN",2
14:17,"MISS 3PTR by JENKINS,KALEB",,,,,,,"MISS 3PTR by JENKINS,KALEB",2
--,"REBOUND OFF by JENKINS,KALEB",,,,,,,"REBOUND OFF by JENKINS,KALEB",2
14:14,"GOOD DUNK by SPIKES,KALVIN(in the paint)",64 (+30),,34,,Mill 64-34 (-30),,"GOOD DUNK by SPIKES,KALVIN(in the paint)",2
--,"ASSIST  by JENKINS,KALEB",,,,,,,"ASSIST  by JENKINS,KALEB",2
14:14,,,,,"FOUL  by WEATHERFORD,MITCH",,,"FOUL  by WEATHERFORD,MITCH",2
14:14,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
14:14,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
14:14,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
14:14,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
14:14,"GOOD FT by SPIKES,KALVIN",65 (+31),,34,,Mill 65-34 (-31),,"GOOD FT by SPIKES,KALVIN",2
14:01,,,,,"TURNOVER  by WILEY,KOKI",,,"TURNOVER  by WILEY,KOKI",2
14:01,"STEAL  by HUGHES,ANTHONY",,,,,,,"STEAL  by HUGHES,ANTHONY",2
13:56,"MISS JUMPER by HUGHES,ANTHONY(in the paint)",,,,,,,"MISS JUMPER by HUGHES,ANTHONY(in the paint)",2
--,"REBOUND OFF by JENKINS,KALEB",,,,,,,"REBOUND OFF by JENKINS,KALEB",2
13:53,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
13:53,,,,,"SUB OUT by ESSICK,JALEN",,,"SUB OUT by ESSICK,JALEN",2
13:53,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
13:42,,65 (+29),,36,"GOOD JUMPER by JAMES,MAC(in the paint)",Rhodes 65-36 (-29),,"GOOD JUMPER by JAMES,MAC(in the paint)",2
13:23,"MISS 3PTR by MCLAURIN,RYAN",,,,,,,"MISS 3PTR by MCLAURIN,RYAN",2
--,"REBOUND OFF by SPIKES,KALVIN",,,,,,,"REBOUND OFF by SPIKES,KALVIN",2
13:17,"MISS LAYUP by SPIKES,KALVIN(in the paint)",,,,,,,"MISS LAYUP by SPIKES,KALVIN(in the paint)",2
--,,,,,"REBOUND DEF by GIROUX,PRESTON",,,"REBOUND DEF by GIROUX,PRESTON",2
13:08,,,,,"MISS JUMPER by JAMES,MAC",,,"MISS JUMPER by JAMES,MAC",2
--,"REBOUND DEF by HUGHES,ANTHONY",,,,,,,"REBOUND DEF by HUGHES,ANTHONY",2
12:59,"GOOD 3PTR by HUGHES,ANTHONY",68 (+32),,36,,Mill 68-36 (-32),,"GOOD 3PTR by HUGHES,ANTHONY",2
--,"ASSIST  by MCLAURIN,RYAN",,,,,,,"ASSIST  by MCLAURIN,RYAN",2
12:47,,,,,"TURNOVER  by JAMES,MAC",,,"TURNOVER  by JAMES,MAC",2
12:47,"STEAL  by TURNER,JAMES",,,,,,,"STEAL  by TURNER,JAMES",2
12:39,"MISS JUMPER by MCLAURIN,RYAN(in the paint)",,,,,,,"MISS JUMPER by MCLAURIN,RYAN(in the paint)",2
--,,,,,"REBOUND DEF by PIPPENGER,WILEY",,,"REBOUND DEF by PIPPENGER,WILEY",2
12:32,,68 (+29),,39,"GOOD 3PTR by NESTLEHUTT,JAKE(fastbreak)",Rhodes 68-39 (-29),,"GOOD 3PTR by NESTLEHUTT,JAKE(fastbreak)",2
--,,,,,"ASSIST  by WILEY,KOKI",,,"ASSIST  by WILEY,KOKI",2
12:31,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
12:31,,,,,"SUB OUT by PIPPENGER,WILEY",,,"SUB OUT by PIPPENGER,WILEY",2
12:31,,,,,"SUB IN by GRUBBS,COBY",,,"SUB IN by GRUBBS,COBY",2
12:31,"SUB OUT by SPIKES,KALVIN",,,,,,,"SUB OUT by SPIKES,KALVIN",2
12:31,"SUB OUT by MCLAURIN,RYAN",,,,,,,"SUB OUT by MCLAURIN,RYAN",2
12:31,"SUB OUT by JENKINS,KALEB",,,,,,,"SUB OUT by JENKINS,KALEB",2
12:31,"SUB OUT by HUGHES,ANTHONY",,,,,,,"SUB OUT by HUGHES,ANTHONY",2
12:31,"SUB IN by MILLER,JOSHUA",,,,,,,"SUB IN by MILLER,JOSHUA",2
12:31,"SUB IN by GRANT,SHE'CHEM",,,,,,,"SUB IN by GRANT,SHE'CHEM",2
12:31,"SUB IN by GILLIHAN,NEWLON",,,,,,,"SUB IN by GILLIHAN,NEWLON",2
12:31,"SUB IN by VAN PELT,JUSTIN",,,,,,,"SUB IN by VAN PELT,JUSTIN",2
12:18,"MISS 3PTR by GRANT,SHE'CHEM",,,,,,,"MISS 3PTR by GRANT,SHE'CHEM",2
--,"REBOUND OFF by GILLIHAN,NEWLON",,,,,,,"REBOUND OFF by GILLIHAN,NEWLON",2
12:12,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",70 (+31),,39,,Mill 70-39 (-31),,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",2
12:03,,70 (+28),,42,"GOOD 3PTR by JAMES,MAC",Rhodes 70-42 (-28),,"GOOD 3PTR by JAMES,MAC",2
11:41,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
11:41,"MISS FT by VAN PELT,JUSTIN",,,,,,,"MISS FT by VAN PELT,JUSTIN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:41,"MISS FT by VAN PELT,JUSTIN",,,,,,,"MISS FT by VAN PELT,JUSTIN",2
--,,,,,"REBOUND DEF by GRUBBS,COBY",,,"REBOUND DEF by GRUBBS,COBY",2
11:25,,,,,"MISS LAYUP by GIROUX,PRESTON(in the paint)",,,"MISS LAYUP by GIROUX,PRESTON(in the paint)",2
--,"REBOUND DEF by VAN PELT,JUSTIN",,,,,,,"REBOUND DEF by VAN PELT,JUSTIN",2
11:08,"GOOD 3PTR by GRANT,SHE'CHEM",73 (+31),,42,,Mill 73-42 (-31),,"GOOD 3PTR by GRANT,SHE'CHEM",2
--,"ASSIST  by VAN PELT,JUSTIN",,,,,,,"ASSIST  by VAN PELT,JUSTIN",2
10:52,,,,,"MISS 3PTR by WILEY,KOKI",,,"MISS 3PTR by WILEY,KOKI",2
--,"REBOUND DEF by GRANT,SHE'CHEM",,,,,,,"REBOUND DEF by GRANT,SHE'CHEM",2
10:40,"TURNOVER  by VAN PELT,JUSTIN",,,,,,,"TURNOVER  by VAN PELT,JUSTIN",2
10:40,,,,,"STEAL  by GIROUX,PRESTON",,,"STEAL  by GIROUX,PRESTON",2
10:40,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
10:40,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
10:40,,,,,"SUB IN by SHEN,KEVIN",,,"SUB IN by SHEN,KEVIN",2
10:40,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
10:31,,73 (+29),,44,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",Rhodes 73-44 (-29),,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",2
10:08,"MISS 3PTR by GILLIHAN,NEWLON",,,,,,,"MISS 3PTR by GILLIHAN,NEWLON",2
--,"REBOUND OFF by GILLIHAN,NEWLON",,,,,,,"REBOUND OFF by GILLIHAN,NEWLON",2
10:04,"TURNOVER  by GILLIHAN,NEWLON",,,,,,,"TURNOVER  by GILLIHAN,NEWLON",2
10:04,,,,,"STEAL  by GIROUX,PRESTON",,,"STEAL  by GIROUX,PRESTON",2
09:59,,,,,"TURNOVER  by WEATHERFORD,MITCH",,,"TURNOVER  by WEATHERFORD,MITCH",2
09:59,"STEAL  by MILLER,JOSHUA",,,,,,,"STEAL  by MILLER,JOSHUA",2
09:51,"FOUL  by VAN PELT,JUSTIN",,,,,,,"FOUL  by VAN PELT,JUSTIN",2
09:51,"TURNOVER  by VAN PELT,JUSTIN",,,,,,,"TURNOVER  by VAN PELT,JUSTIN",2
09:31,"FOUL  by VAN PELT,JUSTIN",,,,,,,"FOUL  by VAN PELT,JUSTIN",2
09:31,,,,,"MISS FT by GIROUX,PRESTON",,,"MISS FT by GIROUX,PRESTON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
09:31,"SUB OUT by VAN PELT,JUSTIN",,,,,,,"SUB OUT by VAN PELT,JUSTIN",2
09:31,"SUB IN by TULLOS,ZACHARY",,,,,,,"SUB IN by TULLOS,ZACHARY",2
09:31,,73 (+28),,45,"GOOD FT by GIROUX,PRESTON",Rhodes 73-45 (-28),,"GOOD FT by GIROUX,PRESTON",2
09:05,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
09:05,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
09:05,"SUB OUT by TURNER,JAMES",,,,,,,"SUB OUT by TURNER,JAMES",2
09:05,"SUB IN by BLANZ,BUCK",,,,,,,"SUB IN by BLANZ,BUCK",2
09:04,"TURNOVER  by BLANZ,BUCK",,,,,,,"TURNOVER  by BLANZ,BUCK",2
09:03,,73 (+25),,48,"GOOD 3PTR by WEATHERFORD,MITCH(fastbreak)",Rhodes 73-48 (-25),,"GOOD 3PTR by WEATHERFORD,MITCH(fastbreak)",2
09:01,"GOOD 3PTR by GRANT,SHE'CHEM",76 (+28),,48,,Mill 76-48 (-28),,"GOOD 3PTR by GRANT,SHE'CHEM",2
--,"ASSIST  by BLANZ,BUCK",,,,,,,"ASSIST  by BLANZ,BUCK",2
08:48,,76 (+26),,50,"GOOD JUMPER by NESTLEHUTT,JAKE(in the paint)",Rhodes 76-50 (-26),,"GOOD JUMPER by NESTLEHUTT,JAKE(in the paint)",2
08:24,"GOOD JUMPER by BLANZ,BUCK",78 (+28),,50,,Mill 78-50 (-28),,"GOOD JUMPER by BLANZ,BUCK",2
--,"ASSIST  by GILLIHAN,NEWLON",,,,,,,"ASSIST  by GILLIHAN,NEWLON",2
08:06,,,,,"MISS JUMPER by SHEN,KEVIN(in the paint)",,,"MISS JUMPER by SHEN,KEVIN(in the paint)",2
--,"REBOUND DEF by GILLIHAN,NEWLON",,,,,,,"REBOUND DEF by GILLIHAN,NEWLON",2
07:45,"MISS JUMPER by GILLIHAN,NEWLON(in the paint)",,,,,,,"MISS JUMPER by GILLIHAN,NEWLON(in the paint)",2
--,"REBOUND OFF by TULLOS,ZACHARY",,,,,,,"REBOUND OFF by TULLOS,ZACHARY",2
07:41,"MISS LAYUP by TULLOS,ZACHARY(in the paint)",,,,,,,"MISS LAYUP by TULLOS,ZACHARY(in the paint)",2
--,"REBOUND OFF by GILLIHAN,NEWLON",,,,,,,"REBOUND OFF by GILLIHAN,NEWLON",2
07:40,"TURNOVER  by GILLIHAN,NEWLON",,,,,,,"TURNOVER  by GILLIHAN,NEWLON",2
07:40,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
07:40,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
07:40,"SUB OUT by MILLER,JOSHUA",,,,,,,"SUB OUT by MILLER,JOSHUA",2
07:40,"SUB OUT by GRANT,SHE'CHEM",,,,,,,"SUB OUT by GRANT,SHE'CHEM",2
07:40,"SUB OUT by GILLIHAN,NEWLON",,,,,,,"SUB OUT by GILLIHAN,NEWLON",2
07:40,"SUB IN by YOUNG,DILLON",,,,,,,"SUB IN by YOUNG,DILLON",2
07:40,"SUB IN by WATSON,DOUG",,,,,,,"SUB IN by WATSON,DOUG",2
07:40,"SUB IN by BECKER,SAXTON",,,,,,,"SUB IN by BECKER,SAXTON",2
07:24,,,,,"MISS 3PTR by SHEN,KEVIN",,,"MISS 3PTR by SHEN,KEVIN",2
--,"REBOUND DEF by BLANZ,BUCK",,,,,,,"REBOUND DEF by BLANZ,BUCK",2
06:58,"MISS 3PTR by BLANZ,BUCK",,,,,,,"MISS 3PTR by BLANZ,BUCK",2
--,,,,,"REBOUND DEF by WEATHERFORD,MITCH",,,"REBOUND DEF by WEATHERFORD,MITCH",2
06:48,,,,,"MISS LAYUP by GALVIN,OWEN(in the paint)",,,"MISS LAYUP by GALVIN,OWEN(in the paint)",2
--,"REBOUND DEF by BLANZ,BUCK",,,,,,,"REBOUND DEF by BLANZ,BUCK",2
06:40,"MISS JUMPER by WATSON,DOUG(in the paint)",,,,,,,"MISS JUMPER by WATSON,DOUG(in the paint)",2
--,,,,,"REBOUND DEF by SHEN,KEVIN",,,"REBOUND DEF by SHEN,KEVIN",2
06:29,"FOUL  by WATSON,DOUG",,,,,,,"FOUL  by WATSON,DOUG",2
06:29,"SUB OUT by BLANZ,BUCK",,,,,,,"SUB OUT by BLANZ,BUCK",2
06:29,"SUB IN by BURNETT,DREW",,,,,,,"SUB IN by BURNETT,DREW",2
06:19,,,,,"MISS 3PTR by GALVIN,OWEN",,,"MISS 3PTR by GALVIN,OWEN",2
--,"REBOUND DEF by BECKER,SAXTON",,,,,,,"REBOUND DEF by BECKER,SAXTON",2
06:05,"MISS JUMPER by TULLOS,ZACHARY(in the paint)",,,,,,,"MISS JUMPER by TULLOS,ZACHARY(in the paint)",2
--,"REBOUND OFF by BURNETT,DREW",,,,,,,"REBOUND OFF by BURNETT,DREW",2
05:54,"TURNOVER  by BECKER,SAXTON",,,,,,,"TURNOVER  by BECKER,SAXTON",2
05:44,,78 (+26),,52,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",Rhodes 78-52 (-26),,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",2
05:32,,,,,"SUB OUT by GRUBBS,COBY",,,"SUB OUT by GRUBBS,COBY",2
05:32,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
05:32,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
05:32,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
05:28,"TURNOVER  by WATSON,DOUG",,,,,,,"TURNOVER  by WATSON,DOUG",2
05:28,,,,,"STEAL  by WEATHERFORD,MITCH",,,"STEAL  by WEATHERFORD,MITCH",2
05:25,,78 (+24),,54,"GOOD LAYUP by WEATHERFORD,MITCH(fastbreak)(in the paint)",Rhodes 78-54 (-24),,"GOOD LAYUP by WEATHERFORD,MITCH(fastbreak)(in the paint)",2
05:14,"MISS 3PTR by YOUNG,DILLON",,,,,,,"MISS 3PTR by YOUNG,DILLON",2
--,"REBOUND OFF by TULLOS,ZACHARY",,,,,,,"REBOUND OFF by TULLOS,ZACHARY",2
05:09,"MISS 3PTR by BECKER,SAXTON",,,,,,,"MISS 3PTR by BECKER,SAXTON",2
--,,,,,"REBOUND DEF by DE FERIA,NICK",,,"REBOUND DEF by DE FERIA,NICK",2
05:06,,,,,"TURNOVER  by DE FERIA,NICK",,,"TURNOVER  by DE FERIA,NICK",2
05:03,"GOOD 3PTR by BECKER,SAXTON(fastbreak)",81 (+27),,54,,Mill 81-54 (-27),,"GOOD 3PTR by BECKER,SAXTON(fastbreak)",2
--,"ASSIST  by YOUNG,DILLON",,,,,,,"ASSIST  by YOUNG,DILLON",2
04:50,,81 (+24),,57,"GOOD 3PTR by DE FERIA,NICK",Rhodes 81-57 (-24),,"GOOD 3PTR by DE FERIA,NICK",2
--,,,,,"ASSIST  by WILEY,KOKI",,,"ASSIST  by WILEY,KOKI",2
04:31,"GOOD LAYUP by BURNETT,DREW(in the paint)",83 (+26),,57,,Mill 83-57 (-26),,"GOOD LAYUP by BURNETT,DREW(in the paint)",2
--,"ASSIST  by WATSON,DOUG",,,,,,,"ASSIST  by WATSON,DOUG",2
04:16,,,,,"MISS 3PTR by WEATHERFORD,MITCH",,,"MISS 3PTR by WEATHERFORD,MITCH",2
--,"REBOUND DEF by TULLOS,ZACHARY",,,,,,,"REBOUND DEF by TULLOS,ZACHARY",2
03:53,"GOOD LAYUP by BECKER,SAXTON(in the paint)",85 (+28),,57,,Mill 85-57 (-28),,"GOOD LAYUP by BECKER,SAXTON(in the paint)",2
--,"ASSIST  by YOUNG,DILLON",,,,,,,"ASSIST  by YOUNG,DILLON",2
03:40,,85 (+26),,59,"GOOD JUMPER by WILEY,KOKI(in the paint)",Rhodes 85-59 (-26),,"GOOD JUMPER by WILEY,KOKI(in the paint)",2
03:39,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:39,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:35,"SUB OUT by YOUNG,DILLON",,,,,,,"SUB OUT by YOUNG,DILLON",2
03:35,"SUB OUT by TULLOS,ZACHARY",,,,,,,"SUB OUT by TULLOS,ZACHARY",2
03:35,"SUB IN by BUSH,RODREEKAS",,,,,,,"SUB IN by BUSH,RODREEKAS",2
03:35,"SUB IN by GIVENS,DONOVAN",,,,,,,"SUB IN by GIVENS,DONOVAN",2
03:23,,,,,"SUB OUT by SHEN,KEVIN",,,"SUB OUT by SHEN,KEVIN",2
03:23,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
03:17,"MISS JUMPER by WATSON,DOUG",,,,,,,"MISS JUMPER by WATSON,DOUG",2
--,"REBOUND OFF by GIVENS,DONOVAN",,,,,,,"REBOUND OFF by GIVENS,DONOVAN",2
03:13,"TURNOVER  by GIVENS,DONOVAN",,,,,,,"TURNOVER  by GIVENS,DONOVAN",2
03:13,,,,,"STEAL  by GIROUX,PRESTON",,,"STEAL  by GIROUX,PRESTON",2
03:12,"MISS 3PTR by GIVENS,DONOVAN",,,,,,,"MISS 3PTR by GIVENS,DONOVAN",2
03:12,,,,,"TURNOVER  by GIROUX,PRESTON",,,"TURNOVER  by GIROUX,PRESTON",2
03:12,"STEAL  by GIVENS,DONOVAN",,,,,,,"STEAL  by GIVENS,DONOVAN",2
--,,,,,"REBOUND DEF by GIROUX,PRESTON",,,"REBOUND DEF by GIROUX,PRESTON",2
03:03,,,,,"TURNOVER  by WEATHERFORD,MITCH",,,"TURNOVER  by WEATHERFORD,MITCH",2
03:03,"STEAL  by WATSON,DOUG",,,,,,,"STEAL  by WATSON,DOUG",2
02:59,"GOOD LAYUP by WATSON,DOUG(fastbreak)(in the paint)",87 (+28),,59,,Mill 87-59 (-28),,"GOOD LAYUP by WATSON,DOUG(fastbreak)(in the paint)",2
02:45,,,,,"TURNOVER  by JAMES,MAC",,,"TURNOVER  by JAMES,MAC",2
02:45,"STEAL  by WATSON,DOUG",,,,,,,"STEAL  by WATSON,DOUG",2
02:45,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
02:45,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
02:45,,,,,"SUB IN by COPELAND,GRAHAM",,,"SUB IN by COPELAND,GRAHAM",2
02:45,,,,,"SUB IN by WALKER,GRAYSON",,,"SUB IN by WALKER,GRAYSON",2
02:22,"MISS LAYUP by BECKER,SAXTON(in the paint)",,,,,,,"MISS LAYUP by BECKER,SAXTON(in the paint)",2
--,"REBOUND OFF by BECKER,SAXTON",,,,,,,"REBOUND OFF by BECKER,SAXTON",2
02:19,"MISS LAYUP by BECKER,SAXTON(in the paint)",,,,,,,"MISS LAYUP by BECKER,SAXTON(in the paint)",2
--,"REBOUND OFF by BURNETT,DREW",,,,,,,"REBOUND OFF by BURNETT,DREW",2
02:10,"TURNOVER  by BECKER,SAXTON",,,,,,,"TURNOVER  by BECKER,SAXTON",2
02:10,,,,,"STEAL  by WILEY,KOKI",,,"STEAL  by WILEY,KOKI",2
02:04,"FOUL  by BURNETT,DREW",,,,,,,"FOUL  by BURNETT,DREW",2
02:04,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
02:04,,,,,"SUB IN by JOHNSON,ROSS",,,"SUB IN by JOHNSON,ROSS",2
02:04,,87 (+27),,60,"GOOD FT by WILEY,KOKI(fastbreak)",Rhodes 87-60 (-27),,"GOOD FT by WILEY,KOKI(fastbreak)",2
02:04,"SUB OUT by BECKER,SAXTON",,,,,,,"SUB OUT by BECKER,SAXTON",2
02:04,"SUB IN by GILLIHAN,NEWLON",,,,,,,"SUB IN by GILLIHAN,NEWLON",2
02:04,,87 (+26),,61,"GOOD FT by WILEY,KOKI(fastbreak)",Rhodes 87-61 (-26),,"GOOD FT by WILEY,KOKI(fastbreak)",2
02:04,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
02:04,,,,,"SUB IN by TEAL,AARON",,,"SUB IN by TEAL,AARON",2
01:40,"GOOD JUMPER by GILLIHAN,NEWLON(in the paint)",89 (+28),,61,,Mill 89-61 (-28),,"GOOD JUMPER by GILLIHAN,NEWLON(in the paint)",2
01:25,,,,,"MISS JUMPER by JOHNSON,ROSS",,,"MISS JUMPER by JOHNSON,ROSS",2
--,"REBOUND DEF by WATSON,DOUG",,,,,,,"REBOUND DEF by WATSON,DOUG",2
01:11,"MISS JUMPER by GIVENS,DONOVAN(in the paint)",,,,,,,"MISS JUMPER by GIVENS,DONOVAN(in the paint)",2
--,,,,,"REBOUND DEF by JAMES,MAC",,,"REBOUND DEF by JAMES,MAC",2
01:03,,,,,"TURNOVER  by JAMES,MAC",,,"TURNOVER  by JAMES,MAC",2
00:46,"MISS JUMPER by BURNETT,DREW",,,,,,,"MISS JUMPER by BURNETT,DREW",2
--,"REBOUND OFF by GILLIHAN,NEWLON",,,,,,,"REBOUND OFF by GILLIHAN,NEWLON",2
00:35,"MISS 3PTR by BUSH,RODREEKAS",,,,,,,"MISS 3PTR by BUSH,RODREEKAS",2
--,,,,,"REBOUND DEF by WALKER,GRAYSON",,,"REBOUND DEF by WALKER,GRAYSON",2
00:17,,,,,"MISS JUMPER by COPELAND,GRAHAM(in the paint)",,,"MISS JUMPER by COPELAND,GRAHAM(in the paint)",2
--,"REBOUND DEF by BURNETT,DREW",,,,,,,"REBOUND DEF by BURNETT,DREW",2
