Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
16:30,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",2
16:30,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
16:30,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
16:30,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
16:30,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
16:11,"MISS 3PTR by HASLAM,ETHAN",,,,,,,"MISS 3PTR by HASLAM,ETHAN",2
--,,,,,"REBOUND DEF by GIROUX,PRESTON",,,"REBOUND DEF by GIROUX,PRESTON",2
16:02,,,,,"TURNOVER  by WILEY,KOKI",,,"TURNOVER  by WILEY,KOKI",2
16:02,"STEAL  by ESTES,DJ",,,,,,,"STEAL  by ESTES,DJ",2
15:50,"MISS 3PTR by ESTES,DJ",,,,,,,"MISS 3PTR by ESTES,DJ",2
--,"REBOUND OFF by BROOKS,AUSTIN",,,,,,,"REBOUND OFF by BROOKS,AUSTIN",2
15:47,,,,,"FOUL  by WILEY,KOKI",,,"FOUL  by WILEY,KOKI",2
15:47,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:47,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
15:47,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
15:47,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
15:47,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
15:47,"SUB IN by SOWADA,COLLIN",,,,,,,"SUB IN by SOWADA,COLLIN",2
15:47,"SUB IN by WEHUNT,DAWSON",,,,,,,"SUB IN by WEHUNT,DAWSON",2
15:47,"GOOD FT by BROOKS,AUSTIN",45 (+15),,30,,Berry 45-30 (-15),,"GOOD FT by BROOKS,AUSTIN",2
15:47,"GOOD FT by BROOKS,AUSTIN",46 (+16),,30,,Berry 46-30 (-16),,"GOOD FT by BROOKS,AUSTIN",2
15:18,,,,,"MISS 3PTR by DE FERIA,NICK",,,"MISS 3PTR by DE FERIA,NICK",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
15:07,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
14:45,"MISS 3PTR by SOWADA,COLLIN",,,,,,,"MISS 3PTR by SOWADA,COLLIN",2
--,,,,,"REBOUND DEF by DE FERIA,NICK",,,"REBOUND DEF by DE FERIA,NICK",2
14:35,,,,,"MISS LAYUP by WEATHERFORD,MITCH(in the paint)",,,"MISS LAYUP by WEATHERFORD,MITCH(in the paint)",2
14:35,"BLOCK  by BROOKS,AUSTIN",,,,,,,"BLOCK  by BROOKS,AUSTIN",2
--,"REBOUND DEF by HASLAM,ETHAN",,,,,,,"REBOUND DEF by HASLAM,ETHAN",2
14:29,"MISS 3PTR by WEHUNT,DAWSON",,,,,,,"MISS 3PTR by WEHUNT,DAWSON",2
--,,,,,"REBOUND DEF by ESSICK,JALEN",,,"REBOUND DEF by ESSICK,JALEN",2
14:16,"FOUL  by SOWADA,COLLIN",,,,,,,"FOUL  by SOWADA,COLLIN",2
14:16,"SUB OUT by HASLAM,ETHAN",,,,,,,"SUB OUT by HASLAM,ETHAN",2
14:16,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
14:01,,,,,"TURNOVER  by JAMES,MAC",,,"TURNOVER  by JAMES,MAC",2
14:01,"STEAL  by HONROTH,OWEN",,,,,,,"STEAL  by HONROTH,OWEN",2
13:56,,,,,"FOUL  by DE FERIA,NICK",,,"FOUL  by DE FERIA,NICK",2
13:56,"MISS FT by WEHUNT,DAWSON(fastbreak)",,,,,,,"MISS FT by WEHUNT,DAWSON(fastbreak)",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:56,"MISS FT by WEHUNT,DAWSON(fastbreak)",,,,,,,"MISS FT by WEHUNT,DAWSON(fastbreak)",2
--,,,,,"REBOUND DEF by JAMES,MAC",,,"REBOUND DEF by JAMES,MAC",2
13:48,,46 (+13),,33,"GOOD 3PTR by WEATHERFORD,MITCH",Rhodes 46-33 (-13),,"GOOD 3PTR by WEATHERFORD,MITCH",2
--,,,,,"ASSIST  by DE FERIA,NICK",,,"ASSIST  by DE FERIA,NICK",2
13:28,"MISS JUMPER by WEHUNT,DAWSON",,,,,,,"MISS JUMPER by WEHUNT,DAWSON",2
--,,,,,"REBOUND DEF by ESSICK,JALEN",,,"REBOUND DEF by ESSICK,JALEN",2
13:14,,,,,"TURNOVER  by GIROUX,PRESTON",,,"TURNOVER  by GIROUX,PRESTON",2
13:14,"STEAL  by WEHUNT,DAWSON",,,,,,,"STEAL  by WEHUNT,DAWSON",2
12:51,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
12:51,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
12:51,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
12:51,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
12:51,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
12:51,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
12:51,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",2
12:51,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
12:51,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
12:51,"SUB IN by HAYNES,CALEB",,,,,,,"SUB IN by HAYNES,CALEB",2
12:39,,46 (+11),,35,"GOOD JUMPER by ESSICK,JALEN",Rhodes 46-35 (-11),,"GOOD JUMPER by ESSICK,JALEN",2
12:39,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
12:39,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
12:39,"SUB IN by HASLAM,ETHAN",,,,,,,"SUB IN by HASLAM,ETHAN",2
12:39,,46 (+10),,36,"GOOD FT by ESSICK,JALEN",Rhodes 46-36 (-10),,"GOOD FT by ESSICK,JALEN",2
12:18,"MISS JUMPER by ESTES,DJ(in the paint)",,,,,,,"MISS JUMPER by ESTES,DJ(in the paint)",2
--,"REBOUND OFF by HAYNES,CALEB",,,,,,,"REBOUND OFF by HAYNES,CALEB",2
12:15,"GOOD LAYUP by HAYNES,CALEB(in the paint)",48 (+12),,36,,Berry 48-36 (-12),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
12:14,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",2
12:14,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
12:14,,,,,"SUB IN by PIPPENGER,WILEY",,,"SUB IN by PIPPENGER,WILEY",2
12:14,"GOOD FT by HAYNES,CALEB",49 (+13),,36,,Berry 49-36 (-13),,"GOOD FT by HAYNES,CALEB",2
12:02,"FOUL  by HASLAM,ETHAN",,,,,,,"FOUL  by HASLAM,ETHAN",2
11:58,,,,,"MISS JUMPER by PIPPENGER,WILEY(in the paint)",,,"MISS JUMPER by PIPPENGER,WILEY(in the paint)",2
--,,,,,"REBOUND OFF by ESSICK,JALEN",,,"REBOUND OFF by ESSICK,JALEN",2
11:49,,49 (+11),,38,"GOOD LAYUP by ESSICK,JALEN(in the paint)",Rhodes 49-38 (-11),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2
11:42,,,,,"FOUL  by JAMES,MAC",,,"FOUL  by JAMES,MAC",2
11:42,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:42,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
11:42,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
11:34,"MISS LAYUP by HONROTH,OWEN(in the paint)",,,,,,,"MISS LAYUP by HONROTH,OWEN(in the paint)",2
--,,,,,"REBOUND DEF by PIPPENGER,WILEY",,,"REBOUND DEF by PIPPENGER,WILEY",2
11:20,"FOUL  by HAYNES,CALEB",,,,,,,"FOUL  by HAYNES,CALEB",2
11:20,,,,,"MISS FT by PIPPENGER,WILEY",,,"MISS FT by PIPPENGER,WILEY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:20,,49 (+10),,39,"GOOD FT by PIPPENGER,WILEY",Rhodes 49-39 (-10),,"GOOD FT by PIPPENGER,WILEY",2
11:14,"TURNOVER  by SOWADA,COLLIN",,,,,,,"TURNOVER  by SOWADA,COLLIN",2
10:47,,,,,"MISS LAYUP by WILEY,KOKI(in the paint)",,,"MISS LAYUP by WILEY,KOKI(in the paint)",2
--,"REBOUND DEF by HAYNES,CALEB",,,,,,,"REBOUND DEF by HAYNES,CALEB",2
10:22,"MISS LAYUP by SOWADA,COLLIN(in the paint)",,,,,,,"MISS LAYUP by SOWADA,COLLIN(in the paint)",2
--,"REBOUND OFF by SOWADA,COLLIN",,,,,,,"REBOUND OFF by SOWADA,COLLIN",2
10:01,"GOOD JUMPER by HONROTH,OWEN",51 (+12),,39,,Berry 51-39 (-12),,"GOOD JUMPER by HONROTH,OWEN",2
09:47,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",2
--,"REBOUND DEF by SOWADA,COLLIN",,,,,,,"REBOUND DEF by SOWADA,COLLIN",2
09:26,"MISS 3PTR by HONROTH,OWEN",,,,,,,"MISS 3PTR by HONROTH,OWEN",2
--,,,,,"REBOUND DEF by PIPPENGER,WILEY",,,"REBOUND DEF by PIPPENGER,WILEY",2
09:09,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",2
--,"REBOUND DEF by ESTES,DJ",,,,,,,"REBOUND DEF by ESTES,DJ",2
09:00,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
09:00,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
09:00,"SUB OUT by SOWADA,COLLIN",,,,,,,"SUB OUT by SOWADA,COLLIN",2
09:00,"SUB OUT by HASLAM,ETHAN",,,,,,,"SUB OUT by HASLAM,ETHAN",2
09:00,"SUB OUT by HAYNES,CALEB",,,,,,,"SUB OUT by HAYNES,CALEB",2
09:00,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",2
09:00,"SUB IN by CLARK,ETHAN",,,,,,,"SUB IN by CLARK,ETHAN",2
09:00,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",2
08:45,"MISS LAYUP by BROOKS,AUSTIN(in the paint)",,,,,,,"MISS LAYUP by BROOKS,AUSTIN(in the paint)",2
--,"REBOUND OFF by JOHNSON,MICAH",,,,,,,"REBOUND OFF by JOHNSON,MICAH",2
08:36,"TURNOVER  by JOHNSON,MICAH",,,,,,,"TURNOVER  by JOHNSON,MICAH",2
08:36,,,,,"STEAL  by JAMES,MAC",,,"STEAL  by JAMES,MAC",2
08:28,"FOUL  by CLARK,ETHAN",,,,,,,"FOUL  by CLARK,ETHAN",2
08:28,,51 (+11),,40,"GOOD FT by JAMES,MAC(fastbreak)",Rhodes 51-40 (-11),,"GOOD FT by JAMES,MAC(fastbreak)",2
08:28,,51 (+10),,41,"GOOD FT by JAMES,MAC(fastbreak)",Rhodes 51-41 (-10),,"GOOD FT by JAMES,MAC(fastbreak)",2
08:23,,,,,"FOUL  by WEATHERFORD,MITCH",,,"FOUL  by WEATHERFORD,MITCH",2
08:23,"GOOD FT by JOHNSON,MICAH(fastbreak)",52 (+11),,41,,Berry 52-41 (-11),,"GOOD FT by JOHNSON,MICAH(fastbreak)",2
08:23,"GOOD FT by JOHNSON,MICAH(fastbreak)",53 (+12),,41,,Berry 53-41 (-12),,"GOOD FT by JOHNSON,MICAH(fastbreak)",2
07:58,,,,,"MISS 3PTR by JAMES,MAC",,,"MISS 3PTR by JAMES,MAC",2
--,"REBOUND DEF by ESTES,DJ",,,,,,,"REBOUND DEF by ESTES,DJ",2
07:42,"GOOD 3PTR by ESTES,DJ",56 (+15),,41,,Berry 56-41 (-15),,"GOOD 3PTR by ESTES,DJ",2
--,"ASSIST  by JOHNSON,MICAH",,,,,,,"ASSIST  by JOHNSON,MICAH",2
07:21,,56 (+13),,43,"GOOD JUMPER by ESSICK,JALEN(in the paint)",Rhodes 56-43 (-13),,"GOOD JUMPER by ESSICK,JALEN(in the paint)",2
--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",2
07:05,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:05,,,,,"FOUL  by PIPPENGER,WILEY",,,"FOUL  by PIPPENGER,WILEY",2
07:05,,,,,"SUB OUT by PIPPENGER,WILEY",,,"SUB OUT by PIPPENGER,WILEY",2
07:05,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
07:05,"MISS FT by BROOKS,AUSTIN",,,,,,,"MISS FT by BROOKS,AUSTIN",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
07:02,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
07:02,"SUB IN by HASLAM,ETHAN",,,,,,,"SUB IN by HASLAM,ETHAN",2
06:49,,56 (+11),,45,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",Rhodes 56-45 (-11),,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",2
06:30,"GOOD DUNK by BROOKS,AUSTIN(in the paint)",58 (+13),,45,,Berry 58-45 (-13),,"GOOD DUNK by BROOKS,AUSTIN(in the paint)",2
--,"ASSIST  by JOHNSON,MICAH",,,,,,,"ASSIST  by JOHNSON,MICAH",2
06:00,,58 (+10),,48,"GOOD 3PTR by NESTLEHUTT,JAKE",Rhodes 58-48 (-10),,"GOOD 3PTR by NESTLEHUTT,JAKE",2
05:39,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",60 (+12),,48,,Berry 60-48 (-12),,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",2
--,"ASSIST  by JOHNSON,MICAH",,,,,,,"ASSIST  by JOHNSON,MICAH",2
05:24,,,,,"MISS 3PTR by WILEY,KOKI",,,"MISS 3PTR by WILEY,KOKI",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
05:21,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
05:21,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
05:21,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
05:21,"SUB IN by HAYNES,CALEB",,,,,,,"SUB IN by HAYNES,CALEB",2
05:09,,,,,"FOUL  by ESSICK,JALEN",,,"FOUL  by ESSICK,JALEN",2
05:09,"GOOD FT by HAYNES,CALEB",61 (+13),,48,,Berry 61-48 (-13),,"GOOD FT by HAYNES,CALEB",2
05:09,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
05:09,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
05:09,"MISS FT by HAYNES,CALEB",,,,,,,"MISS FT by HAYNES,CALEB",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:01,"GOOD 3PTR by CLARK,ETHAN",64 (+16),,48,,Berry 64-48 (-16),,"GOOD 3PTR by CLARK,ETHAN",2
--,"ASSIST  by HASLAM,ETHAN",,,,,,,"ASSIST  by HASLAM,ETHAN",2
04:41,,,,,"TURNOVER  by WILEY,KOKI",,,"TURNOVER  by WILEY,KOKI",2
04:41,"STEAL  by ESTES,DJ",,,,,,,"STEAL  by ESTES,DJ",2
04:36,"TURNOVER  by ESTES,DJ",,,,,,,"TURNOVER  by ESTES,DJ",2
04:29,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
04:29,"SUB IN by WEHUNT,DAWSON",,,,,,,"SUB IN by WEHUNT,DAWSON",2
04:05,,,,,"MISS 3PTR by GALVIN,OWEN",,,"MISS 3PTR by GALVIN,OWEN",2
--,"REBOUND DEF by CLARK,ETHAN",,,,,,,"REBOUND DEF by CLARK,ETHAN",2
03:50,,,,,"FOUL  by JAMES,MAC",,,"FOUL  by JAMES,MAC",2
03:50,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:50,"MISS FT by JOHNSON,MICAH",,,,,,,"MISS FT by JOHNSON,MICAH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:50,"MISS FT by JOHNSON,MICAH",,,,,,,"MISS FT by JOHNSON,MICAH",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
03:39,"FOUL  by HAYNES,CALEB",,,,,,,"FOUL  by HAYNES,CALEB",2
03:39,,,,,"MISS FT by ESSICK,JALEN",,,"MISS FT by ESSICK,JALEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
03:39,,,,,"MISS FT by ESSICK,JALEN",,,"MISS FT by ESSICK,JALEN",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
03:19,"MISS LAYUP by JOHNSON,MICAH(in the paint)",,,,,,,"MISS LAYUP by JOHNSON,MICAH(in the paint)",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
03:19,"FOUL  by JOHNSON,MICAH",,,,,,,"FOUL  by JOHNSON,MICAH",2
03:19,,64 (+15),,49,"GOOD FT by WILEY,KOKI",Rhodes 64-49 (-15),,"GOOD FT by WILEY,KOKI",2
03:19,,,,,"MISS FT by WILEY,KOKI",,,"MISS FT by WILEY,KOKI",2
--,"REBOUND DEF by CLARK,ETHAN",,,,,,,"REBOUND DEF by CLARK,ETHAN",2
02:57,"TURNOVER  by HAYNES,CALEB",,,,,,,"TURNOVER  by HAYNES,CALEB",2
02:50,,,,,"MISS LAYUP by ESSICK,JALEN(in the paint)",,,"MISS LAYUP by ESSICK,JALEN(in the paint)",2
--,"REBOUND DEF by HAYNES,CALEB",,,,,,,"REBOUND DEF by HAYNES,CALEB",2
02:27,"MISS JUMPER by HAYNES,CALEB(in the paint)",,,,,,,"MISS JUMPER by HAYNES,CALEB(in the paint)",2
02:27,,,,,"BLOCK  by GALVIN,OWEN",,,"BLOCK  by GALVIN,OWEN",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
02:20,,64 (+12),,52,"GOOD 3PTR by WILEY,KOKI(fastbreak)",Rhodes 64-52 (-12),,"GOOD 3PTR by WILEY,KOKI(fastbreak)",2
--,,,,,"ASSIST  by DE FERIA,NICK",,,"ASSIST  by DE FERIA,NICK",2
02:18,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
02:18,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
02:18,"SUB IN by SOWADA,COLLIN",,,,,,,"SUB IN by SOWADA,COLLIN",2
02:18,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",2
02:18,"SUB OUT by HASLAM,ETHAN",,,,,,,"SUB OUT by HASLAM,ETHAN",2
02:18,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",2
02:18,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
02:07,,,,,"FOUL  by ESSICK,JALEN",,,"FOUL  by ESSICK,JALEN",2
02:07,"GOOD FT by SOWADA,COLLIN",65 (+13),,52,,Berry 65-52 (-13),,"GOOD FT by SOWADA,COLLIN",2
02:07,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
02:07,"SUB IN by HASLAM,ETHAN",,,,,,,"SUB IN by HASLAM,ETHAN",2
02:07,"GOOD FT by SOWADA,COLLIN",66 (+14),,52,,Berry 66-52 (-14),,"GOOD FT by SOWADA,COLLIN",2
01:57,,66 (+12),,54,"GOOD LAYUP by DE FERIA,NICK(in the paint)",Rhodes 66-54 (-12),,"GOOD LAYUP by DE FERIA,NICK(in the paint)",2
01:57,"FOUL  by HASLAM,ETHAN",,,,,,,"FOUL  by HASLAM,ETHAN",2
01:57,,66 (+11),,55,"GOOD FT by DE FERIA,NICK",Rhodes 66-55 (-11),,"GOOD FT by DE FERIA,NICK",2
01:32,,,,,"FOUL  by JAMES,MAC",,,"FOUL  by JAMES,MAC",2
01:32,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
01:32,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
01:32,"GOOD FT by CLARK,ETHAN",67 (+12),,55,,Berry 67-55 (-12),,"GOOD FT by CLARK,ETHAN",2
01:32,"MISS FT by CLARK,ETHAN",,,,,,,"MISS FT by CLARK,ETHAN",2
--,,,,,"REBOUND DEF by GALVIN,OWEN",,,"REBOUND DEF by GALVIN,OWEN",2
01:24,,67 (+9),,58,"GOOD 3PTR by WILEY,KOKI",Rhodes 67-58 (-9),,"GOOD 3PTR by WILEY,KOKI",2
--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",2
01:21,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:21,"SUB OUT by HASLAM,ETHAN",,,,,,,"SUB OUT by HASLAM,ETHAN",2
01:21,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
01:08,,,,,"FOUL  by WEATHERFORD,MITCH",,,"FOUL  by WEATHERFORD,MITCH",2
01:08,"GOOD FT by SOWADA,COLLIN",68 (+10),,58,,Berry 68-58 (-10),,"GOOD FT by SOWADA,COLLIN",2
01:08,"MISS FT by SOWADA,COLLIN",,,,,,,"MISS FT by SOWADA,COLLIN",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
01:01,,,,,"MISS 3PTR by DE FERIA,NICK",,,"MISS 3PTR by DE FERIA,NICK",2
--,"REBOUND DEF by HAYNES,CALEB",,,,,,,"REBOUND DEF by HAYNES,CALEB",2
00:58,,,,,"FOUL  by WEATHERFORD,MITCH",,,"FOUL  by WEATHERFORD,MITCH",2
00:58,"GOOD FT by HAYNES,CALEB(fastbreak)",69 (+11),,58,,Berry 69-58 (-11),,"GOOD FT by HAYNES,CALEB(fastbreak)",2
00:58,"SUB OUT by CLARK,ETHAN",,,,,,,"SUB OUT by CLARK,ETHAN",2
00:58,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
00:58,"SUB IN by HASLAM,ETHAN",,,,,,,"SUB IN by HASLAM,ETHAN",2
00:58,"SUB IN by FALCONER,TREY",,,,,,,"SUB IN by FALCONER,TREY",2
00:58,"GOOD FT by HAYNES,CALEB(fastbreak)",70 (+12),,58,,Berry 70-58 (-12),,"GOOD FT by HAYNES,CALEB(fastbreak)",2
00:53,,70 (+9),,61,"GOOD 3PTR by WILEY,KOKI(fastbreak)",Rhodes 70-61 (-9),,"GOOD 3PTR by WILEY,KOKI(fastbreak)",2
00:43,"SUB OUT by FALCONER,TREY",,,,,,,"SUB OUT by FALCONER,TREY",2
00:43,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
00:38,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
00:34,,,,,"MISS 3PTR by WILEY,KOKI",,,"MISS 3PTR by WILEY,KOKI",2
--,"REBOUND DEF by ESTES,DJ",,,,,,,"REBOUND DEF by ESTES,DJ",2
00:21,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",2
00:21,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
00:21,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
00:21,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
00:21,"SUB IN by FALCONER,TREY",,,,,,,"SUB IN by FALCONER,TREY",2
00:21,"GOOD FT by HASLAM,ETHAN",71 (+10),,61,,Berry 71-61 (-10),,"GOOD FT by HASLAM,ETHAN",2
00:21,"GOOD FT by HASLAM,ETHAN",72 (+11),,61,,Berry 72-61 (-11),,"GOOD FT by HASLAM,ETHAN",2
00:17,,,,,"TURNOVER  by WILEY,KOKI",,,"TURNOVER  by WILEY,KOKI",2
00:17,"STEAL  by SOWADA,COLLIN",,,,,,,"STEAL  by SOWADA,COLLIN",2
