,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
10,10,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,,0.0,,5.0,"REBOUND DEF by NEWELL,STEVEN",,,"REBOUND DEF by NEWELL,STEVEN",1,defensive rebound,,wittenberg,"newell,steven",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,1,0,0.0
11,11,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,18:39,,0.0,,7.0,"GOOD LAYUP by MCKEE,JOSH(in the paint)",WITM 0-7 (-7),,"GOOD LAYUP by MCKEE,JOSH(in the paint)",1,layup,good,wittenberg,"mckee,josh",2.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1119.0,wittenberg,1,0,0.0
12,12,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,18:19,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2.0,,7.0,,BSC 2-7 (-5),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",1,layup,good,birmingham-southern,"richards,zac",2.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1099.0,wittenberg,1,0,0.0
13,13,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,"ASSIST  by JONUS,JASEN",2.0,,7.0,,,,"ASSIST  by JONUS,JASEN",1,assist,,birmingham-southern,"jonus,jasen",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,1,0,0.0
14,14,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:55,,2.0,,7.0,"MISS LAYUP by BRANDT,ALEX",,,"MISS LAYUP by BRANDT,ALEX",1,layup,missed,wittenberg,"brandt,alex",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1075.0,wittenberg,1,0,0.0
15,15,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,,2.0,,7.0,"REBOUND OFF by BRANDT,ALEX",,,"REBOUND OFF by BRANDT,ALEX",1,offensive rebound,,wittenberg,"brandt,alex",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,1,0,0.0
16,16,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:50,,2.0,,7.0,"MISS 3PTR by MCKEE,JOSH",,,"MISS 3PTR by MCKEE,JOSH",1,three pointer,missed,wittenberg,"mckee,josh",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1070.0,wittenberg,1,0,0.0
17,17,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,"REBOUND DEF by WHITE,BLAISE",2.0,,7.0,,,,"REBOUND DEF by WHITE,BLAISE",1,defensive rebound,,birmingham-southern,"white,blaise",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,1,0,0.0
18,18,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:44,"TURNOVER  by WHITE,BLAISE",2.0,,7.0,,,,"TURNOVER  by WHITE,BLAISE",1,turnover,,birmingham-southern,"white,blaise",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1064.0,birmingham-southern,2,0,0.0
19,19,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:42,,2.0,,7.0,"STEAL  by MCKEE,JOSH",,,"STEAL  by MCKEE,JOSH",1,steal,,wittenberg,,,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1062.0,birmingham-southern,2,0,0.0
20,20,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:41,"FOUL  by WHITE,BLAISE",2.0,,7.0,,,,"FOUL  by WHITE,BLAISE",1,foul,,birmingham-southern,"white,blaise",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1061.0,wittenberg,3,0,0.0
21,21,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:41,,2.0,,7.0,"MISS FT by BLACK,CLAYTON",,,"MISS FT by BLACK,CLAYTON",1,free throw,missed,wittenberg,"black,clayton",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1061.0,wittenberg,3,0,0.0
22,22,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,,2.0,,7.0,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,wittenberg,,,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,3,0,0.0
23,23,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:41,,2.0,,8.0,"GOOD FT by BLACK,CLAYTON",WITM 2-8 (-6),,"GOOD FT by BLACK,CLAYTON",1,free throw,good,wittenberg,"black,clayton",1.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1061.0,wittenberg,3,0,0.0
24,24,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:32,"TURNOVER  by RICHARDS,ZAC",2.0,,8.0,,,,"TURNOVER  by RICHARDS,ZAC",1,turnover,,birmingham-southern,"richards,zac",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1052.0,wittenberg,3,0,0.0
25,25,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:19,,2.0,,8.0,"TURNOVER  by MCKEE,JOSH",,,"TURNOVER  by MCKEE,JOSH",1,turnover,,wittenberg,"mckee,josh",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1039.0,wittenberg,3,0,0.0
26,26,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:17,"STEAL  by KEGARISE,KEVIN",2.0,,8.0,,,,"STEAL  by KEGARISE,KEVIN",1,steal,,birmingham-southern,,,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1037.0,wittenberg,3,0,0.0
27,27,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:03,"MISS LAYUP by HENRY,COLIN",2.0,,8.0,,,,"MISS LAYUP by HENRY,COLIN",1,layup,missed,birmingham-southern,"henry,colin",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1023.0,birmingham-southern,4,0,0.0
28,28,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,"REBOUND OFF by HENRY,COLIN",2.0,,8.0,,,,"REBOUND OFF by HENRY,COLIN",1,offensive rebound,,birmingham-southern,"henry,colin",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,birmingham-southern,4,0,0.0
29,29,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,17:00,,2.0,,8.0,"FOUL  by BRANDT,ALEX",,,"FOUL  by BRANDT,ALEX",1,foul,,wittenberg,"brandt,alex",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1020.0,birmingham-southern,4,0,0.0
30,30,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,16:57,"MISS DUNK by RICHARDS,ZAC",2.0,,8.0,,,,"MISS DUNK by RICHARDS,ZAC",1,dunk,,birmingham-southern,,,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",1017.0,birmingham-southern,4,0,0.0
31,31,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,16:39,"MISS DUNK by SHELTON,MIGUEL",2.0,,8.0,,,,"MISS DUNK by SHELTON,MIGUEL",1,dunk,,birmingham-southern,,,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",999.0,birmingham-southern,4,0,0.0
32,32,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,,2.0,,8.0,"REBOUND DEF by BRANDT,ALEX",,,"REBOUND DEF by BRANDT,ALEX",1,defensive rebound,,wittenberg,"brandt,alex",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,birmingham-southern,4,0,0.0
33,33,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,16:27,"GOOD 3PTR by WHITE,BLAISE",5.0,,8.0,,BSC 5-8 (-3),,"GOOD 3PTR by WHITE,BLAISE",1,three pointer,good,birmingham-southern,"white,blaise",3.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",987.0,wittenberg,5,0,0.0
34,34,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,"ASSIST  by JONUS,JASEN",5.0,,8.0,,,,"ASSIST  by JONUS,JASEN",1,assist,,birmingham-southern,"jonus,jasen",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,5,0,0.0
35,35,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,16:17,,5.0,,10.0,"GOOD LAYUP by BRANDT,ALEX(in the paint)",WITM 5-10 (-5),,"GOOD LAYUP by BRANDT,ALEX(in the paint)",1,layup,good,wittenberg,"brandt,alex",2.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",977.0,wittenberg,5,0,0.0
36,36,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,,5.0,,10.0,"ASSIST  by MCKEE,JOSH",,,"ASSIST  by MCKEE,JOSH",1,assist,,wittenberg,"mckee,josh",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,5,0,0.0
37,37,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,16:01,"GOOD LAYUP by JONUS,JASEN(in the paint)",7.0,,10.0,,BSC 7-10 (-3),,"GOOD LAYUP by JONUS,JASEN(in the paint)",1,layup,good,birmingham-southern,"jonus,jasen",2.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",961.0,wittenberg,5,0,0.0
38,38,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,"ASSIST  by RICHARDS,ZAC",7.0,,10.0,,,,"ASSIST  by RICHARDS,ZAC",1,assist,,birmingham-southern,"richards,zac",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,5,0,0.0
39,39,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,15:43,,7.0,,12.0,"GOOD DUNK by BLACK,CLAYTON(in the paint)",WITM 7-12 (-5),,"GOOD DUNK by BLACK,CLAYTON(in the paint)",1,dunk,good,wittenberg,,2.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",943.0,wittenberg,5,0,0.0
40,40,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,--,,7.0,,12.0,"ASSIST  by NEWELL,STEVEN",,,"ASSIST  by NEWELL,STEVEN",1,assist,,wittenberg,"newell,steven",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",,wittenberg,5,0,0.0
41,41,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,15:25,"GOOD 3PTR by WHITE,BLAISE",10.0,,12.0,,BSC 10-12 (-2),,"GOOD 3PTR by WHITE,BLAISE",1,three pointer,good,birmingham-southern,"white,blaise",3.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",925.0,birmingham-southern,6,0,0.0
42,42,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,15:07,,10.0,,14.0,"GOOD LAYUP by BRANDT,ALEX(in the paint)",WITM 10-14 (-4),,"GOOD LAYUP by BRANDT,ALEX(in the paint)",1,layup,good,wittenberg,"brandt,alex",2.0,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",907.0,birmingham-southern,6,0,0.0
43,43,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,14:53,TIMEOUT MEDIA by TEAM,10.0,,14.0,,,,TIMEOUT MEDIA by TEAM,1,timeout,,birmingham-southern,,,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",893.0,birmingham-southern,6,0,0.0
44,44,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,14:53,"SUB IN by MURPHY,NICK",10.0,,14.0,,,,"SUB IN by MURPHY,NICK",1,subbing in,,birmingham-southern,"murphy,nick",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin', 'murphy,nick']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",893.0,birmingham-southern,6,0,0.0
45,45,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,14:53,"SUB IN by SCHAMP,GRIFFIN",10.0,,14.0,,,,"SUB IN by SCHAMP,GRIFFIN",1,subbing in,,birmingham-southern,"schamp,griffin",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin', 'murphy,nick', 'schamp,griffin']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",893.0,birmingham-southern,6,0,0.0
46,46,610,Wittenberg,Birmingham-Southern,0,56-63,"34,29","31,25",22-6,25-3,,,03/02/12,8 p.m.,,"Lexington, Ky.; Beck Center",Win,2,False,951,False,14:53,"SUB IN by HOLLAND,JASON",10.0,,14.0,,,,"SUB IN by HOLLAND,JASON",1,subbing in,,birmingham-southern,"holland,jason",,"['white,blaise', 'jonus,jasen', 'richards,zac', 'kegarise,kevin', 'henry,colin', 'murphy,nick', 'schamp,griffin', 'holland,jason']","['mckee,josh', 'brandt,alex', 'black,clayton', 'leahy,zack', 'newell,steven']",893.0,birmingham-southern,6,0,0.0
