Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,JOHNSON,Game Score,Team Indicator,Play,Period
00:45,,80,,81 (+1),"GOOD FT by JONES,NICK",JOHNSON 80-81 (-1),,"GOOD FT by JONES,NICK",2
00:41,,,,,"SUB IN by ESTACIO,ESTIVEN",,,"SUB IN by ESTACIO,ESTIVEN",2
00:41,,,,,"SUB OUT by MASHBURN,ORION",,,"SUB OUT by MASHBURN,ORION",2
00:25,"GOOD 3PTR by WARLICK,JORDAN",83 (+2),,81,,SEWANEE 83-81 (+2),,"GOOD 3PTR by WARLICK,JORDAN",2
--,"ASSIST  by THOMAS,ADRIAN",,,,,,,"ASSIST  by THOMAS,ADRIAN",2
00:12,,83,,83,"GOOD LAYUP by ESTACIO,ESTIVEN(in the paint)",JOHNSON 83-83 (0),,"GOOD LAYUP by ESTACIO,ESTIVEN(in the paint)",2
--,,,,,"ASSIST  by JONES,COBY",,,"ASSIST  by JONES,COBY",2
00:00,"MISS LAYUP by THOMAS,ADRIAN",,,,,,,"MISS LAYUP by THOMAS,ADRIAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
05:00,,,,,"SUB IN by JONES,NICK",,,"SUB IN by JONES,NICK",3
05:00,,,,,"SUB OUT by MASHBURN,ORION",,,"SUB OUT by MASHBURN,ORION",3
04:45,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",85 (+2),,83,,SEWANEE 85-83 (+2),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",3
04:45,,,,,"FOUL  by ESTACIO,ESTIVEN",,,"FOUL  by ESTACIO,ESTIVEN",3
04:45,"GOOD FT by THOMAS,ADRIAN",86 (+3),,83,,SEWANEE 86-83 (+3),,"GOOD FT by THOMAS,ADRIAN",3
04:29,,,,,"MISS 3PTR by FUDGE,TOURE",,,"MISS 3PTR by FUDGE,TOURE",3
--,"REBOUND DEF by STARR,RYAN",,,,,,,"REBOUND DEF by STARR,RYAN",3
04:07,"MISS 3PTR by STARR,RYAN",,,,,,,"MISS 3PTR by STARR,RYAN",3
--,,,,,"REBOUND DEF by ESTACIO,ESTIVEN",,,"REBOUND DEF by ESTACIO,ESTIVEN",3
03:46,,,,,"MISS 3PTR by GRUBB,GAVIN",,,"MISS 3PTR by GRUBB,GAVIN",3
--,"REBOUND DEF by THOMAS,ADRIAN",,,,,,,"REBOUND DEF by THOMAS,ADRIAN",3
03:27,,,,,"SUB IN by MASHBURN,ORION",,,"SUB IN by MASHBURN,ORION",3
03:27,,,,,"SUB OUT by FUDGE,TOURE",,,"SUB OUT by FUDGE,TOURE",3
03:21,"MISS 3PTR by KNOX,JOEY",,,,,,,"MISS 3PTR by KNOX,JOEY",3
--,,,,,"REBOUND DEF by GRUBB,GAVIN",,,"REBOUND DEF by GRUBB,GAVIN",3
03:06,,86 (+1),,85,"GOOD JUMPER by JONES,COBY",JOHNSON 86-85 (+1),,"GOOD JUMPER by JONES,COBY",3
--,"ASSIST  by KNOX,JOEY",,,,,,,"ASSIST  by KNOX,JOEY",3
02:53,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",88 (+3),,85,,SEWANEE 88-85 (+3),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",3
02:38,,,,,"MISS 3PTR by GRUBB,GAVIN",,,"MISS 3PTR by GRUBB,GAVIN",3
--,"REBOUND DEF by WARLICK,JORDAN",,,,,,,"REBOUND DEF by WARLICK,JORDAN",3
02:22,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",90 (+5),,85,,SEWANEE 90-85 (+5),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",3
02:10,,90 (+3),,87,"GOOD LAYUP by ESTACIO,ESTIVEN(in the paint)",JOHNSON 90-87 (+3),,"GOOD LAYUP by ESTACIO,ESTIVEN(in the paint)",3
--,,,,,"ASSIST  by JONES,COBY",,,"ASSIST  by JONES,COBY",3
02:10,"FOUL  by THOMAS,ADRIAN",,,,,,,"FOUL  by THOMAS,ADRIAN",3
02:10,,90 (+2),,88,"GOOD FT by ESTACIO,ESTIVEN",JOHNSON 90-88 (+2),,"GOOD FT by ESTACIO,ESTIVEN",3
01:48,,,,,"TURNOVER  by JONES,NICK",,,"TURNOVER  by JONES,NICK",3
01:48,"SUB IN by GARWOOD,MACKIE",,,,,,,"SUB IN by GARWOOD,MACKIE",3
01:48,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",3
01:36,,,,,"MISS LAYUP by JONES,COBY",,,"MISS LAYUP by JONES,COBY",3
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3
01:29,,,,,"MISS LAYUP by JONES,COBY",,,"MISS LAYUP by JONES,COBY",3
--,,,,,"REBOUND OFF by JONES,COBY",,,"REBOUND OFF by JONES,COBY",3
01:21,,90,,91 (+1),"GOOD 3PTR by GRUBB,GAVIN",JOHNSON 90-91 (-1),,"GOOD 3PTR by GRUBB,GAVIN",3
--,,,,,"ASSIST  by JONES,COBY",,,"ASSIST  by JONES,COBY",3
01:05,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",3
01:05,"SUB OUT by GARWOOD,MACKIE",,,,,,,"SUB OUT by GARWOOD,MACKIE",3
01:04,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",92 (+1),,91,,SEWANEE 92-91 (+1),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",3
--,"ASSIST  by STARR,RYAN",,,,,,,"ASSIST  by STARR,RYAN",3
00:47,,,,,"MISS 3PTR by JONES,COBY",,,"MISS 3PTR by JONES,COBY",3
--,"REBOUND DEF by WARLICK,JORDAN",,,,,,,"REBOUND DEF by WARLICK,JORDAN",3
00:44,,,,,"FOUL  by MASHBURN,ORION",,,"FOUL  by MASHBURN,ORION",3
00:44,"GOOD FT by WARLICK,JORDAN",93 (+2),,91,,SEWANEE 93-91 (+2),,"GOOD FT by WARLICK,JORDAN",3
00:44,"MISS FT by WARLICK,JORDAN",,,,,,,"MISS FT by WARLICK,JORDAN",3
--,,,,,"REBOUND DEF by MASHBURN,ORION",,,"REBOUND DEF by MASHBURN,ORION",3
00:44,,,,,"SUB IN by FUDGE,TOURE",,,"SUB IN by FUDGE,TOURE",3
00:44,,,,,"SUB OUT by JONES,NICK",,,"SUB OUT by JONES,NICK",3
00:36,"FOUL  by KNOX,JOEY",,,,,,,"FOUL  by KNOX,JOEY",3
00:36,,,,,"MISS FT by JONES,COBY",,,"MISS FT by JONES,COBY",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
00:33,,,,,"MISS FT by JONES,COBY",,,"MISS FT by JONES,COBY",3
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3
00:33,,,,,"SUB IN by JONES,NICK",,,"SUB IN by JONES,NICK",3
00:33,,,,,"SUB OUT by ESTACIO,ESTIVEN",,,"SUB OUT by ESTACIO,ESTIVEN",3
00:31,"FOUL  by BARRY,MICHAEL",,,,,,,"FOUL  by BARRY,MICHAEL",3
00:31,,93 (+1),,92,"GOOD FT by JONES,COBY",JOHNSON 93-92 (+1),,"GOOD FT by JONES,COBY",3
00:31,,93,,93,"GOOD FT by JONES,COBY",JOHNSON 93-93 (0),,"GOOD FT by JONES,COBY",3
00:27,,,,,"SUB IN by ESTACIO,ESTIVEN",,,"SUB IN by ESTACIO,ESTIVEN",3
00:27,,,,,"SUB OUT by JONES,NICK",,,"SUB OUT by JONES,NICK",3
00:03,"TURNOVER  by KNOX,JOEY",,,,,,,"TURNOVER  by KNOX,JOEY",3
00:01,,,,,"STEAL  by FUDGE,TOURE",,,"STEAL  by FUDGE,TOURE",3
00:00,"MISS 3PTR by STARR,RYAN",,,,,,,"MISS 3PTR by STARR,RYAN",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
04:51,"MISS LAYUP by THOMAS,ADRIAN",,,,,,,"MISS LAYUP by THOMAS,ADRIAN",4
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4
04:32,"MISS LAYUP by THOMAS,ADRIAN",,,,,,,"MISS LAYUP by THOMAS,ADRIAN",4
--,,,,,"REBOUND DEF by GRUBB,GAVIN",,,"REBOUND DEF by GRUBB,GAVIN",4
04:18,,,,,"MISS LAYUP by JONES,COBY",,,"MISS LAYUP by JONES,COBY",4
--,"REBOUND DEF by WARLICK,JORDAN",,,,,,,"REBOUND DEF by WARLICK,JORDAN",4
03:56,"MISS 3PTR by WARLICK,JORDAN",,,,,,,"MISS 3PTR by WARLICK,JORDAN",4
--,"REBOUND OFF by STARR,RYAN",,,,,,,"REBOUND OFF by STARR,RYAN",4
03:38,"GOOD 3PTR by WARLICK,JORDAN",96 (+3),,93,,SEWANEE 96-93 (+3),,"GOOD 3PTR by WARLICK,JORDAN",4
--,"ASSIST  by STARR,RYAN",,,,,,,"ASSIST  by STARR,RYAN",4
03:24,"FOUL  by THOMAS,ADRIAN",,,,,,,"FOUL  by THOMAS,ADRIAN",4
03:24,,96 (+2),,94,"GOOD FT by MASHBURN,ORION",JOHNSON 96-94 (+2),,"GOOD FT by MASHBURN,ORION",4
03:22,,96 (+1),,95,"GOOD FT by MASHBURN,ORION",JOHNSON 96-95 (+1),,"GOOD FT by MASHBURN,ORION",4
03:04,"MISS 3PTR by THOMAS,ADRIAN",,,,,,,"MISS 3PTR by THOMAS,ADRIAN",4
--,"REBOUND OFF by KNOX,JOEY",,,,,,,"REBOUND OFF by KNOX,JOEY",4
02:47,"MISS 3PTR by KNOX,JOEY",,,,,,,"MISS 3PTR by KNOX,JOEY",4
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4
02:21,,,,,"MISS 3PTR by FUDGE,TOURE",,,"MISS 3PTR by FUDGE,TOURE",4
--,"REBOUND DEF by STARR,RYAN",,,,,,,"REBOUND DEF by STARR,RYAN",4
01:53,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4
01:36,,96,,98 (+2),"GOOD 3PTR by FUDGE,TOURE",JOHNSON 96-98 (-2),,"GOOD 3PTR by FUDGE,TOURE",4
01:25,"TURNOVER  by THOMAS,ADRIAN",,,,,,,"TURNOVER  by THOMAS,ADRIAN",4
01:24,,,,,"STEAL  by ESTACIO,ESTIVEN",,,"STEAL  by ESTACIO,ESTIVEN",4
01:03,,96,,100 (+4),"GOOD LAYUP by ESTACIO,ESTIVEN(in the paint)",JOHNSON 96-100 (-4),,"GOOD LAYUP by ESTACIO,ESTIVEN(in the paint)",4
--,,,,,"ASSIST  by GRUBB,GAVIN",,,"ASSIST  by GRUBB,GAVIN",4
00:49,"MISS LAYUP by WARLICK,JORDAN",,,,,,,"MISS LAYUP by WARLICK,JORDAN",4
00:49,,,,,"BLOCK  by ESTACIO,ESTIVEN",,,"BLOCK  by ESTACIO,ESTIVEN",4
--,,,,,"REBOUND DEF by GRUBB,GAVIN",,,"REBOUND DEF by GRUBB,GAVIN",4
00:37,"FOUL  by THOMAS,ADRIAN",,,,,,,"FOUL  by THOMAS,ADRIAN",4
00:37,,96,,101 (+5),"GOOD FT by JONES,COBY",JOHNSON 96-101 (-5),,"GOOD FT by JONES,COBY",4
00:37,,96,,102 (+6),"GOOD FT by JONES,COBY",JOHNSON 96-102 (-6),,"GOOD FT by JONES,COBY",4
00:37,"SUB IN by MCDONOUGH,SEAN",,,,,,,"SUB IN by MCDONOUGH,SEAN",4
00:37,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",4
00:37,,,,,"SUB IN by JONES,NICK",,,"SUB IN by JONES,NICK",4
00:37,,,,,"SUB OUT by ESTACIO,ESTIVEN",,,"SUB OUT by ESTACIO,ESTIVEN",4
00:28,"MISS 3PTR by WARLICK,JORDAN",,,,,,,"MISS 3PTR by WARLICK,JORDAN",4
--,,,,,"REBOUND DEF by JONES,NICK",,,"REBOUND DEF by JONES,NICK",4
00:24,"FOUL  by MCDONOUGH,SEAN",,,,,,,"FOUL  by MCDONOUGH,SEAN",4
00:24,,,,,"MISS FT by JONES,NICK",,,"MISS FT by JONES,NICK",4
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4
00:24,,96,,103 (+7),"GOOD FT by JONES,NICK",JOHNSON 96-103 (-7),,"GOOD FT by JONES,NICK",4
00:18,"MISS LAYUP by STARR,RYAN",,,,,,,"MISS LAYUP by STARR,RYAN",4
--,,,,,"REBOUND DEF by MASHBURN,ORION",,,"REBOUND DEF by MASHBURN,ORION",4
00:15,"FOUL  by MCDONOUGH,SEAN",,,,,,,"FOUL  by MCDONOUGH,SEAN",4
00:15,,96,,104 (+8),"GOOD FT by GRUBB,GAVIN",JOHNSON 96-104 (-8),,"GOOD FT by GRUBB,GAVIN",4
00:15,,96,,105 (+9),"GOOD FT by GRUBB,GAVIN",JOHNSON 96-105 (-9),,"GOOD FT by GRUBB,GAVIN",4
00:13,"GOOD 3PTR by BARRY,MICHAEL",99,,105 (+6),,SEWANEE 99-105 (-6),,"GOOD 3PTR by BARRY,MICHAEL",4
00:11,"FOUL TECH by STARR,RYAN",,,,,,,"FOUL TECH by STARR,RYAN",4
00:11,"FOUL  by STARR,RYAN",,,,,,,"FOUL  by STARR,RYAN",4
00:11,,99,,106 (+7),"GOOD FT by GRUBB,GAVIN",JOHNSON 99-106 (-7),,"GOOD FT by GRUBB,GAVIN",4
00:11,,99,,107 (+8),"GOOD FT by GRUBB,GAVIN",JOHNSON 99-107 (-8),,"GOOD FT by GRUBB,GAVIN",4
00:11,"SUB IN by GARWOOD,MACKIE",,,,,,,"SUB IN by GARWOOD,MACKIE",4
00:11,"SUB OUT by STARR,RYAN",,,,,,,"SUB OUT by STARR,RYAN",4
