Time Remaining,MCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND OFF by BATES,ROMELLO",,,"REBOUND OFF by BATES,ROMELLO",2
19:14,,24,,29 (+5),"GOOD LAYUP by BATES,ROMELLO(in the paint)",OUM 24-29 (-5),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
18:49,"FOUL  by AUBERT,DUSTIN",,,,,,,"FOUL  by AUBERT,DUSTIN",2
18:49,"TURNOVER  by AUBERT,DUSTIN",,,,,,,"TURNOVER  by AUBERT,DUSTIN",2
18:29,,24,,31 (+7),"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 24-31 (-7),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
17:59,"TURNOVER  by MOORE,MYLES",,,,,,,"TURNOVER  by MOORE,MYLES",2
17:43,"FOUL  by AUBERT,DUSTIN",,,,,,,"FOUL  by AUBERT,DUSTIN",2
17:43,,,,,"MISS FT by DAVIS,ALEX",,,"MISS FT by DAVIS,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
17:43,,24,,32 (+8),"GOOD FT by DAVIS,ALEX",OUM 24-32 (-8),,"GOOD FT by DAVIS,ALEX",2
17:43,"SUB IN by ATKINSON,QUINN",,,,,,,"SUB IN by ATKINSON,QUINN",2
17:43,"SUB IN by DETILLIEU,RYAN",,,,,,,"SUB IN by DETILLIEU,RYAN",2
17:43,"SUB OUT by MOORE,MYLES",,,,,,,"SUB OUT by MOORE,MYLES",2
17:43,"SUB OUT by AUBERT,DUSTIN",,,,,,,"SUB OUT by AUBERT,DUSTIN",2
17:32,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",26,,32 (+6),,MCM 26-32 (-6),,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",2
17:09,,,,,"MISS JUMPER by DAVIS,ALEX",,,"MISS JUMPER by DAVIS,ALEX",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
16:55,,,,,"MISS JUMPER by DAVIS,ALEX",,,"MISS JUMPER by DAVIS,ALEX",2
--,"REBOUND DEF by DETILLIEU,RYAN",,,,,,,"REBOUND DEF by DETILLIEU,RYAN",2
16:32,"MISS JUMPER by GERCHOW,ALEX",,,,,,,"MISS JUMPER by GERCHOW,ALEX",2
--,,,,,"REBOUND DEF by DAVIS,ALEX",,,"REBOUND DEF by DAVIS,ALEX",2
16:21,"FOUL  by GERCHOW,ALEX",,,,,,,"FOUL  by GERCHOW,ALEX",2
16:21,,26,,33 (+7),"GOOD FT by PATRICK,DREW",OUM 26-33 (-7),,"GOOD FT by PATRICK,DREW",2
16:21,,26,,34 (+8),"GOOD FT by PATRICK,DREW",OUM 26-34 (-8),,"GOOD FT by PATRICK,DREW",2
16:21,"SUB IN by MCSWAIN,JOSH",,,,,,,"SUB IN by MCSWAIN,JOSH",2
16:21,"SUB IN by MOORE,MYLES",,,,,,,"SUB IN by MOORE,MYLES",2
16:21,"SUB OUT by GERCHOW,ALEX",,,,,,,"SUB OUT by GERCHOW,ALEX",2
16:21,"SUB OUT by ROBERTSON,MARC",,,,,,,"SUB OUT by ROBERTSON,MARC",2
16:02,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",28,,34 (+6),,MCM 28-34 (-6),,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",2
--,"ASSIST  by MOORE,MYLES",,,,,,,"ASSIST  by MOORE,MYLES",2
15:53,,28,,36 (+8),"GOOD LAYUP by BATES,ROMELLO(in the paint)",OUM 28-36 (-8),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
15:25,"MISS JUMPER by MCSWAIN,JOSH",,,,,,,"MISS JUMPER by MCSWAIN,JOSH",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
15:20,,28,,39 (+11),"GOOD 3PTR by PATRICK,DREW(fastbreak)",OUM 28-39 (-11),,"GOOD 3PTR by PATRICK,DREW(fastbreak)",2
15:15,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
15:15,,,,,"SUB IN by WARDLAW,CHASE",,,"SUB IN by WARDLAW,CHASE",2
15:15,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
15:15,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
15:15,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
15:15,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
15:15,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
14:43,"MISS JUMPER by DETILLIEU,RYAN",,,,,,,"MISS JUMPER by DETILLIEU,RYAN",2
--,"REBOUND OFF by ATKINSON,QUINN",,,,,,,"REBOUND OFF by ATKINSON,QUINN",2
14:40,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",30,,39 (+9),,MCM 30-39 (-9),,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",2
14:23,,,,,"MISS LAYUP by SIGRIST,CONNOR",,,"MISS LAYUP by SIGRIST,CONNOR",2
--,"REBOUND DEF by MCSWAIN,JOSH",,,,,,,"REBOUND DEF by MCSWAIN,JOSH",2
14:09,"TURNOVER  by ATKINSON,QUINN",,,,,,,"TURNOVER  by ATKINSON,QUINN",2
13:56,"FOUL  by ATKINSON,QUINN",,,,,,,"FOUL  by ATKINSON,QUINN",2
13:56,"SUB IN by PRATER,DALLAS",,,,,,,"SUB IN by PRATER,DALLAS",2
13:56,"SUB IN by ROBERTSON,MARC",,,,,,,"SUB IN by ROBERTSON,MARC",2
13:56,"SUB OUT by MOORE,MYLES",,,,,,,"SUB OUT by MOORE,MYLES",2
13:56,"SUB OUT by GAGEN,BRENNAN",,,,,,,"SUB OUT by GAGEN,BRENNAN",2
13:56,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
13:56,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
13:53,,,,,"TURNOVER  by KINNEY,JORDAN",,,"TURNOVER  by KINNEY,JORDAN",2
13:53,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
13:53,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
13:53,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
13:53,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
13:45,"MISS JUMPER by ATKINSON,QUINN",,,,,,,"MISS JUMPER by ATKINSON,QUINN",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
13:35,,30,,41 (+11),"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 30-41 (-11),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
13:21,"MISS LAYUP by PRATER,DALLAS",,,,,,,"MISS LAYUP by PRATER,DALLAS",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
13:13,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by PRATER,DALLAS",,,,,,,"REBOUND DEF by PRATER,DALLAS",2
12:41,"GOOD LAYUP by DETILLIEU,RYAN(in the paint)",32,,41 (+9),,MCM 32-41 (-9),,"GOOD LAYUP by DETILLIEU,RYAN(in the paint)",2
12:10,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,,,,,"REBOUND OFF by KINNEY,JORDAN",,,"REBOUND OFF by KINNEY,JORDAN",2
12:04,,,,,"MISS LAYUP by KINNEY,JORDAN",,,"MISS LAYUP by KINNEY,JORDAN",2
--,,,,,"REBOUND OFF by PATRICK,DREW",,,"REBOUND OFF by PATRICK,DREW",2
11:59,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",2
--,,,,,"REBOUND OFF by LAWRENCE,CHRIS",,,"REBOUND OFF by LAWRENCE,CHRIS",2
11:54,,32,,43 (+11),"GOOD TIPIN by LAWRENCE,CHRIS(in the paint)",OUM 32-43 (-11),,"GOOD TIPIN by LAWRENCE,CHRIS(in the paint)",2
11:33,"MISS 3PTR by PRATER,DALLAS",,,,,,,"MISS 3PTR by PRATER,DALLAS",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
11:29,"SUB IN by MANCUSO,LOGAN",,,,,,,"SUB IN by MANCUSO,LOGAN",2
11:29,"SUB IN by MOORE,MYLES",,,,,,,"SUB IN by MOORE,MYLES",2
11:29,"SUB IN by AUBERT,DUSTIN",,,,,,,"SUB IN by AUBERT,DUSTIN",2
11:29,"SUB OUT by MCSWAIN,JOSH",,,,,,,"SUB OUT by MCSWAIN,JOSH",2
11:29,"SUB OUT by ROBERTSON,MARC",,,,,,,"SUB OUT by ROBERTSON,MARC",2
11:29,"SUB OUT by DETILLIEU,RYAN",,,,,,,"SUB OUT by DETILLIEU,RYAN",2
11:16,,32,,46 (+14),"GOOD 3PTR by PATRICK,DREW",OUM 32-46 (-14),,"GOOD 3PTR by PATRICK,DREW",2
--,,,,,"ASSIST  by DAVIS,ALEX",,,"ASSIST  by DAVIS,ALEX",2
10:59,"MISS LAYUP by AUBERT,DUSTIN",,,,,,,"MISS LAYUP by AUBERT,DUSTIN",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
10:52,,,,,"MISS LAYUP by WARDLAW,CHASE",,,"MISS LAYUP by WARDLAW,CHASE",2
--,,,,,"REBOUND OFF by LAWRENCE,CHRIS",,,"REBOUND OFF by LAWRENCE,CHRIS",2
10:49,,32,,48 (+16),"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",OUM 32-48 (-16),,"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",2
10:49,"FOUL  by MANCUSO,LOGAN",,,,,,,"FOUL  by MANCUSO,LOGAN",2
10:49,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
10:49,,32,,49 (+17),"GOOD FT by LAWRENCE,CHRIS",OUM 32-49 (-17),,"GOOD FT by LAWRENCE,CHRIS",2
10:30,"MISS LAYUP by ATKINSON,QUINN",,,,,,,"MISS LAYUP by ATKINSON,QUINN",2
--,"REBOUND OFF by MANCUSO,LOGAN",,,,,,,"REBOUND OFF by MANCUSO,LOGAN",2
10:28,"MISS JUMPER by MANCUSO,LOGAN",,,,,,,"MISS JUMPER by MANCUSO,LOGAN",2
--,,,,,"REBOUND DEF by WARDLAW,CHASE",,,"REBOUND DEF by WARDLAW,CHASE",2
10:21,"FOUL  by AUBERT,DUSTIN",,,,,,,"FOUL  by AUBERT,DUSTIN",2
10:21,,32,,50 (+18),"GOOD FT by KINNEY,JORDAN",OUM 32-50 (-18),,"GOOD FT by KINNEY,JORDAN",2
10:21,,32,,51 (+19),"GOOD FT by KINNEY,JORDAN",OUM 32-51 (-19),,"GOOD FT by KINNEY,JORDAN",2
10:21,"SUB IN by GERCHOW,ALEX",,,,,,,"SUB IN by GERCHOW,ALEX",2
10:21,"SUB IN by GAGEN,BRENNAN",,,,,,,"SUB IN by GAGEN,BRENNAN",2
10:21,"SUB IN by ROBERTSON,MARC",,,,,,,"SUB IN by ROBERTSON,MARC",2
10:21,"SUB IN by DETILLIEU,RYAN",,,,,,,"SUB IN by DETILLIEU,RYAN",2
10:21,"SUB OUT by MANCUSO,LOGAN",,,,,,,"SUB OUT by MANCUSO,LOGAN",2
10:21,"SUB OUT by ATKINSON,QUINN",,,,,,,"SUB OUT by ATKINSON,QUINN",2
10:21,"SUB OUT by PRATER,DALLAS",,,,,,,"SUB OUT by PRATER,DALLAS",2
10:21,"SUB OUT by AUBERT,DUSTIN",,,,,,,"SUB OUT by AUBERT,DUSTIN",2
10:09,"TURNOVER  by MOORE,MYLES",,,,,,,"TURNOVER  by MOORE,MYLES",2
10:05,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",2
--,"REBOUND DEF by MOORE,MYLES",,,,,,,"REBOUND DEF by MOORE,MYLES",2
09:53,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
09:53,"GOOD FT by GAGEN,BRENNAN",33,,51 (+18),,MCM 33-51 (-18),,"GOOD FT by GAGEN,BRENNAN",2
09:53,"GOOD FT by GAGEN,BRENNAN",34,,51 (+17),,MCM 34-51 (-17),,"GOOD FT by GAGEN,BRENNAN",2
09:53,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
09:53,,,,,"SUB IN by BATES,ROMELLO",,,"SUB IN by BATES,ROMELLO",2
09:53,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",2
09:53,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
09:53,,,,,"SUB OUT by WARDLAW,CHASE",,,"SUB OUT by WARDLAW,CHASE",2
09:53,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
09:53,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
09:53,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
09:45,,,,,"MISS LAYUP by LAWRENCE,CHRIS",,,"MISS LAYUP by LAWRENCE,CHRIS",2
09:45,"BLOCK  by GAGEN,BRENNAN",,,,,,,"BLOCK  by GAGEN,BRENNAN",2
--,"REBOUND DEF by GAGEN,BRENNAN",,,,,,,"REBOUND DEF by GAGEN,BRENNAN",2
09:39,,,,,"FOUL  by ANDINO,GEORGE",,,"FOUL  by ANDINO,GEORGE",2
09:36,"MISS 3PTR by DETILLIEU,RYAN",,,,,,,"MISS 3PTR by DETILLIEU,RYAN",2
--,,,,,"REBOUND DEF by LAWRENCE,CHRIS",,,"REBOUND DEF by LAWRENCE,CHRIS",2
09:32,"FOUL  by GAGEN,BRENNAN",,,,,,,"FOUL  by GAGEN,BRENNAN",2
09:32,,34,,52 (+18),"GOOD FT by LAWRENCE,CHRIS",OUM 34-52 (-18),,"GOOD FT by LAWRENCE,CHRIS",2
09:32,,34,,53 (+19),"GOOD FT by LAWRENCE,CHRIS",OUM 34-53 (-19),,"GOOD FT by LAWRENCE,CHRIS",2
09:32,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
09:32,,,,,"SUB OUT by LAWRENCE,CHRIS",,,"SUB OUT by LAWRENCE,CHRIS",2
09:21,"MISS LAYUP by GERCHOW,ALEX",,,,,,,"MISS LAYUP by GERCHOW,ALEX",2
09:21,,,,,"BLOCK  by SIGRIST,CONNOR",,,"BLOCK  by SIGRIST,CONNOR",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
09:04,"GOOD 3PTR by MOORE,MYLES",37,,53 (+16),,MCM 37-53 (-16),,"GOOD 3PTR by MOORE,MYLES",2
08:49,,,,,"TURNOVER  by ANDINO,GEORGE",,,"TURNOVER  by ANDINO,GEORGE",2
08:48,"STEAL  by GERCHOW,ALEX",,,,,,,"STEAL  by GERCHOW,ALEX",2
08:43,"MISS 3PTR by GAGEN,BRENNAN",,,,,,,"MISS 3PTR by GAGEN,BRENNAN",2
--,"REBOUND OFF by MOORE,MYLES",,,,,,,"REBOUND OFF by MOORE,MYLES",2
08:37,,,,,"FOUL  by SIGRIST,CONNOR",,,"FOUL  by SIGRIST,CONNOR",2
08:37,"MISS FT by MOORE,MYLES",,,,,,,"MISS FT by MOORE,MYLES",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:37,"GOOD FT by MOORE,MYLES",38,,53 (+15),,MCM 38-53 (-15),,"GOOD FT by MOORE,MYLES",2
08:37,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
08:37,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
08:37,,,,,"SUB OUT by ANDINO,GEORGE",,,"SUB OUT by ANDINO,GEORGE",2
08:37,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
08:30,"FOUL  by GERCHOW,ALEX",,,,,,,"FOUL  by GERCHOW,ALEX",2
08:30,,38,,54 (+16),"GOOD FT by BATES,ROMELLO",OUM 38-54 (-16),,"GOOD FT by BATES,ROMELLO",2
08:30,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,"REBOUND DEF by ROBERTSON,MARC",,,,,,,"REBOUND DEF by ROBERTSON,MARC",2
08:30,"SUB IN by MCSWAIN,JOSH",,,,,,,"SUB IN by MCSWAIN,JOSH",2
08:30,"SUB OUT by GERCHOW,ALEX",,,,,,,"SUB OUT by GERCHOW,ALEX",2
08:25,"TURNOVER  by ROBERTSON,MARC",,,,,,,"TURNOVER  by ROBERTSON,MARC",2
08:24,,,,,"STEAL  by PATRICK,DREW",,,"STEAL  by PATRICK,DREW",2
08:24,"FOUL  by ROBERTSON,MARC",,,,,,,"FOUL  by ROBERTSON,MARC",2
08:24,,38,,55 (+17),"GOOD FT by SMITH,CONNOR",OUM 38-55 (-17),,"GOOD FT by SMITH,CONNOR",2
08:24,,38,,56 (+18),"GOOD FT by SMITH,CONNOR",OUM 38-56 (-18),,"GOOD FT by SMITH,CONNOR",2
08:24,"SUB IN by HANSTAD,RAJAN",,,,,,,"SUB IN by HANSTAD,RAJAN",2
08:24,"SUB OUT by ROBERTSON,MARC",,,,,,,"SUB OUT by ROBERTSON,MARC",2
08:12,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
08:03,,,,,"FOUL  by DAVIS,ALEX",,,"FOUL  by DAVIS,ALEX",2
08:03,,,,,"TURNOVER  by DAVIS,ALEX",,,"TURNOVER  by DAVIS,ALEX",2
07:53,"TURNOVER  by MOORE,MYLES",,,,,,,"TURNOVER  by MOORE,MYLES",2
07:39,,,,,"TURNOVER  by BATES,ROMELLO",,,"TURNOVER  by BATES,ROMELLO",2
07:38,"STEAL  by MOORE,MYLES",,,,,,,"STEAL  by MOORE,MYLES",2
07:37,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
07:37,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
07:37,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
07:26,"TURNOVER  by DETILLIEU,RYAN",,,,,,,"TURNOVER  by DETILLIEU,RYAN",2
07:25,,,,,"STEAL  by PATRICK,DREW",,,"STEAL  by PATRICK,DREW",2
07:20,,,,,"MISS JUMPER by SIGRIST,CONNOR",,,"MISS JUMPER by SIGRIST,CONNOR",2
--,,,,,"REBOUND OFF by PATRICK,DREW",,,"REBOUND OFF by PATRICK,DREW",2
07:02,,38,,59 (+21),"GOOD 3PTR by PATRICK,DREW",OUM 38-59 (-21),,"GOOD 3PTR by PATRICK,DREW",2
--,,,,,"ASSIST  by DAVIS,ALEX",,,"ASSIST  by DAVIS,ALEX",2
06:39,"MISS JUMPER by MOORE,MYLES",,,,,,,"MISS JUMPER by MOORE,MYLES",2
--,,,,,"REBOUND DEF by DAVIS,ALEX",,,"REBOUND DEF by DAVIS,ALEX",2
06:32,,38,,62 (+24),"GOOD 3PTR by PATRICK,DREW(fastbreak)",OUM 38-62 (-24),,"GOOD 3PTR by PATRICK,DREW(fastbreak)",2
--,,,,,"ASSIST  by DAVIS,ALEX",,,"ASSIST  by DAVIS,ALEX",2
06:19,"TURNOVER  by HANSTAD,RAJAN",,,,,,,"TURNOVER  by HANSTAD,RAJAN",2
06:18,,,,,"STEAL  by PATRICK,DREW",,,"STEAL  by PATRICK,DREW",2
06:10,,38,,64 (+26),"GOOD LAYUP by SIGRIST,CONNOR(in the paint)",OUM 38-64 (-26),,"GOOD LAYUP by SIGRIST,CONNOR(in the paint)",2
--,,,,,"ASSIST  by PATRICK,DREW",,,"ASSIST  by PATRICK,DREW",2
06:10,"FOUL  by HANSTAD,RAJAN",,,,,,,"FOUL  by HANSTAD,RAJAN",2
06:10,,38,,65 (+27),"GOOD FT by SIGRIST,CONNOR",OUM 38-65 (-27),,"GOOD FT by SIGRIST,CONNOR",2
06:10,"SUB IN by MANCUSO,LOGAN",,,,,,,"SUB IN by MANCUSO,LOGAN",2
06:10,"SUB IN by ATKINSON,QUINN",,,,,,,"SUB IN by ATKINSON,QUINN",2
06:10,"SUB IN by PRATER,DALLAS",,,,,,,"SUB IN by PRATER,DALLAS",2
06:10,"SUB IN by AUBERT,DUSTIN",,,,,,,"SUB IN by AUBERT,DUSTIN",2
06:10,"SUB IN by ROBERTSON,MARC",,,,,,,"SUB IN by ROBERTSON,MARC",2
06:10,"SUB OUT by MCSWAIN,JOSH",,,,,,,"SUB OUT by MCSWAIN,JOSH",2
06:10,"SUB OUT by MOORE,MYLES",,,,,,,"SUB OUT by MOORE,MYLES",2
06:10,"SUB OUT by GAGEN,BRENNAN",,,,,,,"SUB OUT by GAGEN,BRENNAN",2
06:10,"SUB OUT by HANSTAD,RAJAN",,,,,,,"SUB OUT by HANSTAD,RAJAN",2
06:10,"SUB OUT by DETILLIEU,RYAN",,,,,,,"SUB OUT by DETILLIEU,RYAN",2
06:10,,,,,"SUB IN by WARDLAW,CHASE",,,"SUB IN by WARDLAW,CHASE",2
06:10,,,,,"SUB IN by ROMAGUERA,COLE",,,"SUB IN by ROMAGUERA,COLE",2
06:10,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
06:10,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
06:10,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
06:10,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
06:01,"GOOD JUMPER by ROBERTSON,MARC",40,,65 (+25),,MCM 40-65 (-25),,"GOOD JUMPER by ROBERTSON,MARC",2
05:51,,40,,68 (+28),"GOOD 3PTR by SMITH,CONNOR",OUM 40-68 (-28),,"GOOD 3PTR by SMITH,CONNOR",2
--,,,,,"ASSIST  by WARDLAW,CHASE",,,"ASSIST  by WARDLAW,CHASE",2
05:38,"MISS 3PTR by ATKINSON,QUINN",,,,,,,"MISS 3PTR by ATKINSON,QUINN",2
--,"REBOUND OFF by PRATER,DALLAS",,,,,,,"REBOUND OFF by PRATER,DALLAS",2
05:34,"MISS LAYUP by PRATER,DALLAS",,,,,,,"MISS LAYUP by PRATER,DALLAS",2
--,,,,,"REBOUND DEF by WARDLAW,CHASE",,,"REBOUND DEF by WARDLAW,CHASE",2
05:25,,,,,"TURNOVER  by WARDLAW,CHASE",,,"TURNOVER  by WARDLAW,CHASE",2
05:24,"STEAL  by ROBERTSON,MARC",,,,,,,"STEAL  by ROBERTSON,MARC",2
05:22,"GOOD LAYUP by ROBERTSON,MARC(fastbreak)(in the paint)",42,,68 (+26),,MCM 42-68 (-26),,"GOOD LAYUP by ROBERTSON,MARC(fastbreak)(in the paint)",2
05:03,,42,,71 (+29),"GOOD 3PTR by SMITH,CONNOR",OUM 42-71 (-29),,"GOOD 3PTR by SMITH,CONNOR",2
--,,,,,"ASSIST  by LAWRENCE,CHRIS",,,"ASSIST  by LAWRENCE,CHRIS",2
04:47,"GOOD 3PTR by PRATER,DALLAS",45,,71 (+26),,MCM 45-71 (-26),,"GOOD 3PTR by PRATER,DALLAS",2
--,"ASSIST  by ATKINSON,QUINN",,,,,,,"ASSIST  by ATKINSON,QUINN",2
04:28,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by ATKINSON,QUINN",,,,,,,"REBOUND DEF by ATKINSON,QUINN",2
04:18,,,,,"FOUL  by LAWRENCE,CHRIS",,,"FOUL  by LAWRENCE,CHRIS",2
04:18,"GOOD FT by AUBERT,DUSTIN",46,,71 (+25),,MCM 46-71 (-25),,"GOOD FT by AUBERT,DUSTIN",2
04:18,"MISS FT by AUBERT,DUSTIN",,,,,,,"MISS FT by AUBERT,DUSTIN",2
--,,,,,"REBOUND DEF by WARDLAW,CHASE",,,"REBOUND DEF by WARDLAW,CHASE",2
04:18,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",2
04:18,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
03:58,,46,,74 (+28),"GOOD 3PTR by SIGRIST,CONNOR",OUM 46-74 (-28),,"GOOD 3PTR by SIGRIST,CONNOR",2
--,,,,,"ASSIST  by ROMAGUERA,COLE",,,"ASSIST  by ROMAGUERA,COLE",2
03:51,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
03:40,"GOOD 3PTR by PRATER,DALLAS",49,,74 (+25),,MCM 49-74 (-25),,"GOOD 3PTR by PRATER,DALLAS",2
--,"ASSIST  by AUBERT,DUSTIN",,,,,,,"ASSIST  by AUBERT,DUSTIN",2
03:28,,,,,"FOUL  by ROMAGUERA,COLE",,,"FOUL  by ROMAGUERA,COLE",2
03:28,,,,,"TURNOVER  by ROMAGUERA,COLE",,,"TURNOVER  by ROMAGUERA,COLE",2
03:18,"GOOD JUMPER by ATKINSON,QUINN",51,,74 (+23),,MCM 51-74 (-23),,"GOOD JUMPER by ATKINSON,QUINN",2
02:56,,,,,"TURNOVER  by ROMAGUERA,COLE",,,"TURNOVER  by ROMAGUERA,COLE",2
02:54,"STEAL  by MANCUSO,LOGAN",,,,,,,"STEAL  by MANCUSO,LOGAN",2
02:50,"GOOD JUMPER by AUBERT,DUSTIN(fastbreak)(in the paint)",53,,74 (+21),,MCM 53-74 (-21),,"GOOD JUMPER by AUBERT,DUSTIN(fastbreak)(in the paint)",2
02:21,,,,,"MISS JUMPER by LAWRENCE,CHRIS",,,"MISS JUMPER by LAWRENCE,CHRIS",2
--,"REBOUND DEF by PRATER,DALLAS",,,,,,,"REBOUND DEF by PRATER,DALLAS",2
02:10,"MISS 3PTR by PRATER,DALLAS",,,,,,,"MISS 3PTR by PRATER,DALLAS",2
--,,,,,"REBOUND DEF by SIGRIST,CONNOR",,,"REBOUND DEF by SIGRIST,CONNOR",2
02:05,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
02:05,"SUB IN by MCSWAIN,JOSH",,,,,,,"SUB IN by MCSWAIN,JOSH",2
02:05,"SUB IN by MOORE,MYLES",,,,,,,"SUB IN by MOORE,MYLES",2
02:05,"SUB IN by GAGEN,BRENNAN",,,,,,,"SUB IN by GAGEN,BRENNAN",2
02:05,"SUB OUT by MANCUSO,LOGAN",,,,,,,"SUB OUT by MANCUSO,LOGAN",2
02:05,"SUB OUT by PRATER,DALLAS",,,,,,,"SUB OUT by PRATER,DALLAS",2
02:05,"SUB OUT by ROBERTSON,MARC",,,,,,,"SUB OUT by ROBERTSON,MARC",2
02:05,,,,,"SUB IN by JOHNSON,JONATHAN",,,"SUB IN by JOHNSON,JONATHAN",2
02:05,,,,,"SUB IN by MARCO,JOE",,,"SUB IN by MARCO,JOE",2
02:05,,,,,"SUB IN by OVERSTREET,SEAN",,,"SUB IN by OVERSTREET,SEAN",2
