game,boxscore_visitor_name,boxscore_home_name,final score,visitorFinalScore,homeFinalScore,visitorRecord,homeRecord,gameDate,outcome,attendance,gameLocation,gameTime,Time Remaining,Away Team,Away Team Score,Home Team Score,Home Team,Point Differential,Period,Home Play Type,Home Shot Good,Home Shots Taken,Home 3PTRs Taken,Home Shooting PCT,Home 3PTRs PCT,Away Play Type,Away Shot Good,Away Shots Taken,Away 3PTRs Taken,Away Shooting PCT,Away 3PTRs PCT,Time Remaining Mins,Time Remaining Secs
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:47,"GOOD LAYUP by KOCH,WILL(in the paint)",2,0,,-2,1,layup,good,1,0,1.0,,,,0,0,,,39,2387
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:47,"ASSIST  by PERRY,WILL",2,0,,-2,1,,,1,0,1.0,,,,0,0,,,39,2387
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:47,,2,0,"FOUL  by LOVE,KERRY",-2,1,,,1,0,1.0,,foul,,0,0,,,39,2387
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:47,"GOOD FT by KOCH,WILL",3,0,,-3,1,ft,good,2,0,1.0,,,,0,0,,,39,2387
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:38,,3,2,"GOOD LAYUP by ASHBY,KENDRICK(in the paint)",-1,1,,,2,0,1.0,,layup,good,1,0,1.0,,39,2378
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,"TURNOVER  by LAWRENCE,CHRIS",3,2,,-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB IN by NESTLEHUTT,JAKE",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB IN by GALVIN,OWEN",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB IN by NYAWATA,ANESU",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB IN by MCINTYRE,WILLIAM",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB IN by DALTON,PRICE",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB OUT by FERIA,NICK DE",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB OUT by DARST,DANIEL",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB OUT by ASHBY,KENDRICK",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB OUT by LOVE,KERRY",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:22,,3,2,"SUB OUT by BERRY,BRYCE",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2362
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:14,,3,2,"TURNOVER  by MCINTYRE,WILLIAM",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2354
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:14,,3,2,"FOUL  by MCINTYRE,WILLIAM",-1,1,,,2,0,1.0,,foul,,1,0,1.0,,39,2354
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:04,"TURNOVER  by FOSTER,LANE",3,2,,-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2344
14,Oglethorpe,Rhodes,108-87,108,87,9-5; 3-0 SAA,7-7; 1-2 SAA,01/07/18,Lose,180,No Location Recorded,3:15 PM,19:04,,3,2,"STEAL  by GALVIN,OWEN",-1,1,,,2,0,1.0,,,,1,0,1.0,,39,2344
