Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
12:51,,,,,"SUB IN by NEWSOME,TAYLOR",,,"SUB IN by NEWSOME,TAYLOR",2
12:51,,,,,"SUB IN by MULLANEY,JEFF",,,"SUB IN by MULLANEY,JEFF",2
12:51,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
12:51,,,,,"SUB OUT by ROSS,GREG",,,"SUB OUT by ROSS,GREG",2
12:51,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
12:51,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
12:35,"TURNOVER  by JOVAAG,BRANDEN",,,,,,,"TURNOVER  by JOVAAG,BRANDEN",2
12:34,,,,,"STEAL  by LLOYD,ALEX",,,"STEAL  by LLOYD,ALEX",2
12:21,,48,,50 (+2),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 48-50 (+2),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
12:07,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
12:07,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
12:07,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
12:07,,,,,"SUB IN by ROSS,GREG",,,"SUB IN by ROSS,GREG",2
12:07,,,,,"SUB OUT by NEWSOME,TAYLOR",,,"SUB OUT by NEWSOME,TAYLOR",2
11:55,,,,,"FOUL  by LLOYD,ALEX",,,"FOUL  by LLOYD,ALEX",2
11:55,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
11:55,"SUB IN by STEIOFF,ANDREW",,,,,,,"SUB IN by STEIOFF,ANDREW",2
11:55,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
11:55,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
11:55,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
11:51,"TURNOVER  by WARD,TODD",,,,,,,"TURNOVER  by WARD,TODD",2
11:50,,,,,"STEAL  by ELLIS,BRYON",,,"STEAL  by ELLIS,BRYON",2
11:28,,,,,"MISS LAYUP by ROSS,GREG",,,"MISS LAYUP by ROSS,GREG",2
--,,,,,"REBOUND OFF by ROSS,GREG",,,"REBOUND OFF by ROSS,GREG",2
11:23,,,,,"TURNOVER  by ROSS,GREG",,,"TURNOVER  by ROSS,GREG",2
11:22,"STEAL  by KENNEDY,JOE",,,,,,,"STEAL  by KENNEDY,JOE",2
11:17,"MISS LAYUP by WARD,TODD",,,,,,,"MISS LAYUP by WARD,TODD",2
11:17,,,,,"BLOCK  by LLOYD,ALEX",,,"BLOCK  by LLOYD,ALEX",2
--,"REBOUND OFF by STEIOFF,ANDREW",,,,,,,"REBOUND OFF by STEIOFF,ANDREW",2
11:14,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
11:14,,,,,"SUB IN by BINDER,KYLE",,,"SUB IN by BINDER,KYLE",2
11:14,,,,,"SUB OUT by LLOYD,ALEX",,,"SUB OUT by LLOYD,ALEX",2
11:03,"MISS JUMPER by KENNEDY,JOE",,,,,,,"MISS JUMPER by KENNEDY,JOE",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
10:35,,,,,"MISS JUMPER by ROSS,GREG",,,"MISS JUMPER by ROSS,GREG",2
--,"REBOUND DEF by PITTS,ALEC",,,,,,,"REBOUND DEF by PITTS,ALEC",2
10:16,"MISS JUMPER by RICHEY,ALEX",,,,,,,"MISS JUMPER by RICHEY,ALEX",2
--,,,,,"REBOUND DEF by ROSS,GREG",,,"REBOUND DEF by ROSS,GREG",2
09:54,,48,,52 (+4),"GOOD JUMPER by WHITESIDE,DONOVAN",CENTRE_M 48-52 (+4),,"GOOD JUMPER by WHITESIDE,DONOVAN",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
09:28,"TURNOVER  by RICHEY,ALEX",,,,,,,"TURNOVER  by RICHEY,ALEX",2
09:01,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
08:42,"MISS LAYUP by RICHEY,ALEX",,,,,,,"MISS LAYUP by RICHEY,ALEX",2
--,,,,,"REBOUND DEF by ROSS,GREG",,,"REBOUND DEF by ROSS,GREG",2
08:17,,48,,55 (+7),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 48-55 (+7),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
07:55,"MISS 3PTR by KENNEDY,JOE",,,,,,,"MISS 3PTR by KENNEDY,JOE",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
07:52,,,,,"SUB IN by LLOYD,ALEX",,,"SUB IN by LLOYD,ALEX",2
07:52,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
07:52,,,,,"SUB OUT by BINDER,KYLE",,,"SUB OUT by BINDER,KYLE",2
07:52,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
07:25,,48,,57 (+9),"GOOD JUMPER by LLOYD,ALEX(in the paint)",CENTRE_M 48-57 (+9),,"GOOD JUMPER by LLOYD,ALEX(in the paint)",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
06:58,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",50,,57 (+7),,OUM 50-57 (+7),,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",2
06:31,,50,,60 (+10),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 50-60 (+10),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
06:28,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
06:28,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
06:28,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
06:17,"MISS JUMPER by WARD,TODD",,,,,,,"MISS JUMPER by WARD,TODD",2
--,,,,,"REBOUND DEF by ELLIS,BRYON",,,"REBOUND DEF by ELLIS,BRYON",2
05:50,,,,,"MISS JUMPER by MULLANEY,JEFF",,,"MISS JUMPER by MULLANEY,JEFF",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
05:33,"MISS JUMPER by RICHEY,ALEX",,,,,,,"MISS JUMPER by RICHEY,ALEX",2
05:33,,,,,"BLOCK  by LLOYD,ALEX",,,"BLOCK  by LLOYD,ALEX",2
--,,,,,"REBOUND DEF by MULLANEY,JEFF",,,"REBOUND DEF by MULLANEY,JEFF",2
05:05,,,,,"MISS LAYUP by MULLANEY,JEFF",,,"MISS LAYUP by MULLANEY,JEFF",2
--,"REBOUND DEF by STEIOFF,ANDREW",,,,,,,"REBOUND DEF by STEIOFF,ANDREW",2
04:46,"GOOD JUMPER by STEIOFF,ANDREW(in the paint)",52,,60 (+8),,OUM 52-60 (+8),,"GOOD JUMPER by STEIOFF,ANDREW(in the paint)",2
--,"ASSIST  by RICHEY,ALEX",,,,,,,"ASSIST  by RICHEY,ALEX",2
04:33,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
04:19,,52,,63 (+11),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 52-63 (+11),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
03:53,"MISS JUMPER by KENNEDY,JOE",,,,,,,"MISS JUMPER by KENNEDY,JOE",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
03:50,"FOUL  by STEIOFF,ANDREW",,,,,,,"FOUL  by STEIOFF,ANDREW",2
03:45,,52,,65 (+13),"GOOD LAYUP by MULLANEY,JEFF(in the paint)",CENTRE_M 52-65 (+13),,"GOOD LAYUP by MULLANEY,JEFF(in the paint)",2
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",2
03:25,,,,,"FOUL  by ELLIS,BRYON",,,"FOUL  by ELLIS,BRYON",2
03:14,"MISS JUMPER by RICHEY,ALEX",,,,,,,"MISS JUMPER by RICHEY,ALEX",2
--,"REBOUND OFF by STEIOFF,ANDREW",,,,,,,"REBOUND OFF by STEIOFF,ANDREW",2
03:11,"GOOD JUMPER by STEIOFF,ANDREW(in the paint)",54,,65 (+11),,OUM 54-65 (+11),,"GOOD JUMPER by STEIOFF,ANDREW(in the paint)",2
02:59,"FOUL  by KENNEDY,JOE",,,,,,,"FOUL  by KENNEDY,JOE",2
02:59,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:59,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,,,,,"REBOUND OFF by WHITESIDE,DONOVAN",,,"REBOUND OFF by WHITESIDE,DONOVAN",2
02:57,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
02:44,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,"REBOUND DEF by STEIOFF,ANDREW",,,,,,,"REBOUND DEF by STEIOFF,ANDREW",2
02:33,"MISS 3PTR by KENNEDY,JOE",,,,,,,"MISS 3PTR by KENNEDY,JOE",2
--,,,,,"REBOUND DEF by SMITH,DEE",,,"REBOUND DEF by SMITH,DEE",2
02:30,,,,,"FOUL  by ROSS,GREG",,,"FOUL  by ROSS,GREG",2
02:30,"MISS FT by WARD,TODD",,,,,,,"MISS FT by WARD,TODD",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
02:30,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
02:30,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
02:16,"FOUL  by HAMILTON,PRICE",,,,,,,"FOUL  by HAMILTON,PRICE",2
02:16,,54,,66 (+12),"GOOD FT by LLOYD,ALEX",CENTRE_M 54-66 (+12),,"GOOD FT by LLOYD,ALEX",2
02:16,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,"REBOUND DEF by RICHEY,ALEX",,,,,,,"REBOUND DEF by RICHEY,ALEX",2
02:16,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
02:16,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
01:59,"MISS LAYUP by RICHEY,ALEX",,,,,,,"MISS LAYUP by RICHEY,ALEX",2
--,,,,,"REBOUND DEF by ROSS,GREG",,,"REBOUND DEF by ROSS,GREG",2
01:51,"FOUL  by WARD,TODD",,,,,,,"FOUL  by WARD,TODD",2
01:51,,,,,"MISS FT by MULLANEY,JEFF",,,"MISS FT by MULLANEY,JEFF",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
01:42,"MISS 3PTR by JOVAAG,BRANDEN",,,,,,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
01:25,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
01:25,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:25,,54,,67 (+13),"GOOD FT by LLOYD,ALEX",CENTRE_M 54-67 (+13),,"GOOD FT by LLOYD,ALEX",2
01:25,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
01:25,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
01:24,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
01:24,"STEAL  by WARD,TODD",,,,,,,"STEAL  by WARD,TODD",2
01:24,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
01:24,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
01:09,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
01:06,"FOUL  by RICHEY,ALEX",,,,,,,"FOUL  by RICHEY,ALEX",2
01:06,,54,,68 (+14),"GOOD FT by LLOYD,ALEX",CENTRE_M 54-68 (+14),,"GOOD FT by LLOYD,ALEX",2
01:06,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
01:06,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
01:06,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
01:01,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
01:01,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
01:01,,,,,"SUB OUT by LLOYD,ALEX",,,"SUB OUT by LLOYD,ALEX",2
01:01,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
01:00,"MISS 3PTR by KENNEDY,JOE",,,,,,,"MISS 3PTR by KENNEDY,JOE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:40,,,,,"TURNOVER  by ELLIS,BRYON",,,"TURNOVER  by ELLIS,BRYON",2
00:39,"STEAL  by RICHEY,ALEX",,,,,,,"STEAL  by RICHEY,ALEX",2
00:36,"TURNOVER  by RICHEY,ALEX",,,,,,,"TURNOVER  by RICHEY,ALEX",2
00:35,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
00:29,"FOUL  by KENNEDY,JOE",,,,,,,"FOUL  by KENNEDY,JOE",2
00:29,,54,,69 (+15),"GOOD FT by ELLIS,BRYON",CENTRE_M 54-69 (+15),,"GOOD FT by ELLIS,BRYON",2
00:29,,54,,70 (+16),"GOOD FT by ELLIS,BRYON",CENTRE_M 54-70 (+16),,"GOOD FT by ELLIS,BRYON",2
00:29,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
00:29,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
00:29,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
00:29,"SUB OUT by WARD,TODD",,,,,,,"SUB OUT by WARD,TODD",2
00:29,"SUB OUT by RICHEY,ALEX",,,,,,,"SUB OUT by RICHEY,ALEX",2
00:29,"SUB OUT by KENNEDY,JOE",,,,,,,"SUB OUT by KENNEDY,JOE",2
00:29,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
00:29,,,,,"SUB IN by BINDER,KYLE",,,"SUB IN by BINDER,KYLE",2
00:29,,,,,"SUB IN by SMITH,DEE",,,"SUB IN by SMITH,DEE",2
00:29,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
00:29,,,,,"SUB OUT by MULLANEY,JEFF",,,"SUB OUT by MULLANEY,JEFF",2
00:29,,,,,"SUB OUT by ROSS,GREG",,,"SUB OUT by ROSS,GREG",2
00:20,"GOOD JUMPER by PITTS,ALEC",56,,70 (+14),,OUM 56-70 (+14),,"GOOD JUMPER by PITTS,ALEC",2
00:20,,,,,"FOUL  by SMITH,DEE",,,"FOUL  by SMITH,DEE",2
00:20,"GOOD FT by PITTS,ALEC",57,,70 (+13),,OUM 57-70 (+13),,"GOOD FT by PITTS,ALEC",2
