Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
14:38,,34,,42 (+8),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 34-42 (+8),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
14:24,,,,,"FOUL  by LLOYD,ALEX",,,"FOUL  by LLOYD,ALEX",2
14:24,,,,,"SUB IN by BINDER,KYLE",,,"SUB IN by BINDER,KYLE",2
14:24,,,,,"SUB OUT by LLOYD,ALEX",,,"SUB OUT by LLOYD,ALEX",2
14:17,"GOOD LAYUP by PITTS,ALEC(in the paint)",36,,42 (+6),,OUM 36-42 (+6),,"GOOD LAYUP by PITTS,ALEC(in the paint)",2
13:43,,,,,"MISS JUMPER by MULLANEY,JEFF",,,"MISS JUMPER by MULLANEY,JEFF",2
--,,,,,"REBOUND OFF by MULLANEY,JEFF",,,"REBOUND OFF by MULLANEY,JEFF",2
13:41,"FOUL  by STEIOFF,ANDREW",,,,,,,"FOUL  by STEIOFF,ANDREW",2
13:41,,36,,43 (+7),"GOOD FT by MULLANEY,JEFF",CENTRE_M 36-43 (+7),,"GOOD FT by MULLANEY,JEFF",2
13:41,,36,,44 (+8),"GOOD FT by MULLANEY,JEFF",CENTRE_M 36-44 (+8),,"GOOD FT by MULLANEY,JEFF",2
13:41,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
13:41,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
13:41,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
13:41,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
13:41,"SUB OUT by RICHEY,ALEX",,,,,,,"SUB OUT by RICHEY,ALEX",2
13:41,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
13:41,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
13:41,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
13:15,,,,,"FOUL  by GRIGGS,MATT",,,"FOUL  by GRIGGS,MATT",2
13:15,"MISS FT by KENNEDY,JOE",,,,,,,"MISS FT by KENNEDY,JOE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:15,"GOOD FT by KENNEDY,JOE",37,,44 (+7),,OUM 37-44 (+7),,"GOOD FT by KENNEDY,JOE",2
12:49,,37,,46 (+9),"GOOD LAYUP by BINDER,KYLE(in the paint)",CENTRE_M 37-46 (+9),,"GOOD LAYUP by BINDER,KYLE(in the paint)",2
12:36,,,,,"FOUL  by ROSS,GREG",,,"FOUL  by ROSS,GREG",2
12:36,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
12:15,"MISS 3PTR by MOLINET,CHRISTIAN",,,,,,,"MISS 3PTR by MOLINET,CHRISTIAN",2
--,"REBOUND OFF by HAMILTON,PRICE",,,,,,,"REBOUND OFF by HAMILTON,PRICE",2
11:59,"GOOD 3PTR by JOVAAG,BRANDEN",40,,46 (+6),,OUM 40-46 (+6),,"GOOD 3PTR by JOVAAG,BRANDEN",2
--,"ASSIST  by WARD,TODD",,,,,,,"ASSIST  by WARD,TODD",2
11:38,,40,,48 (+8),"GOOD LAYUP by ROSS,GREG(in the paint)",CENTRE_M 40-48 (+8),,"GOOD LAYUP by ROSS,GREG(in the paint)",2
11:38,"FOUL  by WARD,TODD",,,,,,,"FOUL  by WARD,TODD",2
11:38,,40,,49 (+9),"GOOD FT by ROSS,GREG",CENTRE_M 40-49 (+9),,"GOOD FT by ROSS,GREG",2
11:38,"SUB IN by STEIOFF,ANDREW",,,,,,,"SUB IN by STEIOFF,ANDREW",2
11:38,"SUB OUT by WARD,TODD",,,,,,,"SUB OUT by WARD,TODD",2
11:38,,,,,"SUB IN by LLOYD,ALEX",,,"SUB IN by LLOYD,ALEX",2
11:38,,,,,"SUB IN by NEWSOME,TAYLOR",,,"SUB IN by NEWSOME,TAYLOR",2
11:38,,,,,"SUB OUT by ROSS,GREG",,,"SUB OUT by ROSS,GREG",2
11:38,,,,,"SUB OUT by BINDER,KYLE",,,"SUB OUT by BINDER,KYLE",2
11:13,"MISS JUMPER by KENNEDY,JOE",,,,,,,"MISS JUMPER by KENNEDY,JOE",2
--,"REBOUND OFF by MOLINET,CHRISTIAN",,,,,,,"REBOUND OFF by MOLINET,CHRISTIAN",2
11:09,"FOUL  by HAMILTON,PRICE",,,,,,,"FOUL  by HAMILTON,PRICE",2
11:09,"TURNOVER  by HAMILTON,PRICE",,,,,,,"TURNOVER  by HAMILTON,PRICE",2
11:09,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
11:09,"SUB IN by RICHEY,ALEX",,,,,,,"SUB IN by RICHEY,ALEX",2
11:09,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
11:09,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
11:09,,,,,"SUB IN by ELLIS,BRYON",,,"SUB IN by ELLIS,BRYON",2
11:09,,,,,"SUB OUT by MULLANEY,JEFF",,,"SUB OUT by MULLANEY,JEFF",2
10:55,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,"REBOUND DEF by STEIOFF,ANDREW",,,,,,,"REBOUND DEF by STEIOFF,ANDREW",2
10:34,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
10:14,,,,,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",2
--,,,,,"REBOUND OFF by LLOYD,ALEX",,,"REBOUND OFF by LLOYD,ALEX",2
10:12,"FOUL  by RICHEY,ALEX",,,,,,,"FOUL  by RICHEY,ALEX",2
10:12,,,,,"MISS FT by LLOYD,ALEX",,,"MISS FT by LLOYD,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
10:12,,40,,50 (+10),"GOOD FT by LLOYD,ALEX",CENTRE_M 40-50 (+10),,"GOOD FT by LLOYD,ALEX",2
10:12,"SUB IN by WARD,TODD",,,,,,,"SUB IN by WARD,TODD",2
10:12,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
10:12,"SUB OUT by KENNEDY,JOE",,,,,,,"SUB OUT by KENNEDY,JOE",2
10:12,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
10:12,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
10:12,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
09:47,"MISS 3PTR by RICHEY,ALEX",,,,,,,"MISS 3PTR by RICHEY,ALEX",2
--,,,,,"REBOUND DEF by GRIGGS,MATT",,,"REBOUND DEF by GRIGGS,MATT",2
09:29,,,,,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
09:24,"GOOD LAYUP by WARD,TODD(in the paint)",42,,50 (+8),,OUM 42-50 (+8),,"GOOD LAYUP by WARD,TODD(in the paint)",2
09:05,,,,,"SUB IN by MULLANEY,JEFF",,,"SUB IN by MULLANEY,JEFF",2
09:05,,,,,"SUB IN by ROSS,GREG",,,"SUB IN by ROSS,GREG",2
09:05,,,,,"SUB OUT by NEWSOME,TAYLOR",,,"SUB OUT by NEWSOME,TAYLOR",2
09:05,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
08:46,,,,,"MISS 3PTR by MULLANEY,JEFF",,,"MISS 3PTR by MULLANEY,JEFF",2
--,,,,,"REBOUND OFF by WHITESIDE,DONOVAN",,,"REBOUND OFF by WHITESIDE,DONOVAN",2
08:44,,42,,52 (+10),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 42-52 (+10),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
08:20,"GOOD JUMPER by WARD,TODD",44,,52 (+8),,OUM 44-52 (+8),,"GOOD JUMPER by WARD,TODD",2
--,"ASSIST  by STEIOFF,ANDREW",,,,,,,"ASSIST  by STEIOFF,ANDREW",2
07:58,,,,,"MISS JUMPER by ROSS,GREG",,,"MISS JUMPER by ROSS,GREG",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
07:41,"MISS JUMPER by RICHEY,ALEX",,,,,,,"MISS JUMPER by RICHEY,ALEX",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
07:23,,44,,54 (+10),"GOOD JUMPER by ROSS,GREG",CENTRE_M 44-54 (+10),,"GOOD JUMPER by ROSS,GREG",2
06:53,"MISS LAYUP by STEIOFF,ANDREW",,,,,,,"MISS LAYUP by STEIOFF,ANDREW",2
--,,,,,"REBOUND DEF by MULLANEY,JEFF",,,"REBOUND DEF by MULLANEY,JEFF",2
06:39,,,,,"MISS LAYUP by MULLANEY,JEFF",,,"MISS LAYUP by MULLANEY,JEFF",2
--,"REBOUND DEF by PITTS,ALEC",,,,,,,"REBOUND DEF by PITTS,ALEC",2
06:26,"MISS 3PTR by RICHEY,ALEX",,,,,,,"MISS 3PTR by RICHEY,ALEX",2
--,"REBOUND OFF by CERONE,TYLER",,,,,,,"REBOUND OFF by CERONE,TYLER",2
06:22,"TURNOVER  by RICHEY,ALEX",,,,,,,"TURNOVER  by RICHEY,ALEX",2
06:20,"STEAL  by JOVAAG,BRANDEN",,,,,,,"STEAL  by JOVAAG,BRANDEN",2
05:58,,,,,"TURNOVER  by LLOYD,ALEX",,,"TURNOVER  by LLOYD,ALEX",2
05:39,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",46,,54 (+8),,OUM 46-54 (+8),,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",2
05:39,,,,,"FOUL  by LLOYD,ALEX",,,"FOUL  by LLOYD,ALEX",2
05:39,"GOOD FT by STEIOFF,ANDREW",47,,54 (+7),,OUM 47-54 (+7),,"GOOD FT by STEIOFF,ANDREW",2
05:39,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
05:39,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
05:39,"SUB IN by KENNEDY,JOE",,,,,,,"SUB IN by KENNEDY,JOE",2
05:39,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
05:39,"SUB OUT by RICHEY,ALEX",,,,,,,"SUB OUT by RICHEY,ALEX",2
05:39,"SUB OUT by CERONE,TYLER",,,,,,,"SUB OUT by CERONE,TYLER",2
05:39,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
05:39,,,,,"SUB IN by BINDER,KYLE",,,"SUB IN by BINDER,KYLE",2
05:39,,,,,"SUB OUT by LLOYD,ALEX",,,"SUB OUT by LLOYD,ALEX",2
05:39,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
05:38,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
05:19,,,,,"MISS LAYUP by BINDER,KYLE",,,"MISS LAYUP by BINDER,KYLE",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
05:02,"GOOD LAYUP by WARD,TODD(in the paint)",49,,54 (+5),,OUM 49-54 (+5),,"GOOD LAYUP by WARD,TODD(in the paint)",2
04:26,,49,,57 (+8),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 49-57 (+8),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
04:21,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
04:21,,,,,"SUB IN by LLOYD,ALEX",,,"SUB IN by LLOYD,ALEX",2
04:21,,,,,"SUB OUT by BINDER,KYLE",,,"SUB OUT by BINDER,KYLE",2
04:10,"MISS LAYUP by KENNEDY,JOE",,,,,,,"MISS LAYUP by KENNEDY,JOE",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
03:43,,,,,"MISS 3PTR by MULLANEY,JEFF",,,"MISS 3PTR by MULLANEY,JEFF",2
--,,,,,"REBOUND OFF by LLOYD,ALEX",,,"REBOUND OFF by LLOYD,ALEX",2
03:16,,49,,60 (+11),"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 49-60 (+11),,"GOOD 3PTR by ELLIS,BRYON",2
--,,,,,"ASSIST  by MULLANEY,JEFF",,,"ASSIST  by MULLANEY,JEFF",2
02:55,"MISS LAYUP by MOLINET,CHRISTIAN",,,,,,,"MISS LAYUP by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
02:29,"FOUL  by WARD,TODD",,,,,,,"FOUL  by WARD,TODD",2
02:29,,49,,61 (+12),"GOOD FT by ROSS,GREG",CENTRE_M 49-61 (+12),,"GOOD FT by ROSS,GREG",2
02:29,,49,,62 (+13),"GOOD FT by ROSS,GREG",CENTRE_M 49-62 (+13),,"GOOD FT by ROSS,GREG",2
02:29,"SUB IN by RICHEY,ALEX",,,,,,,"SUB IN by RICHEY,ALEX",2
02:29,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
02:29,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
02:29,,,,,"SUB OUT by LLOYD,ALEX",,,"SUB OUT by LLOYD,ALEX",2
02:21,,,,,"FOUL  by LOPEZ,COLLIN",,,"FOUL  by LOPEZ,COLLIN",2
02:21,"GOOD FT by RICHEY,ALEX",50,,62 (+12),,OUM 50-62 (+12),,"GOOD FT by RICHEY,ALEX",2
02:21,"GOOD FT by RICHEY,ALEX",51,,62 (+11),,OUM 51-62 (+11),,"GOOD FT by RICHEY,ALEX",2
02:21,"SUB IN by STEIOFF,ANDREW",,,,,,,"SUB IN by STEIOFF,ANDREW",2
02:21,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
02:21,,,,,"SUB IN by LLOYD,ALEX",,,"SUB IN by LLOYD,ALEX",2
02:21,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
02:17,"FOUL  by KENNEDY,JOE",,,,,,,"FOUL  by KENNEDY,JOE",2
02:17,,51,,63 (+12),"GOOD FT by ELLIS,BRYON",CENTRE_M 51-63 (+12),,"GOOD FT by ELLIS,BRYON",2
02:17,,51,,64 (+13),"GOOD FT by ELLIS,BRYON",CENTRE_M 51-64 (+13),,"GOOD FT by ELLIS,BRYON",2
02:17,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
02:17,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
02:17,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
02:17,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
02:08,"MISS 3PTR by KENNEDY,JOE",,,,,,,"MISS 3PTR by KENNEDY,JOE",2
--,,,,,"REBOUND DEF by ELLIS,BRYON",,,"REBOUND DEF by ELLIS,BRYON",2
01:33,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
01:32,"STEAL  by RICHEY,ALEX",,,,,,,"STEAL  by RICHEY,ALEX",2
01:27,"MISS LAYUP by RICHEY,ALEX",,,,,,,"MISS LAYUP by RICHEY,ALEX",2
--,,,,,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",2
01:16,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:58,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
00:58,,51,,65 (+14),"GOOD FT by ROSS,GREG",CENTRE_M 51-65 (+14),,"GOOD FT by ROSS,GREG",2
00:58,,51,,66 (+15),"GOOD FT by ROSS,GREG",CENTRE_M 51-66 (+15),,"GOOD FT by ROSS,GREG",2
00:58,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
00:58,,,,,"SUB OUT by ROSS,GREG",,,"SUB OUT by ROSS,GREG",2
00:55,"MISS LAYUP by PITTS,ALEC",,,,,,,"MISS LAYUP by PITTS,ALEC",2
--,"REBOUND OFF by PITTS,ALEC",,,,,,,"REBOUND OFF by PITTS,ALEC",2
00:54,,,,,"FOUL  by LLOYD,ALEX",,,"FOUL  by LLOYD,ALEX",2
00:54,"GOOD FT by PITTS,ALEC",52,,66 (+14),,OUM 52-66 (+14),,"GOOD FT by PITTS,ALEC",2
00:54,"MISS FT by PITTS,ALEC",,,,,,,"MISS FT by PITTS,ALEC",2
--,,,,,"REBOUND DEF by ROSS,GREG",,,"REBOUND DEF by ROSS,GREG",2
00:54,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
00:54,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
00:54,"SUB OUT by CERONE,TYLER",,,,,,,"SUB OUT by CERONE,TYLER",2
00:54,"SUB OUT by KENNEDY,JOE",,,,,,,"SUB OUT by KENNEDY,JOE",2
00:54,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
00:54,,,,,"SUB IN by ROSS,GREG",,,"SUB IN by ROSS,GREG",2
00:54,,,,,"SUB OUT by LLOYD,ALEX",,,"SUB OUT by LLOYD,ALEX",2
00:54,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
00:40,"FOUL  by JOVAAG,BRANDEN",,,,,,,"FOUL  by JOVAAG,BRANDEN",2
00:40,,52,,67 (+15),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 52-67 (+15),,"GOOD FT by LOPEZ,COLLIN",2
00:40,,,,,"MISS FT by LOPEZ,COLLIN",,,"MISS FT by LOPEZ,COLLIN",2
--,"REBOUND DEF by WARD,TODD",,,,,,,"REBOUND DEF by WARD,TODD",2
00:40,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
00:40,"SUB IN by KENNEDY,JOE",,,,,,,"SUB IN by KENNEDY,JOE",2
00:40,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
00:40,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
00:40,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
00:40,,,,,"SUB OUT by MULLANEY,JEFF",,,"SUB OUT by MULLANEY,JEFF",2
00:36,"TURNOVER  by WARD,TODD",,,,,,,"TURNOVER  by WARD,TODD",2
00:35,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
