Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
--,"REBOUND OFF by SEGALL,RYAN",,,,,,,"REBOUND OFF by SEGALL,RYAN",1
00:07,"GOOD LAYUP by SEGALL,RYAN(in the paint)",35 (+8),,27,,Berry 35-27 (-8),,"GOOD LAYUP by SEGALL,RYAN(in the paint)",1
00:03,,,,,"MISS 3PTR by BISHOP,BRYSON",,,"MISS 3PTR by BISHOP,BRYSON",1
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",1
20:00,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
20:00,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
20:00,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
20:00,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
19:49,"TURNOVER  by ELLIS,CHASE",,,,,,,"TURNOVER  by ELLIS,CHASE",2
19:49,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
19:38,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",2
19:07,"GOOD JUMPER by COSTAS,RILEY(in the paint)",37 (+10),,27,,Berry 37-27 (-10),,"GOOD JUMPER by COSTAS,RILEY(in the paint)",2
18:45,,37 (+8),,29,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",BSC 37-29 (-8),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
18:26,"MISS 3PTR by ELLIS,CHASE",,,,,,,"MISS 3PTR by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
18:19,,,,,"TURNOVER  by GILLISPIE,JAY",,,"TURNOVER  by GILLISPIE,JAY",2
17:58,"MISS JUMPER by ELLIS,CHASE(in the paint)",,,,,,,"MISS JUMPER by ELLIS,CHASE(in the paint)",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
17:49,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
17:35,,37 (+6),,31,"GOOD JUMPER by BISHOP,BRYSON(in the paint)",BSC 37-31 (-6),,"GOOD JUMPER by BISHOP,BRYSON(in the paint)",2
17:12,"TURNOVER  by ELLIS,CHASE",,,,,,,"TURNOVER  by ELLIS,CHASE",2
17:12,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
17:12,"SUB OUT by ELLIS,CHASE",,,,,,,"SUB OUT by ELLIS,CHASE",2
17:12,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
17:12,"SUB IN by CAMPBELL,BLAKE",,,,,,,"SUB IN by CAMPBELL,BLAKE",2
17:12,"SUB IN by SEGALL,RYAN",,,,,,,"SUB IN by SEGALL,RYAN",2
16:54,,37 (+3),,34,"GOOD 3PTR by BISHOP,BRYSON",BSC 37-34 (-3),,"GOOD 3PTR by BISHOP,BRYSON",2
--,,,,,"ASSIST  by CHILDERS,JOSH",,,"ASSIST  by CHILDERS,JOSH",2
16:35,"GOOD LAYUP by SEGALL,RYAN(in the paint)",39 (+5),,34,,Berry 39-34 (-5),,"GOOD LAYUP by SEGALL,RYAN(in the paint)",2
16:27,,39 (+2),,37,"GOOD 3PTR by JACKSON,MARTISE",BSC 39-37 (-2),,"GOOD 3PTR by JACKSON,MARTISE",2
16:09,"GOOD 3PTR by CAMPBELL,BLAKE",42 (+5),,37,,Berry 42-37 (-5),,"GOOD 3PTR by CAMPBELL,BLAKE",2
--,"ASSIST  by JOHNSON,MICHAEL",,,,,,,"ASSIST  by JOHNSON,MICHAEL",2
15:52,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:52,,,,,"SUB OUT by GREEN,KALEB",,,"SUB OUT by GREEN,KALEB",2
15:52,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
15:52,,,,,"SUB IN by SPENCE,SAMUEL",,,"SUB IN by SPENCE,SAMUEL",2
15:52,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
15:40,,42 (+3),,39,"GOOD LAYUP by PATRICK,DYLAN(in the paint)",BSC 42-39 (-3),,"GOOD LAYUP by PATRICK,DYLAN(in the paint)",2
--,,,,,"ASSIST  by CHILDERS,JOSH",,,"ASSIST  by CHILDERS,JOSH",2
15:23,"GOOD LAYUP by CAMPBELL,BLAKE(in the paint)",44 (+5),,39,,Berry 44-39 (-5),,"GOOD LAYUP by CAMPBELL,BLAKE(in the paint)",2
14:58,,,,,"MISS 3PTR by BISHOP,BRYSON",,,"MISS 3PTR by BISHOP,BRYSON",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
14:52,,,,,"FOUL  by JACKSON,MARTISE",,,"FOUL  by JACKSON,MARTISE",2
14:41,"TURNOVER  by CAMPBELL,BLAKE",,,,,,,"TURNOVER  by CAMPBELL,BLAKE",2
14:41,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
14:35,,44 (+3),,41,"GOOD LAYUP by JACKSON,MARTISE(fastbreak)(in the paint)",BSC 44-41 (-3),,"GOOD LAYUP by JACKSON,MARTISE(fastbreak)(in the paint)",2
14:21,"FOUL  by SEGALL,RYAN",,,,,,,"FOUL  by SEGALL,RYAN",2
14:21,"TURNOVER  by SEGALL,RYAN",,,,,,,"TURNOVER  by SEGALL,RYAN",2
14:21,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
14:21,,,,,"SUB IN by GREEN,KALEB",,,"SUB IN by GREEN,KALEB",2
14:21,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
14:21,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
14:07,,44 (+1),,43,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",BSC 44-43 (-1),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
13:38,"MISS 3PTR by COSTAS,RILEY",,,,,,,"MISS 3PTR by COSTAS,RILEY",2
--,"REBOUND OFF by HONROTH,OWEN",,,,,,,"REBOUND OFF by HONROTH,OWEN",2
13:33,"GOOD LAYUP by HONROTH,OWEN(in the paint)",46 (+3),,43,,Berry 46-43 (-3),,"GOOD LAYUP by HONROTH,OWEN(in the paint)",2
13:16,,46 (+1),,45,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 46-45 (-1),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,,,,,"ASSIST  by PATRICK,DYLAN",,,"ASSIST  by PATRICK,DYLAN",2
13:16,"FOUL  by SEGALL,RYAN",,,,,,,"FOUL  by SEGALL,RYAN",2
13:15,,,,,"SUB OUT by SPENCE,SAMUEL",,,"SUB OUT by SPENCE,SAMUEL",2
13:15,,,,,"SUB OUT by BISHOP,BRYSON",,,"SUB OUT by BISHOP,BRYSON",2
13:15,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
13:15,,,,,"SUB IN by DEAN,NOLAN",,,"SUB IN by DEAN,NOLAN",2
13:15,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
13:15,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
13:15,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
13:15,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
13:15,,,,,"MISS FT by CHILDERS,JOSH",,,"MISS FT by CHILDERS,JOSH",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
12:58,"GOOD 3PTR by HONROTH,OWEN",49 (+4),,45,,Berry 49-45 (-4),,"GOOD 3PTR by HONROTH,OWEN",2
--,"ASSIST  by CAMPBELL,BLAKE",,,,,,,"ASSIST  by CAMPBELL,BLAKE",2
12:39,,,,,"FOUL  by DEAN,NOLAN",,,"FOUL  by DEAN,NOLAN",2
12:39,,,,,"TURNOVER  by DEAN,NOLAN",,,"TURNOVER  by DEAN,NOLAN",2
12:21,"GOOD LAYUP by ELLIS,CHASE(in the paint)",51 (+6),,45,,Berry 51-45 (-6),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
12:03,,51 (+4),,47,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",BSC 51-47 (-4),,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",2
12:03,"FOUL  by KRUEGER,JORDAN",,,,,,,"FOUL  by KRUEGER,JORDAN",2
12:03,,,,,"SUB OUT by CHILDERS,JOSH",,,"SUB OUT by CHILDERS,JOSH",2
12:03,,,,,"SUB IN by DAVIS,BRODY",,,"SUB IN by DAVIS,BRODY",2
12:03,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
12:03,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
12:03,,51 (+3),,48,"GOOD FT by GILLISPIE,JAY",BSC 51-48 (-3),,"GOOD FT by GILLISPIE,JAY",2
11:41,"GOOD JUMPER by COSTAS,RILEY(in the paint)",53 (+5),,48,,Berry 53-48 (-5),,"GOOD JUMPER by COSTAS,RILEY(in the paint)",2
11:29,"FOUL  by ELLIS,CHASE",,,,,,,"FOUL  by ELLIS,CHASE",2
11:29,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:29,,,,,"MISS FT by GREEN,KALEB",,,"MISS FT by GREEN,KALEB",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:29,,53 (+4),,49,"GOOD FT by GREEN,KALEB",BSC 53-49 (-4),,"GOOD FT by GREEN,KALEB",2
11:29,,,,,"SUB OUT by GREEN,KALEB",,,"SUB OUT by GREEN,KALEB",2
11:29,,,,,"SUB IN by JACKSON,MARTISE",,,"SUB IN by JACKSON,MARTISE",2
11:15,"MISS 3PTR by HONROTH,OWEN",,,,,,,"MISS 3PTR by HONROTH,OWEN",2
--,"REBOUND OFF by HONROTH,OWEN",,,,,,,"REBOUND OFF by HONROTH,OWEN",2
11:10,"GOOD LAYUP by HONROTH,OWEN(in the paint)",55 (+6),,49,,Berry 55-49 (-6),,"GOOD LAYUP by HONROTH,OWEN(in the paint)",2
10:59,,,,,"MISS LAYUP by DAVIS,BRODY(in the paint)",,,"MISS LAYUP by DAVIS,BRODY(in the paint)",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
10:32,"MISS JUMPER by HONROTH,OWEN(in the paint)",,,,,,,"MISS JUMPER by HONROTH,OWEN(in the paint)",2
--,,,,,"REBOUND DEF by DAVIS,BRODY",,,"REBOUND DEF by DAVIS,BRODY",2
10:26,,,,,"MISS LAYUP by PATRICK,DYLAN(in the paint)",,,"MISS LAYUP by PATRICK,DYLAN(in the paint)",2
--,,,,,"REBOUND OFF by GILLISPIE,JAY",,,"REBOUND OFF by GILLISPIE,JAY",2
10:23,"FOUL  by CAMPBELL,BLAKE",,,,,,,"FOUL  by CAMPBELL,BLAKE",2
10:23,,55 (+5),,50,"GOOD FT by GILLISPIE,JAY",BSC 55-50 (-5),,"GOOD FT by GILLISPIE,JAY",2
10:23,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
10:23,,,,,"SUB IN by GARRIDO,BRANDAN",,,"SUB IN by GARRIDO,BRANDAN",2
10:23,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
10:23,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
10:23,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
10:23,"SUB IN by SEGALL,RYAN",,,,,,,"SUB IN by SEGALL,RYAN",2
10:22,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
10:04,"MISS JUMPER by COSTAS,RILEY(in the paint)",,,,,,,"MISS JUMPER by COSTAS,RILEY(in the paint)",2
--,"REBOUND OFF by SEGALL,RYAN",,,,,,,"REBOUND OFF by SEGALL,RYAN",2
09:57,"MISS LAYUP by SEGALL,RYAN(in the paint)",,,,,,,"MISS LAYUP by SEGALL,RYAN(in the paint)",2
--,"REBOUND OFF by COSTAS,RILEY",,,,,,,"REBOUND OFF by COSTAS,RILEY",2
09:53,"GOOD LAYUP by COSTAS,RILEY(in the paint)",57 (+7),,50,,Berry 57-50 (-7),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
09:47,,,,,"TURNOVER  by GARRIDO,BRANDAN",,,"TURNOVER  by GARRIDO,BRANDAN",2
09:47,,,,,"SUB OUT by DAVIS,BRODY",,,"SUB OUT by DAVIS,BRODY",2
09:47,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
09:28,,,,,"FOUL  by DEAN,NOLAN",,,"FOUL  by DEAN,NOLAN",2
09:28,,,,,"SUB OUT by DEAN,NOLAN",,,"SUB OUT by DEAN,NOLAN",2
09:28,,,,,"SUB IN by BISHOP,BRYSON",,,"SUB IN by BISHOP,BRYSON",2
09:10,"GOOD 3PTR by CAMPBELL,BLAKE",60 (+10),,50,,Berry 60-50 (-10),,"GOOD 3PTR by CAMPBELL,BLAKE",2
--,"ASSIST  by JOHNSON,MICHAEL",,,,,,,"ASSIST  by JOHNSON,MICHAEL",2
08:56,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
08:56,,,,,"MISS FT by GARRIDO,BRANDAN",,,"MISS FT by GARRIDO,BRANDAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:56,"SUB OUT by CAMPBELL,BLAKE",,,,,,,"SUB OUT by CAMPBELL,BLAKE",2
08:56,"SUB IN by CRAFT,JAKE",,,,,,,"SUB IN by CRAFT,JAKE",2
08:56,,60 (+9),,51,"GOOD FT by GARRIDO,BRANDAN",BSC 60-51 (-9),,"GOOD FT by GARRIDO,BRANDAN",2
08:44,,,,,"FOUL  by CHILDERS,JOSH",,,"FOUL  by CHILDERS,JOSH",2
08:44,"GOOD FT by ELLIS,CHASE",61 (+10),,51,,Berry 61-51 (-10),,"GOOD FT by ELLIS,CHASE",2
08:44,"MISS FT by ELLIS,CHASE",,,,,,,"MISS FT by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
08:25,,61 (+8),,53,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 61-53 (-8),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,,,,,"ASSIST  by BISHOP,BRYSON",,,"ASSIST  by BISHOP,BRYSON",2
07:55,"MISS JUMPER by JOHNSON,MICHAEL(in the paint)",,,,,,,"MISS JUMPER by JOHNSON,MICHAEL(in the paint)",2
--,,,,,"REBOUND DEF by GARRIDO,BRANDAN",,,"REBOUND DEF by GARRIDO,BRANDAN",2
07:46,,61 (+6),,55,"GOOD JUMPER by BISHOP,BRYSON(in the paint)",BSC 61-55 (-6),,"GOOD JUMPER by BISHOP,BRYSON(in the paint)",2
07:22,"MISS LAYUP by CRAFT,JAKE(in the paint)",,,,,,,"MISS LAYUP by CRAFT,JAKE(in the paint)",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
07:14,,,,,"TURNOVER  by GARRIDO,BRANDAN",,,"TURNOVER  by GARRIDO,BRANDAN",2
07:13,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:13,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
07:13,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
07:13,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
07:13,,,,,"SUB IN by GREEN,KALEB",,,"SUB IN by GREEN,KALEB",2
07:13,,,,,"SUB IN by SPENCE,SAMUEL",,,"SUB IN by SPENCE,SAMUEL",2
07:13,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
07:13,"SUB OUT by CRAFT,JAKE",,,,,,,"SUB OUT by CRAFT,JAKE",2
07:13,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
07:13,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
07:13,"SUB IN by CAMPBELL,BLAKE",,,,,,,"SUB IN by CAMPBELL,BLAKE",2
07:13,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
07:13,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
07:00,"TURNOVER  by HONROTH,OWEN",,,,,,,"TURNOVER  by HONROTH,OWEN",2
06:42,,,,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",2
--,"REBOUND DEF by CLARK,BRYCE",,,,,,,"REBOUND DEF by CLARK,BRYCE",2
06:33,"MISS 3PTR by CAMPBELL,BLAKE",,,,,,,"MISS 3PTR by CAMPBELL,BLAKE",2
--,,,,,"REBOUND DEF by GREEN,KALEB",,,"REBOUND DEF by GREEN,KALEB",2
06:26,,61 (+3),,58,"GOOD 3PTR by BISHOP,BRYSON(fastbreak)",BSC 61-58 (-3),,"GOOD 3PTR by BISHOP,BRYSON(fastbreak)",2
--,,,,,"ASSIST  by GREEN,KALEB",,,"ASSIST  by GREEN,KALEB",2
05:54,"TURNOVER  by CAMPBELL,BLAKE",,,,,,,"TURNOVER  by CAMPBELL,BLAKE",2
05:54,,,,,"STEAL  by PATRICK,DYLAN",,,"STEAL  by PATRICK,DYLAN",2
05:48,,,,,"TURNOVER  by BISHOP,BRYSON",,,"TURNOVER  by BISHOP,BRYSON",2
05:48,"STEAL  by COSTAS,RILEY",,,,,,,"STEAL  by COSTAS,RILEY",2
05:32,"GOOD JUMPER by ELLIS,CHASE(in the paint)",63 (+5),,58,,Berry 63-58 (-5),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
05:07,,63 (+3),,60,"GOOD JUMPER by GREEN,KALEB(in the paint)",BSC 63-60 (-3),,"GOOD JUMPER by GREEN,KALEB(in the paint)",2
04:53,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
04:53,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
04:53,,,,,"SUB OUT by SPENCE,SAMUEL",,,"SUB OUT by SPENCE,SAMUEL",2
04:53,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
04:53,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
04:53,"SUB IN by SEGALL,RYAN",,,,,,,"SUB IN by SEGALL,RYAN",2
04:33,"GOOD 3PTR by CAMPBELL,BLAKE",66 (+6),,60,,Berry 66-60 (-6),,"GOOD 3PTR by CAMPBELL,BLAKE",2
--,"ASSIST  by ELLIS,CHASE",,,,,,,"ASSIST  by ELLIS,CHASE",2
04:21,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
04:21,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
04:21,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
04:21,,,,,"SUB IN by JACKSON,MARTISE",,,"SUB IN by JACKSON,MARTISE",2
04:21,,66 (+5),,61,"GOOD FT by GILLISPIE,JAY",BSC 66-61 (-5),,"GOOD FT by GILLISPIE,JAY",2
04:05,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",68 (+7),,61,,Berry 68-61 (-7),,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",2
03:43,,68 (+5),,63,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",BSC 68-63 (-5),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
03:25,"TURNOVER  by ELLIS,CHASE",,,,,,,"TURNOVER  by ELLIS,CHASE",2
03:25,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:25,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
03:25,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
03:14,,,,,"MISS 3PTR by GREEN,KALEB",,,"MISS 3PTR by GREEN,KALEB",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
03:02,"GOOD LAYUP by CLARK,BRYCE(in the paint)",70 (+7),,63,,Berry 70-63 (-7),,"GOOD LAYUP by CLARK,BRYCE(in the paint)",2
02:47,,,,,"TURNOVER  by GILLISPIE,JAY",,,"TURNOVER  by GILLISPIE,JAY",2
02:47,"STEAL  by CAMPBELL,BLAKE",,,,,,,"STEAL  by CAMPBELL,BLAKE",2
02:24,,,,,"FOUL  by GREEN,KALEB",,,"FOUL  by GREEN,KALEB",2
02:24,"MISS FT by CAMPBELL,BLAKE",,,,,,,"MISS FT by CAMPBELL,BLAKE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
02:24,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
02:24,"SUB IN by SEGALL,RYAN",,,,,,,"SUB IN by SEGALL,RYAN",2
02:24,"GOOD FT by CAMPBELL,BLAKE",71 (+8),,63,,Berry 71-63 (-8),,"GOOD FT by CAMPBELL,BLAKE",2
02:14,,71 (+5),,66,"GOOD 3PTR by GILLISPIE,JAY",BSC 71-66 (-5),,"GOOD 3PTR by GILLISPIE,JAY",2
--,,,,,"ASSIST  by BISHOP,BRYSON",,,"ASSIST  by BISHOP,BRYSON",2
02:00,,,,,"FOUL  by GREEN,KALEB",,,"FOUL  by GREEN,KALEB",2
01:42,"MISS LAYUP by COSTAS,RILEY(in the paint)",,,,,,,"MISS LAYUP by COSTAS,RILEY(in the paint)",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
01:33,,71 (+3),,68,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",BSC 71-68 (-3),,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",2
01:19,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:19,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
01:19,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
01:19,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
01:19,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
00:58,"MISS LAYUP by CLARK,BRYCE(in the paint)",,,,,,,"MISS LAYUP by CLARK,BRYCE(in the paint)",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
00:52,,71 (+1),,70,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",BSC 71-70 (-1),,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",2
00:52,"FOUL  by CLARK,BRYCE",,,,,,,"FOUL  by CLARK,BRYCE",2
00:52,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
00:52,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
00:52,,,,,"MISS FT by GILLISPIE,JAY(fastbreak)",,,"MISS FT by GILLISPIE,JAY(fastbreak)",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
00:31,"MISS JUMPER by ELLIS,CHASE(in the paint)",,,,,,,"MISS JUMPER by ELLIS,CHASE(in the paint)",2
--,"REBOUND OFF by COSTAS,RILEY",,,,,,,"REBOUND OFF by COSTAS,RILEY",2
00:25,"GOOD LAYUP by COSTAS,RILEY(in the paint)",73 (+3),,70,,Berry 73-70 (-3),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
00:24,,,,,"FOUL  by GREEN,KALEB",,,"FOUL  by GREEN,KALEB",2
00:24,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",2
00:24,,,,,"SUB OUT by BISHOP,BRYSON",,,"SUB OUT by BISHOP,BRYSON",2
00:24,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
00:24,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
00:24,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
00:24,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
00:24,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
00:22,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:14,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
00:14,,,,,"STEAL  by CHILDERS,JOSH",,,"STEAL  by CHILDERS,JOSH",2
00:13,,73 (+1),,72,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",BSC 73-72 (-1),,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by JACKSON,MARTISE",,,"ASSIST  by JACKSON,MARTISE",2
00:13,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:08,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
00:08,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
00:08,,,,,"SUB IN by BISHOP,BRYSON",,,"SUB IN by BISHOP,BRYSON",2
00:08,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",74 (+2),,72,,Berry 74-72 (-2),,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",2
00:08,"MISS FT by CAMPBELL,BLAKE(fastbreak)",,,,,,,"MISS FT by CAMPBELL,BLAKE(fastbreak)",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
00:02,,74,,74,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",BSC 74-74 (0),,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",2
00:00,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
00:00,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
05:00,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",3
