Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Berry,Game Score,Team Indicator,Play,Period
19:03,"TURNOVER  by GILLISPIE,JAY",,,,,,,"TURNOVER  by GILLISPIE,JAY",2
18:43,,,,,"MISS JUMPER by BENHAM,BRAXTON(in the paint)",,,"MISS JUMPER by BENHAM,BRAXTON(in the paint)",2
--,"REBOUND DEF by GILLISPIE,JAY",,,,,,,"REBOUND DEF by GILLISPIE,JAY",2
18:23,"GOOD JUMPER by GREEN,KALEB",24,,37 (+13),,BSC 24-37 (-13),,"GOOD JUMPER by GREEN,KALEB",2
18:07,,,,,"MISS LAYUP by BENHAM,BRAXTON(in the paint)",,,"MISS LAYUP by BENHAM,BRAXTON(in the paint)",2
--,,,,,"REBOUND OFF by CLARK,BRYCE",,,"REBOUND OFF by CLARK,BRYCE",2
17:57,,24,,39 (+15),"GOOD LAYUP by CLARK,BRYCE(in the paint)",Berry 24-39 (-15),,"GOOD LAYUP by CLARK,BRYCE(in the paint)",2
--,,,,,"ASSIST  by ELLIS,CHASE",,,"ASSIST  by ELLIS,CHASE",2
17:38,"GOOD JUMPER by GREEN,KALEB",26,,39 (+13),,BSC 26-39 (-13),,"GOOD JUMPER by GREEN,KALEB",2
17:10,,26,,41 (+15),"GOOD JUMPER by BENHAM,BRAXTON(in the paint)",Berry 26-41 (-15),,"GOOD JUMPER by BENHAM,BRAXTON(in the paint)",2
17:01,"MISS 3PTR by GLOVER,CAM",,,,,,,"MISS 3PTR by GLOVER,CAM",2
--,,,,,"REBOUND DEF by CAMPBELL,BLAKE",,,"REBOUND DEF by CAMPBELL,BLAKE",2
16:54,,26,,43 (+17),"GOOD JUMPER by CAMPBELL,BLAKE(fastbreak)(in the paint)",Berry 26-43 (-17),,"GOOD JUMPER by CAMPBELL,BLAKE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by ELLIS,CHASE",,,"ASSIST  by ELLIS,CHASE",2
16:41,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",28,,43 (+15),,BSC 28-43 (-15),,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",2
--,"ASSIST  by GLOVER,CAM",,,,,,,"ASSIST  by GLOVER,CAM",2
16:32,,,,,"TURNOVER  by COSTAS,RILEY",,,"TURNOVER  by COSTAS,RILEY",2
16:32,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
16:32,,,,,"SUB IN by JOHNSON,MICHAEL",,,"SUB IN by JOHNSON,MICHAEL",2
16:29,"MISS JUMPER by GREEN,KALEB",,,,,,,"MISS JUMPER by GREEN,KALEB",2
--,"REBOUND OFF by JACKSON,MARTISE",,,,,,,"REBOUND OFF by JACKSON,MARTISE",2
16:22,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",30,,43 (+13),,BSC 30-43 (-13),,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",2
15:51,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:51,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
15:51,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
15:51,,,,,"SUB IN by ELLIS,CHASE",,,"SUB IN by ELLIS,CHASE",2
15:51,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
15:46,,,,,"MISS 3PTR by ELLIS,CHASE",,,"MISS 3PTR by ELLIS,CHASE",2
--,"REBOUND DEF by GREEN,KALEB",,,,,,,"REBOUND DEF by GREEN,KALEB",2
15:40,"MISS LAYUP by JACKSON,MARTISE(in the paint)",,,,,,,"MISS LAYUP by JACKSON,MARTISE(in the paint)",2
15:40,,,,,"BLOCK  by ELLIS,CHASE",,,"BLOCK  by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by CAMPBELL,BLAKE",,,"REBOUND DEF by CAMPBELL,BLAKE",2
15:29,,30,,45 (+15),"GOOD LAYUP by SEGALL,RYAN(in the paint)",Berry 30-45 (-15),,"GOOD LAYUP by SEGALL,RYAN(in the paint)",2
--,,,,,"ASSIST  by CAMPBELL,BLAKE",,,"ASSIST  by CAMPBELL,BLAKE",2
15:12,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",32,,45 (+13),,BSC 32-45 (-13),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
14:42,,32,,47 (+15),"GOOD JUMPER by ELLIS,CHASE(in the paint)",Berry 32-47 (-15),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
14:27,"GOOD JUMPER by GILLISPIE,JAY(in the paint)",34,,47 (+13),,BSC 34-47 (-13),,"GOOD JUMPER by GILLISPIE,JAY(in the paint)",2
14:06,,34,,49 (+15),"GOOD JUMPER by JOHNSON,MICHAEL",Berry 34-49 (-15),,"GOOD JUMPER by JOHNSON,MICHAEL",2
13:59,"GOOD JUMPER by CHILDERS,JOSH(fastbreak)(in the paint)",36,,49 (+13),,BSC 36-49 (-13),,"GOOD JUMPER by CHILDERS,JOSH(fastbreak)(in the paint)",2
13:41,,,,,"MISS 3PTR by JOHNSON,MICHAEL",,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
13:39,,,,,"SUB OUT by CAMPBELL,BLAKE",,,"SUB OUT by CAMPBELL,BLAKE",2
13:39,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
13:39,,,,,"SUB IN by KRUEGER,JORDAN",,,"SUB IN by KRUEGER,JORDAN",2
13:39,,,,,"SUB IN by HONROTH,OWEN",,,"SUB IN by HONROTH,OWEN",2
13:39,"SUB OUT by GREEN,KALEB",,,,,,,"SUB OUT by GREEN,KALEB",2
13:39,"SUB IN by PATRICK,DYLAN",,,,,,,"SUB IN by PATRICK,DYLAN",2
13:35,"MISS 3PTR by GILLISPIE,JAY",,,,,,,"MISS 3PTR by GILLISPIE,JAY",2
--,"REBOUND OFF by JACKSON,MARTISE",,,,,,,"REBOUND OFF by JACKSON,MARTISE",2
13:24,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",38,,49 (+11),,BSC 38-49 (-11),,"GOOD LAYUP by JACKSON,MARTISE(in the paint)",2
13:24,,,,,"FOUL  by SEGALL,RYAN",,,"FOUL  by SEGALL,RYAN",2
13:24,,,,,"SUB OUT by JOHNSON,MICHAEL",,,"SUB OUT by JOHNSON,MICHAEL",2
13:24,,,,,"SUB OUT by SEGALL,RYAN",,,"SUB OUT by SEGALL,RYAN",2
13:24,,,,,"SUB IN by BENHAM,BRAXTON",,,"SUB IN by BENHAM,BRAXTON",2
13:24,,,,,"SUB IN by CLARK,BRYCE",,,"SUB IN by CLARK,BRYCE",2
13:22,"GOOD FT by JACKSON,MARTISE",39,,49 (+10),,BSC 39-49 (-10),,"GOOD FT by JACKSON,MARTISE",2
13:17,"FOUL  by PATRICK,DYLAN",,,,,,,"FOUL  by PATRICK,DYLAN",2
13:17,"SUB OUT by GLOVER,CAM",,,,,,,"SUB OUT by GLOVER,CAM",2
13:17,"SUB IN by BISHOP,BRYSON",,,,,,,"SUB IN by BISHOP,BRYSON",2
13:11,,,,,"MISS JUMPER by HONROTH,OWEN(in the paint)",,,"MISS JUMPER by HONROTH,OWEN(in the paint)",2
13:11,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
13:06,,39,,51 (+12),"GOOD LAYUP by KRUEGER,JORDAN(in the paint)",Berry 39-51 (-12),,"GOOD LAYUP by KRUEGER,JORDAN(in the paint)",2
--,,,,,"ASSIST  by BENHAM,BRAXTON",,,"ASSIST  by BENHAM,BRAXTON",2
12:53,,,,,"FOUL  by ELLIS,CHASE",,,"FOUL  by ELLIS,CHASE",2
12:52,,,,,"FOUL  by HONROTH,OWEN",,,"FOUL  by HONROTH,OWEN",2
12:52,"GOOD FT by JACKSON,MARTISE",40,,51 (+11),,BSC 40-51 (-11),,"GOOD FT by JACKSON,MARTISE",2
12:52,"GOOD FT by JACKSON,MARTISE",41,,51 (+10),,BSC 41-51 (-10),,"GOOD FT by JACKSON,MARTISE",2
12:41,,,,,"MISS 3PTR by HONROTH,OWEN",,,"MISS 3PTR by HONROTH,OWEN",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
12:22,"MISS JUMPER by GILLISPIE,JAY(in the paint)",,,,,,,"MISS JUMPER by GILLISPIE,JAY(in the paint)",2
--,,,,,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",2
12:11,,,,,"MISS LAYUP by KRUEGER,JORDAN(in the paint)",,,"MISS LAYUP by KRUEGER,JORDAN(in the paint)",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
12:03,"MISS LAYUP by GILLISPIE,JAY(in the paint)",,,,,,,"MISS LAYUP by GILLISPIE,JAY(in the paint)",2
12:03,,,,,"BLOCK  by BENHAM,BRAXTON",,,"BLOCK  by BENHAM,BRAXTON",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
11:53,"MISS LAYUP by GILLISPIE,JAY(in the paint)",,,,,,,"MISS LAYUP by GILLISPIE,JAY(in the paint)",2
--,,,,,"REBOUND DEF by ELLIS,CHASE",,,"REBOUND DEF by ELLIS,CHASE",2
11:49,,,,,"MISS LAYUP by BENHAM,BRAXTON(in the paint)",,,"MISS LAYUP by BENHAM,BRAXTON(in the paint)",2
--,"REBOUND DEF by JACKSON,MARTISE",,,,,,,"REBOUND DEF by JACKSON,MARTISE",2
11:41,"MISS 3PTR by BISHOP,BRYSON",,,,,,,"MISS 3PTR by BISHOP,BRYSON",2
--,,,,,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",2
11:23,,,,,"MISS 3PTR by KRUEGER,JORDAN",,,"MISS 3PTR by KRUEGER,JORDAN",2
--,"REBOUND DEF by PATRICK,DYLAN",,,,,,,"REBOUND DEF by PATRICK,DYLAN",2
11:17,,,,,"FOUL  by BENHAM,BRAXTON",,,"FOUL  by BENHAM,BRAXTON",2
11:17,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:17,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
11:17,,,,,"SUB IN by JOHNSON,MICHAEL",,,"SUB IN by JOHNSON,MICHAEL",2
11:17,"SUB OUT by PATRICK,DYLAN",,,,,,,"SUB OUT by PATRICK,DYLAN",2
11:17,"SUB OUT by BISHOP,BRYSON",,,,,,,"SUB OUT by BISHOP,BRYSON",2
11:17,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
11:17,"SUB IN by GREEN,KALEB",,,,,,,"SUB IN by GREEN,KALEB",2
11:17,"SUB IN by GLOVER,CAM",,,,,,,"SUB IN by GLOVER,CAM",2
11:17,"SUB IN by DAVIS,BRODY",,,,,,,"SUB IN by DAVIS,BRODY",2
11:16,"MISS 3PTR by GLOVER,CAM",,,,,,,"MISS 3PTR by GLOVER,CAM",2
--,,,,,"REBOUND DEF by KRUEGER,JORDAN",,,"REBOUND DEF by KRUEGER,JORDAN",2
11:08,,,,,"MISS JUMPER by ELLIS,CHASE(in the paint)",,,"MISS JUMPER by ELLIS,CHASE(in the paint)",2
--,,,,,"REBOUND OFF by HONROTH,OWEN",,,"REBOUND OFF by HONROTH,OWEN",2
10:55,"FOUL  by JACKSON,MARTISE",,,,,,,"FOUL  by JACKSON,MARTISE",2
10:55,"SUB OUT by JACKSON,MARTISE",,,,,,,"SUB OUT by JACKSON,MARTISE",2
10:55,"SUB IN by DEAN,NOLAN",,,,,,,"SUB IN by DEAN,NOLAN",2
10:44,,41,,53 (+12),"GOOD LAYUP by HONROTH,OWEN(in the paint)",Berry 41-53 (-12),,"GOOD LAYUP by HONROTH,OWEN(in the paint)",2
--,,,,,"ASSIST  by ELLIS,CHASE",,,"ASSIST  by ELLIS,CHASE",2
10:26,"GOOD 3PTR by GLOVER,CAM",44,,53 (+9),,BSC 44-53 (-9),,"GOOD 3PTR by GLOVER,CAM",2
10:06,"FOUL  by DAVIS,BRODY",,,,,,,"FOUL  by DAVIS,BRODY",2
09:55,,44,,54 (+10),"GOOD FT by ELLIS,CHASE",Berry 44-54 (-10),,"GOOD FT by ELLIS,CHASE",2
09:55,,,,,"SUB OUT by HONROTH,OWEN",,,"SUB OUT by HONROTH,OWEN",2
09:55,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
09:55,,,,,"SUB IN by CAMPBELL,BLAKE",,,"SUB IN by CAMPBELL,BLAKE",2
09:55,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
09:55,,44,,55 (+11),"GOOD FT by ELLIS,CHASE",Berry 44-55 (-11),,"GOOD FT by ELLIS,CHASE",2
09:42,"MISS JUMPER by GLOVER,CAM(in the paint)",,,,,,,"MISS JUMPER by GLOVER,CAM(in the paint)",2
--,,,,,"REBOUND DEF by SEGALL,RYAN",,,"REBOUND DEF by SEGALL,RYAN",2
09:35,,44,,57 (+13),"GOOD LAYUP by CAMPBELL,BLAKE(fastbreak)(in the paint)",Berry 44-57 (-13),,"GOOD LAYUP by CAMPBELL,BLAKE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by JOHNSON,MICHAEL",,,"ASSIST  by JOHNSON,MICHAEL",2
09:26,"GOOD 3PTR by GILLISPIE,JAY",47,,57 (+10),,BSC 47-57 (-10),,"GOOD 3PTR by GILLISPIE,JAY",2
--,"ASSIST  by DAVIS,BRODY",,,,,,,"ASSIST  by DAVIS,BRODY",2
09:26,,,,,"FOUL  by KRUEGER,JORDAN",,,"FOUL  by KRUEGER,JORDAN",2
09:26,"SUB OUT by DAVIS,BRODY",,,,,,,"SUB OUT by DAVIS,BRODY",2
09:26,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
09:26,"GOOD FT by GILLISPIE,JAY",48,,57 (+9),,BSC 48-57 (-9),,"GOOD FT by GILLISPIE,JAY",2
09:09,,48,,60 (+12),"GOOD 3PTR by CAMPBELL,BLAKE",Berry 48-60 (-12),,"GOOD 3PTR by CAMPBELL,BLAKE",2
--,,,,,"ASSIST  by JOHNSON,MICHAEL",,,"ASSIST  by JOHNSON,MICHAEL",2
08:56,"MISS JUMPER by GLOVER,CAM",,,,,,,"MISS JUMPER by GLOVER,CAM",2
--,,,,,"REBOUND DEF by ELLIS,CHASE",,,"REBOUND DEF by ELLIS,CHASE",2
08:27,,,,,"MISS JUMPER by ELLIS,CHASE(in the paint)",,,"MISS JUMPER by ELLIS,CHASE(in the paint)",2
08:27,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,"REBOUND DEF by GREEN,KALEB",,,,,,,"REBOUND DEF by GREEN,KALEB",2
08:20,"MISS LAYUP by CHILDERS,JOSH(in the paint)",,,,,,,"MISS LAYUP by CHILDERS,JOSH(in the paint)",2
08:20,,,,,"BLOCK  by SEGALL,RYAN",,,"BLOCK  by SEGALL,RYAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
08:20,,,,,"SUB OUT by KRUEGER,JORDAN",,,"SUB OUT by KRUEGER,JORDAN",2
08:20,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
08:20,,,,,"SUB OUT by SEGALL,RYAN",,,"SUB OUT by SEGALL,RYAN",2
08:20,,,,,"SUB IN by BENHAM,BRAXTON",,,"SUB IN by BENHAM,BRAXTON",2
08:20,,,,,"SUB IN by COSTAS,RILEY",,,"SUB IN by COSTAS,RILEY",2
08:20,,,,,"SUB IN by CLARK,BRYCE",,,"SUB IN by CLARK,BRYCE",2
08:20,"SUB OUT by DEAN,NOLAN",,,,,,,"SUB OUT by DEAN,NOLAN",2
08:20,"SUB IN by JACKSON,MARTISE",,,,,,,"SUB IN by JACKSON,MARTISE",2
08:14,"MISS LAYUP by CHILDERS,JOSH(in the paint)",,,,,,,"MISS LAYUP by CHILDERS,JOSH(in the paint)",2
--,"REBOUND OFF by CHILDERS,JOSH",,,,,,,"REBOUND OFF by CHILDERS,JOSH",2
08:11,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",50,,60 (+10),,BSC 50-60 (-10),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
07:53,,50,,62 (+12),"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",Berry 50-62 (-12),,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",2
07:32,"MISS LAYUP by GLOVER,CAM(in the paint)",,,,,,,"MISS LAYUP by GLOVER,CAM(in the paint)",2
--,,,,,"REBOUND DEF by BENHAM,BRAXTON",,,"REBOUND DEF by BENHAM,BRAXTON",2
07:04,,,,,"MISS LAYUP by CAMPBELL,BLAKE(in the paint)",,,"MISS LAYUP by CAMPBELL,BLAKE(in the paint)",2
--,"REBOUND DEF by GLOVER,CAM",,,,,,,"REBOUND DEF by GLOVER,CAM",2
06:50,"MISS 3PTR by JACKSON,MARTISE",,,,,,,"MISS 3PTR by JACKSON,MARTISE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
06:47,"FOUL  by GILLISPIE,JAY",,,,,,,"FOUL  by GILLISPIE,JAY",2
06:47,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
06:33,,50,,64 (+14),"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",Berry 50-64 (-14),,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",2
--,,,,,"ASSIST  by BENHAM,BRAXTON",,,"ASSIST  by BENHAM,BRAXTON",2
06:16,"GOOD 3PTR by GILLISPIE,JAY",53,,64 (+11),,BSC 53-64 (-11),,"GOOD 3PTR by GILLISPIE,JAY",2
--,"ASSIST  by GLOVER,CAM",,,,,,,"ASSIST  by GLOVER,CAM",2
06:05,"FOUL  by GREEN,KALEB",,,,,,,"FOUL  by GREEN,KALEB",2
06:05,,,,,"MISS FT by BENHAM,BRAXTON",,,"MISS FT by BENHAM,BRAXTON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
06:05,,53,,65 (+12),"GOOD FT by BENHAM,BRAXTON",Berry 53-65 (-12),,"GOOD FT by BENHAM,BRAXTON",2
05:49,"MISS JUMPER by GILLISPIE,JAY(in the paint)",,,,,,,"MISS JUMPER by GILLISPIE,JAY(in the paint)",2
--,,,,,"REBOUND DEF by COSTAS,RILEY",,,"REBOUND DEF by COSTAS,RILEY",2
05:18,,,,,"MISS 3PTR by JOHNSON,MICHAEL",,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
05:18,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
05:18,,,,,"SUB IN by ELLIS,CHASE",,,"SUB IN by ELLIS,CHASE",2
05:16,,53,,67 (+14),"GOOD JUMPER by ELLIS,CHASE(in the paint)",Berry 53-67 (-14),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
--,,,,,"ASSIST  by CAMPBELL,BLAKE",,,"ASSIST  by CAMPBELL,BLAKE",2
05:07,"MISS LAYUP by CHILDERS,JOSH(in the paint)",,,,,,,"MISS LAYUP by CHILDERS,JOSH(in the paint)",2
--,"REBOUND OFF by GILLISPIE,JAY",,,,,,,"REBOUND OFF by GILLISPIE,JAY",2
05:00,,,,,"FOUL  by COSTAS,RILEY",,,"FOUL  by COSTAS,RILEY",2
05:00,"GOOD FT by GILLISPIE,JAY",54,,67 (+13),,BSC 54-67 (-13),,"GOOD FT by GILLISPIE,JAY",2
05:00,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
05:00,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
05:00,"MISS FT by GILLISPIE,JAY",,,,,,,"MISS FT by GILLISPIE,JAY",2
--,,,,,"REBOUND DEF by SEGALL,RYAN",,,"REBOUND DEF by SEGALL,RYAN",2
04:44,"FOUL  by GILLISPIE,JAY",,,,,,,"FOUL  by GILLISPIE,JAY",2
04:44,"SUB OUT by GILLISPIE,JAY",,,,,,,"SUB OUT by GILLISPIE,JAY",2
04:44,"SUB IN by SPENCE,SAMUEL",,,,,,,"SUB IN by SPENCE,SAMUEL",2
04:44,,54,,68 (+14),"GOOD FT by CAMPBELL,BLAKE",Berry 54-68 (-14),,"GOOD FT by CAMPBELL,BLAKE",2
04:44,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
04:44,,,,,"SUB IN by HONROTH,OWEN",,,"SUB IN by HONROTH,OWEN",2
04:44,,54,,69 (+15),"GOOD FT by CAMPBELL,BLAKE",Berry 54-69 (-15),,"GOOD FT by CAMPBELL,BLAKE",2
04:33,,,,,"FOUL  by SEGALL,RYAN",,,"FOUL  by SEGALL,RYAN",2
04:33,,,,,"SUB OUT by SEGALL,RYAN",,,"SUB OUT by SEGALL,RYAN",2
04:33,,,,,"SUB IN by CLARK,BRYCE",,,"SUB IN by CLARK,BRYCE",2
04:33,"GOOD FT by GLOVER,CAM",55,,69 (+14),,BSC 55-69 (-14),,"GOOD FT by GLOVER,CAM",2
04:33,"GOOD FT by GLOVER,CAM",56,,69 (+13),,BSC 56-69 (-13),,"GOOD FT by GLOVER,CAM",2
04:16,,,,,"MISS 3PTR by CAMPBELL,BLAKE",,,"MISS 3PTR by CAMPBELL,BLAKE",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
04:08,"GOOD LAYUP by CHILDERS,JOSH(fastbreak)(in the paint)",58,,69 (+11),,BSC 58-69 (-11),,"GOOD LAYUP by CHILDERS,JOSH(fastbreak)(in the paint)",2
--,"ASSIST  by GREEN,KALEB",,,,,,,"ASSIST  by GREEN,KALEB",2
03:58,,,,,"TURNOVER  by JOHNSON,MICHAEL",,,"TURNOVER  by JOHNSON,MICHAEL",2
03:58,"STEAL  by CHILDERS,JOSH",,,,,,,"STEAL  by CHILDERS,JOSH",2
03:53,"GOOD 3PTR by GLOVER,CAM(fastbreak)",61,,69 (+8),,BSC 61-69 (-8),,"GOOD 3PTR by GLOVER,CAM(fastbreak)",2
--,"ASSIST  by JACKSON,MARTISE",,,,,,,"ASSIST  by JACKSON,MARTISE",2
03:18,,,,,"MISS LAYUP by JOHNSON,MICHAEL(in the paint)",,,"MISS LAYUP by JOHNSON,MICHAEL(in the paint)",2
--,,,,,"REBOUND OFF by CLARK,BRYCE",,,"REBOUND OFF by CLARK,BRYCE",2
03:15,,,,,"MISS LAYUP by CLARK,BRYCE(in the paint)",,,"MISS LAYUP by CLARK,BRYCE(in the paint)",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
03:03,"TURNOVER  by CHILDERS,JOSH",,,,,,,"TURNOVER  by CHILDERS,JOSH",2
03:03,,,,,"STEAL  by JOHNSON,MICHAEL",,,"STEAL  by JOHNSON,MICHAEL",2
03:03,,,,,"SUB OUT by JOHNSON,MICHAEL",,,"SUB OUT by JOHNSON,MICHAEL",2
03:03,,,,,"SUB OUT by HONROTH,OWEN",,,"SUB OUT by HONROTH,OWEN",2
03:03,,,,,"SUB IN by BENHAM,BRAXTON",,,"SUB IN by BENHAM,BRAXTON",2
03:03,,,,,"SUB IN by COSTAS,RILEY",,,"SUB IN by COSTAS,RILEY",2
02:37,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",2
02:37,,61,,70 (+9),"GOOD FT by ELLIS,CHASE",Berry 61-70 (-9),,"GOOD FT by ELLIS,CHASE",2
02:37,,61,,71 (+10),"GOOD FT by ELLIS,CHASE",Berry 61-71 (-10),,"GOOD FT by ELLIS,CHASE",2
02:16,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",63,,71 (+8),,BSC 63-71 (-8),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
02:04,,63,,73 (+10),"GOOD LAYUP by CLARK,BRYCE(fastbreak)(in the paint)",Berry 63-73 (-10),,"GOOD LAYUP by CLARK,BRYCE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by ELLIS,CHASE",,,"ASSIST  by ELLIS,CHASE",2
01:49,"TURNOVER  by SPENCE,SAMUEL",,,,,,,"TURNOVER  by SPENCE,SAMUEL",2
01:49,,,,,"STEAL  by BENHAM,BRAXTON",,,"STEAL  by BENHAM,BRAXTON",2
01:40,,,,,"MISS JUMPER by BENHAM,BRAXTON(in the paint)",,,"MISS JUMPER by BENHAM,BRAXTON(in the paint)",2
--,,,,,"REBOUND OFF by ELLIS,CHASE",,,"REBOUND OFF by ELLIS,CHASE",2
01:35,,63,,75 (+12),"GOOD LAYUP by ELLIS,CHASE(in the paint)",Berry 63-75 (-12),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
01:30,"MISS LAYUP by GLOVER,CAM(in the paint)",,,,,,,"MISS LAYUP by GLOVER,CAM(in the paint)",2
01:30,,,,,"BLOCK  by CAMPBELL,BLAKE",,,"BLOCK  by CAMPBELL,BLAKE",2
--,"REBOUND OFF by GLOVER,CAM",,,,,,,"REBOUND OFF by GLOVER,CAM",2
01:24,"MISS LAYUP by GLOVER,CAM(in the paint)",,,,,,,"MISS LAYUP by GLOVER,CAM(in the paint)",2
--,,,,,"REBOUND DEF by BENHAM,BRAXTON",,,"REBOUND DEF by BENHAM,BRAXTON",2
01:20,"FOUL  by GLOVER,CAM",,,,,,,"FOUL  by GLOVER,CAM",2
01:20,,63,,76 (+13),"GOOD FT by BENHAM,BRAXTON(fastbreak)",Berry 63-76 (-13),,"GOOD FT by BENHAM,BRAXTON(fastbreak)",2
01:20,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
01:20,,,,,"SUB IN by JOHNSON,MICHAEL",,,"SUB IN by JOHNSON,MICHAEL",2
01:20,,63,,77 (+14),"GOOD FT by BENHAM,BRAXTON(fastbreak)",Berry 63-77 (-14),,"GOOD FT by BENHAM,BRAXTON(fastbreak)",2
01:11,"MISS 3PTR by GLOVER,CAM",,,,,,,"MISS 3PTR by GLOVER,CAM",2
--,,,,,"REBOUND DEF by BENHAM,BRAXTON",,,"REBOUND DEF by BENHAM,BRAXTON",2
00:50,,,,,"MISS LAYUP by COSTAS,RILEY(in the paint)",,,"MISS LAYUP by COSTAS,RILEY(in the paint)",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
00:43,"TURNOVER  by CHILDERS,JOSH",,,,,,,"TURNOVER  by CHILDERS,JOSH",2
00:43,,,,,"STEAL  by CAMPBELL,BLAKE",,,"STEAL  by CAMPBELL,BLAKE",2
00:42,"FOUL  by GREEN,KALEB",,,,,,,"FOUL  by GREEN,KALEB",2
00:42,,63,,78 (+15),"GOOD FT by CAMPBELL,BLAKE",Berry 63-78 (-15),,"GOOD FT by CAMPBELL,BLAKE",2
00:42,"SUB OUT by SPENCE,SAMUEL",,,,,,,"SUB OUT by SPENCE,SAMUEL",2
00:42,"SUB IN by BARNETT,CHARLIE",,,,,,,"SUB IN by BARNETT,CHARLIE",2
00:42,,,,,"MISS FT by CAMPBELL,BLAKE",,,"MISS FT by CAMPBELL,BLAKE",2
