Time Remaining,Hend,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
02:24,"MISS JUMPER by BERRY,COLTEN(in the paint)",,,,,,,"MISS JUMPER by BERRY,COLTEN(in the paint)",1
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",1
02:11,,,,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",1
--,"REBOUND DEF by COBB,DANIEL",,,,,,,"REBOUND DEF by COBB,DANIEL",1
01:51,"MISS JUMPER by DEITHLOFF,TYLER",,,,,,,"MISS JUMPER by DEITHLOFF,TYLER",1
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",1
01:33,,,,,"MISS 3PTR by GREEN,KALEB",,,"MISS 3PTR by GREEN,KALEB",1
--,"REBOUND DEF by MCMULLIN,COLTON",,,,,,,"REBOUND DEF by MCMULLIN,COLTON",1
01:14,"GOOD LAYUP by SQUIRES,CALEB(in the paint)",21,,29 (+8),,Hend 21-29 (+8),,"GOOD LAYUP by SQUIRES,CALEB(in the paint)",1
01:06,,,,,"FOUL  by CHILDERS,JOSH",,,"FOUL  by CHILDERS,JOSH",1
01:06,,,,,"TURNOVER  by CHILDERS,JOSH",,,"TURNOVER  by CHILDERS,JOSH",1
00:46,"TURNOVER  by COBB,DANIEL",,,,,,,"TURNOVER  by COBB,DANIEL",1
00:46,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",1
00:40,,21,,31 (+10),"GOOD DUNK by JACKSON,MARTISE(fastbreak)(in the paint)",BSC 21-31 (+10),,"GOOD DUNK by JACKSON,MARTISE(fastbreak)(in the paint)",1
00:26,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",1
00:26,,,,,"FOUL TECH by GREEN,KALEB",,,"FOUL TECH by GREEN,KALEB",1
00:26,"FOUL TECH by COBB,DANIEL",,,,,,,"FOUL TECH by COBB,DANIEL",1
00:26,"TURNOVER  by COBB,DANIEL",,,,,,,"TURNOVER  by COBB,DANIEL",1
00:26,"GOOD FT by COBB,DANIEL",22,,31 (+9),,Hend 22-31 (+9),,"GOOD FT by COBB,DANIEL",1
00:26,"GOOD FT by COBB,DANIEL",23,,31 (+8),,Hend 23-31 (+8),,"GOOD FT by COBB,DANIEL",1
00:26,"SUB OUT by COBB,DANIEL",,,,,,,"SUB OUT by COBB,DANIEL",1
00:26,"SUB IN by TORRES,JADEN",,,,,,,"SUB IN by TORRES,JADEN",1
00:08,,,,,"FOUL  by GREEN,KALEB",,,"FOUL  by GREEN,KALEB",1
00:08,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",1
00:08,,,,,"SUB OUT by GREEN,KALEB",,,"SUB OUT by GREEN,KALEB",1
00:08,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",1
00:04,"FOUL  by BERRY,COLTEN",,,,,,,"FOUL  by BERRY,COLTEN",1
00:04,"TURNOVER  by BERRY,COLTEN",,,,,,,"TURNOVER  by BERRY,COLTEN",1
00:00,,,,,"MISS LAYUP by PATRICK,DYLAN(in the paint)",,,"MISS LAYUP by PATRICK,DYLAN(in the paint)",1
--,"REBOUND DEF by DEITHLOFF,TYLER",,,,,,,"REBOUND DEF by DEITHLOFF,TYLER",1
20:00,"SUB OUT by MCMULLIN,COLTON",,,,,,,"SUB OUT by MCMULLIN,COLTON",2
20:00,"SUB IN by WEAVER,BRADEN",,,,,,,"SUB IN by WEAVER,BRADEN",2
19:51,,,,,"FOUL  by JACKSON,MARTISE",,,"FOUL  by JACKSON,MARTISE",2
19:46,"MISS JUMPER by BERRY,COLTEN(in the paint)",,,,,,,"MISS JUMPER by BERRY,COLTEN(in the paint)",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
19:36,"FOUL  by SQUIRES,CALEB",,,,,,,"FOUL  by SQUIRES,CALEB",2
19:36,,23,,32 (+9),"GOOD FT by JACKSON,MARTISE",BSC 23-32 (+9),,"GOOD FT by JACKSON,MARTISE",2
19:36,,23,,33 (+10),"GOOD FT by JACKSON,MARTISE",BSC 23-33 (+10),,"GOOD FT by JACKSON,MARTISE",2
19:11,"TURNOVER  by WEAVER,BRADEN",,,,,,,"TURNOVER  by WEAVER,BRADEN",2
19:11,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
19:05,,,,,"TURNOVER  by JACKSON,MARTISE",,,"TURNOVER  by JACKSON,MARTISE",2
19:05,"STEAL  by SQUIRES,CALEB",,,,,,,"STEAL  by SQUIRES,CALEB",2
18:57,"MISS LAYUP by DEITHLOFF,TYLER(in the paint)",,,,,,,"MISS LAYUP by DEITHLOFF,TYLER(in the paint)",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
18:51,,,,,"MISS 3PTR by JACKSON,MARTISE",,,"MISS 3PTR by JACKSON,MARTISE",2
--,"REBOUND DEF by SQUIRES,CALEB",,,,,,,"REBOUND DEF by SQUIRES,CALEB",2
18:38,"GOOD LAYUP by DEITHLOFF,TYLER(in the paint)",25,,33 (+8),,Hend 25-33 (+8),,"GOOD LAYUP by DEITHLOFF,TYLER(in the paint)",2
18:17,,25,,35 (+10),"GOOD LAYUP by PATRICK,DYLAN(in the paint)",BSC 25-35 (+10),,"GOOD LAYUP by PATRICK,DYLAN(in the paint)",2
--,,,,,"ASSIST  by CHILDERS,JOSH",,,"ASSIST  by CHILDERS,JOSH",2
17:50,"GOOD JUMPER by SQUIRES,CALEB(in the paint)",27,,35 (+8),,Hend 27-35 (+8),,"GOOD JUMPER by SQUIRES,CALEB(in the paint)",2
17:38,,27,,37 (+10),"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 27-37 (+10),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,,,,,"ASSIST  by JACKSON,MARTISE",,,"ASSIST  by JACKSON,MARTISE",2
17:20,"GOOD LAYUP by DEITHLOFF,TYLER(in the paint)",29,,37 (+8),,Hend 29-37 (+8),,"GOOD LAYUP by DEITHLOFF,TYLER(in the paint)",2
17:04,,29,,39 (+10),"GOOD JUMPER by CHILDERS,JOSH(in the paint)",BSC 29-39 (+10),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
16:42,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
16:42,"MISS FT by BERRY,COLTEN",,,,,,,"MISS FT by BERRY,COLTEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
16:42,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
16:42,,,,,"SUB OUT by BISHOP,BRYSON",,,"SUB OUT by BISHOP,BRYSON",2
16:42,,,,,"SUB IN by BARNETT,CHARLIE",,,"SUB IN by BARNETT,CHARLIE",2
16:42,,,,,"SUB IN by GREEN,KALEB",,,"SUB IN by GREEN,KALEB",2
16:42,"MISS FT by BERRY,COLTEN",,,,,,,"MISS FT by BERRY,COLTEN",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
16:30,,29,,41 (+12),"GOOD JUMPER by JACKSON,MARTISE(in the paint)",BSC 29-41 (+12),,"GOOD JUMPER by JACKSON,MARTISE(in the paint)",2
16:11,"MISS 3PTR by WEAVER,BRADEN",,,,,,,"MISS 3PTR by WEAVER,BRADEN",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
16:03,"FOUL  by DEITHLOFF,TYLER",,,,,,,"FOUL  by DEITHLOFF,TYLER",2
16:03,,,,,"MISS FT by JACKSON,MARTISE(fastbreak)",,,"MISS FT by JACKSON,MARTISE(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
16:03,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
16:03,,,,,"SUB IN by SPENCE,SAMUEL",,,"SUB IN by SPENCE,SAMUEL",2
16:03,"SUB OUT by SQUIRES,CALEB",,,,,,,"SUB OUT by SQUIRES,CALEB",2
16:03,"SUB IN by MCMULLIN,COLTON",,,,,,,"SUB IN by MCMULLIN,COLTON",2
16:03,,29,,42 (+13),"GOOD FT by JACKSON,MARTISE(fastbreak)",BSC 29-42 (+13),,"GOOD FT by JACKSON,MARTISE(fastbreak)",2
15:51,,,,,"FOUL  by SPENCE,SAMUEL",,,"FOUL  by SPENCE,SAMUEL",2
15:34,"MISS JUMPER by BERRY,COLTEN(in the paint)",,,,,,,"MISS JUMPER by BERRY,COLTEN(in the paint)",2
15:34,,,,,"BLOCK  by CHILDERS,JOSH",,,"BLOCK  by CHILDERS,JOSH",2
--,"REBOUND OFF by BERRY,COLTEN",,,,,,,"REBOUND OFF by BERRY,COLTEN",2
15:28,"MISS 3PTR by WEAVER,BRADEN",,,,,,,"MISS 3PTR by WEAVER,BRADEN",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
15:12,,,,,"MISS JUMPER by GREEN,KALEB",,,"MISS JUMPER by GREEN,KALEB",2
--,"REBOUND DEF by DEITHLOFF,TYLER",,,,,,,"REBOUND DEF by DEITHLOFF,TYLER",2
14:56,"MISS 3PTR by DEITHLOFF,TYLER",,,,,,,"MISS 3PTR by DEITHLOFF,TYLER",2
--,"REBOUND OFF by DEITHLOFF,TYLER",,,,,,,"REBOUND OFF by DEITHLOFF,TYLER",2
14:51,"GOOD JUMPER by DEITHLOFF,TYLER",31,,42 (+11),,Hend 31-42 (+11),,"GOOD JUMPER by DEITHLOFF,TYLER",2
14:36,,,,,"MISS LAYUP by CHILDERS,JOSH(in the paint)",,,"MISS LAYUP by CHILDERS,JOSH(in the paint)",2
--,"REBOUND DEF by DEITHLOFF,TYLER",,,,,,,"REBOUND DEF by DEITHLOFF,TYLER",2
14:19,"MISS LAYUP by BERRY,COLTEN(in the paint)",,,,,,,"MISS LAYUP by BERRY,COLTEN(in the paint)",2
14:19,,,,,"BLOCK  by CHILDERS,JOSH",,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
14:12,,,,,"MISS 3PTR by JACKSON,MARTISE",,,"MISS 3PTR by JACKSON,MARTISE",2
--,,,,,"REBOUND OFF by BARNETT,CHARLIE",,,"REBOUND OFF by BARNETT,CHARLIE",2
14:06,"FOUL  by MCMULLIN,COLTON",,,,,,,"FOUL  by MCMULLIN,COLTON",2
14:06,,,,,"MISS FT by SPENCE,SAMUEL",,,"MISS FT by SPENCE,SAMUEL",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
14:06,,,,,"SUB OUT by BARNETT,CHARLIE",,,"SUB OUT by BARNETT,CHARLIE",2
14:06,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
14:06,,,,,"SUB OUT by SPENCE,SAMUEL",,,"SUB OUT by SPENCE,SAMUEL",2
14:06,,,,,"SUB OUT by CHILDERS,JOSH",,,"SUB OUT by CHILDERS,JOSH",2
14:06,,,,,"SUB IN by GLOVER,CAM",,,"SUB IN by GLOVER,CAM",2
14:06,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
14:06,,,,,"SUB IN by DEAN,NOLAN",,,"SUB IN by DEAN,NOLAN",2
14:06,,,,,"SUB IN by DAVIS,BRODY",,,"SUB IN by DAVIS,BRODY",2
14:06,"SUB OUT by WEAVER,BRADEN",,,,,,,"SUB OUT by WEAVER,BRADEN",2
14:06,"SUB OUT by TORRES,JADEN",,,,,,,"SUB OUT by TORRES,JADEN",2
14:06,"SUB OUT by BERRY,COLTEN",,,,,,,"SUB OUT by BERRY,COLTEN",2
14:06,"SUB OUT by DEITHLOFF,TYLER",,,,,,,"SUB OUT by DEITHLOFF,TYLER",2
14:06,"SUB IN by COBB,DANIEL",,,,,,,"SUB IN by COBB,DANIEL",2
14:06,"SUB IN by KRONENBERGER,BEAU",,,,,,,"SUB IN by KRONENBERGER,BEAU",2
14:06,"SUB IN by SQUIRES,CALEB",,,,,,,"SUB IN by SQUIRES,CALEB",2
14:06,"SUB IN by PATTON,LUKE",,,,,,,"SUB IN by PATTON,LUKE",2
14:06,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
14:06,,,,,"SUB IN by SPENCE,SAMUEL",,,"SUB IN by SPENCE,SAMUEL",2
14:06,,31,,43 (+12),"GOOD FT by SPENCE,SAMUEL",BSC 31-43 (+12),,"GOOD FT by SPENCE,SAMUEL",2
14:06,,,,,"SUB OUT by SPENCE,SAMUEL",,,"SUB OUT by SPENCE,SAMUEL",2
14:06,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
14:03,"FOUL  by MCMULLIN,COLTON",,,,,,,"FOUL  by MCMULLIN,COLTON",2
14:03,"TURNOVER  by MCMULLIN,COLTON",,,,,,,"TURNOVER  by MCMULLIN,COLTON",2
13:51,"FOUL  by KRONENBERGER,BEAU",,,,,,,"FOUL  by KRONENBERGER,BEAU",2
13:51,,31,,44 (+13),"GOOD FT by GILLISPIE,JAY",BSC 31-44 (+13),,"GOOD FT by GILLISPIE,JAY",2
13:51,,31,,45 (+14),"GOOD FT by GILLISPIE,JAY",BSC 31-45 (+14),,"GOOD FT by GILLISPIE,JAY",2
13:19,"GOOD JUMPER by COBB,DANIEL(in the paint)",33,,45 (+12),,Hend 33-45 (+12),,"GOOD JUMPER by COBB,DANIEL(in the paint)",2
13:11,,,,,"MISS LAYUP by GLOVER,CAM(in the paint)",,,"MISS LAYUP by GLOVER,CAM(in the paint)",2
--,,,,,"REBOUND OFF by DAVIS,BRODY",,,"REBOUND OFF by DAVIS,BRODY",2
13:10,"FOUL  by SQUIRES,CALEB",,,,,,,"FOUL  by SQUIRES,CALEB",2
13:10,,33,,46 (+13),"GOOD FT by DAVIS,BRODY",BSC 33-46 (+13),,"GOOD FT by DAVIS,BRODY",2
13:10,,,,,"SUB OUT by DEAN,NOLAN",,,"SUB OUT by DEAN,NOLAN",2
13:10,,,,,"SUB IN by JACKSON,MARTISE",,,"SUB IN by JACKSON,MARTISE",2
13:10,"SUB OUT by SQUIRES,CALEB",,,,,,,"SUB OUT by SQUIRES,CALEB",2
13:10,"SUB IN by MAYO,DREW",,,,,,,"SUB IN by MAYO,DREW",2
13:10,,33,,47 (+14),"GOOD FT by DAVIS,BRODY",BSC 33-47 (+14),,"GOOD FT by DAVIS,BRODY",2
13:01,"GOOD LAYUP by MCMULLIN,COLTON(in the paint)",35,,47 (+12),,Hend 35-47 (+12),,"GOOD LAYUP by MCMULLIN,COLTON(in the paint)",2
12:49,,,,,"MISS JUMPER by DAVIS,BRODY(in the paint)",,,"MISS JUMPER by DAVIS,BRODY(in the paint)",2
--,"REBOUND DEF by MAYO,DREW",,,,,,,"REBOUND DEF by MAYO,DREW",2
12:33,,,,,"FOUL  by DAVIS,BRODY",,,"FOUL  by DAVIS,BRODY",2
12:33,"MISS FT by MAYO,DREW",,,,,,,"MISS FT by MAYO,DREW",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
12:33,"GOOD FT by MAYO,DREW",36,,47 (+11),,Hend 36-47 (+11),,"GOOD FT by MAYO,DREW",2
12:20,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",2
12:20,,,,,"SUB OUT by GREEN,KALEB",,,"SUB OUT by GREEN,KALEB",2
12:20,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
12:05,"GOOD JUMPER by MAYO,DREW(in the paint)",38,,47 (+9),,Hend 38-47 (+9),,"GOOD JUMPER by MAYO,DREW(in the paint)",2
11:48,,,,,"TURNOVER  by JACKSON,MARTISE",,,"TURNOVER  by JACKSON,MARTISE",2
11:48,"STEAL  by MAYO,DREW",,,,,,,"STEAL  by MAYO,DREW",2
11:38,"MISS 3PTR by COBB,DANIEL",,,,,,,"MISS 3PTR by COBB,DANIEL",2
--,,,,,"REBOUND DEF by PATRICK,DYLAN",,,"REBOUND DEF by PATRICK,DYLAN",2
11:20,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:20,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
11:20,,,,,"SUB OUT by DAVIS,BRODY",,,"SUB OUT by DAVIS,BRODY",2
11:20,,,,,"SUB IN by GREEN,KALEB",,,"SUB IN by GREEN,KALEB",2
11:20,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
11:09,,38,,50 (+12),"GOOD 3PTR by JACKSON,MARTISE",BSC 38-50 (+12),,"GOOD 3PTR by JACKSON,MARTISE",2
--,,,,,"ASSIST  by GILLISPIE,JAY",,,"ASSIST  by GILLISPIE,JAY",2
10:36,"MISS 3PTR by MCMULLIN,COLTON",,,,,,,"MISS 3PTR by MCMULLIN,COLTON",2
10:36,,,,,"BLOCK  by GLOVER,CAM",,,"BLOCK  by GLOVER,CAM",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
10:28,"FOUL  by COBB,DANIEL",,,,,,,"FOUL  by COBB,DANIEL",2
10:28,,38,,51 (+13),"GOOD FT by GLOVER,CAM(fastbreak)",BSC 38-51 (+13),,"GOOD FT by GLOVER,CAM(fastbreak)",2
10:28,"SUB OUT by MCMULLIN,COLTON",,,,,,,"SUB OUT by MCMULLIN,COLTON",2
10:28,"SUB IN by WEAVER,BRADEN",,,,,,,"SUB IN by WEAVER,BRADEN",2
10:28,,38,,52 (+14),"GOOD FT by GLOVER,CAM(fastbreak)",BSC 38-52 (+14),,"GOOD FT by GLOVER,CAM(fastbreak)",2
10:06,"MISS 3PTR by KRONENBERGER,BEAU",,,,,,,"MISS 3PTR by KRONENBERGER,BEAU",2
--,,,,,"REBOUND DEF by GLOVER,CAM",,,"REBOUND DEF by GLOVER,CAM",2
10:00,,38,,54 (+16),"GOOD DUNK by CHILDERS,JOSH(fastbreak)(in the paint)",BSC 38-54 (+16),,"GOOD DUNK by CHILDERS,JOSH(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by GLOVER,CAM",,,"ASSIST  by GLOVER,CAM",2
09:50,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
09:50,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
09:50,"SUB OUT by KRONENBERGER,BEAU",,,,,,,"SUB OUT by KRONENBERGER,BEAU",2
09:50,"SUB OUT by PATTON,LUKE",,,,,,,"SUB OUT by PATTON,LUKE",2
09:50,"SUB IN by BERRY,COLTEN",,,,,,,"SUB IN by BERRY,COLTEN",2
09:50,"SUB IN by DEITHLOFF,TYLER",,,,,,,"SUB IN by DEITHLOFF,TYLER",2
09:31,"MISS LAYUP by MAYO,DREW(in the paint)",,,,,,,"MISS LAYUP by MAYO,DREW(in the paint)",2
--,,,,,"REBOUND DEF by GLOVER,CAM",,,"REBOUND DEF by GLOVER,CAM",2
09:24,,,,,"MISS 3PTR by GREEN,KALEB",,,"MISS 3PTR by GREEN,KALEB",2
--,,,,,"REBOUND OFF by JACKSON,MARTISE",,,"REBOUND OFF by JACKSON,MARTISE",2
09:15,,38,,56 (+18),"GOOD LAYUP by GLOVER,CAM(in the paint)",BSC 38-56 (+18),,"GOOD LAYUP by GLOVER,CAM(in the paint)",2
--,,,,,"ASSIST  by JACKSON,MARTISE",,,"ASSIST  by JACKSON,MARTISE",2
08:55,"MISS LAYUP by MAYO,DREW(in the paint)",,,,,,,"MISS LAYUP by MAYO,DREW(in the paint)",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
08:49,"FOUL  by BERRY,COLTEN",,,,,,,"FOUL  by BERRY,COLTEN",2
08:49,,,,,"MISS FT by GLOVER,CAM(fastbreak)",,,"MISS FT by GLOVER,CAM(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:49,,38,,57 (+19),"GOOD FT by GLOVER,CAM(fastbreak)",BSC 38-57 (+19),,"GOOD FT by GLOVER,CAM(fastbreak)",2
08:49,,,,,"SUB OUT by GLOVER,CAM",,,"SUB OUT by GLOVER,CAM",2
08:49,,,,,"SUB IN by BISHOP,BRYSON",,,"SUB IN by BISHOP,BRYSON",2
08:43,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
08:43,"GOOD FT by BERRY,COLTEN(fastbreak)",39,,57 (+18),,Hend 39-57 (+18),,"GOOD FT by BERRY,COLTEN(fastbreak)",2
08:43,,,,,"SUB OUT by CHILDERS,JOSH",,,"SUB OUT by CHILDERS,JOSH",2
08:43,,,,,"SUB IN by DAVIS,BRODY",,,"SUB IN by DAVIS,BRODY",2
08:42,"MISS FT by BERRY,COLTEN(fastbreak)",,,,,,,"MISS FT by BERRY,COLTEN(fastbreak)",2
--,"REBOUND OFF by DEITHLOFF,TYLER",,,,,,,"REBOUND OFF by DEITHLOFF,TYLER",2
08:40,"GOOD 3PTR by COBB,DANIEL",42,,57 (+15),,Hend 42-57 (+15),,"GOOD 3PTR by COBB,DANIEL",2
--,"ASSIST  by DEITHLOFF,TYLER",,,,,,,"ASSIST  by DEITHLOFF,TYLER",2
08:07,,42,,59 (+17),"GOOD LAYUP by GREEN,KALEB(in the paint)",BSC 42-59 (+17),,"GOOD LAYUP by GREEN,KALEB(in the paint)",2
07:45,"GOOD LAYUP by BERRY,COLTEN(in the paint)",44,,59 (+15),,Hend 44-59 (+15),,"GOOD LAYUP by BERRY,COLTEN(in the paint)",2
--,"ASSIST  by DEITHLOFF,TYLER",,,,,,,"ASSIST  by DEITHLOFF,TYLER",2
07:38,"FOUL  by DEITHLOFF,TYLER",,,,,,,"FOUL  by DEITHLOFF,TYLER",2
07:38,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
07:38,,,,,"SUB OUT by DAVIS,BRODY",,,"SUB OUT by DAVIS,BRODY",2
07:38,,,,,"SUB IN by DEAN,NOLAN",,,"SUB IN by DEAN,NOLAN",2
07:38,,,,,"SUB IN by THOMPSON,CHRISTIAN",,,"SUB IN by THOMPSON,CHRISTIAN",2
07:38,,,,,"MISS FT by GILLISPIE,JAY(fastbreak)",,,"MISS FT by GILLISPIE,JAY(fastbreak)",2
--,"REBOUND DEF by BERRY,COLTEN",,,,,,,"REBOUND DEF by BERRY,COLTEN",2
07:28,"GOOD LAYUP by BERRY,COLTEN(in the paint)",46,,59 (+13),,Hend 46-59 (+13),,"GOOD LAYUP by BERRY,COLTEN(in the paint)",2
07:06,,,,,"MISS 3PTR by GREEN,KALEB",,,"MISS 3PTR by GREEN,KALEB",2
--,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",,,"REBOUND OFF by THOMPSON,CHRISTIAN",2
06:57,,,,,"MISS JUMPER by THOMPSON,CHRISTIAN(in the paint)",,,"MISS JUMPER by THOMPSON,CHRISTIAN(in the paint)",2
--,,,,,"REBOUND OFF by GILLISPIE,JAY",,,"REBOUND OFF by GILLISPIE,JAY",2
06:54,,46,,61 (+15),"GOOD LAYUP by GILLISPIE,JAY(in the paint)",BSC 46-61 (+15),,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",2
06:32,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
06:32,"GOOD FT by DEITHLOFF,TYLER",47,,61 (+14),,Hend 47-61 (+14),,"GOOD FT by DEITHLOFF,TYLER",2
06:32,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
06:32,,,,,"SUB IN by SPENCE,SAMUEL",,,"SUB IN by SPENCE,SAMUEL",2
06:32,"GOOD FT by DEITHLOFF,TYLER",48,,61 (+13),,Hend 48-61 (+13),,"GOOD FT by DEITHLOFF,TYLER",2
06:22,,48,,63 (+15),"GOOD JUMPER by THOMPSON,CHRISTIAN(in the paint)",BSC 48-63 (+15),,"GOOD JUMPER by THOMPSON,CHRISTIAN(in the paint)",2
--,,,,,"ASSIST  by DEAN,NOLAN",,,"ASSIST  by DEAN,NOLAN",2
06:05,"TURNOVER  by COBB,DANIEL",,,,,,,"TURNOVER  by COBB,DANIEL",2
05:55,"SUB OUT by COBB,DANIEL",,,,,,,"SUB OUT by COBB,DANIEL",2
05:55,"SUB IN by TORRES,JADEN",,,,,,,"SUB IN by TORRES,JADEN",2
05:48,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",2
05:48,"STEAL  by TORRES,JADEN",,,,,,,"STEAL  by TORRES,JADEN",2
05:43,"MISS JUMPER by WEAVER,BRADEN(in the paint)",,,,,,,"MISS JUMPER by WEAVER,BRADEN(in the paint)",2
--,,,,,"REBOUND DEF by DEAN,NOLAN",,,"REBOUND DEF by DEAN,NOLAN",2
05:36,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",2
05:36,"STEAL  by WEAVER,BRADEN",,,,,,,"STEAL  by WEAVER,BRADEN",2
05:32,"GOOD LAYUP by MAYO,DREW(fastbreak)(in the paint)",50,,63 (+13),,Hend 50-63 (+13),,"GOOD LAYUP by MAYO,DREW(fastbreak)(in the paint)",2
--,"ASSIST  by WEAVER,BRADEN",,,,,,,"ASSIST  by WEAVER,BRADEN",2
05:17,,,,,"MISS 3PTR by BISHOP,BRYSON",,,"MISS 3PTR by BISHOP,BRYSON",2
--,"REBOUND DEF by TORRES,JADEN",,,,,,,"REBOUND DEF by TORRES,JADEN",2
05:00,"MISS JUMPER by DEITHLOFF,TYLER(in the paint)",,,,,,,"MISS JUMPER by DEITHLOFF,TYLER(in the paint)",2
--,,,,,"REBOUND DEF by SPENCE,SAMUEL",,,"REBOUND DEF by SPENCE,SAMUEL",2
04:54,"FOUL  by BERRY,COLTEN",,,,,,,"FOUL  by BERRY,COLTEN",2
04:54,,50,,64 (+14),"GOOD FT by GREEN,KALEB(fastbreak)",BSC 50-64 (+14),,"GOOD FT by GREEN,KALEB(fastbreak)",2
04:54,,,,,"SUB OUT by SPENCE,SAMUEL",,,"SUB OUT by SPENCE,SAMUEL",2
04:54,,,,,"SUB OUT by DEAN,NOLAN",,,"SUB OUT by DEAN,NOLAN",2
04:54,,,,,"SUB OUT by THOMPSON,CHRISTIAN",,,"SUB OUT by THOMPSON,CHRISTIAN",2
04:54,,,,,"SUB OUT by BISHOP,BRYSON",,,"SUB OUT by BISHOP,BRYSON",2
04:54,,,,,"SUB IN by GLOVER,CAM",,,"SUB IN by GLOVER,CAM",2
04:54,,,,,"SUB IN by JACKSON,MARTISE",,,"SUB IN by JACKSON,MARTISE",2
04:54,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
04:54,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
04:54,"SUB OUT by MAYO,DREW",,,,,,,"SUB OUT by MAYO,DREW",2
04:54,"SUB IN by SQUIRES,CALEB",,,,,,,"SUB IN by SQUIRES,CALEB",2
