Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
00:14,"GOOD 3PTR by TAYLOR,MARSHALL",49 (+9),,40,,Centre 49-40 (-9),,"GOOD 3PTR by TAYLOR,MARSHALL",1
--,"ASSIST  by RING,NOAH",,,,,,,"ASSIST  by RING,NOAH",1
00:05,,,,,"MISS 3PTR by JACKSON,MARTISE",,,"MISS 3PTR by JACKSON,MARTISE",1
--,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",,,"REBOUND OFF by THOMPSON,CHRISTIAN",1
00:00,,49 (+7),,42,"GOOD LAYUP by THOMPSON,CHRISTIAN(in the paint)",BSC 49-42 (-7),,"GOOD LAYUP by THOMPSON,CHRISTIAN(in the paint)",1
20:00,,,,,"SUB OUT by BARNETT,CHARLIE",,,"SUB OUT by BARNETT,CHARLIE",2
20:00,,,,,"SUB OUT by DEAN,NOLAN",,,"SUB OUT by DEAN,NOLAN",2
20:00,,,,,"SUB OUT by THOMPSON,CHRISTIAN",,,"SUB OUT by THOMPSON,CHRISTIAN",2
20:00,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
20:00,,,,,"SUB IN by BISHOP,BRYSON",,,"SUB IN by BISHOP,BRYSON",2
20:00,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
20:00,"SUB OUT by TAYLOR,MARSHALL",,,,,,,"SUB OUT by TAYLOR,MARSHALL",2
20:00,"SUB IN by RAYMER,COLBY",,,,,,,"SUB IN by RAYMER,COLBY",2
19:38,,49 (+5),,44,"GOOD JUMPER by GILLISPIE,JAY(in the paint)",BSC 49-44 (-5),,"GOOD JUMPER by GILLISPIE,JAY(in the paint)",2
19:30,"TURNOVER  by WILSON,DREW",,,,,,,"TURNOVER  by WILSON,DREW",2
19:30,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
19:19,,49 (+2),,47,"GOOD 3PTR by GREEN,KALEB",BSC 49-47 (-2),,"GOOD 3PTR by GREEN,KALEB",2
--,,,,,"ASSIST  by JACKSON,MARTISE",,,"ASSIST  by JACKSON,MARTISE",2
18:50,"MISS 3PTR by RING,NOAH",,,,,,,"MISS 3PTR by RING,NOAH",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
18:31,,,,,"FOUL  by BISHOP,BRYSON",,,"FOUL  by BISHOP,BRYSON",2
18:28,,,,,"FOUL  by JACKSON,MARTISE",,,"FOUL  by JACKSON,MARTISE",2
18:11,"MISS JUMPER by RAYMER,COLBY(in the paint)",,,,,,,"MISS JUMPER by RAYMER,COLBY(in the paint)",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
18:01,,,,,"MISS LAYUP by JACKSON,MARTISE(in the paint)",,,"MISS LAYUP by JACKSON,MARTISE(in the paint)",2
--,"REBOUND DEF by STINNETT,CADE",,,,,,,"REBOUND DEF by STINNETT,CADE",2
17:54,"GOOD LAYUP by STINNETT,CADE(fastbreak)(in the paint)",51 (+4),,47,,Centre 51-47 (-4),,"GOOD LAYUP by STINNETT,CADE(fastbreak)(in the paint)",2
17:54,,,,,"FOUL  by CHILDERS,JOSH",,,"FOUL  by CHILDERS,JOSH",2
17:54,"SUB OUT by RAYMER,COLBY",,,,,,,"SUB OUT by RAYMER,COLBY",2
17:54,"SUB IN by TAYLOR,MARSHALL",,,,,,,"SUB IN by TAYLOR,MARSHALL",2
17:54,"GOOD FT by STINNETT,CADE(fastbreak)",52 (+5),,47,,Centre 52-47 (-5),,"GOOD FT by STINNETT,CADE(fastbreak)",2
17:44,,,,,"MISS 3PTR by JACKSON,MARTISE",,,"MISS 3PTR by JACKSON,MARTISE",2
--,"REBOUND DEF by TAYLOR,MARSHALL",,,,,,,"REBOUND DEF by TAYLOR,MARSHALL",2
17:32,"GOOD 3PTR by RING,NOAH",55 (+8),,47,,Centre 55-47 (-8),,"GOOD 3PTR by RING,NOAH",2
--,"ASSIST  by BAUGHMAN,CARTER",,,,,,,"ASSIST  by BAUGHMAN,CARTER",2
16:59,,,,,"TURNOVER  by CHILDERS,JOSH",,,"TURNOVER  by CHILDERS,JOSH",2
16:59,"STEAL  by RING,NOAH",,,,,,,"STEAL  by RING,NOAH",2
16:59,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
16:59,,,,,"SUB IN by DEAN,NOLAN",,,"SUB IN by DEAN,NOLAN",2
16:39,"MISS 3PTR by TAYLOR,MARSHALL",,,,,,,"MISS 3PTR by TAYLOR,MARSHALL",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
16:31,,55 (+5),,50,"GOOD 3PTR by GREEN,KALEB",BSC 55-50 (-5),,"GOOD 3PTR by GREEN,KALEB",2
--,,,,,"ASSIST  by GILLISPIE,JAY",,,"ASSIST  by GILLISPIE,JAY",2
16:05,"MISS 3PTR by RING,NOAH",,,,,,,"MISS 3PTR by RING,NOAH",2
--,,,,,"REBOUND DEF by DEAN,NOLAN",,,"REBOUND DEF by DEAN,NOLAN",2
15:55,,,,,"MISS LAYUP by GREEN,KALEB(in the paint)",,,"MISS LAYUP by GREEN,KALEB(in the paint)",2
--,,,,,"REBOUND OFF by CHILDERS,JOSH",,,"REBOUND OFF by CHILDERS,JOSH",2
15:53,"FOUL  by TAYLOR,MARSHALL",,,,,,,"FOUL  by TAYLOR,MARSHALL",2
15:53,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:53,,,,,"SUB OUT by BISHOP,BRYSON",,,"SUB OUT by BISHOP,BRYSON",2
15:53,,,,,"SUB IN by BARNETT,CHARLIE",,,"SUB IN by BARNETT,CHARLIE",2
15:53,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
15:53,"SUB IN by KNOCHELMANN,PETE",,,,,,,"SUB IN by KNOCHELMANN,PETE",2
15:53,,55 (+4),,51,"GOOD FT by CHILDERS,JOSH",BSC 55-51 (-4),,"GOOD FT by CHILDERS,JOSH",2
15:53,,55 (+3),,52,"GOOD FT by CHILDERS,JOSH",BSC 55-52 (-3),,"GOOD FT by CHILDERS,JOSH",2
15:35,"GOOD LAYUP by BAUGHMAN,CARTER(in the paint)",57 (+5),,52,,Centre 57-52 (-5),,"GOOD LAYUP by BAUGHMAN,CARTER(in the paint)",2
15:26,,,,,"MISS LAYUP by GILLISPIE,JAY(in the paint)",,,"MISS LAYUP by GILLISPIE,JAY(in the paint)",2
--,,,,,"REBOUND OFF by CHILDERS,JOSH",,,"REBOUND OFF by CHILDERS,JOSH",2
15:22,,57 (+2),,55,"GOOD 3PTR by GREEN,KALEB",BSC 57-55 (-2),,"GOOD 3PTR by GREEN,KALEB",2
--,,,,,"ASSIST  by CHILDERS,JOSH",,,"ASSIST  by CHILDERS,JOSH",2
14:51,"MISS LAYUP by WILSON,DREW(in the paint)",,,,,,,"MISS LAYUP by WILSON,DREW(in the paint)",2
--,"REBOUND OFF by KNOCHELMANN,PETE",,,,,,,"REBOUND OFF by KNOCHELMANN,PETE",2
14:48,"MISS LAYUP by KNOCHELMANN,PETE(in the paint)",,,,,,,"MISS LAYUP by KNOCHELMANN,PETE(in the paint)",2
--,,,,,"REBOUND DEF by DEAN,NOLAN",,,"REBOUND DEF by DEAN,NOLAN",2
14:42,,,,,"MISS 3PTR by BARNETT,CHARLIE",,,"MISS 3PTR by BARNETT,CHARLIE",2
--,,,,,"REBOUND OFF by GILLISPIE,JAY",,,"REBOUND OFF by GILLISPIE,JAY",2
14:36,"FOUL  by KNOCHELMANN,PETE",,,,,,,"FOUL  by KNOCHELMANN,PETE",2
14:36,,57 (+1),,56,"GOOD FT by GILLISPIE,JAY",BSC 57-56 (-1),,"GOOD FT by GILLISPIE,JAY",2
14:36,,57,,57,"GOOD FT by GILLISPIE,JAY",BSC 57-57 (0),,"GOOD FT by GILLISPIE,JAY",2
14:10,"GOOD JUMPER by WILSON,DREW",59 (+2),,57,,Centre 59-57 (-2),,"GOOD JUMPER by WILSON,DREW",2
13:52,"FOUL  by KNOCHELMANN,PETE",,,,,,,"FOUL  by KNOCHELMANN,PETE",2
13:52,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
13:52,,,,,"SUB OUT by CHILDERS,JOSH",,,"SUB OUT by CHILDERS,JOSH",2
13:52,,,,,"SUB IN by THOMPSON,CHRISTIAN",,,"SUB IN by THOMPSON,CHRISTIAN",2
13:52,"SUB OUT by KNOCHELMANN,PETE",,,,,,,"SUB OUT by KNOCHELMANN,PETE",2
13:52,"SUB IN by RING,NOAH",,,,,,,"SUB IN by RING,NOAH",2
13:52,,59 (+1),,58,"GOOD FT by GILLISPIE,JAY",BSC 59-58 (-1),,"GOOD FT by GILLISPIE,JAY",2
13:52,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
13:52,,,,,"SUB IN by SPENCE,SAMUEL",,,"SUB IN by SPENCE,SAMUEL",2
13:28,,,,,"FOUL  by DEAN,NOLAN",,,"FOUL  by DEAN,NOLAN",2
13:28,"GOOD FT by STINNETT,CADE",60 (+2),,58,,Centre 60-58 (-2),,"GOOD FT by STINNETT,CADE",2
13:28,,,,,"SUB OUT by GREEN,KALEB",,,"SUB OUT by GREEN,KALEB",2
13:28,,,,,"SUB OUT by DEAN,NOLAN",,,"SUB OUT by DEAN,NOLAN",2
13:28,,,,,"SUB IN by JACKSON,MARTISE",,,"SUB IN by JACKSON,MARTISE",2
13:28,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
13:28,"SUB OUT by WILSON,DREW",,,,,,,"SUB OUT by WILSON,DREW",2
13:28,"SUB OUT by BAUGHMAN,CARTER",,,,,,,"SUB OUT by BAUGHMAN,CARTER",2
13:28,"SUB IN by MOORE,CHEZ",,,,,,,"SUB IN by MOORE,CHEZ",2
13:28,"SUB IN by RAYMER,COLBY",,,,,,,"SUB IN by RAYMER,COLBY",2
13:28,"MISS FT by STINNETT,CADE",,,,,,,"MISS FT by STINNETT,CADE",2
--,,,,,"REBOUND DEF by SPENCE,SAMUEL",,,"REBOUND DEF by SPENCE,SAMUEL",2
13:08,,60,,60,"GOOD JUMPER by PATRICK,DYLAN(in the paint)",BSC 60-60 (0),,"GOOD JUMPER by PATRICK,DYLAN(in the paint)",2
12:44,"GOOD JUMPER by RAYMER,COLBY",62 (+2),,60,,Centre 62-60 (-2),,"GOOD JUMPER by RAYMER,COLBY",2
12:17,,,,,"MISS 3PTR by BARNETT,CHARLIE",,,"MISS 3PTR by BARNETT,CHARLIE",2
--,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",,,"REBOUND OFF by THOMPSON,CHRISTIAN",2
12:14,"FOUL  by MOORE,CHEZ",,,,,,,"FOUL  by MOORE,CHEZ",2
12:14,"FOUL  by TAYLOR,MARSHALL",,,,,,,"FOUL  by TAYLOR,MARSHALL",2
12:06,,62,,62,"GOOD JUMPER by THOMPSON,CHRISTIAN(in the paint)",BSC 62-62 (0),,"GOOD JUMPER by THOMPSON,CHRISTIAN(in the paint)",2
--,,,,,"ASSIST  by JACKSON,MARTISE",,,"ASSIST  by JACKSON,MARTISE",2
11:47,,,,,"FOUL  by SPENCE,SAMUEL",,,"FOUL  by SPENCE,SAMUEL",2
11:47,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:47,,,,,"SUB OUT by BARNETT,CHARLIE",,,"SUB OUT by BARNETT,CHARLIE",2
11:47,,,,,"SUB OUT by SPENCE,SAMUEL",,,"SUB OUT by SPENCE,SAMUEL",2
11:47,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
11:47,,,,,"SUB IN by GREEN,KALEB",,,"SUB IN by GREEN,KALEB",2
11:47,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
11:47,,,,,"SUB IN by BISHOP,BRYSON",,,"SUB IN by BISHOP,BRYSON",2
11:47,"GOOD FT by RING,NOAH",63 (+1),,62,,Centre 63-62 (-1),,"GOOD FT by RING,NOAH",2
11:47,"MISS FT by RING,NOAH",,,,,,,"MISS FT by RING,NOAH",2
--,"REBOUND OFF by RING,NOAH",,,,,,,"REBOUND OFF by RING,NOAH",2
11:32,,,,,"FOUL  by JACKSON,MARTISE",,,"FOUL  by JACKSON,MARTISE",2
11:32,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
11:32,,,,,"SUB IN by DEAN,NOLAN",,,"SUB IN by DEAN,NOLAN",2
11:16,"MISS 3PTR by STINNETT,CADE",,,,,,,"MISS 3PTR by STINNETT,CADE",2
--,,,,,"REBOUND DEF by DEAN,NOLAN",,,"REBOUND DEF by DEAN,NOLAN",2
11:10,"FOUL  by RAYMER,COLBY",,,,,,,"FOUL  by RAYMER,COLBY",2
11:10,,,,,"MISS FT by GILLISPIE,JAY(fastbreak)",,,"MISS FT by GILLISPIE,JAY(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:10,,,,,"SUB OUT by THOMPSON,CHRISTIAN",,,"SUB OUT by THOMPSON,CHRISTIAN",2
11:10,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
11:10,"SUB OUT by MOORE,CHEZ",,,,,,,"SUB OUT by MOORE,CHEZ",2
11:10,"SUB OUT by STINNETT,CADE",,,,,,,"SUB OUT by STINNETT,CADE",2
11:10,"SUB IN by WILSON,DREW",,,,,,,"SUB IN by WILSON,DREW",2
11:10,"SUB IN by BAUGHMAN,CARTER",,,,,,,"SUB IN by BAUGHMAN,CARTER",2
11:10,,,,,"MISS FT by GILLISPIE,JAY(fastbreak)",,,"MISS FT by GILLISPIE,JAY(fastbreak)",2
--,"REBOUND DEF by RING,NOAH",,,,,,,"REBOUND DEF by RING,NOAH",2
10:52,"MISS 3PTR by RING,NOAH",,,,,,,"MISS 3PTR by RING,NOAH",2
--,,,,,"REBOUND DEF by DEAN,NOLAN",,,"REBOUND DEF by DEAN,NOLAN",2
10:45,,,,,"MISS 3PTR by BISHOP,BRYSON",,,"MISS 3PTR by BISHOP,BRYSON",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
10:32,"FOUL  by RING,NOAH",,,,,,,"FOUL  by RING,NOAH",2
10:32,,63,,63,"GOOD FT by CHILDERS,JOSH",BSC 63-63 (0),,"GOOD FT by CHILDERS,JOSH",2
10:32,,,,,"MISS FT by CHILDERS,JOSH",,,"MISS FT by CHILDERS,JOSH",2
--,"REBOUND DEF by WILSON,DREW",,,,,,,"REBOUND DEF by WILSON,DREW",2
10:21,"GOOD LAYUP by WILSON,DREW(in the paint)",65 (+2),,63,,Centre 65-63 (-2),,"GOOD LAYUP by WILSON,DREW(in the paint)",2
10:09,"FOUL  by RING,NOAH",,,,,,,"FOUL  by RING,NOAH",2
10:09,,65 (+1),,64,"GOOD FT by CHILDERS,JOSH",BSC 65-64 (-1),,"GOOD FT by CHILDERS,JOSH",2
10:09,,65,,65,"GOOD FT by CHILDERS,JOSH",BSC 65-65 (0),,"GOOD FT by CHILDERS,JOSH",2
09:46,"MISS 3PTR by WILSON,DREW",,,,,,,"MISS 3PTR by WILSON,DREW",2
--,,,,,"REBOUND DEF by BISHOP,BRYSON",,,"REBOUND DEF by BISHOP,BRYSON",2
09:39,,,,,"MISS 3PTR by GILLISPIE,JAY",,,"MISS 3PTR by GILLISPIE,JAY",2
09:39,"BLOCK  by RAYMER,COLBY",,,,,,,"BLOCK  by RAYMER,COLBY",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
09:39,"SUB OUT by TAYLOR,MARSHALL",,,,,,,"SUB OUT by TAYLOR,MARSHALL",2
09:39,"SUB IN by STINNETT,CADE",,,,,,,"SUB IN by STINNETT,CADE",2
09:39,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
09:39,"SUB IN by MAUL,CALEB",,,,,,,"SUB IN by MAUL,CALEB",2
09:28,"FOUL  by WILSON,DREW",,,,,,,"FOUL  by WILSON,DREW",2
09:28,,65,,66 (+1),"GOOD FT by GILLISPIE,JAY",BSC 65-66 (+1),,"GOOD FT by GILLISPIE,JAY",2
09:28,"SUB OUT by MAUL,CALEB",,,,,,,"SUB OUT by MAUL,CALEB",2
09:28,"SUB IN by RING,NOAH",,,,,,,"SUB IN by RING,NOAH",2
09:28,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,"REBOUND DEF by WILSON,DREW",,,,,,,"REBOUND DEF by WILSON,DREW",2
09:16,"GOOD 3PTR by BAUGHMAN,CARTER",68 (+2),,66,,Centre 68-66 (-2),,"GOOD 3PTR by BAUGHMAN,CARTER",2
08:59,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
08:59,"SUB IN by MAUL,CALEB",,,,,,,"SUB IN by MAUL,CALEB",2
08:46,,,,,"MISS 3PTR by GREEN,KALEB",,,"MISS 3PTR by GREEN,KALEB",2
--,"REBOUND DEF by STINNETT,CADE",,,,,,,"REBOUND DEF by STINNETT,CADE",2
08:17,,,,,"FOUL  by CHILDERS,JOSH",,,"FOUL  by CHILDERS,JOSH",2
08:17,"GOOD FT by WILSON,DREW",69 (+3),,66,,Centre 69-66 (-3),,"GOOD FT by WILSON,DREW",2
08:17,,,,,"SUB OUT by GREEN,KALEB",,,"SUB OUT by GREEN,KALEB",2
08:17,,,,,"SUB OUT by DEAN,NOLAN",,,"SUB OUT by DEAN,NOLAN",2
08:17,,,,,"SUB OUT by CHILDERS,JOSH",,,"SUB OUT by CHILDERS,JOSH",2
08:17,,,,,"SUB IN by JACKSON,MARTISE",,,"SUB IN by JACKSON,MARTISE",2
08:17,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
08:17,,,,,"SUB IN by THOMPSON,CHRISTIAN",,,"SUB IN by THOMPSON,CHRISTIAN",2
08:17,"GOOD FT by WILSON,DREW",70 (+4),,66,,Centre 70-66 (-4),,"GOOD FT by WILSON,DREW",2
08:17,"SUB OUT by WILSON,DREW",,,,,,,"SUB OUT by WILSON,DREW",2
08:17,"SUB IN by MOORE,CHEZ",,,,,,,"SUB IN by MOORE,CHEZ",2
08:01,,,,,"TURNOVER  by GILLISPIE,JAY",,,"TURNOVER  by GILLISPIE,JAY",2
08:00,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
08:00,,,,,"SUB OUT by BISHOP,BRYSON",,,"SUB OUT by BISHOP,BRYSON",2
08:00,,,,,"SUB IN by DEAN,NOLAN",,,"SUB IN by DEAN,NOLAN",2
08:00,"SUB OUT by MOORE,CHEZ",,,,,,,"SUB OUT by MOORE,CHEZ",2
08:00,"SUB OUT by MAUL,CALEB",,,,,,,"SUB OUT by MAUL,CALEB",2
08:00,"SUB IN by RING,NOAH",,,,,,,"SUB IN by RING,NOAH",2
08:00,"SUB IN by WILSON,DREW",,,,,,,"SUB IN by WILSON,DREW",2
07:32,"MISS LAYUP by RING,NOAH(in the paint)",,,,,,,"MISS LAYUP by RING,NOAH(in the paint)",2
07:32,,,,,"BLOCK  by THOMPSON,CHRISTIAN",,,"BLOCK  by THOMPSON,CHRISTIAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
07:29,"TURNOVER  by STINNETT,CADE",,,,,,,"TURNOVER  by STINNETT,CADE",2
07:29,,,,,"STEAL  by GILLISPIE,JAY",,,"STEAL  by GILLISPIE,JAY",2
07:20,,,,,"MISS JUMPER by DEAN,NOLAN(in the paint)",,,"MISS JUMPER by DEAN,NOLAN(in the paint)",2
--,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",,,"REBOUND OFF by THOMPSON,CHRISTIAN",2
07:16,,,,,"MISS LAYUP by THOMPSON,CHRISTIAN(in the paint)",,,"MISS LAYUP by THOMPSON,CHRISTIAN(in the paint)",2
--,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",,,"REBOUND OFF by THOMPSON,CHRISTIAN",2
07:15,"FOUL  by RAYMER,COLBY",,,,,,,"FOUL  by RAYMER,COLBY",2
07:15,,70 (+3),,67,"GOOD FT by PATRICK,DYLAN",BSC 70-67 (-3),,"GOOD FT by PATRICK,DYLAN",2
07:15,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
07:15,,70 (+2),,68,"GOOD FT by PATRICK,DYLAN",BSC 70-68 (-2),,"GOOD FT by PATRICK,DYLAN",2
06:59,"MISS 3PTR by BAUGHMAN,CARTER",,,,,,,"MISS 3PTR by BAUGHMAN,CARTER",2
--,,,,,"REBOUND DEF by THOMPSON,CHRISTIAN",,,"REBOUND DEF by THOMPSON,CHRISTIAN",2
06:44,,70,,71 (+1),"GOOD 3PTR by JACKSON,MARTISE",BSC 70-71 (+1),,"GOOD 3PTR by JACKSON,MARTISE",2
--,,,,,"ASSIST  by GILLISPIE,JAY",,,"ASSIST  by GILLISPIE,JAY",2
06:17,"MISS 3PTR by RAYMER,COLBY",,,,,,,"MISS 3PTR by RAYMER,COLBY",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
06:03,,,,,"MISS LAYUP by THOMPSON,CHRISTIAN(in the paint)",,,"MISS LAYUP by THOMPSON,CHRISTIAN(in the paint)",2
--,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",,,"REBOUND OFF by THOMPSON,CHRISTIAN",2
06:02,"FOUL  by BAUGHMAN,CARTER",,,,,,,"FOUL  by BAUGHMAN,CARTER",2
06:02,,,,,"MISS FT by THOMPSON,CHRISTIAN",,,"MISS FT by THOMPSON,CHRISTIAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
06:02,"SUB OUT by RAYMER,COLBY",,,,,,,"SUB OUT by RAYMER,COLBY",2
06:02,"SUB IN by TAYLOR,MARSHALL",,,,,,,"SUB IN by TAYLOR,MARSHALL",2
06:02,,70,,72 (+2),"GOOD FT by THOMPSON,CHRISTIAN",BSC 70-72 (+2),,"GOOD FT by THOMPSON,CHRISTIAN",2
05:48,"GOOD 3PTR by BAUGHMAN,CARTER",73 (+1),,72,,Centre 73-72 (-1),,"GOOD 3PTR by BAUGHMAN,CARTER",2
--,"ASSIST  by TAYLOR,MARSHALL",,,,,,,"ASSIST  by TAYLOR,MARSHALL",2
05:38,,,,,"MISS 3PTR by GILLISPIE,JAY",,,"MISS 3PTR by GILLISPIE,JAY",2
--,"REBOUND DEF by WILSON,DREW",,,,,,,"REBOUND DEF by WILSON,DREW",2
05:26,"MISS LAYUP by WILSON,DREW(in the paint)",,,,,,,"MISS LAYUP by WILSON,DREW(in the paint)",2
05:26,,,,,"BLOCK  by GILLISPIE,JAY",,,"BLOCK  by GILLISPIE,JAY",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:19,"TURNOVER  by RING,NOAH",,,,,,,"TURNOVER  by RING,NOAH",2
05:14,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
05:14,"SUB IN by KNOCHELMANN,PETE",,,,,,,"SUB IN by KNOCHELMANN,PETE",2
05:05,,73,,75 (+2),"GOOD 3PTR by DEAN,NOLAN",BSC 73-75 (+2),,"GOOD 3PTR by DEAN,NOLAN",2
--,,,,,"ASSIST  by PATRICK,DYLAN",,,"ASSIST  by PATRICK,DYLAN",2
04:33,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
04:33,,,,,"SUB OUT by THOMPSON,CHRISTIAN",,,"SUB OUT by THOMPSON,CHRISTIAN",2
04:33,,,,,"SUB IN by GREEN,KALEB",,,"SUB IN by GREEN,KALEB",2
04:33,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
04:33,"SUB OUT by KNOCHELMANN,PETE",,,,,,,"SUB OUT by KNOCHELMANN,PETE",2
04:33,"SUB IN by RING,NOAH",,,,,,,"SUB IN by RING,NOAH",2
04:17,"GOOD 3PTR by BAUGHMAN,CARTER",76 (+1),,75,,Centre 76-75 (-1),,"GOOD 3PTR by BAUGHMAN,CARTER",2
04:03,,76,,78 (+2),"GOOD 3PTR by JACKSON,MARTISE",BSC 76-78 (+2),,"GOOD 3PTR by JACKSON,MARTISE",2
--,,,,,"ASSIST  by PATRICK,DYLAN",,,"ASSIST  by PATRICK,DYLAN",2
03:39,,,,,"FOUL  by DEAN,NOLAN",,,"FOUL  by DEAN,NOLAN",2
03:39,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:39,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
03:39,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
03:39,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
03:39,"SUB IN by KNOCHELMANN,PETE",,,,,,,"SUB IN by KNOCHELMANN,PETE",2
03:39,"MISS FT by WILSON,DREW",,,,,,,"MISS FT by WILSON,DREW",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:39,"GOOD FT by WILSON,DREW",77,,78 (+1),,Centre 77-78 (+1),,"GOOD FT by WILSON,DREW",2
03:17,,77,,80 (+3),"GOOD JUMPER by GILLISPIE,JAY(in the paint)",BSC 77-80 (+3),,"GOOD JUMPER by GILLISPIE,JAY(in the paint)",2
03:10,"TURNOVER  by BAUGHMAN,CARTER",,,,,,,"TURNOVER  by BAUGHMAN,CARTER",2
03:10,,,,,"STEAL  by JACKSON,MARTISE",,,"STEAL  by JACKSON,MARTISE",2
03:10,"SUB OUT by KNOCHELMANN,PETE",,,,,,,"SUB OUT by KNOCHELMANN,PETE",2
03:10,"SUB IN by RING,NOAH",,,,,,,"SUB IN by RING,NOAH",2
03:04,"FOUL  by RING,NOAH",,,,,,,"FOUL  by RING,NOAH",2
03:04,,77,,81 (+4),"GOOD FT by CHILDERS,JOSH",BSC 77-81 (+4),,"GOOD FT by CHILDERS,JOSH",2
03:04,,77,,82 (+5),"GOOD FT by CHILDERS,JOSH",BSC 77-82 (+5),,"GOOD FT by CHILDERS,JOSH",2
02:50,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
02:41,"MISS LAYUP by TAYLOR,MARSHALL(in the paint)",,,,,,,"MISS LAYUP by TAYLOR,MARSHALL(in the paint)",2
02:41,,,,,"BLOCK  by DEAN,NOLAN",,,"BLOCK  by DEAN,NOLAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
02:30,"MISS JUMPER by TAYLOR,MARSHALL",,,,,,,"MISS JUMPER by TAYLOR,MARSHALL",2
--,"REBOUND OFF by BAUGHMAN,CARTER",,,,,,,"REBOUND OFF by BAUGHMAN,CARTER",2
02:12,,,,,"FOUL  by GREEN,KALEB",,,"FOUL  by GREEN,KALEB",2
02:12,"GOOD FT by STINNETT,CADE",78,,82 (+4),,Centre 78-82 (+4),,"GOOD FT by STINNETT,CADE",2
02:12,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
