Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,Period
20:00,"SUB IN by GILLISPIE,JAY",,,,,,,"SUB IN by GILLISPIE,JAY",2
20:00,"SUB IN by DEAN,NOLAN",,,,,,,"SUB IN by DEAN,NOLAN",2
19:44,,,,,"MISS JUMPER by RAYMER,COLBY(in the paint)",,,"MISS JUMPER by RAYMER,COLBY(in the paint)",2
--,"REBOUND DEF by GILLISPIE,JAY",,,,,,,"REBOUND DEF by GILLISPIE,JAY",2
19:35,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",32 (+4),,28,,BSC 32-28 (+4),,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",2
--,"ASSIST  by DEAN,NOLAN",,,,,,,"ASSIST  by DEAN,NOLAN",2
18:56,,,,,"MISS JUMPER by WILSON,DREW",,,"MISS JUMPER by WILSON,DREW",2
--,"REBOUND DEF by DEAN,NOLAN",,,,,,,"REBOUND DEF by DEAN,NOLAN",2
18:49,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",34 (+6),,28,,BSC 34-28 (+6),,"GOOD LAYUP by GILLISPIE,JAY(fastbreak)(in the paint)",2
18:39,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
18:39,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
18:39,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",2
18:39,,,,,"SUB OUT by RAYMER,COLBY",,,"SUB OUT by RAYMER,COLBY",2
18:39,,,,,"SUB IN by COLEMAN,HUNTER",,,"SUB IN by COLEMAN,HUNTER",2
18:39,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
18:25,,34 (+4),,30,"GOOD LAYUP by BAUGHMAN,CARTER(in the paint)",Centre 34-30 (+4),,"GOOD LAYUP by BAUGHMAN,CARTER(in the paint)",2
18:09,"GOOD 3PTR by GILLISPIE,JAY",37 (+7),,30,,BSC 37-30 (+7),,"GOOD 3PTR by GILLISPIE,JAY",2
17:47,"FOUL  by GILLISPIE,JAY",,,,,,,"FOUL  by GILLISPIE,JAY",2
17:35,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",2
17:35,,,,,"MISS FT by KNOCHELMANN,PETE",,,"MISS FT by KNOCHELMANN,PETE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
17:35,,37 (+6),,31,"GOOD FT by KNOCHELMANN,PETE",Centre 37-31 (+6),,"GOOD FT by KNOCHELMANN,PETE",2
17:21,"MISS 3PTR by DEAN,NOLAN",,,,,,,"MISS 3PTR by DEAN,NOLAN",2
--,"REBOUND OFF by JACKSON,MARTISE",,,,,,,"REBOUND OFF by JACKSON,MARTISE",2
17:10,"GOOD 3PTR by GREEN,KALEB",40 (+9),,31,,BSC 40-31 (+9),,"GOOD 3PTR by GREEN,KALEB",2
16:52,,,,,"MISS JUMPER by WILSON,DREW(in the paint)",,,"MISS JUMPER by WILSON,DREW(in the paint)",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
16:39,"GOOD JUMPER by DEAN,NOLAN(in the paint)",42 (+11),,31,,BSC 42-31 (+11),,"GOOD JUMPER by DEAN,NOLAN(in the paint)",2
--,"ASSIST  by GREEN,KALEB",,,,,,,"ASSIST  by GREEN,KALEB",2
16:30,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
16:30,,,,,"SUB OUT by COLEMAN,HUNTER",,,"SUB OUT by COLEMAN,HUNTER",2
16:30,,,,,"SUB OUT by KNOCHELMANN,PETE",,,"SUB OUT by KNOCHELMANN,PETE",2
16:30,,,,,"SUB IN by TAYLOR,MARSHALL",,,"SUB IN by TAYLOR,MARSHALL",2
16:30,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
16:26,,,,,"FOUL  by RING,NOAH",,,"FOUL  by RING,NOAH",2
16:26,,,,,"TURNOVER  by RING,NOAH",,,"TURNOVER  by RING,NOAH",2
16:16,"MISS 3PTR by JACKSON,MARTISE",,,,,,,"MISS 3PTR by JACKSON,MARTISE",2
--,"REBOUND OFF by CHILDERS,JOSH",,,,,,,"REBOUND OFF by CHILDERS,JOSH",2
16:10,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",44 (+13),,31,,BSC 44-31 (+13),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
16:00,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
16:00,"FOUL  by GREEN,KALEB",,,,,,,"FOUL  by GREEN,KALEB",2
16:00,,,,,"MISS FT by STINNETT,CADE",,,"MISS FT by STINNETT,CADE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
16:00,,44 (+12),,32,"GOOD FT by STINNETT,CADE",Centre 44-32 (+12),,"GOOD FT by STINNETT,CADE",2
16:00,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
16:00,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",2
15:49,"GOOD 3PTR by JACKSON,MARTISE",47 (+15),,32,,BSC 47-32 (+15),,"GOOD 3PTR by JACKSON,MARTISE",2
--,"ASSIST  by GILLISPIE,JAY",,,,,,,"ASSIST  by GILLISPIE,JAY",2
15:30,,,,,"MISS 3PTR by RING,NOAH",,,"MISS 3PTR by RING,NOAH",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
15:18,"GOOD LAYUP by DEAN,NOLAN(in the paint)",49 (+17),,32,,BSC 49-32 (+17),,"GOOD LAYUP by DEAN,NOLAN(in the paint)",2
14:48,,,,,"MISS JUMPER by WILSON,DREW(in the paint)",,,"MISS JUMPER by WILSON,DREW(in the paint)",2
--,"REBOUND DEF by JACKSON,MARTISE",,,,,,,"REBOUND DEF by JACKSON,MARTISE",2
14:29,,,,,"FOUL  by STINNETT,CADE",,,"FOUL  by STINNETT,CADE",2
14:29,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
14:29,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
14:29,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
14:29,,,,,"SUB IN by MAUL,CALEB",,,"SUB IN by MAUL,CALEB",2
14:29,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
14:29,"SUB IN by THOMPSON,CHRISTIAN",,,,,,,"SUB IN by THOMPSON,CHRISTIAN",2
14:29,"GOOD FT by GILLISPIE,JAY",50 (+18),,32,,BSC 50-32 (+18),,"GOOD FT by GILLISPIE,JAY",2
14:29,"GOOD FT by GILLISPIE,JAY",51 (+19),,32,,BSC 51-32 (+19),,"GOOD FT by GILLISPIE,JAY",2
14:29,"SUB OUT by GILLISPIE,JAY",,,,,,,"SUB OUT by GILLISPIE,JAY",2
14:29,"SUB IN by SPENCE,SAMUEL",,,,,,,"SUB IN by SPENCE,SAMUEL",2
14:21,,,,,"TURNOVER  by STINNETT,CADE",,,"TURNOVER  by STINNETT,CADE",2
14:21,"STEAL  by THOMPSON,CHRISTIAN",,,,,,,"STEAL  by THOMPSON,CHRISTIAN",2
14:07,"MISS 3PTR by GREEN,KALEB",,,,,,,"MISS 3PTR by GREEN,KALEB",2
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",2
13:52,,51 (+17),,34,"GOOD JUMPER by STINNETT,CADE",Centre 51-34 (+17),,"GOOD JUMPER by STINNETT,CADE",2
13:40,"TURNOVER  by JACKSON,MARTISE",,,,,,,"TURNOVER  by JACKSON,MARTISE",2
13:40,,,,,"STEAL  by TAYLOR,MARSHALL",,,"STEAL  by TAYLOR,MARSHALL",2
13:24,,,,,"MISS DUNK by MOORE,CHEZ(in the paint)",,,"MISS DUNK by MOORE,CHEZ(in the paint)",2
--,,,,,"REBOUND OFF by STINNETT,CADE",,,"REBOUND OFF by STINNETT,CADE",2
13:19,"FOUL  by GREEN,KALEB",,,,,,,"FOUL  by GREEN,KALEB",2
13:19,,,,,"SUB OUT by STINNETT,CADE",,,"SUB OUT by STINNETT,CADE",2
13:19,,,,,"SUB IN by COLEMAN,HUNTER",,,"SUB IN by COLEMAN,HUNTER",2
13:19,"SUB OUT by GREEN,KALEB",,,,,,,"SUB OUT by GREEN,KALEB",2
13:19,"SUB OUT by DEAN,NOLAN",,,,,,,"SUB OUT by DEAN,NOLAN",2
13:19,"SUB IN by PATRICK,DYLAN",,,,,,,"SUB IN by PATRICK,DYLAN",2
13:19,"SUB IN by BISHOP,BRYSON",,,,,,,"SUB IN by BISHOP,BRYSON",2
13:19,,51 (+16),,35,"GOOD FT by MOORE,CHEZ",Centre 51-35 (+16),,"GOOD FT by MOORE,CHEZ",2
13:19,"SUB OUT by JACKSON,MARTISE",,,,,,,"SUB OUT by JACKSON,MARTISE",2
13:19,"SUB IN by GREEN,KALEB",,,,,,,"SUB IN by GREEN,KALEB",2
13:16,,51 (+15),,36,"GOOD FT by MOORE,CHEZ",Centre 51-36 (+15),,"GOOD FT by MOORE,CHEZ",2
12:50,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
12:50,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",2
12:37,"MISS 3PTR by BISHOP,BRYSON",,,,,,,"MISS 3PTR by BISHOP,BRYSON",2
--,,,,,"REBOUND DEF by WILSON,DREW",,,"REBOUND DEF by WILSON,DREW",2
12:13,,,,,"MISS LAYUP by MAUL,CALEB(in the paint)",,,"MISS LAYUP by MAUL,CALEB(in the paint)",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
11:46,,,,,"MISS 3PTR by TAYLOR,MARSHALL",,,"MISS 3PTR by TAYLOR,MARSHALL",2
--,"REBOUND DEF by SPENCE,SAMUEL",,,,,,,"REBOUND DEF by SPENCE,SAMUEL",2
11:46,"TURNOVER  by PATRICK,DYLAN",,,,,,,"TURNOVER  by PATRICK,DYLAN",2
11:46,,,,,"STEAL  by MAUL,CALEB",,,"STEAL  by MAUL,CALEB",2
11:24,,51 (+13),,38,"GOOD JUMPER by MAUL,CALEB(in the paint)",Centre 51-38 (+13),,"GOOD JUMPER by MAUL,CALEB(in the paint)",2
11:16,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
11:16,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:16,,,,,"SUB OUT by TAYLOR,MARSHALL",,,"SUB OUT by TAYLOR,MARSHALL",2
11:16,,,,,"SUB IN by STINNETT,CADE",,,"SUB IN by STINNETT,CADE",2
11:16,"SUB OUT by GREEN,KALEB",,,,,,,"SUB OUT by GREEN,KALEB",2
11:16,"SUB OUT by SPENCE,SAMUEL",,,,,,,"SUB OUT by SPENCE,SAMUEL",2
11:16,"SUB OUT by THOMPSON,CHRISTIAN",,,,,,,"SUB OUT by THOMPSON,CHRISTIAN",2
11:16,"SUB IN by JACKSON,MARTISE",,,,,,,"SUB IN by JACKSON,MARTISE",2
11:16,"SUB IN by GILLISPIE,JAY",,,,,,,"SUB IN by GILLISPIE,JAY",2
11:16,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
10:54,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",53 (+15),,38,,BSC 53-38 (+15),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,"ASSIST  by BISHOP,BRYSON",,,,,,,"ASSIST  by BISHOP,BRYSON",2
10:37,,53 (+13),,40,"GOOD JUMPER by STINNETT,CADE(in the paint)",Centre 53-40 (+13),,"GOOD JUMPER by STINNETT,CADE(in the paint)",2
10:24,"MISS 3PTR by BISHOP,BRYSON",,,,,,,"MISS 3PTR by BISHOP,BRYSON",2
--,,,,,"REBOUND DEF by STINNETT,CADE",,,"REBOUND DEF by STINNETT,CADE",2
10:20,,,,,"TURNOVER  by STINNETT,CADE",,,"TURNOVER  by STINNETT,CADE",2
10:20,"STEAL  by PATRICK,DYLAN",,,,,,,"STEAL  by PATRICK,DYLAN",2
10:10,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",55 (+15),,40,,BSC 55-40 (+15),,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",2
09:51,,,,,"MISS LAYUP by MAUL,CALEB(in the paint)",,,"MISS LAYUP by MAUL,CALEB(in the paint)",2
09:51,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
09:43,"GOOD 3PTR by BISHOP,BRYSON",58 (+18),,40,,BSC 58-40 (+18),,"GOOD 3PTR by BISHOP,BRYSON",2
09:13,,,,,"MISS JUMPER by MAUL,CALEB",,,"MISS JUMPER by MAUL,CALEB",2
--,"REBOUND DEF by GILLISPIE,JAY",,,,,,,"REBOUND DEF by GILLISPIE,JAY",2
08:59,"MISS 3PTR by BISHOP,BRYSON",,,,,,,"MISS 3PTR by BISHOP,BRYSON",2
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",2
08:42,,,,,"MISS LAYUP by WILSON,DREW(in the paint)",,,"MISS LAYUP by WILSON,DREW(in the paint)",2
--,"REBOUND DEF by BISHOP,BRYSON",,,,,,,"REBOUND DEF by BISHOP,BRYSON",2
08:31,"MISS JUMPER by GILLISPIE,JAY",,,,,,,"MISS JUMPER by GILLISPIE,JAY",2
--,"REBOUND OFF by PATRICK,DYLAN",,,,,,,"REBOUND OFF by PATRICK,DYLAN",2
08:26,"MISS LAYUP by PATRICK,DYLAN(in the paint)",,,,,,,"MISS LAYUP by PATRICK,DYLAN(in the paint)",2
--,"REBOUND OFF by PATRICK,DYLAN",,,,,,,"REBOUND OFF by PATRICK,DYLAN",2
08:23,"GOOD LAYUP by PATRICK,DYLAN(in the paint)",60 (+20),,40,,BSC 60-40 (+20),,"GOOD LAYUP by PATRICK,DYLAN(in the paint)",2
08:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
08:22,,,,,"SUB OUT by COLEMAN,HUNTER",,,"SUB OUT by COLEMAN,HUNTER",2
08:22,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",2
08:22,,,,,"SUB OUT by STINNETT,CADE",,,"SUB OUT by STINNETT,CADE",2
08:22,,,,,"SUB OUT by MAUL,CALEB",,,"SUB OUT by MAUL,CALEB",2
08:22,,,,,"SUB IN by TAYLOR,MARSHALL",,,"SUB IN by TAYLOR,MARSHALL",2
08:22,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
08:22,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
08:22,,,,,"SUB IN by MARKHAM,DRU",,,"SUB IN by MARKHAM,DRU",2
08:22,"SUB OUT by PATRICK,DYLAN",,,,,,,"SUB OUT by PATRICK,DYLAN",2
08:22,"SUB OUT by BISHOP,BRYSON",,,,,,,"SUB OUT by BISHOP,BRYSON",2
08:22,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
08:22,"SUB IN by BARNETT,CHARLIE",,,,,,,"SUB IN by BARNETT,CHARLIE",2
08:22,"SUB IN by GREEN,KALEB",,,,,,,"SUB IN by GREEN,KALEB",2
08:22,"SUB IN by THOMPSON,CHRISTIAN",,,,,,,"SUB IN by THOMPSON,CHRISTIAN",2
08:11,,,,,"MISS 3PTR by TAYLOR,MARSHALL",,,"MISS 3PTR by TAYLOR,MARSHALL",2
--,"REBOUND DEF by JACKSON,MARTISE",,,,,,,"REBOUND DEF by JACKSON,MARTISE",2
07:49,"TURNOVER  by JACKSON,MARTISE",,,,,,,"TURNOVER  by JACKSON,MARTISE",2
07:49,,,,,"STEAL  by TAYLOR,MARSHALL",,,"STEAL  by TAYLOR,MARSHALL",2
07:35,,60 (+18),,42,"GOOD LAYUP by RING,NOAH(in the paint)",Centre 60-42 (+18),,"GOOD LAYUP by RING,NOAH(in the paint)",2
07:18,"MISS LAYUP by GILLISPIE,JAY(in the paint)",,,,,,,"MISS LAYUP by GILLISPIE,JAY(in the paint)",2
--,"REBOUND OFF by THOMPSON,CHRISTIAN",,,,,,,"REBOUND OFF by THOMPSON,CHRISTIAN",2
07:13,"MISS LAYUP by THOMPSON,CHRISTIAN(in the paint)",,,,,,,"MISS LAYUP by THOMPSON,CHRISTIAN(in the paint)",2
--,,,,,"REBOUND DEF by BAUGHMAN,CARTER",,,"REBOUND DEF by BAUGHMAN,CARTER",2
06:55,,60 (+16),,44,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",Centre 60-44 (+16),,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",2
06:46,"TURNOVER  by BARNETT,CHARLIE",,,,,,,"TURNOVER  by BARNETT,CHARLIE",2
06:46,,,,,"STEAL  by BAUGHMAN,CARTER",,,"STEAL  by BAUGHMAN,CARTER",2
06:41,,60 (+14),,46,"GOOD LAYUP by TAYLOR,MARSHALL(fastbreak)(in the paint)",Centre 60-46 (+14),,"GOOD LAYUP by TAYLOR,MARSHALL(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by BAUGHMAN,CARTER",,,"ASSIST  by BAUGHMAN,CARTER",2
06:34,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
06:34,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
06:34,,,,,"SUB IN by STINNETT,CADE",,,"SUB IN by STINNETT,CADE",2
06:34,"SUB OUT by BARNETT,CHARLIE",,,,,,,"SUB OUT by BARNETT,CHARLIE",2
06:34,"SUB OUT by THOMPSON,CHRISTIAN",,,,,,,"SUB OUT by THOMPSON,CHRISTIAN",2
06:34,"SUB IN by DEAN,NOLAN",,,,,,,"SUB IN by DEAN,NOLAN",2
06:34,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
06:13,"MISS LAYUP by CHILDERS,JOSH(in the paint)",,,,,,,"MISS LAYUP by CHILDERS,JOSH(in the paint)",2
06:13,,,,,"BLOCK  by TAYLOR,MARSHALL",,,"BLOCK  by TAYLOR,MARSHALL",2
--,,,,,"REBOUND DEF by RING,NOAH",,,"REBOUND DEF by RING,NOAH",2
06:08,,,,,"TURNOVER  by MARKHAM,DRU",,,"TURNOVER  by MARKHAM,DRU",2
05:57,"MISS 3PTR by DEAN,NOLAN",,,,,,,"MISS 3PTR by DEAN,NOLAN",2
--,"REBOUND OFF by GILLISPIE,JAY",,,,,,,"REBOUND OFF by GILLISPIE,JAY",2
05:53,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",62 (+16),,46,,BSC 62-46 (+16),,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",2
05:41,,,,,"SUB OUT by MARKHAM,DRU",,,"SUB OUT by MARKHAM,DRU",2
05:41,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",2
05:32,,,,,"TURNOVER  by TAYLOR,MARSHALL",,,"TURNOVER  by TAYLOR,MARSHALL",2
05:32,"STEAL  by CHILDERS,JOSH",,,,,,,"STEAL  by CHILDERS,JOSH",2
05:16,"TURNOVER  by DEAN,NOLAN",,,,,,,"TURNOVER  by DEAN,NOLAN",2
05:16,,,,,"STEAL  by STINNETT,CADE",,,"STEAL  by STINNETT,CADE",2
05:08,,62 (+14),,48,"GOOD LAYUP by TAYLOR,MARSHALL(fastbreak)(in the paint)",Centre 62-48 (+14),,"GOOD LAYUP by TAYLOR,MARSHALL(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by STINNETT,CADE",,,"ASSIST  by STINNETT,CADE",2
05:03,"TURNOVER  by GILLISPIE,JAY",,,,,,,"TURNOVER  by GILLISPIE,JAY",2
05:03,,,,,"STEAL  by TAYLOR,MARSHALL",,,"STEAL  by TAYLOR,MARSHALL",2
04:29,,62 (+12),,50,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",Centre 62-50 (+12),,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",2
04:08,"GOOD 3PTR by GREEN,KALEB",65 (+15),,50,,BSC 65-50 (+15),,"GOOD 3PTR by GREEN,KALEB",2
--,"ASSIST  by GILLISPIE,JAY",,,,,,,"ASSIST  by GILLISPIE,JAY",2
04:02,"FOUL  by DEAN,NOLAN",,,,,,,"FOUL  by DEAN,NOLAN",2
03:57,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:57,,,,,"SUB OUT by TAYLOR,MARSHALL",,,"SUB OUT by TAYLOR,MARSHALL",2
03:57,,,,,"SUB IN by COLEMAN,HUNTER",,,"SUB IN by COLEMAN,HUNTER",2
03:57,"SUB OUT by GREEN,KALEB",,,,,,,"SUB OUT by GREEN,KALEB",2
03:57,"SUB OUT by GILLISPIE,JAY",,,,,,,"SUB OUT by GILLISPIE,JAY",2
03:57,"SUB IN by SPENCE,SAMUEL",,,,,,,"SUB IN by SPENCE,SAMUEL",2
03:57,"SUB IN by PATRICK,DYLAN",,,,,,,"SUB IN by PATRICK,DYLAN",2
03:48,"FOUL  by JACKSON,MARTISE",,,,,,,"FOUL  by JACKSON,MARTISE",2
03:42,,,,,"MISS 3PTR by STINNETT,CADE",,,"MISS 3PTR by STINNETT,CADE",2
--,,,,,"REBOUND OFF by STINNETT,CADE",,,"REBOUND OFF by STINNETT,CADE",2
03:22,,,,,"MISS 3PTR by RING,NOAH",,,"MISS 3PTR by RING,NOAH",2
--,"REBOUND DEF by SPENCE,SAMUEL",,,,,,,"REBOUND DEF by SPENCE,SAMUEL",2
03:19,,,,,"FOUL  by STINNETT,CADE",,,"FOUL  by STINNETT,CADE",2
03:12,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",67 (+17),,50,,BSC 67-50 (+17),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,"ASSIST  by JACKSON,MARTISE",,,,,,,"ASSIST  by JACKSON,MARTISE",2
03:02,,,,,"MISS JUMPER by STINNETT,CADE",,,"MISS JUMPER by STINNETT,CADE",2
--,"REBOUND DEF by JACKSON,MARTISE",,,,,,,"REBOUND DEF by JACKSON,MARTISE",2
02:55,"GOOD LAYUP by PATRICK,DYLAN(fastbreak)(in the paint)",69 (+19),,50,,BSC 69-50 (+19),,"GOOD LAYUP by PATRICK,DYLAN(fastbreak)(in the paint)",2
02:42,,,,,"MISS 3PTR by WILSON,DREW",,,"MISS 3PTR by WILSON,DREW",2
--,"REBOUND DEF by DEAN,NOLAN",,,,,,,"REBOUND DEF by DEAN,NOLAN",2
02:18,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",71 (+21),,50,,BSC 71-50 (+21),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
02:00,,71 (+19),,52,"GOOD LAYUP by RING,NOAH(in the paint)",Centre 71-52 (+19),,"GOOD LAYUP by RING,NOAH(in the paint)",2
01:56,,,,,"SUB OUT by COLEMAN,HUNTER",,,"SUB OUT by COLEMAN,HUNTER",2
01:56,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
01:56,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
01:56,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
01:56,,,,,"SUB OUT by STINNETT,CADE",,,"SUB OUT by STINNETT,CADE",2
01:56,,,,,"SUB IN by STEWART,BLAKE",,,"SUB IN by STEWART,BLAKE",2
01:56,,,,,"SUB IN by BUSH,TYLER",,,"SUB IN by BUSH,TYLER",2
01:56,,,,,"SUB IN by LOVELL,TREY",,,"SUB IN by LOVELL,TREY",2
01:56,,,,,"SUB IN by WOOLDRIDGE,CARSON",,,"SUB IN by WOOLDRIDGE,CARSON",2
01:56,,,,,"SUB IN by BANKS,JAXSON",,,"SUB IN by BANKS,JAXSON",2
01:56,"SUB OUT by JACKSON,MARTISE",,,,,,,"SUB OUT by JACKSON,MARTISE",2
01:56,"SUB OUT by SPENCE,SAMUEL",,,,,,,"SUB OUT by SPENCE,SAMUEL",2
01:56,"SUB OUT by DEAN,NOLAN",,,,,,,"SUB OUT by DEAN,NOLAN",2
01:56,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
01:56,"SUB IN by BARNETT,CHARLIE",,,,,,,"SUB IN by BARNETT,CHARLIE",2
01:56,"SUB IN by GARRIDO,BRANDAN",,,,,,,"SUB IN by GARRIDO,BRANDAN",2
01:56,"SUB IN by THOMPSON,CHRISTIAN",,,,,,,"SUB IN by THOMPSON,CHRISTIAN",2
01:56,"SUB IN by DAVIS,RANDALL",,,,,,,"SUB IN by DAVIS,RANDALL",2
01:13,,,,,"MISS 3PTR by BUSH,TYLER",,,"MISS 3PTR by BUSH,TYLER",2
--,,,,,"REBOUND OFF by BANKS,JAXSON",,,"REBOUND OFF by BANKS,JAXSON",2
01:13,,71 (+17),,54,"GOOD LAYUP by BANKS,JAXSON(in the paint)",Centre 71-54 (+17),,"GOOD LAYUP by BANKS,JAXSON(in the paint)",2
--,,,,,"ASSIST  by WOOLDRIDGE,CARSON",,,"ASSIST  by WOOLDRIDGE,CARSON",2
01:13,"GOOD LAYUP by THOMPSON,CHRISTIAN(in the paint)",73 (+19),,54,,BSC 73-54 (+19),,"GOOD LAYUP by THOMPSON,CHRISTIAN(in the paint)",2
--,"ASSIST  by PATRICK,DYLAN",,,,,,,"ASSIST  by PATRICK,DYLAN",2
01:13,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
01:11,,73 (+16),,57,"GOOD 3PTR by BANKS,JAXSON(fastbreak)",Centre 73-57 (+16),,"GOOD 3PTR by BANKS,JAXSON(fastbreak)",2
--,,,,,"ASSIST  by LOVELL,TREY",,,"ASSIST  by LOVELL,TREY",2
01:03,"FOUL  by DAVIS,RANDALL",,,,,,,"FOUL  by DAVIS,RANDALL",2
01:03,"TURNOVER  by DAVIS,RANDALL",,,,,,,"TURNOVER  by DAVIS,RANDALL",2
00:53,,73 (+14),,59,"GOOD JUMPER by BANKS,JAXSON",Centre 73-59 (+14),,"GOOD JUMPER by BANKS,JAXSON",2
00:32,"MISS 3PTR by BARNETT,CHARLIE",,,,,,,"MISS 3PTR by BARNETT,CHARLIE",2
--,,,,,"REBOUND DEF by LOVELL,TREY",,,"REBOUND DEF by LOVELL,TREY",2
00:24,,,,,"MISS 3PTR by WOOLDRIDGE,CARSON",,,"MISS 3PTR by WOOLDRIDGE,CARSON",2
--,"REBOUND DEF by THOMPSON,CHRISTIAN",,,,,,,"REBOUND DEF by THOMPSON,CHRISTIAN",2
