Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
00:07,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",1
00:07,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",1
00:07,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",1
00:01,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",1
00:01,,38 (+3),,35,"GOOD FT by WALKER,JEFFERSON(fastbreak)",Rhodes 38-35 (+3),,"GOOD FT by WALKER,JEFFERSON(fastbreak)",1
00:01,,38 (+2),,36,"GOOD FT by WALKER,JEFFERSON(fastbreak)",Rhodes 38-36 (+2),,"GOOD FT by WALKER,JEFFERSON(fastbreak)",1
00:01,,,,,"SUB OUT by WALKER,JEFFERSON",,,"SUB OUT by WALKER,JEFFERSON",1
00:01,,,,,"SUB OUT by ESSICK,JALEN",,,"SUB OUT by ESSICK,JALEN",1
00:01,,,,,"SUB OUT by LAMEY,HAYDEN",,,"SUB OUT by LAMEY,HAYDEN",1
00:01,,,,,"SUB IN by CLAYTON,TJ",,,"SUB IN by CLAYTON,TJ",1
00:01,,,,,"SUB IN by WILLIAMS,JAYSON",,,"SUB IN by WILLIAMS,JAYSON",1
00:01,,,,,"SUB IN by COOK,JEREMIAH",,,"SUB IN by COOK,JEREMIAH",1
00:00,"TURNOVER  by SPENCE,BEN",,,,,,,"TURNOVER  by SPENCE,BEN",1
00:00,,,,,"STEAL  by CLAYTON,TJ",,,"STEAL  by CLAYTON,TJ",1
20:00,,,,,"SUB OUT by CLAYTON,TJ",,,"SUB OUT by CLAYTON,TJ",2
20:00,,,,,"SUB OUT by WILLIAMS,JAYSON",,,"SUB OUT by WILLIAMS,JAYSON",2
20:00,,,,,"SUB OUT by COOK,JEREMIAH",,,"SUB OUT by COOK,JEREMIAH",2
20:00,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
20:00,,,,,"SUB IN by ESSICK,JALEN",,,"SUB IN by ESSICK,JALEN",2
20:00,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
20:00,"SUB OUT by GLOVER,CAMERON",,,,,,,"SUB OUT by GLOVER,CAMERON",2
20:00,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
20:00,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
20:00,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
19:49,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",40 (+4),,36,,BSC 40-36 (+4),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
19:21,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
19:21,,40 (+3),,37,"GOOD FT by GEORGETOWN II,ARNESS",Rhodes 40-37 (+3),,"GOOD FT by GEORGETOWN II,ARNESS",2
19:21,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
19:21,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
19:21,,40 (+2),,38,"GOOD FT by GEORGETOWN II,ARNESS",Rhodes 40-38 (+2),,"GOOD FT by GEORGETOWN II,ARNESS",2
18:59,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",42 (+4),,38,,BSC 42-38 (+4),,"GOOD JUMPER by CHILDERS,JOSH(in the paint)",2
18:52,,,,,"TURNOVER  by SHEN,KEVIN",,,"TURNOVER  by SHEN,KEVIN",2
18:52,"STEAL  by GONDA,MATT",,,,,,,"STEAL  by GONDA,MATT",2
18:44,"MISS 3PTR by O'SULLIVAN,CONOR",,,,,,,"MISS 3PTR by O'SULLIVAN,CONOR",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
18:34,,,,,"TURNOVER  by GEORGETOWN II,ARNESS",,,"TURNOVER  by GEORGETOWN II,ARNESS",2
18:17,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,"REBOUND OFF by SPENCE,BEN",,,,,,,"REBOUND OFF by SPENCE,BEN",2
18:08,"GOOD JUMPER by SIGLER,EVAN(in the paint)",44 (+6),,38,,BSC 44-38 (+6),,"GOOD JUMPER by SIGLER,EVAN(in the paint)",2
17:35,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
17:07,,,,,"MISS FT by WILEY,KOKI",,,"MISS FT by WILEY,KOKI",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
17:03,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
17:03,"SUB IN by GLOVER,CAMERON",,,,,,,"SUB IN by GLOVER,CAMERON",2
16:54,,44 (+5),,39,"GOOD FT by WILEY,KOKI",Rhodes 44-39 (+5),,"GOOD FT by WILEY,KOKI",2
16:52,"GOOD JUMPER by GLOVER,CAMERON(in the paint)",46 (+7),,39,,BSC 46-39 (+7),,"GOOD JUMPER by GLOVER,CAMERON(in the paint)",2
16:52,,46 (+5),,41,"GOOD JUMPER by JAMES,MAC(in the paint)",Rhodes 46-41 (+5),,"GOOD JUMPER by JAMES,MAC(in the paint)",2
16:52,"GOOD JUMPER by GLOVER,CAMERON(in the paint)",48 (+7),,41,,BSC 48-41 (+7),,"GOOD JUMPER by GLOVER,CAMERON(in the paint)",2
16:40,,48 (+5),,43,"GOOD JUMPER by GEORGETOWN II,ARNESS(in the paint)",Rhodes 48-43 (+5),,"GOOD JUMPER by GEORGETOWN II,ARNESS(in the paint)",2
--,,,,,"ASSIST  by WILEY,KOKI",,,"ASSIST  by WILEY,KOKI",2
16:20,"MISS JUMPER by CHILDERS,JOSH(in the paint)",,,,,,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",2
--,"REBOUND OFF by CHILDERS,JOSH",,,,,,,"REBOUND OFF by CHILDERS,JOSH",2
16:18,,,,,"FOUL  by ESSICK,JALEN",,,"FOUL  by ESSICK,JALEN",2
16:18,"GOOD FT by CHILDERS,JOSH",49 (+6),,43,,BSC 49-43 (+6),,"GOOD FT by CHILDERS,JOSH",2
16:18,"GOOD FT by CHILDERS,JOSH",50 (+7),,43,,BSC 50-43 (+7),,"GOOD FT by CHILDERS,JOSH",2
15:54,,50 (+5),,45,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",Rhodes 50-45 (+5),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
--,,,,,"ASSIST  by SHEN,KEVIN",,,"ASSIST  by SHEN,KEVIN",2
15:44,"GOOD 3PTR by SIGLER,EVAN",53 (+8),,45,,BSC 53-45 (+8),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
15:31,,,,,"MISS JUMPER by WILEY,KOKI(in the paint)",,,"MISS JUMPER by WILEY,KOKI(in the paint)",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
15:20,"MISS LAYUP by GLOVER,CAMERON(in the paint)",,,,,,,"MISS LAYUP by GLOVER,CAMERON(in the paint)",2
--,"REBOUND OFF by CHILDERS,JOSH",,,,,,,"REBOUND OFF by CHILDERS,JOSH",2
15:16,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",55 (+10),,45,,BSC 55-45 (+10),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
15:12,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
15:12,,,,,"SUB OUT by SHEN,KEVIN",,,"SUB OUT by SHEN,KEVIN",2
15:12,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
15:12,,,,,"SUB IN by WALKER,JEFFERSON",,,"SUB IN by WALKER,JEFFERSON",2
15:12,,,,,"SUB IN by CLAYTON,TJ",,,"SUB IN by CLAYTON,TJ",2
15:12,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
15:12,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
15:12,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
15:12,"SUB IN by KANE,DENMAN",,,,,,,"SUB IN by KANE,DENMAN",2
15:12,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
15:12,"SUB IN by STEPHENS,TROY",,,,,,,"SUB IN by STEPHENS,TROY",2
14:55,,55 (+8),,47,"GOOD JUMPER by WILEY,KOKI(in the paint)",Rhodes 55-47 (+8),,"GOOD JUMPER by WILEY,KOKI(in the paint)",2
14:37,,,,,"FOUL  by ESSICK,JALEN",,,"FOUL  by ESSICK,JALEN",2
14:37,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
14:37,,,,,"SUB OUT by ESSICK,JALEN",,,"SUB OUT by ESSICK,JALEN",2
14:37,,,,,"SUB IN by LAMEY,HAYDEN",,,"SUB IN by LAMEY,HAYDEN",2
14:37,"GOOD FT by CHILDERS,JOSH",56 (+9),,47,,BSC 56-47 (+9),,"GOOD FT by CHILDERS,JOSH",2
14:37,"GOOD FT by CHILDERS,JOSH",57 (+10),,47,,BSC 57-47 (+10),,"GOOD FT by CHILDERS,JOSH",2
14:16,,,,,"MISS JUMPER by WALKER,JEFFERSON(in the paint)",,,"MISS JUMPER by WALKER,JEFFERSON(in the paint)",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
14:04,"MISS JUMPER by KANE,DENMAN",,,,,,,"MISS JUMPER by KANE,DENMAN",2
--,,,,,"REBOUND DEF by LAMEY,HAYDEN",,,"REBOUND DEF by LAMEY,HAYDEN",2
13:55,"FOUL  by GLOVER,CAMERON",,,,,,,"FOUL  by GLOVER,CAMERON",2
13:55,"SUB OUT by KANE,DENMAN",,,,,,,"SUB OUT by KANE,DENMAN",2
13:55,"SUB OUT by GLOVER,CAMERON",,,,,,,"SUB OUT by GLOVER,CAMERON",2
13:55,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
13:55,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
13:35,,,,,"MISS 3PTR by CLAYTON,TJ",,,"MISS 3PTR by CLAYTON,TJ",2
--,,,,,"REBOUND OFF by GEORGETOWN II,ARNESS",,,"REBOUND OFF by GEORGETOWN II,ARNESS",2
13:30,,57 (+8),,49,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",Rhodes 57-49 (+8),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
13:30,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
13:30,,57 (+7),,50,"GOOD FT by GEORGETOWN II,ARNESS",Rhodes 57-50 (+7),,"GOOD FT by GEORGETOWN II,ARNESS",2
13:11,"MISS 3PTR by STEPHENS,TROY",,,,,,,"MISS 3PTR by STEPHENS,TROY",2
--,"REBOUND OFF by SPENCE,BEN",,,,,,,"REBOUND OFF by SPENCE,BEN",2
13:08,"MISS LAYUP by SPENCE,BEN(in the paint)",,,,,,,"MISS LAYUP by SPENCE,BEN(in the paint)",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
13:04,,,,,"MISS JUMPER by WALKER,JEFFERSON(in the paint)",,,"MISS JUMPER by WALKER,JEFFERSON(in the paint)",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
12:56,"GOOD 3PTR by STEPHENS,TROY(fastbreak)",60 (+10),,50,,BSC 60-50 (+10),,"GOOD 3PTR by STEPHENS,TROY(fastbreak)",2
--,"ASSIST  by GONDA,MATT",,,,,,,"ASSIST  by GONDA,MATT",2
12:46,,,,,"MISS 3PTR by LAMEY,HAYDEN",,,"MISS 3PTR by LAMEY,HAYDEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
12:44,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",2
12:44,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
12:44,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
12:44,"SUB IN by GLOVER,CAMERON",,,,,,,"SUB IN by GLOVER,CAMERON",2
12:44,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
12:41,,60 (+7),,53,"GOOD 3PTR by WALKER,JEFFERSON",Rhodes 60-53 (+7),,"GOOD 3PTR by WALKER,JEFFERSON",2
--,,,,,"ASSIST  by WILEY,KOKI",,,"ASSIST  by WILEY,KOKI",2
12:26,"GOOD JUMPER by STEWART,CHRISTIAN(in the paint)",62 (+9),,53,,BSC 62-53 (+9),,"GOOD JUMPER by STEWART,CHRISTIAN(in the paint)",2
12:15,,62 (+7),,55,"GOOD JUMPER by GEORGETOWN II,ARNESS(in the paint)",Rhodes 62-55 (+7),,"GOOD JUMPER by GEORGETOWN II,ARNESS(in the paint)",2
12:02,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",64 (+9),,55,,BSC 64-55 (+9),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
11:43,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:43,,,,,"SUB OUT by CLAYTON,TJ",,,"SUB OUT by CLAYTON,TJ",2
11:43,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
11:43,,,,,"SUB IN by HIESTER,JACKSON",,,"SUB IN by HIESTER,JACKSON",2
11:43,,,,,"SUB IN by WILLIAMS,JAYSON",,,"SUB IN by WILLIAMS,JAYSON",2
11:43,"SUB OUT by STEPHENS,TROY",,,,,,,"SUB OUT by STEPHENS,TROY",2
11:43,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
11:28,,64 (+7),,57,"GOOD LAYUP by WILLIAMS,JAYSON(in the paint)",Rhodes 64-57 (+7),,"GOOD LAYUP by WILLIAMS,JAYSON(in the paint)",2
11:12,"MISS JUMPER by STEWART,CHRISTIAN",,,,,,,"MISS JUMPER by STEWART,CHRISTIAN",2
11:12,,,,,"BLOCK  by WILLIAMS,JAYSON",,,"BLOCK  by WILLIAMS,JAYSON",2
--,"REBOUND OFF by STEWART,CHRISTIAN",,,,,,,"REBOUND OFF by STEWART,CHRISTIAN",2
11:05,"MISS 3PTR by GLOVER,CAMERON",,,,,,,"MISS 3PTR by GLOVER,CAMERON",2
--,,,,,"REBOUND DEF by LAMEY,HAYDEN",,,"REBOUND DEF by LAMEY,HAYDEN",2
10:51,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
10:51,,64 (+6),,58,"GOOD FT by WALKER,JEFFERSON",Rhodes 64-58 (+6),,"GOOD FT by WALKER,JEFFERSON",2
10:51,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
10:51,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
10:51,,64 (+5),,59,"GOOD FT by WALKER,JEFFERSON",Rhodes 64-59 (+5),,"GOOD FT by WALKER,JEFFERSON",2
10:42,"MISS 3PTR by GONDA,MATT",,,,,,,"MISS 3PTR by GONDA,MATT",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
10:36,,,,,"MISS JUMPER by WILLIAMS,JAYSON(in the paint)",,,"MISS JUMPER by WILLIAMS,JAYSON(in the paint)",2
10:36,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
10:30,,,,,"FOUL  by WILEY,KOKI",,,"FOUL  by WILEY,KOKI",2
10:30,,,,,"TURNOVER  by WILEY,KOKI",,,"TURNOVER  by WILEY,KOKI",2
10:30,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
10:30,"SUB IN by BRIGHT JR.,BRUCE",,,,,,,"SUB IN by BRIGHT JR.,BRUCE",2
10:13,"GOOD 3PTR by SIGLER,EVAN",67 (+8),,59,,BSC 67-59 (+8),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
10:09,,,,,"SUB OUT by LAMEY,HAYDEN",,,"SUB OUT by LAMEY,HAYDEN",2
10:09,,,,,"SUB IN by COOK,JEREMIAH",,,"SUB IN by COOK,JEREMIAH",2
09:54,,,,,"MISS 3PTR by WALKER,JEFFERSON",,,"MISS 3PTR by WALKER,JEFFERSON",2
--,"REBOUND DEF by BRIGHT JR.,BRUCE",,,,,,,"REBOUND DEF by BRIGHT JR.,BRUCE",2
09:41,"GOOD 3PTR by O'SULLIVAN,CONOR",70 (+11),,59,,BSC 70-59 (+11),,"GOOD 3PTR by O'SULLIVAN,CONOR",2
--,"ASSIST  by CHILDERS,JOSH",,,,,,,"ASSIST  by CHILDERS,JOSH",2
09:19,,,,,"MISS JUMPER by WALKER,JEFFERSON",,,"MISS JUMPER by WALKER,JEFFERSON",2
09:19,"BLOCK  by CHILDERS,JOSH",,,,,,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND OFF by WILLIAMS,JAYSON",,,"REBOUND OFF by WILLIAMS,JAYSON",2
09:10,,,,,"MISS 3PTR by HIESTER,JACKSON",,,"MISS 3PTR by HIESTER,JACKSON",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
09:00,"GOOD 3PTR by O'SULLIVAN,CONOR",73 (+14),,59,,BSC 73-59 (+14),,"GOOD 3PTR by O'SULLIVAN,CONOR",2
--,"ASSIST  by SIGLER,EVAN",,,,,,,"ASSIST  by SIGLER,EVAN",2
08:51,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
08:51,,,,,"SUB OUT by WALKER,JEFFERSON",,,"SUB OUT by WALKER,JEFFERSON",2
08:51,,,,,"SUB OUT by HIESTER,JACKSON",,,"SUB OUT by HIESTER,JACKSON",2
08:51,,,,,"SUB OUT by WILLIAMS,JAYSON",,,"SUB OUT by WILLIAMS,JAYSON",2
08:51,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
08:51,,,,,"SUB IN by ESSICK,JALEN",,,"SUB IN by ESSICK,JALEN",2
08:51,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
08:36,,,,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
--,,,,,"REBOUND OFF by ESSICK,JALEN",,,"REBOUND OFF by ESSICK,JALEN",2
08:31,,,,,"MISS LAYUP by ESSICK,JALEN(in the paint)",,,"MISS LAYUP by ESSICK,JALEN(in the paint)",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
08:26,"GOOD LAYUP by CHILDERS,JOSH(fastbreak)(in the paint)",75 (+16),,59,,BSC 75-59 (+16),,"GOOD LAYUP by CHILDERS,JOSH(fastbreak)(in the paint)",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
08:15,,,,,"FOUL  by GEORGETOWN II,ARNESS",,,"FOUL  by GEORGETOWN II,ARNESS",2
08:15,,,,,"TURNOVER  by GEORGETOWN II,ARNESS",,,"TURNOVER  by GEORGETOWN II,ARNESS",2
08:15,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
08:15,,,,,"SUB IN by SHEN,KEVIN",,,"SUB IN by SHEN,KEVIN",2
07:58,"MISS 3PTR by O'SULLIVAN,CONOR",,,,,,,"MISS 3PTR by O'SULLIVAN,CONOR",2
--,"REBOUND OFF by GLOVER,CAMERON",,,,,,,"REBOUND OFF by GLOVER,CAMERON",2
07:51,"MISS LAYUP by GLOVER,CAMERON(in the paint)",,,,,,,"MISS LAYUP by GLOVER,CAMERON(in the paint)",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
07:45,,,,,"MISS JUMPER by WILEY,KOKI(in the paint)",,,"MISS JUMPER by WILEY,KOKI(in the paint)",2
--,"REBOUND DEF by CHILDERS,JOSH",,,,,,,"REBOUND DEF by CHILDERS,JOSH",2
07:43,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:43,"SUB OUT by GLOVER,CAMERON",,,,,,,"SUB OUT by GLOVER,CAMERON",2
07:43,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
07:43,,,,,"SUB OUT by COOK,JEREMIAH",,,"SUB OUT by COOK,JEREMIAH",2
07:43,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
07:43,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
07:43,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
07:43,"SUB IN by STEPHENS,TROY",,,,,,,"SUB IN by STEPHENS,TROY",2
07:43,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
07:26,"MISS LAYUP by SPENCE,BEN(in the paint)",,,,,,,"MISS LAYUP by SPENCE,BEN(in the paint)",2
--,"REBOUND OFF by SPENCE,BEN",,,,,,,"REBOUND OFF by SPENCE,BEN",2
07:04,"GOOD JUMPER by SPENCE,BEN",77 (+18),,59,,BSC 77-59 (+18),,"GOOD JUMPER by SPENCE,BEN",2
06:46,,,,,"MISS JUMPER by GEORGETOWN II,ARNESS",,,"MISS JUMPER by GEORGETOWN II,ARNESS",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
06:38,"GOOD 3PTR by STEWART,CHRISTIAN(fastbreak)",80 (+21),,59,,BSC 80-59 (+21),,"GOOD 3PTR by STEWART,CHRISTIAN(fastbreak)",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
06:08,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
06:08,"SUB IN by BARNETT,CHARLIE",,,,,,,"SUB IN by BARNETT,CHARLIE",2
06:08,"FOUL  by BARNETT,CHARLIE",,,,,,,"FOUL  by BARNETT,CHARLIE",2
06:08,,80 (+20),,60,"GOOD FT by JAMES,MAC",Rhodes 80-60 (+20),,"GOOD FT by JAMES,MAC",2
06:08,,80 (+19),,61,"GOOD FT by JAMES,MAC",Rhodes 80-61 (+19),,"GOOD FT by JAMES,MAC",2
05:44,,,,,"FOUL  by ESSICK,JALEN",,,"FOUL  by ESSICK,JALEN",2
05:44,"MISS FT by SPENCE,BEN",,,,,,,"MISS FT by SPENCE,BEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:44,,,,,"SUB OUT by ESSICK,JALEN",,,"SUB OUT by ESSICK,JALEN",2
05:44,,,,,"SUB IN by CLAYTON,TJ",,,"SUB IN by CLAYTON,TJ",2
05:44,"GOOD FT by SPENCE,BEN",81 (+20),,61,,BSC 81-61 (+20),,"GOOD FT by SPENCE,BEN",2
05:27,,,,,"MISS JUMPER by CLAYTON,TJ(in the paint)",,,"MISS JUMPER by CLAYTON,TJ(in the paint)",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
05:18,"MISS JUMPER by STEPHENS,TROY",,,,,,,"MISS JUMPER by STEPHENS,TROY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
05:15,,,,,"SUB OUT by SHEN,KEVIN",,,"SUB OUT by SHEN,KEVIN",2
05:15,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
05:15,,,,,"SUB IN by WALKER,JEFFERSON",,,"SUB IN by WALKER,JEFFERSON",2
05:15,,,,,"SUB IN by COOK,JEREMIAH",,,"SUB IN by COOK,JEREMIAH",2
05:03,,81 (+18),,63,"GOOD JUMPER by CLAYTON,TJ(in the paint)",Rhodes 81-63 (+18),,"GOOD JUMPER by CLAYTON,TJ(in the paint)",2
04:51,"TURNOVER  by STEPHENS,TROY",,,,,,,"TURNOVER  by STEPHENS,TROY",2
04:51,,,,,"STEAL  by CLAYTON,TJ",,,"STEAL  by CLAYTON,TJ",2
04:45,,,,,"MISS JUMPER by CLAYTON,TJ(in the paint)",,,"MISS JUMPER by CLAYTON,TJ(in the paint)",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
04:36,"MISS JUMPER by STEPHENS,TROY",,,,,,,"MISS JUMPER by STEPHENS,TROY",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
04:25,,81 (+16),,65,"GOOD JUMPER by JAMES,MAC(in the paint)",Rhodes 81-65 (+16),,"GOOD JUMPER by JAMES,MAC(in the paint)",2
04:07,,,,,"FOUL  by CLAYTON,TJ",,,"FOUL  by CLAYTON,TJ",2
04:07,"SUB OUT by BARNETT,CHARLIE",,,,,,,"SUB OUT by BARNETT,CHARLIE",2
04:07,"SUB OUT by BRIGHT JR.,BRUCE",,,,,,,"SUB OUT by BRIGHT JR.,BRUCE",2
04:07,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
04:07,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
03:56,"MISS JUMPER by STEPHENS,TROY(in the paint)",,,,,,,"MISS JUMPER by STEPHENS,TROY(in the paint)",2
--,"REBOUND OFF by O'SULLIVAN,CONOR",,,,,,,"REBOUND OFF by O'SULLIVAN,CONOR",2
03:53,"GOOD 3PTR by STEWART,CHRISTIAN",84 (+19),,65,,BSC 84-65 (+19),,"GOOD 3PTR by STEWART,CHRISTIAN",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
03:41,,,,,"MISS JUMPER by COOK,JEREMIAH(in the paint)",,,"MISS JUMPER by COOK,JEREMIAH(in the paint)",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
03:24,"TURNOVER  by GONDA,MATT",,,,,,,"TURNOVER  by GONDA,MATT",2
03:24,,,,,"STEAL  by GEORGETOWN II,ARNESS",,,"STEAL  by GEORGETOWN II,ARNESS",2
03:17,,,,,"MISS JUMPER by JAMES,MAC",,,"MISS JUMPER by JAMES,MAC",2
