Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
03:09,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",58,,67 (+9),,Mill 58-67 (+9),,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",2
03:06,,,,,"FOUL  by STEWART,CHRISTIAN",,,"FOUL  by STEWART,CHRISTIAN",2
03:06,"MISS FT by WILLIAMS,CAMERON",,,,,,,"MISS FT by WILLIAMS,CAMERON",2
--,,,,,"REBOUND DEF by SPENCE,BEN",,,"REBOUND DEF by SPENCE,BEN",2
03:02,,58,,70 (+12),"GOOD 3PTR by STEPHENS,TROY",BSC 58-70 (+12),,"GOOD 3PTR by STEPHENS,TROY",2
--,,,,,"ASSIST  by GLOVER,CAMERON",,,"ASSIST  by GLOVER,CAMERON",2
02:48,"MISS 3PTR by GILLIHAN,NEWLON",,,,,,,"MISS 3PTR by GILLIHAN,NEWLON",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
02:24,"SUB OUT by EVANS,CHRISTIAN",,,,,,,"SUB OUT by EVANS,CHRISTIAN",2
02:24,"SUB IN by WATSON,DOUG",,,,,,,"SUB IN by WATSON,DOUG",2
02:18,,,,,"MISS 3PTR by STEPHENS,TROY",,,"MISS 3PTR by STEPHENS,TROY",2
--,"REBOUND DEF by WILLIAMS,CAMERON",,,,,,,"REBOUND DEF by WILLIAMS,CAMERON",2
02:14,"GOOD LAYUP by WILLIAMS,CAMERON(fastbreak)(in the paint)",60,,70 (+10),,Mill 60-70 (+10),,"GOOD LAYUP by WILLIAMS,CAMERON(fastbreak)(in the paint)",2
02:14,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:46,,60,,72 (+12),"GOOD JUMPER by STEPHENS,TROY(in the paint)",BSC 60-72 (+12),,"GOOD JUMPER by STEPHENS,TROY(in the paint)",2
--,,,,,"ASSIST  by GONDA,MATT",,,"ASSIST  by GONDA,MATT",2
01:37,"MISS LAYUP by DIMITRIOS,DYLAN(in the paint)",,,,,,,"MISS LAYUP by DIMITRIOS,DYLAN(in the paint)",2
--,"REBOUND OFF by GILLIHAN,NEWLON",,,,,,,"REBOUND OFF by GILLIHAN,NEWLON",2
01:37,,,,,"FOUL  by GONDA,MATT",,,"FOUL  by GONDA,MATT",2
01:37,"MISS FT by GILLIHAN,NEWLON",,,,,,,"MISS FT by GILLIHAN,NEWLON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:37,"GOOD FT by GILLIHAN,NEWLON",61,,72 (+11),,Mill 61-72 (+11),,"GOOD FT by GILLIHAN,NEWLON",2
01:21,,,,,"MISS JUMPER by GLOVER,CAMERON(in the paint)",,,"MISS JUMPER by GLOVER,CAMERON(in the paint)",2
--,,,,,"REBOUND OFF by GLOVER,CAMERON",,,"REBOUND OFF by GLOVER,CAMERON",2
01:16,"FOUL  by WATSON,DOUG",,,,,,,"FOUL  by WATSON,DOUG",2
01:16,,,,,"MISS FT by GLOVER,CAMERON",,,"MISS FT by GLOVER,CAMERON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:16,,61,,73 (+12),"GOOD FT by GLOVER,CAMERON",BSC 61-73 (+12),,"GOOD FT by GLOVER,CAMERON",2
00:58,,,,,"TURNOVER  by GLOVER,CAMERON",,,"TURNOVER  by GLOVER,CAMERON",2
00:58,"STEAL  by EVANS,CHRISTIAN",,,,,,,"STEAL  by EVANS,CHRISTIAN",2
00:58,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",63,,73 (+10),,Mill 63-73 (+10),,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",2
00:23,"FOUL  by WATSON,DOUG",,,,,,,"FOUL  by WATSON,DOUG",2
00:23,,,,,"MISS FT by GLOVER,CAMERON",,,"MISS FT by GLOVER,CAMERON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:23,,63,,74 (+11),"GOOD FT by GLOVER,CAMERON",BSC 63-74 (+11),,"GOOD FT by GLOVER,CAMERON",2
00:20,FOUL TECH by TEAM,,,,,,,FOUL TECH by TEAM,2
00:20,,63,,75 (+12),"GOOD FT by GLOVER,CAMERON",BSC 63-75 (+12),,"GOOD FT by GLOVER,CAMERON",2
00:20,,,,,"MISS FT by GLOVER,CAMERON",,,"MISS FT by GLOVER,CAMERON",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
00:19,"MISS DUNK by EVANS,CHRISTIAN(in the paint)",,,,,,,"MISS DUNK by EVANS,CHRISTIAN(in the paint)",2
--,,,,,"REBOUND DEF by SPENCE,BEN",,,"REBOUND DEF by SPENCE,BEN",2
00:13,,,,,"TURNOVER  by GLOVER,CAMERON",,,"TURNOVER  by GLOVER,CAMERON",2
00:13,"STEAL  by WATSON,DOUG",,,,,,,"STEAL  by WATSON,DOUG",2
00:13,,,,,"FOUL  by GLOVER,CAMERON",,,"FOUL  by GLOVER,CAMERON",2
00:13,"GOOD FT by WATSON,DOUG(fastbreak)",64,,75 (+11),,Mill 64-75 (+11),,"GOOD FT by WATSON,DOUG(fastbreak)",2
00:13,"MISS FT by WATSON,DOUG(fastbreak)",,,,,,,"MISS FT by WATSON,DOUG(fastbreak)",2
--,"REBOUND OFF by EVANS,CHRISTIAN",,,,,,,"REBOUND OFF by EVANS,CHRISTIAN",2
00:12,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",66,,75 (+9),,Mill 66-75 (+9),,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",2
00:10,,,,,"FOUL  by STEWART,CHRISTIAN",,,"FOUL  by STEWART,CHRISTIAN",2
00:10,"GOOD FT by EVANS,CHRISTIAN",67,,75 (+8),,Mill 67-75 (+8),,"GOOD FT by EVANS,CHRISTIAN",2
