,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds
0,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:43,,,,,"MISS 3PTR by NYAWATA,ANESU",,,"MISS 3PTR by NYAWATA,ANESU",1,three pointer,missed,rhodes,"nyawata,anesu",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1183
1,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,--,,,,,"REBOUND OFF by ASHBY,KENDRICK",,,"REBOUND OFF by ASHBY,KENDRICK",1,offensive rebound,,rhodes,"ashby,kendrick",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",
2,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:40,,,,,"MISS LAYUP by ASHBY,KENDRICK",,,"MISS LAYUP by ASHBY,KENDRICK",1,layup,missed,rhodes,"ashby,kendrick",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1180
3,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,--,,,,,"REBOUND OFF by ASHBY,KENDRICK",,,"REBOUND OFF by ASHBY,KENDRICK",1,offensive rebound,,rhodes,"ashby,kendrick",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",
4,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:36,,,,,"FOUL  by ASHBY,KENDRICK",,,"FOUL  by ASHBY,KENDRICK",1,foul,,rhodes,"ashby,kendrick",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1176
5,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:36,,,,,"TURNOVER  by ASHBY,KENDRICK",,,"TURNOVER  by ASHBY,KENDRICK",1,turnover,,rhodes,"ashby,kendrick",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1176
6,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:34,"MISS LAYUP by CRISWELL,SEAN",,,,,,,"MISS LAYUP by CRISWELL,SEAN",1,layup,missed,hendrix,"criswell,sean",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1174
7,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:34,,,,,"BLOCK  by ASHBY,KENDRICK",,,"BLOCK  by ASHBY,KENDRICK",1,block,,rhodes,"ashby,kendrick",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1174
8,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,--,"REBOUND OFF by CRISWELL,SEAN",,,,,,,"REBOUND OFF by CRISWELL,SEAN",1,offensive rebound,,hendrix,"criswell,sean",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",
9,2452,RHODES,Hendrix,1,112-115,"67,48","49,63",13-12; 7-7 SAA,5-20; 3-11 SAA,N/A,N/A,02/17/18,5:00 PM,N/A,"Memphis, Tenn.",Win,2,False,298,False,19:27,"MISS LAYUP by LINK,JACOB",,,,,,,"MISS LAYUP by LINK,JACOB",1,layup,missed,hendrix,"link,jacob",,"['brasfield,kam', 'smith,preston', 'link,jacob', 'criswell,sean', 'calamese,michael']","['darst,daniel', 'nyawata,anesu', 'berry,bryce', 'ashby,kendrick', 'dalton,price']",1167
