game,boxscore_visitor_name,boxscore_home_name,final score,visitorFinalScore,homeFinalScore,visitorRecord,homeRecord,gameDate,outcome,attendance,gameLocation,gameTime,Time Remaining,Away Team,Away Team Score,Home Team Score,Home Team,Point Differential,Period,Home Play Type,Home Shot Good,Home Shots Taken,Home 3PTRs Taken,Home Shooting PCT,Home 3PTRs PCT,Away Play Type,Away Shot Good,Away Shots Taken,Away 3PTRs Taken,Away Shooting PCT,Away 3PTRs PCT,Time Remaining Mins,Time Remaining Secs
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,19:40,,0,0,"MISS JUMPER by DAVIS,ALEX",0,1,,,0,0,,,jumper,miss,1,0,0.0,,39,2380
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,19:40,"REBOUND DEF by GILLIGAN,TULLY",0,0,,0,1,,,0,0,,,,,1,0,0.0,,39,2380
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,19:08,"MISS JUMPER by MCELVEEN,MAC",0,0,,0,1,jumper,miss,1,0,0.0,,,,1,0,0.0,,39,2348
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,19:08,,0,0,"REBOUND DEF by ROHLFS,VICTOR",0,1,,,1,0,0.0,,,,1,0,0.0,,39,2348
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,18:44,,0,0,"MISS JUMPER by KINNEY,JORDAN",0,1,,,1,0,0.0,,jumper,miss,2,0,0.0,,38,2324
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,18:44,,0,0,"REBOUND OFF by SMITH,CONNOR",0,1,,,1,0,0.0,,,,2,0,0.0,,38,2324
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,18:41,,0,2,"GOOD LAYUP by SMITH,CONNOR(in the paint)",2,1,,,1,0,0.0,,layup,good,3,0,0.333,,38,2321
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,18:36,"MISS JUMPER by ROBERTSON,MARC",0,2,,2,1,jumper,miss,2,0,0.0,,,,3,0,0.333,,38,2316
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,18:36,"REBOUND OFF by GILLIGAN,TULLY",0,2,,2,1,,,2,0,0.0,,,,3,0,0.333,,38,2316
24,Millsaps,Oglethorpe,50-55,50,55,8-16; 5-9 SAA,20-6; 9-5 SAA,02/28/14,Win,47,No Location Recorded,8:30 PM,18:31,"GOOD LAYUP by GILLIGAN,TULLY(in the paint)",2,2,,0,1,layup,good,3,0,0.333,,,,3,0,0.333,,38,2311
