Time Remaining,,Away Team Score,Play Team Indicator,Home Team Score,,Game Score,Team Indicator,Play,Period
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
17:33,"FOUL  by FITCH,CARL",,,,,,,"FOUL  by FITCH,CARL",2
17:33,"GOOD FT by STEWART,CHRISTIAN",40 (+10),,30,,40-30 (-10),,"GOOD FT by STEWART,CHRISTIAN",2
17:33,"MISS FT by STEWART,CHRISTIAN",,,,,,,"MISS FT by STEWART,CHRISTIAN",2
--,"REBOUND DEF by COMMAN,SEAN",,,,,,,"REBOUND DEF by COMMAN,SEAN",2
17:33,"SUB IN by EATON,JACK",,,,,,,"SUB IN by EATON,JACK",2
17:33,"SUB IN by CONRAD,ALEX",,,,,,,"SUB IN by CONRAD,ALEX",2
17:33,"SUB OUT by LINK,JACOB",,,,,,,"SUB OUT by LINK,JACOB",2
17:33,"SUB OUT by FITCH,CARL",,,,,,,"SUB OUT by FITCH,CARL",2
17:27,"GOOD LAYUP by CONRAD,ALEX(in the paint)",42 (+12),,30,,42-30 (-12),,"GOOD LAYUP by CONRAD,ALEX(in the paint)",2
--,"ASSIST  by STANLEY,SETH",,,,,,,"ASSIST  by STANLEY,SETH",2
17:14,"MISS LAYUP by ALLISON,ZACH",,,,,,,"MISS LAYUP by ALLISON,ZACH",2
17:14,"BLOCK  by CONRAD,ALEX",,,,,,,"BLOCK  by CONRAD,ALEX",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
16:51,"MISS JUMPER by EATON,JACK",,,,,,,"MISS JUMPER by EATON,JACK",2
--,"REBOUND DEF by ALLISON,ZACH",,,,,,,"REBOUND DEF by ALLISON,ZACH",2
16:39,"GOOD 3PTR by DENBESTEN,COLE",42 (+9),,33,,42-33 (-9),,"GOOD 3PTR by DENBESTEN,COLE",2
16:20,"MISS 3PTR by COMMAN,SEAN",,,,,,,"MISS 3PTR by COMMAN,SEAN",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
16:12,"GOOD 3PTR by SPENCE,BEN",42 (+6),,36,,42-36 (-6),,"GOOD 3PTR by SPENCE,BEN",2
--,"ASSIST  by STEWART,CHRISTIAN",,,,,,,"ASSIST  by STEWART,CHRISTIAN",2
15:59,"GOOD LAYUP by SMITH,PRESTON(in the paint)",44 (+8),,36,,44-36 (-8),,"GOOD LAYUP by SMITH,PRESTON(in the paint)",2
--,"ASSIST  by STANLEY,SETH",,,,,,,"ASSIST  by STANLEY,SETH",2
15:54,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
15:54,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
15:54,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
15:54,"SUB IN by HOLLIFIELD,MALCOLM",,,,,,,"SUB IN by HOLLIFIELD,MALCOLM",2
15:54,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",2
15:54,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
15:54,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
15:54,"SUB OUT by ALLISON,ZACH",,,,,,,"SUB OUT by ALLISON,ZACH",2
15:46,"FOUL  by CONRAD,ALEX",,,,,,,"FOUL  by CONRAD,ALEX",2
15:46,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
15:46,"GOOD FT by SPENCE,BEN",44 (+7),,37,,44-37 (-7),,"GOOD FT by SPENCE,BEN",2
15:46,"GOOD FT by SPENCE,BEN",44 (+6),,38,,44-38 (-6),,"GOOD FT by SPENCE,BEN",2
15:46,"SUB IN by BRASFIELD,KAM",,,,,,,"SUB IN by BRASFIELD,KAM",2
15:46,"SUB OUT by COMMAN,SEAN",,,,,,,"SUB OUT by COMMAN,SEAN",2
15:42,"MISS JUMPER by BRASFIELD,KAM",,,,,,,"MISS JUMPER by BRASFIELD,KAM",2
15:42,"BLOCK  by WALDRUM,AIDAN",,,,,,,"BLOCK  by WALDRUM,AIDAN",2
--,"REBOUND OFF by SMITH,PRESTON",,,,,,,"REBOUND OFF by SMITH,PRESTON",2
15:30,"GOOD LAYUP by SMITH,PRESTON(in the paint)",46 (+8),,38,,46-38 (-8),,"GOOD LAYUP by SMITH,PRESTON(in the paint)",2
15:30,"FOUL  by WALDRUM,AIDAN",,,,,,,"FOUL  by WALDRUM,AIDAN",2
15:30,"TURNOVER  by WALDRUM,AIDAN",,,,,,,"TURNOVER  by WALDRUM,AIDAN",2
15:03,"MISS JUMPER by CONRAD,ALEX",,,,,,,"MISS JUMPER by CONRAD,ALEX",2
15:03,"BLOCK  by WALDRUM,AIDAN",,,,,,,"BLOCK  by WALDRUM,AIDAN",2
--,"REBOUND OFF by CONRAD,ALEX",,,,,,,"REBOUND OFF by CONRAD,ALEX",2
14:59,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
14:59,"BLOCK  by SPENCE,BEN",,,,,,,"BLOCK  by SPENCE,BEN",2
--,"REBOUND DEF by WALDRUM,AIDAN",,,,,,,"REBOUND DEF by WALDRUM,AIDAN",2
14:35,"GOOD JUMPER by O'SULLIVAN,CONOR(in the paint)",46 (+6),,40,,46-40 (-6),,"GOOD JUMPER by O'SULLIVAN,CONOR(in the paint)",2
14:23,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
14:23,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",2
14:11,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
--,"REBOUND DEF by HOLLIFIELD,MALCOLM",,,,,,,"REBOUND DEF by HOLLIFIELD,MALCOLM",2
13:49,"FOUL  by HOLLIFIELD,MALCOLM",,,,,,,"FOUL  by HOLLIFIELD,MALCOLM",2
13:49,"TURNOVER  by HOLLIFIELD,MALCOLM",,,,,,,"TURNOVER  by HOLLIFIELD,MALCOLM",2
13:49,"SUB IN by ROUSE,TREY",,,,,,,"SUB IN by ROUSE,TREY",2
13:49,"SUB OUT by SMITH,PRESTON",,,,,,,"SUB OUT by SMITH,PRESTON",2
13:44,"GOOD LAYUP by ROUSE,TREY(in the paint)",48 (+8),,40,,48-40 (-8),,"GOOD LAYUP by ROUSE,TREY(in the paint)",2
13:27,"MISS JUMPER by SIGLER,EVAN",,,,,,,"MISS JUMPER by SIGLER,EVAN",2
--,"REBOUND DEF by ROUSE,TREY",,,,,,,"REBOUND DEF by ROUSE,TREY",2
13:20,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
--,"REBOUND OFF by BRASFIELD,KAM",,,,,,,"REBOUND OFF by BRASFIELD,KAM",2
13:12,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
13:12,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
13:12,"SUB IN by ALLISON,ZACH",,,,,,,"SUB IN by ALLISON,ZACH",2
13:12,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",2
13:12,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
13:12,"SUB OUT by HOLLIFIELD,MALCOLM",,,,,,,"SUB OUT by HOLLIFIELD,MALCOLM",2
13:02,"GOOD JUMPER by CONRAD,ALEX(in the paint)",50 (+10),,40,,50-40 (-10),,"GOOD JUMPER by CONRAD,ALEX(in the paint)",2
12:44,"GOOD 3PTR by SIGLER,EVAN",50 (+7),,43,,50-43 (-7),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
12:22,"GOOD JUMPER by STANLEY,SETH(in the paint)",52 (+9),,43,,52-43 (-9),,"GOOD JUMPER by STANLEY,SETH(in the paint)",2
12:05,"MISS 3PTR by SPENCE,BEN",,,,,,,"MISS 3PTR by SPENCE,BEN",2
--,"REBOUND OFF by ALLISON,ZACH",,,,,,,"REBOUND OFF by ALLISON,ZACH",2
12:00,"GOOD 3PTR by SIGLER,EVAN",52 (+6),,46,,52-46 (-6),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
11:52,"TURNOVER  by STANLEY,SETH",,,,,,,"TURNOVER  by STANLEY,SETH",2
11:52,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
11:52,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",2
11:52,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
11:44,"FOUL  by EATON,JACK",,,,,,,"FOUL  by EATON,JACK",2
11:44,"MISS FT by ALLISON,ZACH",,,,,,,"MISS FT by ALLISON,ZACH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:44,"GOOD FT by ALLISON,ZACH",52 (+5),,47,,52-47 (-5),,"GOOD FT by ALLISON,ZACH",2
11:44,"SUB IN by SMITH,PRESTON",,,,,,,"SUB IN by SMITH,PRESTON",2
11:44,"SUB IN by COMMAN,SEAN",,,,,,,"SUB IN by COMMAN,SEAN",2
11:44,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",2
11:44,"SUB OUT by EATON,JACK",,,,,,,"SUB OUT by EATON,JACK",2
11:44,"SUB OUT by BRASFIELD,KAM",,,,,,,"SUB OUT by BRASFIELD,KAM",2
11:44,"SUB OUT by ROUSE,TREY",,,,,,,"SUB OUT by ROUSE,TREY",2
11:22,"GOOD JUMPER by STANLEY,SETH(in the paint)",54 (+7),,47,,54-47 (-7),,"GOOD JUMPER by STANLEY,SETH(in the paint)",2
10:58,"GOOD JUMPER by JR,BRUCE BRIGHT(in the paint)",54 (+5),,49,,54-49 (-5),,"GOOD JUMPER by JR,BRUCE BRIGHT(in the paint)",2
10:39,"FOUL  by YANCEY,RICH",,,,,,,"FOUL  by YANCEY,RICH",2
10:21,"MISS JUMPER by SMITH,PRESTON",,,,,,,"MISS JUMPER by SMITH,PRESTON",2
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",2
10:14,"GOOD 3PTR by STEWART,CHRISTIAN",54 (+2),,52,,54-52 (-2),,"GOOD 3PTR by STEWART,CHRISTIAN",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
09:41,"FOUL  by LINK,JACOB",,,,,,,"FOUL  by LINK,JACOB",2
09:41,"TURNOVER  by LINK,JACOB",,,,,,,"TURNOVER  by LINK,JACOB",2
09:41,"SUB IN by RIDING,JAKE",,,,,,,"SUB IN by RIDING,JAKE",2
09:41,"SUB IN by FITCH,CARL",,,,,,,"SUB IN by FITCH,CARL",2
09:41,"SUB IN by BRASFIELD,KAM",,,,,,,"SUB IN by BRASFIELD,KAM",2
09:41,"SUB OUT by STANLEY,SETH",,,,,,,"SUB OUT by STANLEY,SETH",2
09:41,"SUB OUT by CONRAD,ALEX",,,,,,,"SUB OUT by CONRAD,ALEX",2
09:41,"SUB OUT by LINK,JACOB",,,,,,,"SUB OUT by LINK,JACOB",2
09:22,"TURNOVER  by STEWART,CHRISTIAN",,,,,,,"TURNOVER  by STEWART,CHRISTIAN",2
09:22,"STEAL  by COMMAN,SEAN",,,,,,,"STEAL  by COMMAN,SEAN",2
09:16,"GOOD LAYUP by BRASFIELD,KAM(in the paint)",56 (+4),,52,,56-52 (-4),,"GOOD LAYUP by BRASFIELD,KAM(in the paint)",2
--,"ASSIST  by COMMAN,SEAN",,,,,,,"ASSIST  by COMMAN,SEAN",2
09:03,"FOUL  by FITCH,CARL",,,,,,,"FOUL  by FITCH,CARL",2
09:03,"GOOD FT by ALLISON,ZACH",56 (+3),,53,,56-53 (-3),,"GOOD FT by ALLISON,ZACH",2
09:03,"GOOD FT by ALLISON,ZACH",56 (+2),,54,,56-54 (-2),,"GOOD FT by ALLISON,ZACH",2
09:03,"SUB IN by STANLEY,SETH",,,,,,,"SUB IN by STANLEY,SETH",2
09:03,"SUB OUT by FITCH,CARL",,,,,,,"SUB OUT by FITCH,CARL",2
09:03,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
09:03,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
09:03,"SUB OUT by YANCEY,RICH",,,,,,,"SUB OUT by YANCEY,RICH",2
09:03,"SUB OUT by ALLISON,ZACH",,,,,,,"SUB OUT by ALLISON,ZACH",2
08:34,"MISS 3PTR by COMMAN,SEAN",,,,,,,"MISS 3PTR by COMMAN,SEAN",2
--,"REBOUND DEF by SIGLER,EVAN",,,,,,,"REBOUND DEF by SIGLER,EVAN",2
08:22,"GOOD LAYUP by JR,BRUCE BRIGHT(in the paint)",56,,56,,56-56 (0),,"GOOD LAYUP by JR,BRUCE BRIGHT(in the paint)",2
08:19,"FOUL  by RIDING,JAKE",,,,,,,"FOUL  by RIDING,JAKE",2
08:19,"MISS FT by JR,BRUCE BRIGHT",,,,,,,"MISS FT by JR,BRUCE BRIGHT",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
08:11,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
08:11,"GOOD FT by BRASFIELD,KAM",57 (+1),,56,,57-56 (-1),,"GOOD FT by BRASFIELD,KAM",2
08:11,"MISS FT by BRASFIELD,KAM",,,,,,,"MISS FT by BRASFIELD,KAM",2
--,"REBOUND DEF by WALDRUM,AIDAN",,,,,,,"REBOUND DEF by WALDRUM,AIDAN",2
08:11,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",2
08:11,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
07:51,"GOOD 3PTR by JR,BRUCE BRIGHT",57,,59 (+2),,57-59 (+2),,"GOOD 3PTR by JR,BRUCE BRIGHT",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
07:30,"FOUL  by WALDRUM,AIDAN",,,,,,,"FOUL  by WALDRUM,AIDAN",2
07:30,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
07:28,"GOOD LAYUP by STANLEY,SETH(in the paint)",59,,59,,59-59 (0),,"GOOD LAYUP by STANLEY,SETH(in the paint)",2
--,"ASSIST  by BRASFIELD,KAM",,,,,,,"ASSIST  by BRASFIELD,KAM",2
07:09,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",2
07:09,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
07:06,"MISS JUMPER by SPENCE,BEN",,,,,,,"MISS JUMPER by SPENCE,BEN",2
07:06,"BLOCK  by STANLEY,SETH",,,,,,,"BLOCK  by STANLEY,SETH",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
06:57,"MISS LAYUP by RIDING,JAKE",,,,,,,"MISS LAYUP by RIDING,JAKE",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
06:33,"GOOD JUMPER by DENBESTEN,COLE(in the paint)",59,,61 (+2),,59-61 (+2),,"GOOD JUMPER by DENBESTEN,COLE(in the paint)",2
06:19,"TURNOVER  by STANLEY,SETH",,,,,,,"TURNOVER  by STANLEY,SETH",2
06:19,"STEAL  by JR,BRUCE BRIGHT",,,,,,,"STEAL  by JR,BRUCE BRIGHT",2
06:04,"TURNOVER  by DENBESTEN,COLE",,,,,,,"TURNOVER  by DENBESTEN,COLE",2
05:42,"MISS JUMPER by SMITH,PRESTON",,,,,,,"MISS JUMPER by SMITH,PRESTON",2
05:42,"BLOCK  by WALDRUM,AIDAN",,,,,,,"BLOCK  by WALDRUM,AIDAN",2
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",2
05:33,"MISS 3PTR by JR,BRUCE BRIGHT",,,,,,,"MISS 3PTR by JR,BRUCE BRIGHT",2
--,"REBOUND DEF by COMMAN,SEAN",,,,,,,"REBOUND DEF by COMMAN,SEAN",2
05:13,"TURNOVER  by RIDING,JAKE",,,,,,,"TURNOVER  by RIDING,JAKE",2
05:13,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
05:13,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
05:13,"SUB IN by ALLISON,ZACH",,,,,,,"SUB IN by ALLISON,ZACH",2
05:13,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
05:13,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
05:13,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",2
04:48,"FOUL  by BRASFIELD,KAM",,,,,,,"FOUL  by BRASFIELD,KAM",2
04:48,"GOOD FT by ALLISON,ZACH",59,,62 (+3),,59-62 (+3),,"GOOD FT by ALLISON,ZACH",2
04:48,"GOOD FT by ALLISON,ZACH",59,,63 (+4),,59-63 (+4),,"GOOD FT by ALLISON,ZACH",2
04:48,"SUB IN by EATON,JACK",,,,,,,"SUB IN by EATON,JACK",2
04:48,"SUB OUT by COMMAN,SEAN",,,,,,,"SUB OUT by COMMAN,SEAN",2
04:37,"MISS LAYUP by BRASFIELD,KAM",,,,,,,"MISS LAYUP by BRASFIELD,KAM",2
04:37,"BLOCK  by WALDRUM,AIDAN",,,,,,,"BLOCK  by WALDRUM,AIDAN",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
04:26,"FOUL  by STANLEY,SETH",,,,,,,"FOUL  by STANLEY,SETH",2
04:26,"GOOD FT by GONDA,MATT",59,,64 (+5),,59-64 (+5),,"GOOD FT by GONDA,MATT",2
04:26,"MISS FT by GONDA,MATT",,,,,,,"MISS FT by GONDA,MATT",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
04:26,"FOUL  by JR,BRUCE BRIGHT",,,,,,,"FOUL  by JR,BRUCE BRIGHT",2
04:26,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",2
04:26,"SUB OUT by BRASFIELD,KAM",,,,,,,"SUB OUT by BRASFIELD,KAM",2
04:26,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
04:26,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
04:13,"GOOD 3PTR by EATON,JACK",62,,64 (+2),,62-64 (+2),,"GOOD 3PTR by EATON,JACK",2
--,"ASSIST  by SMITH,PRESTON",,,,,,,"ASSIST  by SMITH,PRESTON",2
03:51,"GOOD 3PTR by JR,BRUCE BRIGHT",62,,67 (+5),,62-67 (+5),,"GOOD 3PTR by JR,BRUCE BRIGHT",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
03:22,"GOOD LAYUP by RIDING,JAKE(in the paint)",64,,67 (+3),,64-67 (+3),,"GOOD LAYUP by RIDING,JAKE(in the paint)",2
--,"ASSIST  by LINK,JACOB",,,,,,,"ASSIST  by LINK,JACOB",2
03:21,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
03:21,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
03:21,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",2
03:21,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
03:21,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
03:21,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",2
03:21,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
03:21,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
03:03,"GOOD 3PTR by ALLISON,ZACH",64,,70 (+6),,64-70 (+6),,"GOOD 3PTR by ALLISON,ZACH",2
02:43,"FOUL  by ALLISON,ZACH",,,,,,,"FOUL  by ALLISON,ZACH",2
02:43,"GOOD FT by STANLEY,SETH",65,,70 (+5),,65-70 (+5),,"GOOD FT by STANLEY,SETH",2
02:43,"GOOD FT by STANLEY,SETH",66,,70 (+4),,66-70 (+4),,"GOOD FT by STANLEY,SETH",2
02:21,"MISS JUMPER by ALLISON,ZACH",,,,,,,"MISS JUMPER by ALLISON,ZACH",2
--,"REBOUND OFF by STEWART,CHRISTIAN",,,,,,,"REBOUND OFF by STEWART,CHRISTIAN",2
02:16,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",66,,72 (+6),,66-72 (+6),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
01:54,"MISS JUMPER by LINK,JACOB",,,,,,,"MISS JUMPER by LINK,JACOB",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
01:26,"TURNOVER  by ALLISON,ZACH",,,,,,,"TURNOVER  by ALLISON,ZACH",2
01:26,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
01:26,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",2
01:26,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
01:26,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",2
01:17,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
00:53,"SUB IN by COMMAN,SEAN",,,,,,,"SUB IN by COMMAN,SEAN",2
00:53,"SUB OUT by EATON,JACK",,,,,,,"SUB OUT by EATON,JACK",2
00:43,"GOOD LAYUP by WALDRUM,AIDAN(in the paint)",66,,74 (+8),,66-74 (+8),,"GOOD LAYUP by WALDRUM,AIDAN(in the paint)",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
00:35,"GOOD 3PTR by SMITH,PRESTON",69,,74 (+5),,69-74 (+5),,"GOOD 3PTR by SMITH,PRESTON",2
00:35,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:35,"SUB IN by EATON,JACK",,,,,,,"SUB IN by EATON,JACK",2
00:35,"SUB IN by BRASFIELD,KAM",,,,,,,"SUB IN by BRASFIELD,KAM",2
00:35,"SUB OUT by COMMAN,SEAN",,,,,,,"SUB OUT by COMMAN,SEAN",2
00:35,"SUB OUT by LINK,JACOB",,,,,,,"SUB OUT by LINK,JACOB",2
00:35,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",2
00:35,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
00:35,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",2
00:35,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
00:30,"FOUL  by BRASFIELD,KAM",,,,,,,"FOUL  by BRASFIELD,KAM",2
00:30,"GOOD FT by ALLISON,ZACH",69,,75 (+6),,69-75 (+6),,"GOOD FT by ALLISON,ZACH",2
00:30,"GOOD FT by ALLISON,ZACH",69,,76 (+7),,69-76 (+7),,"GOOD FT by ALLISON,ZACH",2
00:30,"SUB IN by COMMAN,SEAN",,,,,,,"SUB IN by COMMAN,SEAN",2
00:30,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",2
00:30,"SUB OUT by BRASFIELD,KAM",,,,,,,"SUB OUT by BRASFIELD,KAM",2
00:30,"SUB OUT by EATON,JACK",,,,,,,"SUB OUT by EATON,JACK",2
00:30,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
00:30,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",2
00:30,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",2
00:30,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
00:26,"MISS JUMPER by LINK,JACOB",,,,,,,"MISS JUMPER by LINK,JACOB",2
00:26,"BLOCK  by WALDRUM,AIDAN",,,,,,,"BLOCK  by WALDRUM,AIDAN",2
--,"REBOUND OFF by SMITH,PRESTON",,,,,,,"REBOUND OFF by SMITH,PRESTON",2
00:17,"MISS 3PTR by LINK,JACOB",,,,,,,"MISS 3PTR by LINK,JACOB",2
--,"REBOUND OFF by COMMAN,SEAN",,,,,,,"REBOUND OFF by COMMAN,SEAN",2
00:15,"TURNOVER  by COMMAN,SEAN",,,,,,,"TURNOVER  by COMMAN,SEAN",2
00:15,"STEAL  by WALDRUM,AIDAN",,,,,,,"STEAL  by WALDRUM,AIDAN",2
00:15,"FOUL  by COMMAN,SEAN",,,,,,,"FOUL  by COMMAN,SEAN",2
00:15,"GOOD FT by WALDRUM,AIDAN",69,,77 (+8),,69-77 (+8),,"GOOD FT by WALDRUM,AIDAN",2
00:15,"GOOD FT by WALDRUM,AIDAN",69,,78 (+9),,69-78 (+9),,"GOOD FT by WALDRUM,AIDAN",2
00:15,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",2
00:15,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
00:10,"MISS 3PTR by SMITH,PRESTON",,,,,,,"MISS 3PTR by SMITH,PRESTON",2
--,"REBOUND DEF by WALDRUM,AIDAN",,,,,,,"REBOUND DEF by WALDRUM,AIDAN",2
