Time Remaining,,Away Team Score,Play Team Indicator,Home Team Score,,Game Score,Team Indicator,Play,Period
12:59,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
12:58,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",1
12:58,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",1
12:58,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",1
12:58,"SUB IN by HOLLIFIELD,MALCOLM",,,,,,,"SUB IN by HOLLIFIELD,MALCOLM",1
12:58,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",1
12:58,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",1
12:58,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",1
12:58,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",1
12:58,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",1
12:58,"SUB OUT by ALLISON,ZACH",,,,,,,"SUB OUT by ALLISON,ZACH",1
12:51,"MISS JUMPER by AYERS,PERRY",,,,,,,"MISS JUMPER by AYERS,PERRY",1
--,"REBOUND DEF by YANCEY,RICH",,,,,,,"REBOUND DEF by YANCEY,RICH",1
12:21,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",1
12:21,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",1
12:21,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",1
12:21,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",1
12:21,"SUB IN by ALLISON,ZACH",,,,,,,"SUB IN by ALLISON,ZACH",1
12:21,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",1
12:21,"SUB OUT by HOLLIFIELD,MALCOLM",,,,,,,"SUB OUT by HOLLIFIELD,MALCOLM",1
12:21,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",1
12:21,"SUB OUT by YANCEY,RICH",,,,,,,"SUB OUT by YANCEY,RICH",1
12:21,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",1
12:19,"MISS JUMPER by MOORE,KADEN",,,,,,,"MISS JUMPER by MOORE,KADEN",1
--,"REBOUND DEF by SINE,TUCKER",,,,,,,"REBOUND DEF by SINE,TUCKER",1
12:07,"MISS JUMPER by AYERS,PERRY",,,,,,,"MISS JUMPER by AYERS,PERRY",1
--,"REBOUND DEF by HOLLIFIELD,MALCOLM",,,,,,,"REBOUND DEF by HOLLIFIELD,MALCOLM",1
11:53,"TURNOVER  by HOLLIFIELD,MALCOLM",,,,,,,"TURNOVER  by HOLLIFIELD,MALCOLM",1
11:53,"STEAL  by AYERS,PERRY",,,,,,,"STEAL  by AYERS,PERRY",1
11:53,"FOUL  by HOLLIFIELD,MALCOLM",,,,,,,"FOUL  by HOLLIFIELD,MALCOLM",1
11:53,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
11:53,"SUB IN by HOLLIFIELD,MALCOLM",,,,,,,"SUB IN by HOLLIFIELD,MALCOLM",1
11:53,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",1
11:41,"SUB IN by GERALD,DUSTIN",,,,,,,"SUB IN by GERALD,DUSTIN",1
11:41,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",1
11:41,"SUB IN by SPITZER,JAKOB",,,,,,,"SUB IN by SPITZER,JAKOB",1
11:41,"SUB IN by PURVIS,KC",,,,,,,"SUB IN by PURVIS,KC",1
11:41,"SUB IN by CRUMP,DAWSON",,,,,,,"SUB IN by CRUMP,DAWSON",1
11:41,"SUB OUT by AYERS,PERRY",,,,,,,"SUB OUT by AYERS,PERRY",1
11:41,"SUB OUT by BATES,JACOB",,,,,,,"SUB OUT by BATES,JACOB",1
11:41,"SUB OUT by SINE,TUCKER",,,,,,,"SUB OUT by SINE,TUCKER",1
11:41,"SUB OUT by WALKER,ART",,,,,,,"SUB OUT by WALKER,ART",1
11:41,"SUB OUT by RAKES,BAILEY",,,,,,,"SUB OUT by RAKES,BAILEY",1
11:41,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",1
11:41,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",1
11:41,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",1
11:41,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",1
11:41,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",1
11:41,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",1
11:41,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",1
11:41,"SUB OUT by HOLLIFIELD,MALCOLM",,,,,,,"SUB OUT by HOLLIFIELD,MALCOLM",1
11:41,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",1
11:41,"SUB OUT by ALLISON,ZACH",,,,,,,"SUB OUT by ALLISON,ZACH",1
11:39,"MISS JUMPER by GERALD,DUSTIN",,,,,,,"MISS JUMPER by GERALD,DUSTIN",1
--,"REBOUND DEF by MOORE,KADEN",,,,,,,"REBOUND DEF by MOORE,KADEN",1
11:06,"GOOD LAYUP by MOORE,KADEN(in the paint)",9,,20 (+11),,9-20 (+11),,"GOOD LAYUP by MOORE,KADEN(in the paint)",1
10:54,"GOOD JUMPER by SPITZER,JAKOB(in the paint)",11,,20 (+9),,11-20 (+9),,"GOOD JUMPER by SPITZER,JAKOB(in the paint)",1
10:43,"GOOD 3PTR by O'SULLIVAN,CONOR",11,,23 (+12),,11-23 (+12),,"GOOD 3PTR by O'SULLIVAN,CONOR",1
10:25,"GOOD 3PTR by GRIFFIN,JAROD",14,,23 (+9),,14-23 (+9),,"GOOD 3PTR by GRIFFIN,JAROD",1
10:08,"GOOD 3PTR by YANCEY,RICH",14,,26 (+12),,14-26 (+12),,"GOOD 3PTR by YANCEY,RICH",1
--,"ASSIST  by DENBESTEN,COLE",,,,,,,"ASSIST  by DENBESTEN,COLE",1
09:39,"GOOD 3PTR by GRIFFIN,JAROD",17,,26 (+9),,17-26 (+9),,"GOOD 3PTR by GRIFFIN,JAROD",1
--,"ASSIST  by CRUMP,DAWSON",,,,,,,"ASSIST  by CRUMP,DAWSON",1
09:14,"FOUL  by YANCEY,RICH",,,,,,,"FOUL  by YANCEY,RICH",1
09:14,"TURNOVER  by YANCEY,RICH",,,,,,,"TURNOVER  by YANCEY,RICH",1
09:14,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",1
09:14,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",1
09:14,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",1
09:14,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",1
09:14,"SUB IN by ALLISON,ZACH",,,,,,,"SUB IN by ALLISON,ZACH",1
09:14,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",1
09:14,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",1
09:14,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",1
09:14,"SUB OUT by YANCEY,RICH",,,,,,,"SUB OUT by YANCEY,RICH",1
09:14,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",1
09:13,"SUB IN by BATES,JACOB",,,,,,,"SUB IN by BATES,JACOB",1
09:13,"SUB OUT by SPITZER,JAKOB",,,,,,,"SUB OUT by SPITZER,JAKOB",1
08:55,"MISS 3PTR by GERALD,DUSTIN",,,,,,,"MISS 3PTR by GERALD,DUSTIN",1
--,"REBOUND OFF by BATES,JACOB",,,,,,,"REBOUND OFF by BATES,JACOB",1
08:35,"MISS JUMPER by GRIFFIN,JAROD",,,,,,,"MISS JUMPER by GRIFFIN,JAROD",1
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",1
08:24,"FOUL  by CRUMP,DAWSON",,,,,,,"FOUL  by CRUMP,DAWSON",1
08:24,"SUB IN by RAKES,BAILEY",,,,,,,"SUB IN by RAKES,BAILEY",1
08:24,"SUB OUT by CRUMP,DAWSON",,,,,,,"SUB OUT by CRUMP,DAWSON",1
08:06,"GOOD 3PTR by BAK,CALVIN",17,,29 (+12),,17-29 (+12),,"GOOD 3PTR by BAK,CALVIN",1
--,"ASSIST  by GONDA,MATT",,,,,,,"ASSIST  by GONDA,MATT",1
07:37,"GOOD 3PTR by BATES,JACOB",20,,29 (+9),,20-29 (+9),,"GOOD 3PTR by BATES,JACOB",1
07:11,"GOOD 3PTR by ALLISON,ZACH",20,,32 (+12),,20-32 (+12),,"GOOD 3PTR by ALLISON,ZACH",1
--,"ASSIST  by STEWART,CHRISTIAN",,,,,,,"ASSIST  by STEWART,CHRISTIAN",1
06:36,"MISS 3PTR by GRIFFIN,JAROD",,,,,,,"MISS 3PTR by GRIFFIN,JAROD",1
--,"REBOUND DEF by BAK,CALVIN",,,,,,,"REBOUND DEF by BAK,CALVIN",1
06:22,"GOOD JUMPER by SPENCE,BEN",20,,34 (+14),,20-34 (+14),,"GOOD JUMPER by SPENCE,BEN",1
06:06,"MISS JUMPER by RAKES,BAILEY",,,,,,,"MISS JUMPER by RAKES,BAILEY",1
--,"REBOUND OFF by RAKES,BAILEY",,,,,,,"REBOUND OFF by RAKES,BAILEY",1
06:01,"GOOD LAYUP by PURVIS,KC(in the paint)",22,,34 (+12),,22-34 (+12),,"GOOD LAYUP by PURVIS,KC(in the paint)",1
--,"ASSIST  by BATES,JACOB",,,,,,,"ASSIST  by BATES,JACOB",1
05:44,"GOOD LAYUP by GONDA,MATT(in the paint)",22,,36 (+14),,22-36 (+14),,"GOOD LAYUP by GONDA,MATT(in the paint)",1
05:23,"GOOD LAYUP by PURVIS,KC(in the paint)",24,,36 (+12),,24-36 (+12),,"GOOD LAYUP by PURVIS,KC(in the paint)",1
05:05,"MISS 3PTR by SPENCE,BEN",,,,,,,"MISS 3PTR by SPENCE,BEN",1
--,"REBOUND DEF by GRIFFIN,JAROD",,,,,,,"REBOUND DEF by GRIFFIN,JAROD",1
04:49,"GOOD LAYUP by PURVIS,KC(in the paint)",26,,36 (+10),,26-36 (+10),,"GOOD LAYUP by PURVIS,KC(in the paint)",1
--,"ASSIST  by GERALD,DUSTIN",,,,,,,"ASSIST  by GERALD,DUSTIN",1
04:27,"MISS 3PTR by STEWART,CHRISTIAN",,,,,,,"MISS 3PTR by STEWART,CHRISTIAN",1
--,"REBOUND DEF by BATES,JACOB",,,,,,,"REBOUND DEF by BATES,JACOB",1
04:17,"GOOD LAYUP by RAKES,BAILEY(in the paint)",28,,36 (+8),,28-36 (+8),,"GOOD LAYUP by RAKES,BAILEY(in the paint)",1
04:17,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",1
04:17,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
04:17,"MISS FT by RAKES,BAILEY",,,,,,,"MISS FT by RAKES,BAILEY",1
04:17,"SUB IN by WALKER,ART",,,,,,,"SUB IN by WALKER,ART",1
04:17,"SUB IN by SINE,TUCKER",,,,,,,"SUB IN by SINE,TUCKER",1
04:17,"SUB IN by AYERS,PERRY",,,,,,,"SUB IN by AYERS,PERRY",1
04:17,"SUB OUT by GERALD,DUSTIN",,,,,,,"SUB OUT by GERALD,DUSTIN",1
04:17,"SUB OUT by PURVIS,KC",,,,,,,"SUB OUT by PURVIS,KC",1
04:17,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",1
04:17,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",1
04:17,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",1
04:17,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",1
04:17,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",1
04:17,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",1
04:17,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",1
04:17,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",1
04:17,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",1
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",1
04:14,"MISS 3PTR by DENBESTEN,COLE",,,,,,,"MISS 3PTR by DENBESTEN,COLE",1
--,"REBOUND OFF by SIGLER,EVAN",,,,,,,"REBOUND OFF by SIGLER,EVAN",1
04:12,"TURNOVER  by SIGLER,EVAN",,,,,,,"TURNOVER  by SIGLER,EVAN",1
04:04,"SUB IN by CRUMP,DAWSON",,,,,,,"SUB IN by CRUMP,DAWSON",1
04:04,"SUB OUT by RAKES,BAILEY",,,,,,,"SUB OUT by RAKES,BAILEY",1
03:56,"GOOD JUMPER by AYERS,PERRY",30,,36 (+6),,30-36 (+6),,"GOOD JUMPER by AYERS,PERRY",1
03:48,"SUB IN by SPITZER,JAKOB",,,,,,,"SUB IN by SPITZER,JAKOB",1
03:48,"SUB OUT by BATES,JACOB",,,,,,,"SUB OUT by BATES,JACOB",1
03:26,"MISS 3PTR by DENBESTEN,COLE",,,,,,,"MISS 3PTR by DENBESTEN,COLE",1
--,"REBOUND DEF by AYERS,PERRY",,,,,,,"REBOUND DEF by AYERS,PERRY",1
03:18,"MISS 3PTR by SINE,TUCKER",,,,,,,"MISS 3PTR by SINE,TUCKER",1
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1
03:14,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
03:04,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",1
03:04,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",1
03:04,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",1
03:04,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",1
02:48,"MISS 3PTR by WALKER,ART",,,,,,,"MISS 3PTR by WALKER,ART",1
--,"REBOUND DEF by ALLISON,ZACH",,,,,,,"REBOUND DEF by ALLISON,ZACH",1
02:22,"FOUL  by WALDRUM,AIDAN",,,,,,,"FOUL  by WALDRUM,AIDAN",1
02:22,"TURNOVER  by WALDRUM,AIDAN",,,,,,,"TURNOVER  by WALDRUM,AIDAN",1
02:22,"SUB IN by BATES,JACOB",,,,,,,"SUB IN by BATES,JACOB",1
02:22,"SUB OUT by SPITZER,JAKOB",,,,,,,"SUB OUT by SPITZER,JAKOB",1
02:22,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",1
02:22,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",1
02:22,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",1
02:22,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",1
02:13,"GOOD LAYUP by AYERS,PERRY(in the paint)",32,,36 (+4),,32-36 (+4),,"GOOD LAYUP by AYERS,PERRY(in the paint)",1
02:09,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",1
02:06,"GOOD FT by AYERS,PERRY",33,,36 (+3),,33-36 (+3),,"GOOD FT by AYERS,PERRY",1
02:06,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",1
02:06,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",1
02:03,"TURNOVER  by BAK,CALVIN",,,,,,,"TURNOVER  by BAK,CALVIN",1
02:03,"STEAL  by CRUMP,DAWSON",,,,,,,"STEAL  by CRUMP,DAWSON",1
01:58,"GOOD LAYUP by WALKER,ART(in the paint)",35,,36 (+1),,35-36 (+1),,"GOOD LAYUP by WALKER,ART(in the paint)",1
01:51,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",1
--,"REBOUND DEF by SINE,TUCKER",,,,,,,"REBOUND DEF by SINE,TUCKER",1
01:41,"GOOD LAYUP by BATES,JACOB(in the paint)",37 (+1),,36,,37-36 (-1),,"GOOD LAYUP by BATES,JACOB(in the paint)",1
01:35,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
01:25,"FOUL  by GONDA,MATT",,,,,,,"FOUL  by GONDA,MATT",1
01:25,"TURNOVER  by GONDA,MATT",,,,,,,"TURNOVER  by GONDA,MATT",1
01:14,"GOOD LAYUP by BATES,JACOB(in the paint)",39 (+3),,36,,39-36 (-3),,"GOOD LAYUP by BATES,JACOB(in the paint)",1
01:02,"FOUL  by AYERS,PERRY",,,,,,,"FOUL  by AYERS,PERRY",1
01:02,"SUB IN by SPITZER,JAKOB",,,,,,,"SUB IN by SPITZER,JAKOB",1
01:02,"SUB IN by RAKES,BAILEY",,,,,,,"SUB IN by RAKES,BAILEY",1
01:02,"SUB OUT by BATES,JACOB",,,,,,,"SUB OUT by BATES,JACOB",1
01:02,"SUB OUT by AYERS,PERRY",,,,,,,"SUB OUT by AYERS,PERRY",1
00:54,"FOUL  by RAKES,BAILEY",,,,,,,"FOUL  by RAKES,BAILEY",1
00:54,"GOOD FT by ALLISON,ZACH",39 (+2),,37,,39-37 (-2),,"GOOD FT by ALLISON,ZACH",1
00:54,"GOOD FT by ALLISON,ZACH",39 (+1),,38,,39-38 (-1),,"GOOD FT by ALLISON,ZACH",1
00:54,"SUB IN by BATES,JACOB",,,,,,,"SUB IN by BATES,JACOB",1
00:54,"SUB IN by AYERS,PERRY",,,,,,,"SUB IN by AYERS,PERRY",1
00:54,"SUB OUT by SPITZER,JAKOB",,,,,,,"SUB OUT by SPITZER,JAKOB",1
00:54,"SUB OUT by RAKES,BAILEY",,,,,,,"SUB OUT by RAKES,BAILEY",1
00:54,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",1
00:54,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",1
00:45,"MISS JUMPER by AYERS,PERRY",,,,,,,"MISS JUMPER by AYERS,PERRY",1
--,"REBOUND DEF by ALLISON,ZACH",,,,,,,"REBOUND DEF by ALLISON,ZACH",1
00:28,"GOOD LAYUP by WALDRUM,AIDAN(in the paint)",39,,40 (+1),,39-40 (+1),,"GOOD LAYUP by WALDRUM,AIDAN(in the paint)",1
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",1
00:04,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",41 (+1),,40,,41-40 (-1),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",1
20:00,"SUB IN by RAKES,BAILEY",,,,,,,"SUB IN by RAKES,BAILEY",2
20:00,"SUB OUT by CRUMP,DAWSON",,,,,,,"SUB OUT by CRUMP,DAWSON",2
20:00,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
20:00,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",2
19:44,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",41,,42 (+1),,41-42 (+1),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
19:21,"MISS 3PTR by AYERS,PERRY",,,,,,,"MISS 3PTR by AYERS,PERRY",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
19:03,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",41,,44 (+3),,41-44 (+3),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
18:44,"GOOD LAYUP by WALKER,ART(in the paint)",43,,44 (+1),,43-44 (+1),,"GOOD LAYUP by WALKER,ART(in the paint)",2
18:34,"TURNOVER  by STEWART,CHRISTIAN",,,,,,,"TURNOVER  by STEWART,CHRISTIAN",2
18:17,"GOOD LAYUP by WALKER,ART(in the paint)",45 (+1),,44,,45-44 (-1),,"GOOD LAYUP by WALKER,ART(in the paint)",2
18:02,"TURNOVER  by BAK,CALVIN",,,,,,,"TURNOVER  by BAK,CALVIN",2
18:02,"STEAL  by WALKER,ART",,,,,,,"STEAL  by WALKER,ART",2
17:55,"GOOD LAYUP by WALKER,ART(in the paint)",47 (+3),,44,,47-44 (-3),,"GOOD LAYUP by WALKER,ART(in the paint)",2
17:39,"GOOD 3PTR by GONDA,MATT",47,,47,,47-47 (0),,"GOOD 3PTR by GONDA,MATT",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
17:16,"MISS JUMPER by WALKER,ART",,,,,,,"MISS JUMPER by WALKER,ART",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
17:02,"GOOD LAYUP by ALLISON,ZACH(in the paint)",47,,49 (+2),,47-49 (+2),,"GOOD LAYUP by ALLISON,ZACH(in the paint)",2
16:42,"GOOD LAYUP by AYERS,PERRY(in the paint)",49,,49,,49-49 (0),,"GOOD LAYUP by AYERS,PERRY(in the paint)",2
16:19,"MISS JUMPER by BAK,CALVIN",,,,,,,"MISS JUMPER by BAK,CALVIN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
16:16,"SUB IN by PURVIS,KC",,,,,,,"SUB IN by PURVIS,KC",2
16:16,"SUB IN by CRUMP,DAWSON",,,,,,,"SUB IN by CRUMP,DAWSON",2
16:16,"SUB OUT by RAKES,BAILEY",,,,,,,"SUB OUT by RAKES,BAILEY",2
16:16,"SUB OUT by BATES,JACOB",,,,,,,"SUB OUT by BATES,JACOB",2
16:16,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",2
16:16,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
15:54,"FOUL  by WALKER,ART",,,,,,,"FOUL  by WALKER,ART",2
15:54,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
15:54,"MISS FT by MOORE,KADEN",,,,,,,"MISS FT by MOORE,KADEN",2
