Time Remaining,Cent,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
20:00,"SUB IN by BOARD,BRAEDEN",,,,,,,"SUB IN by BOARD,BRAEDEN",2
20:00,"SUB IN by BEHR,JALEN",,,,,,,"SUB IN by BEHR,JALEN",2
20:00,"SUB IN by BAKER,TEVIN",,,,,,,"SUB IN by BAKER,TEVIN",2
19:52,,,,,"MISS JUMPER by URSIN,AARON(in the paint)",,,"MISS JUMPER by URSIN,AARON(in the paint)",2
--,"REBOUND DEF by BEHR,JALEN",,,,,,,"REBOUND DEF by BEHR,JALEN",2
19:36,"MISS 3PTR by TAYLOR,JARELL",,,,,,,"MISS 3PTR by TAYLOR,JARELL",2
--,"REBOUND OFF by BOARD,BRAEDEN",,,,,,,"REBOUND OFF by BOARD,BRAEDEN",2
19:31,,,,,"FOUL  by WILLIAMS,CAMERON",,,"FOUL  by WILLIAMS,CAMERON",2
19:31,"GOOD FT by BAKER,TEVIN",35 (+11),,24,,Cent 35-24 (-11),,"GOOD FT by BAKER,TEVIN",2
19:31,"GOOD FT by BAKER,TEVIN",36 (+12),,24,,Cent 36-24 (-12),,"GOOD FT by BAKER,TEVIN",2
19:15,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
19:15,"STEAL  by BEHR,JALEN",,,,,,,"STEAL  by BEHR,JALEN",2
19:07,"MISS JUMPER by BAKER,TEVIN",,,,,,,"MISS JUMPER by BAKER,TEVIN",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
18:59,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
18:39,"MISS LAYUP by JOHNSON,RALPH(in the paint)",,,,,,,"MISS LAYUP by JOHNSON,RALPH(in the paint)",2
18:39,,,,,"BLOCK  by UGHOVWA,NICHOLAS",,,"BLOCK  by UGHOVWA,NICHOLAS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
18:39,,,,,"SUB OUT by UGHOVWA,NICHOLAS",,,"SUB OUT by UGHOVWA,NICHOLAS",2
18:39,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
18:30,"GOOD 3PTR by BEHR,JALEN",39 (+15),,24,,Cent 39-24 (-15),,"GOOD 3PTR by BEHR,JALEN",2
--,"ASSIST  by JOHNSON,RALPH",,,,,,,"ASSIST  by JOHNSON,RALPH",2
18:15,,,,,"MISS LAYUP by BROWN,BRYCE(in the paint)",,,"MISS LAYUP by BROWN,BRYCE(in the paint)",2
18:15,"BLOCK  by BOARD,BRAEDEN",,,,,,,"BLOCK  by BOARD,BRAEDEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
18:15,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
18:15,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",2
18:10,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
17:58,"GOOD 3PTR by JOHNSON,RALPH",42 (+18),,24,,Cent 42-24 (-18),,"GOOD 3PTR by JOHNSON,RALPH",2
--,"ASSIST  by BAKER,TEVIN",,,,,,,"ASSIST  by BAKER,TEVIN",2
17:43,,,,,"MISS 3PTR by EVANS,CHRISTIAN",,,"MISS 3PTR by EVANS,CHRISTIAN",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
17:36,"TURNOVER  by TAYLOR,JARELL",,,,,,,"TURNOVER  by TAYLOR,JARELL",2
17:36,,,,,"STEAL  by WATSON,DOUG",,,"STEAL  by WATSON,DOUG",2
17:32,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
17:32,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
17:32,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
17:32,,,,,"SUB IN by RUCKER,CAM",,,"SUB IN by RUCKER,CAM",2
17:24,,,,,"MISS 3PTR by BASS,DEVIN",,,"MISS 3PTR by BASS,DEVIN",2
17:22,,,,,"SUB OUT by BASS,DEVIN",,,"SUB OUT by BASS,DEVIN",2
17:22,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
17:02,"MISS LAYUP by JOHNSON,RALPH(in the paint)",,,,,,,"MISS LAYUP by JOHNSON,RALPH(in the paint)",2
17:02,,,,,"BLOCK  by URSIN,AARON",,,"BLOCK  by URSIN,AARON",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
16:54,"FOUL  by BOARD,BRAEDEN",,,,,,,"FOUL  by BOARD,BRAEDEN",2
16:51,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
16:26,"MISS 3PTR by BOARD,BRAEDEN",,,,,,,"MISS 3PTR by BOARD,BRAEDEN",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
16:05,,,,,"MISS JUMPER by RUCKER,CAM(in the paint)",,,"MISS JUMPER by RUCKER,CAM(in the paint)",2
16:05,"BLOCK  by BOARD,BRAEDEN",,,,,,,"BLOCK  by BOARD,BRAEDEN",2
--,"REBOUND DEF by BAKER,TEVIN",,,,,,,"REBOUND DEF by BAKER,TEVIN",2
15:54,"MISS JUMPER by BEHR,JALEN(in the paint)",,,,,,,"MISS JUMPER by BEHR,JALEN(in the paint)",2
15:54,,,,,"BLOCK  by URSIN,AARON",,,"BLOCK  by URSIN,AARON",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
15:44,"FOUL  by JOHNSON,RALPH",,,,,,,"FOUL  by JOHNSON,RALPH",2
15:44,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:44,"SUB OUT by BOARD,BRAEDEN",,,,,,,"SUB OUT by BOARD,BRAEDEN",2
15:44,"SUB IN by WIGGINS,JOSEPH",,,,,,,"SUB IN by WIGGINS,JOSEPH",2
15:35,,,,,"MISS LAYUP by URSIN,AARON(in the paint)",,,"MISS LAYUP by URSIN,AARON(in the paint)",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
15:16,,,,,"FOUL  by URSIN,AARON",,,"FOUL  by URSIN,AARON",2
15:06,"MISS JUMPER by BAKER,TEVIN(in the paint)",,,,,,,"MISS JUMPER by BAKER,TEVIN(in the paint)",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
14:55,,,,,"MISS 3PTR by BROWN,BROCK",,,"MISS 3PTR by BROWN,BROCK",2
--,"REBOUND DEF by BEHR,JALEN",,,,,,,"REBOUND DEF by BEHR,JALEN",2
14:43,"GOOD JUMPER by WIGGINS,JOSEPH",44 (+20),,24,,Cent 44-24 (-20),,"GOOD JUMPER by WIGGINS,JOSEPH",2
--,"ASSIST  by BEHR,JALEN",,,,,,,"ASSIST  by BEHR,JALEN",2
14:23,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
14:23,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
14:23,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
14:23,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
14:23,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
14:23,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
14:23,"SUB OUT by BEHR,JALEN",,,,,,,"SUB OUT by BEHR,JALEN",2
14:23,"SUB OUT by BAKER,TEVIN",,,,,,,"SUB OUT by BAKER,TEVIN",2
14:23,"SUB IN by THOMAS,SETH",,,,,,,"SUB IN by THOMAS,SETH",2
14:23,"SUB IN by HALL,AJ",,,,,,,"SUB IN by HALL,AJ",2
14:17,,,,,"MISS LAYUP by EVANS,CHRISTIAN(in the paint)",,,"MISS LAYUP by EVANS,CHRISTIAN(in the paint)",2
--,"REBOUND DEF by THOMAS,SETH",,,,,,,"REBOUND DEF by THOMAS,SETH",2
14:10,,,,,"FOUL  by BROWN,BRYCE",,,"FOUL  by BROWN,BRYCE",2
14:10,"GOOD FT by JOHNSON,RALPH(fastbreak)",45 (+21),,24,,Cent 45-24 (-21),,"GOOD FT by JOHNSON,RALPH(fastbreak)",2
14:10,"GOOD FT by JOHNSON,RALPH(fastbreak)",46 (+22),,24,,Cent 46-24 (-22),,"GOOD FT by JOHNSON,RALPH(fastbreak)",2
14:00,"FOUL  by WIGGINS,JOSEPH",,,,,,,"FOUL  by WIGGINS,JOSEPH",2
14:00,"SUB OUT by WIGGINS,JOSEPH",,,,,,,"SUB OUT by WIGGINS,JOSEPH",2
14:00,"SUB IN by HOOTER,DYLAN",,,,,,,"SUB IN by HOOTER,DYLAN",2
13:54,"FOUL  by THOMAS,SETH",,,,,,,"FOUL  by THOMAS,SETH",2
13:54,,46 (+21),,25,"GOOD FT by WATSON,DOUG",Mill 46-25 (-21),,"GOOD FT by WATSON,DOUG",2
13:54,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",2
13:54,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
13:54,,,,,"MISS FT by WATSON,DOUG",,,"MISS FT by WATSON,DOUG",2
--,"REBOUND DEF by HALL,AJ",,,,,,,"REBOUND DEF by HALL,AJ",2
13:45,"MISS JUMPER by THOMAS,SETH",,,,,,,"MISS JUMPER by THOMAS,SETH",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
13:33,,46 (+19),,27,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",Mill 46-27 (-19),,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",2
13:17,"GOOD 3PTR by THOMAS,SETH",49 (+22),,27,,Cent 49-27 (-22),,"GOOD 3PTR by THOMAS,SETH",2
--,"ASSIST  by JOHNSON,RALPH",,,,,,,"ASSIST  by JOHNSON,RALPH",2
13:02,,,,,"MISS 3PTR by BROWN,BRYCE",,,"MISS 3PTR by BROWN,BRYCE",2
--,"REBOUND DEF by HALL,AJ",,,,,,,"REBOUND DEF by HALL,AJ",2
12:48,"MISS 3PTR by THOMAS,SETH",,,,,,,"MISS 3PTR by THOMAS,SETH",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
12:43,,49 (+19),,30,"GOOD 3PTR by WILLIAMS,CAMERON",Mill 49-30 (-19),,"GOOD 3PTR by WILLIAMS,CAMERON",2
12:43,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
12:43,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
12:43,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",2
12:43,"SUB OUT by JOHNSON,RALPH",,,,,,,"SUB OUT by JOHNSON,RALPH",2
12:43,"SUB OUT by TAYLOR,JARELL",,,,,,,"SUB OUT by TAYLOR,JARELL",2
12:43,"SUB IN by BEHR,JALEN",,,,,,,"SUB IN by BEHR,JALEN",2
12:43,"SUB IN by BAKER,TEVIN",,,,,,,"SUB IN by BAKER,TEVIN",2
12:28,"GOOD LAYUP by THOMAS,SETH(in the paint)",51 (+21),,30,,Cent 51-30 (-21),,"GOOD LAYUP by THOMAS,SETH(in the paint)",2
12:04,,51 (+19),,32,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",Mill 51-32 (-19),,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",2
11:43,"MISS 3PTR by HALL,AJ",,,,,,,"MISS 3PTR by HALL,AJ",2
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",2
11:38,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
11:38,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
11:38,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:10,"MISS 3PTR by THOMAS,SETH",,,,,,,"MISS 3PTR by THOMAS,SETH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
10:57,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,,,,,"REBOUND OFF by EVANS,CHRISTIAN",,,"REBOUND OFF by EVANS,CHRISTIAN",2
10:50,,,,,"TURNOVER  by EVANS,CHRISTIAN",,,"TURNOVER  by EVANS,CHRISTIAN",2
10:50,"STEAL  by THOMAS,SETH",,,,,,,"STEAL  by THOMAS,SETH",2
10:46,"GOOD LAYUP by HALL,AJ(fastbreak)(in the paint)",53 (+21),,32,,Cent 53-32 (-21),,"GOOD LAYUP by HALL,AJ(fastbreak)(in the paint)",2
--,"ASSIST  by THOMAS,SETH",,,,,,,"ASSIST  by THOMAS,SETH",2
10:46,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
10:46,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
10:46,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
10:46,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
10:46,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
10:46,,,,,"SUB IN by UGHOVWA,NICHOLAS",,,"SUB IN by UGHOVWA,NICHOLAS",2
10:46,,,,,"SUB IN by RUCKER,CAM",,,"SUB IN by RUCKER,CAM",2
10:46,"SUB OUT by THOMAS,SETH",,,,,,,"SUB OUT by THOMAS,SETH",2
10:46,"SUB IN by TAYLOR,JARELL",,,,,,,"SUB IN by TAYLOR,JARELL",2
10:46,"GOOD FT by HALL,AJ(fastbreak)",54 (+22),,32,,Cent 54-32 (-22),,"GOOD FT by HALL,AJ(fastbreak)",2
10:22,,,,,"MISS JUMPER by WILLIAMS,CAMERON",,,"MISS JUMPER by WILLIAMS,CAMERON",2
--,"REBOUND DEF by HOOTER,DYLAN",,,,,,,"REBOUND DEF by HOOTER,DYLAN",2
09:58,"MISS JUMPER by BEHR,JALEN(in the paint)",,,,,,,"MISS JUMPER by BEHR,JALEN(in the paint)",2
--,"REBOUND OFF by HOOTER,DYLAN",,,,,,,"REBOUND OFF by HOOTER,DYLAN",2
09:57,"MISS LAYUP by HOOTER,DYLAN(in the paint)",,,,,,,"MISS LAYUP by HOOTER,DYLAN(in the paint)",2
09:57,,,,,"BLOCK  by WILLIAMS,CAMERON",,,"BLOCK  by WILLIAMS,CAMERON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
09:46,"MISS JUMPER by BEHR,JALEN(in the paint)",,,,,,,"MISS JUMPER by BEHR,JALEN(in the paint)",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
09:37,,54 (+20),,34,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",Mill 54-34 (-20),,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",2
--,,,,,"ASSIST  by WILLIAMS,CAMERON",,,"ASSIST  by WILLIAMS,CAMERON",2
09:08,"GOOD LAYUP by HOOTER,DYLAN(in the paint)",56 (+22),,34,,Cent 56-34 (-22),,"GOOD LAYUP by HOOTER,DYLAN(in the paint)",2
--,"ASSIST  by BAKER,TEVIN",,,,,,,"ASSIST  by BAKER,TEVIN",2
08:53,,,,,"TURNOVER  by BROWN,BRYCE",,,"TURNOVER  by BROWN,BRYCE",2
08:53,"STEAL  by TAYLOR,JARELL",,,,,,,"STEAL  by TAYLOR,JARELL",2
08:47,"TURNOVER  by HALL,AJ",,,,,,,"TURNOVER  by HALL,AJ",2
08:47,,,,,"STEAL  by EVANS,CHRISTIAN",,,"STEAL  by EVANS,CHRISTIAN",2
08:41,,56 (+20),,36,"GOOD LAYUP by BROWN,BRYCE(fastbreak)(in the paint)",Mill 56-36 (-20),,"GOOD LAYUP by BROWN,BRYCE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by EVANS,CHRISTIAN",,,"ASSIST  by EVANS,CHRISTIAN",2
08:41,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
08:41,,,,,"SUB OUT by UGHOVWA,NICHOLAS",,,"SUB OUT by UGHOVWA,NICHOLAS",2
08:41,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
08:41,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
08:41,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
08:41,"SUB OUT by HOOTER,DYLAN",,,,,,,"SUB OUT by HOOTER,DYLAN",2
08:41,"SUB OUT by HALL,AJ",,,,,,,"SUB OUT by HALL,AJ",2
08:41,"SUB IN by WIGGINS,JOSEPH",,,,,,,"SUB IN by WIGGINS,JOSEPH",2
08:41,"SUB IN by JOHNSON,RALPH",,,,,,,"SUB IN by JOHNSON,RALPH",2
08:41,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
08:41,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
08:24,,,,,"FOUL  by RUCKER,CAM",,,"FOUL  by RUCKER,CAM",2
08:24,,,,,"FOUL TECH by RUCKER,CAM",,,"FOUL TECH by RUCKER,CAM",2
08:24,"MISS FT by BEHR,JALEN",,,,,,,"MISS FT by BEHR,JALEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:24,"MISS FT by BEHR,JALEN",,,,,,,"MISS FT by BEHR,JALEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:21,"GOOD JUMPER by TAYLOR,JARELL",58 (+22),,36,,Cent 58-36 (-22),,"GOOD JUMPER by TAYLOR,JARELL",2
--,"ASSIST  by BAKER,TEVIN",,,,,,,"ASSIST  by BAKER,TEVIN",2
08:03,,,,,"MISS 3PTR by BROWN,BROCK",,,"MISS 3PTR by BROWN,BROCK",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
07:53,,,,,"MISS JUMPER by BROWN,BROCK",,,"MISS JUMPER by BROWN,BROCK",2
--,"REBOUND DEF by WIGGINS,JOSEPH",,,,,,,"REBOUND DEF by WIGGINS,JOSEPH",2
07:53,,,,,"FOUL  by STEPHEN,SETH",,,"FOUL  by STEPHEN,SETH",2
07:53,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",2
07:53,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
07:53,"GOOD FT by WIGGINS,JOSEPH",59 (+23),,36,,Cent 59-36 (-23),,"GOOD FT by WIGGINS,JOSEPH",2
07:53,"GOOD FT by WIGGINS,JOSEPH",60 (+24),,36,,Cent 60-36 (-24),,"GOOD FT by WIGGINS,JOSEPH",2
07:38,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
07:22,,,,,"FOUL  by STEPHEN,SETH",,,"FOUL  by STEPHEN,SETH",2
07:22,"GOOD FT by TAYLOR,JARELL",61 (+25),,36,,Cent 61-36 (-25),,"GOOD FT by TAYLOR,JARELL",2
07:22,"GOOD FT by TAYLOR,JARELL",62 (+26),,36,,Cent 62-36 (-26),,"GOOD FT by TAYLOR,JARELL",2
07:22,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
07:22,,,,,"SUB IN by HAUPT,KYLE",,,"SUB IN by HAUPT,KYLE",2
07:04,,,,,"MISS JUMPER by WILLIAMS,CAMERON",,,"MISS JUMPER by WILLIAMS,CAMERON",2
--,,,,,"REBOUND OFF by URSIN,AARON",,,"REBOUND OFF by URSIN,AARON",2
06:58,,,,,"MISS LAYUP by URSIN,AARON(in the paint)",,,"MISS LAYUP by URSIN,AARON(in the paint)",2
06:58,"BLOCK  by WIGGINS,JOSEPH",,,,,,,"BLOCK  by WIGGINS,JOSEPH",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
06:50,"TURNOVER  by TAYLOR,JARELL",,,,,,,"TURNOVER  by TAYLOR,JARELL",2
06:50,,,,,"STEAL  by HAUPT,KYLE",,,"STEAL  by HAUPT,KYLE",2
06:43,,,,,"TURNOVER  by HAUPT,KYLE",,,"TURNOVER  by HAUPT,KYLE",2
06:43,"STEAL  by BEHR,JALEN",,,,,,,"STEAL  by BEHR,JALEN",2
06:27,"MISS JUMPER by TAYLOR,JARELL",,,,,,,"MISS JUMPER by TAYLOR,JARELL",2
--,"REBOUND OFF by WIGGINS,JOSEPH",,,,,,,"REBOUND OFF by WIGGINS,JOSEPH",2
06:20,"MISS LAYUP by TAYLOR,JARELL(in the paint)",,,,,,,"MISS LAYUP by TAYLOR,JARELL(in the paint)",2
--,"REBOUND OFF by JOHNSON,RALPH",,,,,,,"REBOUND OFF by JOHNSON,RALPH",2
05:57,"MISS 3PTR by BEHR,JALEN",,,,,,,"MISS 3PTR by BEHR,JALEN",2
--,"REBOUND OFF by WIGGINS,JOSEPH",,,,,,,"REBOUND OFF by WIGGINS,JOSEPH",2
05:56,,,,,"FOUL  by URSIN,AARON",,,"FOUL  by URSIN,AARON",2
05:56,"MISS FT by WIGGINS,JOSEPH",,,,,,,"MISS FT by WIGGINS,JOSEPH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:56,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
05:56,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
05:56,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
05:56,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
05:56,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
05:56,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",2
05:56,"SUB OUT by TAYLOR,JARELL",,,,,,,"SUB OUT by TAYLOR,JARELL",2
05:56,"SUB IN by THOMAS,SETH",,,,,,,"SUB IN by THOMAS,SETH",2
05:56,"GOOD FT by WIGGINS,JOSEPH",63 (+27),,36,,Cent 63-36 (-27),,"GOOD FT by WIGGINS,JOSEPH",2
05:42,"FOUL  by WIGGINS,JOSEPH",,,,,,,"FOUL  by WIGGINS,JOSEPH",2
05:40,,63 (+25),,38,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",Mill 63-38 (-25),,"GOOD LAYUP by EVANS,CHRISTIAN(in the paint)",2
05:18,"TURNOVER  by WIGGINS,JOSEPH",,,,,,,"TURNOVER  by WIGGINS,JOSEPH",2
05:18,,,,,"SUB OUT by HAUPT,KYLE",,,"SUB OUT by HAUPT,KYLE",2
05:18,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
05:18,"SUB OUT by WIGGINS,JOSEPH",,,,,,,"SUB OUT by WIGGINS,JOSEPH",2
05:18,"SUB OUT by BAKER,TEVIN",,,,,,,"SUB OUT by BAKER,TEVIN",2
05:18,"SUB IN by HOOTER,DYLAN",,,,,,,"SUB IN by HOOTER,DYLAN",2
05:18,"SUB IN by TAYLOR,JARELL",,,,,,,"SUB IN by TAYLOR,JARELL",2
04:53,,63 (+22),,41,"GOOD 3PTR by EVANS,CHRISTIAN",Mill 63-41 (-22),,"GOOD 3PTR by EVANS,CHRISTIAN",2
--,,,,,"ASSIST  by BROWN,BRYCE",,,"ASSIST  by BROWN,BRYCE",2
04:25,"GOOD LAYUP by THOMAS,SETH(in the paint)",65 (+24),,41,,Cent 65-41 (-24),,"GOOD LAYUP by THOMAS,SETH(in the paint)",2
--,"ASSIST  by HOOTER,DYLAN",,,,,,,"ASSIST  by HOOTER,DYLAN",2
03:59,,65 (+21),,44,"GOOD 3PTR by EVANS,CHRISTIAN",Mill 65-44 (-21),,"GOOD 3PTR by EVANS,CHRISTIAN",2
--,,,,,"ASSIST  by BASS,DEVIN",,,"ASSIST  by BASS,DEVIN",2
03:42,"TURNOVER  by HOOTER,DYLAN",,,,,,,"TURNOVER  by HOOTER,DYLAN",2
03:42,,,,,"STEAL  by EVANS,CHRISTIAN",,,"STEAL  by EVANS,CHRISTIAN",2
03:38,,65 (+19),,46,"GOOD LAYUP by EVANS,CHRISTIAN(fastbreak)(in the paint)",Mill 65-46 (-19),,"GOOD LAYUP by EVANS,CHRISTIAN(fastbreak)(in the paint)",2
03:38,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
03:38,,,,,"SUB OUT by BASS,DEVIN",,,"SUB OUT by BASS,DEVIN",2
03:38,,,,,"SUB IN by DYAS,CHANDLER",,,"SUB IN by DYAS,CHANDLER",2
03:38,"SUB OUT by HOOTER,DYLAN",,,,,,,"SUB OUT by HOOTER,DYLAN",2
03:38,"SUB IN by WIGGINS,JOSEPH",,,,,,,"SUB IN by WIGGINS,JOSEPH",2
03:21,"FOUL  by THOMAS,SETH",,,,,,,"FOUL  by THOMAS,SETH",2
03:21,"TURNOVER  by THOMAS,SETH",,,,,,,"TURNOVER  by THOMAS,SETH",2
03:21,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
03:21,,,,,"SUB IN by MCNEES,ANDREW",,,"SUB IN by MCNEES,ANDREW",2
03:05,"FOUL  by TAYLOR,JARELL",,,,,,,"FOUL  by TAYLOR,JARELL",2
03:05,"SUB OUT by THOMAS,SETH",,,,,,,"SUB OUT by THOMAS,SETH",2
03:05,"SUB IN by HALL,AJ",,,,,,,"SUB IN by HALL,AJ",2
03:04,"GOOD FT by JOHNSON,RALPH(fastbreak)",66 (+20),,46,,Cent 66-46 (-20),,"GOOD FT by JOHNSON,RALPH(fastbreak)",2
03:04,"GOOD FT by JOHNSON,RALPH(fastbreak)",67 (+21),,46,,Cent 67-46 (-21),,"GOOD FT by JOHNSON,RALPH(fastbreak)",2
03:04,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
03:04,,,,,"SUB IN by CARTER,DYLAN",,,"SUB IN by CARTER,DYLAN",2
02:50,,67 (+20),,47,"GOOD FT by MCNEES,ANDREW",Mill 67-47 (-20),,"GOOD FT by MCNEES,ANDREW",2
02:50,,67 (+19),,48,"GOOD FT by MCNEES,ANDREW",Mill 67-48 (-19),,"GOOD FT by MCNEES,ANDREW",2
02:50,,,,,"FOUL  by MCNEES,ANDREW",,,"FOUL  by MCNEES,ANDREW",2
