Time Remaining,Hend,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
17:00,,,,,"MISS LAYUP by GILLIHAN,NEWLON(in the paint)",,,"MISS LAYUP by GILLIHAN,NEWLON(in the paint)",2
--,"REBOUND DEF by CONRAD,ALEX",,,,,,,"REBOUND DEF by CONRAD,ALEX",2
16:50,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
16:43,"MISS 3PTR by COMAN,SEAN",,,,,,,"MISS 3PTR by COMAN,SEAN",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
16:23,,,,,"MISS LAYUP by WATSON,DOUG(in the paint)",,,"MISS LAYUP by WATSON,DOUG(in the paint)",2
--,,,,,"REBOUND OFF by WILLIAMS,CAMERON",,,"REBOUND OFF by WILLIAMS,CAMERON",2
16:19,,,,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",2
--,"REBOUND DEF by CONRAD,ALEX",,,,,,,"REBOUND DEF by CONRAD,ALEX",2
16:09,"TURNOVER  by EATON,JACK",,,,,,,"TURNOVER  by EATON,JACK",2
15:53,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",2
15:53,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:53,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
15:53,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
15:53,"SUB OUT by EATON,JACK",,,,,,,"SUB OUT by EATON,JACK",2
15:53,"SUB OUT by COMAN,SEAN",,,,,,,"SUB OUT by COMAN,SEAN",2
15:53,"SUB IN by RYAN,JONATHAN",,,,,,,"SUB IN by RYAN,JONATHAN",2
15:53,"SUB IN by PARKS,JACKSON",,,,,,,"SUB IN by PARKS,JACKSON",2
15:41,"TURNOVER  by STANLEY,SETH",,,,,,,"TURNOVER  by STANLEY,SETH",2
15:30,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
15:30,"STEAL  by RYAN,JONATHAN",,,,,,,"STEAL  by RYAN,JONATHAN",2
15:24,"MISS LAYUP by RYAN,JONATHAN(in the paint)",,,,,,,"MISS LAYUP by RYAN,JONATHAN(in the paint)",2
15:24,,,,,"BLOCK  by WILLIAMS,CAMERON",,,"BLOCK  by WILLIAMS,CAMERON",2
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",2
15:16,,,,,"MISS LAYUP by WATSON,DOUG(in the paint)",,,"MISS LAYUP by WATSON,DOUG(in the paint)",2
15:16,"BLOCK  by CONRAD,ALEX",,,,,,,"BLOCK  by CONRAD,ALEX",2
--,,,,,"REBOUND OFF by WATSON,DOUG",,,"REBOUND OFF by WATSON,DOUG",2
15:16,"FOUL  by FITCH,CARL",,,,,,,"FOUL  by FITCH,CARL",2
15:16,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
15:16,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
15:16,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
15:16,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
15:16,"SUB OUT by FITCH,CARL",,,,,,,"SUB OUT by FITCH,CARL",2
15:16,"SUB IN by DEITHLOFF,TYLER",,,,,,,"SUB IN by DEITHLOFF,TYLER",2
15:16,,39,,39,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",Mill 39-39 (0),,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",2
15:16,,39,,40 (+1),"GOOD FT by WILLIAMS,CAMERON(fastbreak)",Mill 39-40 (+1),,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",2
14:51,"MISS LAYUP by STANLEY,SETH(in the paint)",,,,,,,"MISS LAYUP by STANLEY,SETH(in the paint)",2
14:51,,,,,"BLOCK  by URSIN,AARON",,,"BLOCK  by URSIN,AARON",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
14:40,,,,,"MISS JUMPER by BROWN,BRYCE(in the paint)",,,"MISS JUMPER by BROWN,BRYCE(in the paint)",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
14:40,,,,,"FOUL  by URSIN,AARON",,,"FOUL  by URSIN,AARON",2
14:27,"TURNOVER  by RYAN,JONATHAN",,,,,,,"TURNOVER  by RYAN,JONATHAN",2
14:12,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by RYAN,JONATHAN",,,,,,,"REBOUND DEF by RYAN,JONATHAN",2
13:49,,,,,"FOUL  by URSIN,AARON",,,"FOUL  by URSIN,AARON",2
13:49,"GOOD FT by STANLEY,SETH",40,,40,,Hend 40-40 (0),,"GOOD FT by STANLEY,SETH",2
13:49,"GOOD FT by STANLEY,SETH",41 (+1),,40,,Hend 41-40 (-1),,"GOOD FT by STANLEY,SETH",2
13:49,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
13:49,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
13:49,"SUB OUT by CONRAD,ALEX",,,,,,,"SUB OUT by CONRAD,ALEX",2
13:49,"SUB IN by RASBERRY JR.,DARVIS",,,,,,,"SUB IN by RASBERRY JR.,DARVIS",2
13:49,"GOOD FT by STANLEY,SETH",42 (+2),,40,,Hend 42-40 (-2),,"GOOD FT by STANLEY,SETH",2
13:33,,,,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",2
13:29,,,,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",2
13:29,"BLOCK  by STANLEY,SETH",,,,,,,"BLOCK  by STANLEY,SETH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
--,,,,,"REBOUND OFF by WILLIAMS,CAMERON",,,"REBOUND OFF by WILLIAMS,CAMERON",2
13:08,"MISS JUMPER by DEITHLOFF,TYLER(in the paint)",,,,,,,"MISS JUMPER by DEITHLOFF,TYLER(in the paint)",2
--,,,,,"REBOUND DEF by HOGAN,TJ",,,"REBOUND DEF by HOGAN,TJ",2
12:52,,,,,"MISS 3PTR by HOGAN,TJ",,,"MISS 3PTR by HOGAN,TJ",2
12:50,,,,,"SUB OUT by BASS,DEVIN",,,"SUB OUT by BASS,DEVIN",2
12:50,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
--,,,,,"REBOUND OFF by BROWN,BRYCE",,,"REBOUND OFF by BROWN,BRYCE",2
12:40,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",2
12:40,"STEAL  by RASBERRY JR.,DARVIS",,,,,,,"STEAL  by RASBERRY JR.,DARVIS",2
12:35,"MISS LAYUP by PARKS,JACKSON(in the paint)",,,,,,,"MISS LAYUP by PARKS,JACKSON(in the paint)",2
--,"REBOUND OFF by RASBERRY JR.,DARVIS",,,,,,,"REBOUND OFF by RASBERRY JR.,DARVIS",2
12:14,"GOOD JUMPER by DEITHLOFF,TYLER",44 (+4),,40,,Hend 44-40 (-4),,"GOOD JUMPER by DEITHLOFF,TYLER",2
11:58,,,,,"MISS LAYUP by GILLIHAN,NEWLON(in the paint)",,,"MISS LAYUP by GILLIHAN,NEWLON(in the paint)",2
11:56,,,,,"FOUL  by GILLIHAN,NEWLON",,,"FOUL  by GILLIHAN,NEWLON",2
11:56,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:56,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
11:56,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
11:56,"SUB OUT by STANLEY,SETH",,,,,,,"SUB OUT by STANLEY,SETH",2
11:56,"SUB IN by COMAN,SEAN",,,,,,,"SUB IN by COMAN,SEAN",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
11:39,"MISS JUMPER by PARKS,JACKSON(in the paint)",,,,,,,"MISS JUMPER by PARKS,JACKSON(in the paint)",2
--,,,,,"REBOUND DEF by BROWN,BRYCE",,,"REBOUND DEF by BROWN,BRYCE",2
11:35,"FOUL  by COMAN,SEAN",,,,,,,"FOUL  by COMAN,SEAN",2
11:35,,44 (+3),,41,"GOOD FT by HOGAN,TJ(fastbreak)",Mill 44-41 (-3),,"GOOD FT by HOGAN,TJ(fastbreak)",2
11:35,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
11:35,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
11:35,,44 (+2),,42,"GOOD FT by HOGAN,TJ(fastbreak)",Mill 44-42 (-2),,"GOOD FT by HOGAN,TJ(fastbreak)",2
11:20,"TURNOVER  by RYAN,JONATHAN",,,,,,,"TURNOVER  by RYAN,JONATHAN",2
11:20,,,,,"STEAL  by BROWN,BRYCE",,,"STEAL  by BROWN,BRYCE",2
11:13,"FOUL  by RYAN,JONATHAN",,,,,,,"FOUL  by RYAN,JONATHAN",2
11:13,"SUB OUT by RYAN,JONATHAN",,,,,,,"SUB OUT by RYAN,JONATHAN",2
11:13,"SUB IN by EATON,JACK",,,,,,,"SUB IN by EATON,JACK",2
11:05,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
10:54,"GOOD JUMPER by RASBERRY JR.,DARVIS",46 (+4),,42,,Hend 46-42 (-4),,"GOOD JUMPER by RASBERRY JR.,DARVIS",2
10:34,,,,,"MISS JUMPER by WATSON,DOUG",,,"MISS JUMPER by WATSON,DOUG",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
10:18,"MISS JUMPER by RASBERRY JR.,DARVIS",,,,,,,"MISS JUMPER by RASBERRY JR.,DARVIS",2
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",2
10:04,,46 (+1),,45,"GOOD 3PTR by BROWN,BRYCE",Mill 46-45 (-1),,"GOOD 3PTR by BROWN,BRYCE",2
10:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
10:02,,,,,"SUB OUT by HOGAN,TJ",,,"SUB OUT by HOGAN,TJ",2
10:02,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
09:35,"GOOD LAYUP by RASBERRY JR.,DARVIS(in the paint)",48 (+3),,45,,Hend 48-45 (-3),,"GOOD LAYUP by RASBERRY JR.,DARVIS(in the paint)",2
09:18,,,,,"MISS LAYUP by BROWN,BRYCE(in the paint)",,,"MISS LAYUP by BROWN,BRYCE(in the paint)",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
09:00,"MISS 3PTR by PARKS,JACKSON",,,,,,,"MISS 3PTR by PARKS,JACKSON",2
--,"REBOUND OFF by RASBERRY JR.,DARVIS",,,,,,,"REBOUND OFF by RASBERRY JR.,DARVIS",2
08:54,"GOOD 3PTR by COMAN,SEAN",51 (+6),,45,,Hend 51-45 (-6),,"GOOD 3PTR by COMAN,SEAN",2
--,"ASSIST  by RASBERRY JR.,DARVIS",,,,,,,"ASSIST  by RASBERRY JR.,DARVIS",2
08:38,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
08:38,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
08:38,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
08:38,,,,,"SUB IN by RUCKER,CAM",,,"SUB IN by RUCKER,CAM",2
08:38,"SUB OUT by DEITHLOFF,TYLER",,,,,,,"SUB OUT by DEITHLOFF,TYLER",2
08:38,"SUB IN by FITCH,CARL",,,,,,,"SUB IN by FITCH,CARL",2
08:24,,,,,"MISS DUNK by WILLIAMS,CAMERON(in the paint)",,,"MISS DUNK by WILLIAMS,CAMERON(in the paint)",2
08:24,"BLOCK  by FITCH,CARL",,,,,,,"BLOCK  by FITCH,CARL",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
08:11,"GOOD LAYUP by RASBERRY JR.,DARVIS(in the paint)",53 (+8),,45,,Hend 53-45 (-8),,"GOOD LAYUP by RASBERRY JR.,DARVIS(in the paint)",2
07:57,,53 (+5),,48,"GOOD 3PTR by RUCKER,CAM",Mill 53-48 (-5),,"GOOD 3PTR by RUCKER,CAM",2
--,,,,,"ASSIST  by BROWN,BROCK",,,"ASSIST  by BROWN,BROCK",2
07:34,"MISS 3PTR by COMAN,SEAN",,,,,,,"MISS 3PTR by COMAN,SEAN",2
--,,,,,"REBOUND DEF by RUCKER,CAM",,,"REBOUND DEF by RUCKER,CAM",2
07:25,,,,,"TURNOVER  by RUCKER,CAM",,,"TURNOVER  by RUCKER,CAM",2
07:25,"STEAL  by COMAN,SEAN",,,,,,,"STEAL  by COMAN,SEAN",2
07:06,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:06,,,,,"SUB OUT by BASS,DEVIN",,,"SUB OUT by BASS,DEVIN",2
07:06,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
07:06,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
07:06,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
07:06,"SUB OUT by EATON,JACK",,,,,,,"SUB OUT by EATON,JACK",2
07:06,"SUB IN by STANLEY,SETH",,,,,,,"SUB IN by STANLEY,SETH",2
06:55,"MISS 3PTR by RASBERRY JR.,DARVIS",,,,,,,"MISS 3PTR by RASBERRY JR.,DARVIS",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
06:40,,53 (+3),,50,"GOOD DUNK by WILLIAMS,CAMERON(in the paint)",Mill 53-50 (-3),,"GOOD DUNK by WILLIAMS,CAMERON(in the paint)",2
--,,,,,"ASSIST  by URSIN,AARON",,,"ASSIST  by URSIN,AARON",2
06:22,"TURNOVER  by RASBERRY JR.,DARVIS",,,,,,,"TURNOVER  by RASBERRY JR.,DARVIS",2
06:22,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
06:22,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
06:10,,,,,"MISS JUMPER by WILLIAMS,CAMERON",,,"MISS JUMPER by WILLIAMS,CAMERON",2
--,"REBOUND DEF by RASBERRY JR.,DARVIS",,,,,,,"REBOUND DEF by RASBERRY JR.,DARVIS",2
05:55,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
05:55,"GOOD FT by STANLEY,SETH",54 (+4),,50,,Hend 54-50 (-4),,"GOOD FT by STANLEY,SETH",2
05:55,"GOOD FT by STANLEY,SETH",55 (+5),,50,,Hend 55-50 (-5),,"GOOD FT by STANLEY,SETH",2
05:55,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
05:55,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
05:55,"GOOD FT by STANLEY,SETH",56 (+6),,50,,Hend 56-50 (-6),,"GOOD FT by STANLEY,SETH",2
05:38,,56 (+4),,52,"GOOD LAYUP by URSIN,AARON(in the paint)",Mill 56-52 (-4),,"GOOD LAYUP by URSIN,AARON(in the paint)",2
05:18,"GOOD LAYUP by COMAN,SEAN(in the paint)",58 (+6),,52,,Hend 58-52 (-6),,"GOOD LAYUP by COMAN,SEAN(in the paint)",2
--,"ASSIST  by PARKS,JACKSON",,,,,,,"ASSIST  by PARKS,JACKSON",2
04:50,,,,,"MISS LAYUP by URSIN,AARON(in the paint)",,,"MISS LAYUP by URSIN,AARON(in the paint)",2
--,"REBOUND DEF by RASBERRY JR.,DARVIS",,,,,,,"REBOUND DEF by RASBERRY JR.,DARVIS",2
04:34,"MISS 3PTR by FITCH,CARL",,,,,,,"MISS 3PTR by FITCH,CARL",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
04:24,,58 (+4),,54,"GOOD JUMPER by WATSON,DOUG",Mill 58-54 (-4),,"GOOD JUMPER by WATSON,DOUG",2
04:00,"GOOD LAYUP by FITCH,CARL(in the paint)",60 (+6),,54,,Hend 60-54 (-6),,"GOOD LAYUP by FITCH,CARL(in the paint)",2
04:00,,,,,"FOUL  by RUCKER,CAM",,,"FOUL  by RUCKER,CAM",2
04:00,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
04:00,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
04:00,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
04:00,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
04:00,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
04:00,"SUB OUT by RASBERRY JR.,DARVIS",,,,,,,"SUB OUT by RASBERRY JR.,DARVIS",2
04:00,"SUB IN by CONRAD,ALEX",,,,,,,"SUB IN by CONRAD,ALEX",2
04:00,"GOOD FT by FITCH,CARL",61 (+7),,54,,Hend 61-54 (-7),,"GOOD FT by FITCH,CARL",2
04:00,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
04:00,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
03:47,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",2
03:19,"MISS JUMPER by STANLEY,SETH(in the paint)",,,,,,,"MISS JUMPER by STANLEY,SETH(in the paint)",2
--,"REBOUND OFF by STANLEY,SETH",,,,,,,"REBOUND OFF by STANLEY,SETH",2
03:17,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
03:02,"FOUL  by CONRAD,ALEX",,,,,,,"FOUL  by CONRAD,ALEX",2
03:00,,,,,"MISS 3PTR by GILLIHAN,NEWLON",,,"MISS 3PTR by GILLIHAN,NEWLON",2
02:57,"FOUL  by PARKS,JACKSON",,,,,,,"FOUL  by PARKS,JACKSON",2
02:57,,61 (+6),,55,"GOOD FT by WILLIAMS,CAMERON",Mill 61-55 (-6),,"GOOD FT by WILLIAMS,CAMERON",2
02:57,,61 (+5),,56,"GOOD FT by WILLIAMS,CAMERON",Mill 61-56 (-5),,"GOOD FT by WILLIAMS,CAMERON",2
--,,,,,"REBOUND OFF by WILLIAMS,CAMERON",,,"REBOUND OFF by WILLIAMS,CAMERON",2
02:36,"GOOD JUMPER by PARKS,JACKSON(in the paint)",63 (+7),,56,,Hend 63-56 (-7),,"GOOD JUMPER by PARKS,JACKSON(in the paint)",2
02:20,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
02:03,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
--,,,,,"REBOUND DEF by BROWN,BRYCE",,,"REBOUND DEF by BROWN,BRYCE",2
01:49,,,,,"MISS 3PTR by BASS,DEVIN",,,"MISS 3PTR by BASS,DEVIN",2
--,,,,,"REBOUND OFF by GILLIHAN,NEWLON",,,"REBOUND OFF by GILLIHAN,NEWLON",2
01:43,,,,,"TURNOVER  by GILLIHAN,NEWLON",,,"TURNOVER  by GILLIHAN,NEWLON",2
01:31,"TURNOVER  by COMAN,SEAN",,,,,,,"TURNOVER  by COMAN,SEAN",2
01:31,,,,,"STEAL  by GILLIHAN,NEWLON",,,"STEAL  by GILLIHAN,NEWLON",2
01:28,"FOUL  by PARKS,JACKSON",,,,,,,"FOUL  by PARKS,JACKSON",2
01:25,,,,,"MISS JUMPER by WILLIAMS,CAMERON",,,"MISS JUMPER by WILLIAMS,CAMERON",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
00:57,"GOOD JUMPER by STANLEY,SETH",65 (+9),,56,,Hend 65-56 (-9),,"GOOD JUMPER by STANLEY,SETH",2
--,"ASSIST  by CONRAD,ALEX",,,,,,,"ASSIST  by CONRAD,ALEX",2
00:44,,65 (+7),,58,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",Mill 65-58 (-7),,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",2
00:44,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:44,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
00:44,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
00:40,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
00:40,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
00:40,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
00:40,"GOOD FT by COMAN,SEAN(fastbreak)",66 (+8),,58,,Hend 66-58 (-8),,"GOOD FT by COMAN,SEAN(fastbreak)",2
00:40,"SUB OUT by CONRAD,ALEX",,,,,,,"SUB OUT by CONRAD,ALEX",2
00:40,"SUB IN by DEITHLOFF,TYLER",,,,,,,"SUB IN by DEITHLOFF,TYLER",2
00:40,"GOOD FT by COMAN,SEAN(fastbreak)",67 (+9),,58,,Hend 67-58 (-9),,"GOOD FT by COMAN,SEAN(fastbreak)",2
00:31,,67 (+7),,60,"GOOD LAYUP by BROWN,BRYCE(in the paint)",Mill 67-60 (-7),,"GOOD LAYUP by BROWN,BRYCE(in the paint)",2
00:31,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:30,,,,,"FOUL  by BROWN,BRYCE",,,"FOUL  by BROWN,BRYCE",2
00:30,"MISS FT by DEITHLOFF,TYLER(fastbreak)",,,,,,,"MISS FT by DEITHLOFF,TYLER(fastbreak)",2
--,,,,,"REBOUND DEF by BROWN,BROCK",,,"REBOUND DEF by BROWN,BROCK",2
00:24,"FOUL  by DEITHLOFF,TYLER",,,,,,,"FOUL  by DEITHLOFF,TYLER",2
00:24,"SUB OUT by DEITHLOFF,TYLER",,,,,,,"SUB OUT by DEITHLOFF,TYLER",2
00:24,"SUB IN by RYAN,JONATHAN",,,,,,,"SUB IN by RYAN,JONATHAN",2
00:24,,67 (+6),,61,"GOOD FT by BROWN,BROCK(fastbreak)",Mill 67-61 (-6),,"GOOD FT by BROWN,BROCK(fastbreak)",2
00:24,,67 (+5),,62,"GOOD FT by BROWN,BROCK(fastbreak)",Mill 67-62 (-5),,"GOOD FT by BROWN,BROCK(fastbreak)",2
00:23,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
00:23,"GOOD FT by RYAN,JONATHAN(fastbreak)",68 (+6),,62,,Hend 68-62 (-6),,"GOOD FT by RYAN,JONATHAN(fastbreak)",2
00:23,"GOOD FT by RYAN,JONATHAN(fastbreak)",69 (+7),,62,,Hend 69-62 (-7),,"GOOD FT by RYAN,JONATHAN(fastbreak)",2
00:14,,,,,"MISS 3PTR by BASS,DEVIN",,,"MISS 3PTR by BASS,DEVIN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:09,,,,,"FOUL  by WILLIAMS,CAMERON",,,"FOUL  by WILLIAMS,CAMERON",2
00:09,"GOOD FT by COMAN,SEAN(fastbreak)",70 (+8),,62,,Hend 70-62 (-8),,"GOOD FT by COMAN,SEAN(fastbreak)",2
00:09,"GOOD FT by COMAN,SEAN(fastbreak)",71 (+9),,62,,Hend 71-62 (-9),,"GOOD FT by COMAN,SEAN(fastbreak)",2
00:04,,,,,"MISS JUMPER by BROWN,BRYCE(in the paint)",,,"MISS JUMPER by BROWN,BRYCE(in the paint)",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
