Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
19:43,"FOUL  by ELLIS,CHASE",,,,,,,"FOUL  by ELLIS,CHASE",2
19:29,,27 (+6),,21,"GOOD 3PTR by WATSON,DOUG",Mill 27-21 (-6),,"GOOD 3PTR by WATSON,DOUG",2
--,,,,,"ASSIST  by BROWN,BROCK",,,"ASSIST  by BROWN,BROCK",2
19:16,"GOOD LAYUP by RUSCIANO,ROBBIE(in the paint)",29 (+8),,21,,Berry 29-21 (-8),,"GOOD LAYUP by RUSCIANO,ROBBIE(in the paint)",2
--,"ASSIST  by HONROTH,OWEN",,,,,,,"ASSIST  by HONROTH,OWEN",2
19:04,"FOUL  by RUSCIANO,ROBBIE",,,,,,,"FOUL  by RUSCIANO,ROBBIE",2
19:04,,29 (+7),,22,"GOOD FT by URSIN,AARON",Mill 29-22 (-7),,"GOOD FT by URSIN,AARON",2
19:04,,,,,"MISS FT by URSIN,AARON",,,"MISS FT by URSIN,AARON",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
18:44,"MISS 3PTR by HONROTH,OWEN",,,,,,,"MISS 3PTR by HONROTH,OWEN",2
--,,,,,"REBOUND DEF by BROWN,BROCK",,,"REBOUND DEF by BROWN,BROCK",2
18:25,,,,,"TURNOVER  by URSIN,AARON",,,"TURNOVER  by URSIN,AARON",2
18:05,"MISS JUMPER by ELLIS,CHASE",,,,,,,"MISS JUMPER by ELLIS,CHASE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
18:05,,,,,"FOUL  by WILLIAMS,CAMERON",,,"FOUL  by WILLIAMS,CAMERON",2
17:50,"GOOD LAYUP by ELLIS,CHASE(in the paint)",31 (+9),,22,,Berry 31-22 (-9),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
17:27,,,,,"MISS LAYUP by WATSON,DOUG(in the paint)",,,"MISS LAYUP by WATSON,DOUG(in the paint)",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
17:15,"TURNOVER  by ELLIS,CHASE",,,,,,,"TURNOVER  by ELLIS,CHASE",2
17:15,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
17:15,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
16:57,"FOUL  by JOHNSON,MICHAEL",,,,,,,"FOUL  by JOHNSON,MICHAEL",2
16:57,,31 (+8),,23,"GOOD FT by BROWN,BRYCE",Mill 31-23 (-8),,"GOOD FT by BROWN,BRYCE",2
16:57,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
16:57,"SUB IN by BENHAM,BRAXTON",,,,,,,"SUB IN by BENHAM,BRAXTON",2
16:57,,31 (+7),,24,"GOOD FT by BROWN,BRYCE",Mill 31-24 (-7),,"GOOD FT by BROWN,BRYCE",2
16:57,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
16:57,,,,,"SUB IN by UGHOVWA,NICHOLAS",,,"SUB IN by UGHOVWA,NICHOLAS",2
16:46,,,,,"FOUL  by UGHOVWA,NICHOLAS",,,"FOUL  by UGHOVWA,NICHOLAS",2
16:39,"TURNOVER  by ELLIS,CHASE",,,,,,,"TURNOVER  by ELLIS,CHASE",2
16:24,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
16:03,,,,,"FOUL  by UGHOVWA,NICHOLAS",,,"FOUL  by UGHOVWA,NICHOLAS",2
16:03,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
16:03,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
15:51,"GOOD JUMPER by KRUEGER,JORDAN",33 (+9),,24,,Berry 33-24 (-9),,"GOOD JUMPER by KRUEGER,JORDAN",2
15:31,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by BENHAM,BRAXTON",,,,,,,"REBOUND DEF by BENHAM,BRAXTON",2
15:23,"GOOD 3PTR by RUSCIANO,ROBBIE(fastbreak)",36 (+12),,24,,Berry 36-24 (-12),,"GOOD 3PTR by RUSCIANO,ROBBIE(fastbreak)",2
--,"ASSIST  by BENHAM,BRAXTON",,,,,,,"ASSIST  by BENHAM,BRAXTON",2
15:05,,36 (+10),,26,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",Mill 36-26 (-10),,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",2
15:01,,,,,"FOUL  by BROWN,BRYCE",,,"FOUL  by BROWN,BRYCE",2
15:01,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:01,,,,,"SUB OUT by UGHOVWA,NICHOLAS",,,"SUB OUT by UGHOVWA,NICHOLAS",2
15:01,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
15:01,,,,,"SUB IN by RUCKER,CAM",,,"SUB IN by RUCKER,CAM",2
15:01,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
15:01,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
15:01,"SUB OUT by ELLIS,CHASE",,,,,,,"SUB OUT by ELLIS,CHASE",2
15:01,"SUB OUT by RUSCIANO,ROBBIE",,,,,,,"SUB OUT by RUSCIANO,ROBBIE",2
15:01,"SUB IN by CRAFT,JAKE",,,,,,,"SUB IN by CRAFT,JAKE",2
15:01,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
15:01,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
14:34,"MISS JUMPER by COSTAS,RILEY(in the paint)",,,,,,,"MISS JUMPER by COSTAS,RILEY(in the paint)",2
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",2
14:19,"FOUL  by BENHAM,BRAXTON",,,,,,,"FOUL  by BENHAM,BRAXTON",2
13:58,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,,,,,"REBOUND OFF by GILLIHAN,NEWLON",,,"REBOUND OFF by GILLIHAN,NEWLON",2
13:53,,,,,"MISS LAYUP by GILLIHAN,NEWLON(in the paint)",,,"MISS LAYUP by GILLIHAN,NEWLON(in the paint)",2
13:53,"BLOCK  by COSTAS,RILEY",,,,,,,"BLOCK  by COSTAS,RILEY",2
13:53,,,,,"FOUL  by BROWN,BRYCE",,,"FOUL  by BROWN,BRYCE",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
13:28,"MISS 3PTR by BENHAM,BRAXTON",,,,,,,"MISS 3PTR by BENHAM,BRAXTON",2
--,,,,,"REBOUND DEF by RUCKER,CAM",,,"REBOUND DEF by RUCKER,CAM",2
13:19,"FOUL  by CRAFT,JAKE",,,,,,,"FOUL  by CRAFT,JAKE",2
13:14,"FOUL  by KRUEGER,JORDAN",,,,,,,"FOUL  by KRUEGER,JORDAN",2
13:06,,,,,"MISS JUMPER by GILLIHAN,NEWLON",,,"MISS JUMPER by GILLIHAN,NEWLON",2
--,"REBOUND DEF by CRAFT,JAKE",,,,,,,"REBOUND DEF by CRAFT,JAKE",2
12:54,"GOOD JUMPER by BENHAM,BRAXTON",38 (+12),,26,,Berry 38-26 (-12),,"GOOD JUMPER by BENHAM,BRAXTON",2
12:41,,,,,"TURNOVER  by BASS,DEVIN",,,"TURNOVER  by BASS,DEVIN",2
12:41,"STEAL  by BENHAM,BRAXTON",,,,,,,"STEAL  by BENHAM,BRAXTON",2
12:34,"MISS JUMPER by CRAFT,JAKE(in the paint)",,,,,,,"MISS JUMPER by CRAFT,JAKE(in the paint)",2
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",2
12:30,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
12:30,,38 (+11),,27,"GOOD FT by WATSON,DOUG(fastbreak)",Mill 38-27 (-11),,"GOOD FT by WATSON,DOUG(fastbreak)",2
12:30,,,,,"SUB OUT by BASS,DEVIN",,,"SUB OUT by BASS,DEVIN",2
12:30,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
12:30,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
12:30,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
12:30,,38 (+10),,28,"GOOD FT by WATSON,DOUG(fastbreak)",Mill 38-28 (-10),,"GOOD FT by WATSON,DOUG(fastbreak)",2
12:30,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
12:30,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
12:02,"MISS 3PTR by COSTAS,RILEY",,,,,,,"MISS 3PTR by COSTAS,RILEY",2
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",2
11:47,,,,,"TURNOVER  by STEPHEN,SETH",,,"TURNOVER  by STEPHEN,SETH",2
11:31,"MISS JUMPER by ELLIS,CHASE(in the paint)",,,,,,,"MISS JUMPER by ELLIS,CHASE(in the paint)",2
11:31,,,,,"FOUL  by GILLIHAN,NEWLON",,,"FOUL  by GILLIHAN,NEWLON",2
--,"REBOUND OFF by ELLIS,CHASE",,,,,,,"REBOUND OFF by ELLIS,CHASE",2
11:25,"MISS 3PTR by CRAFT,JAKE",,,,,,,"MISS 3PTR by CRAFT,JAKE",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
11:12,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
11:12,,,,,"MISS FT by WILLIAMS,CAMERON",,,"MISS FT by WILLIAMS,CAMERON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:12,"SUB OUT by CRAFT,JAKE",,,,,,,"SUB OUT by CRAFT,JAKE",2
11:12,"SUB OUT by BENHAM,BRAXTON",,,,,,,"SUB OUT by BENHAM,BRAXTON",2
11:12,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
11:12,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
11:12,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
11:12,"SUB IN by RUSCIANO,ROBBIE",,,,,,,"SUB IN by RUSCIANO,ROBBIE",2
11:12,,38 (+9),,29,"GOOD FT by WILLIAMS,CAMERON",Mill 38-29 (-9),,"GOOD FT by WILLIAMS,CAMERON",2
10:46,"GOOD 3PTR by JOHNSON,MICHAEL",41 (+12),,29,,Berry 41-29 (-12),,"GOOD 3PTR by JOHNSON,MICHAEL",2
--,"ASSIST  by HONROTH,OWEN",,,,,,,"ASSIST  by HONROTH,OWEN",2
10:29,,,,,"MISS LAYUP by BROWN,BRYCE(in the paint)",,,"MISS LAYUP by BROWN,BRYCE(in the paint)",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
10:16,"GOOD JUMPER by JOHNSON,MICHAEL",43 (+14),,29,,Berry 43-29 (-14),,"GOOD JUMPER by JOHNSON,MICHAEL",2
10:02,"FOUL  by RUSCIANO,ROBBIE",,,,,,,"FOUL  by RUSCIANO,ROBBIE",2
10:02,,43 (+13),,30,"GOOD FT by RUCKER,CAM",Mill 43-30 (-13),,"GOOD FT by RUCKER,CAM",2
10:02,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
10:02,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
10:02,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
10:02,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
10:02,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
10:02,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
10:02,,,,,"MISS FT by RUCKER,CAM",,,"MISS FT by RUCKER,CAM",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
09:38,"MISS LAYUP by JOHNSON,MICHAEL(in the paint)",,,,,,,"MISS LAYUP by JOHNSON,MICHAEL(in the paint)",2
--,"REBOUND OFF by COSTAS,RILEY",,,,,,,"REBOUND OFF by COSTAS,RILEY",2
09:31,"GOOD LAYUP by COSTAS,RILEY(in the paint)",45 (+15),,30,,Berry 45-30 (-15),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
09:21,,45 (+13),,32,"GOOD LAYUP by STEPHEN,SETH(in the paint)",Mill 45-32 (-13),,"GOOD LAYUP by STEPHEN,SETH(in the paint)",2
--,,,,,"ASSIST  by RUCKER,CAM",,,"ASSIST  by RUCKER,CAM",2
09:01,"MISS 3PTR by ELLIS,CHASE",,,,,,,"MISS 3PTR by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
08:49,,,,,"MISS 3PTR by RUCKER,CAM",,,"MISS 3PTR by RUCKER,CAM",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
08:27,"MISS 3PTR by RUSCIANO,ROBBIE",,,,,,,"MISS 3PTR by RUSCIANO,ROBBIE",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
08:20,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",2
08:20,"STEAL  by HONROTH,OWEN",,,,,,,"STEAL  by HONROTH,OWEN",2
08:11,"MISS 3PTR by JOHNSON,MICHAEL",,,,,,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,,,,,"REBOUND DEF by RUCKER,CAM",,,"REBOUND DEF by RUCKER,CAM",2
07:51,,,,,"MISS 3PTR by BROWN,BROCK",,,"MISS 3PTR by BROWN,BROCK",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
07:36,"MISS JUMPER by JOHNSON,MICHAEL",,,,,,,"MISS JUMPER by JOHNSON,MICHAEL",2
--,,,,,"REBOUND DEF by STEPHEN,SETH",,,"REBOUND DEF by STEPHEN,SETH",2
07:15,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:15,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
07:15,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
07:15,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
07:15,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
07:15,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
07:15,"SUB IN by MCEWEN,DEVAN",,,,,,,"SUB IN by MCEWEN,DEVAN",2
07:15,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
07:15,,45 (+12),,33,"GOOD FT by BROWN,BROCK",Mill 45-33 (-12),,"GOOD FT by BROWN,BROCK",2
07:15,,,,,"MISS FT by BROWN,BROCK",,,"MISS FT by BROWN,BROCK",2
--,"REBOUND DEF by RUSCIANO,ROBBIE",,,,,,,"REBOUND DEF by RUSCIANO,ROBBIE",2
06:48,"MISS 3PTR by JOHNSON,MICHAEL",,,,,,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:42,"FOUL  by MCEWEN,DEVAN",,,,,,,"FOUL  by MCEWEN,DEVAN",2
06:42,"TURNOVER  by MCEWEN,DEVAN",,,,,,,"TURNOVER  by MCEWEN,DEVAN",2
06:36,,,,,"MISS 3PTR by RUCKER,CAM",,,"MISS 3PTR by RUCKER,CAM",2
06:34,"FOUL  by JOHNSON,MICHAEL",,,,,,,"FOUL  by JOHNSON,MICHAEL",2
06:34,,45 (+11),,34,"GOOD FT by GILLIHAN,NEWLON",Mill 45-34 (-11),,"GOOD FT by GILLIHAN,NEWLON",2
06:34,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
06:34,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
06:34,,,,,"MISS FT by GILLIHAN,NEWLON",,,"MISS FT by GILLIHAN,NEWLON",2
--,"REBOUND DEF by MCEWEN,DEVAN",,,,,,,"REBOUND DEF by MCEWEN,DEVAN",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
06:12,"GOOD 3PTR by MCEWEN,DEVAN",48 (+14),,34,,Berry 48-34 (-14),,"GOOD 3PTR by MCEWEN,DEVAN",2
--,"ASSIST  by COSTAS,RILEY",,,,,,,"ASSIST  by COSTAS,RILEY",2
05:55,,,,,"MISS 3PTR by RUCKER,CAM",,,"MISS 3PTR by RUCKER,CAM",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
05:36,,,,,"FOUL  by STEPHEN,SETH",,,"FOUL  by STEPHEN,SETH",2
05:36,"MISS FT by ELLIS,CHASE",,,,,,,"MISS FT by ELLIS,CHASE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:36,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
05:36,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
05:36,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
05:36,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
05:36,,,,,"SUB IN by UGHOVWA,NICHOLAS",,,"SUB IN by UGHOVWA,NICHOLAS",2
05:36,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
05:36,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
05:36,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
05:36,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
05:36,"GOOD FT by ELLIS,CHASE",49 (+15),,34,,Berry 49-34 (-15),,"GOOD FT by ELLIS,CHASE",2
05:06,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by CLARK,BRYCE",,,,,,,"REBOUND DEF by CLARK,BRYCE",2
04:36,"MISS JUMPER by ELLIS,CHASE",,,,,,,"MISS JUMPER by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by UGHOVWA,NICHOLAS",,,"REBOUND DEF by UGHOVWA,NICHOLAS",2
04:28,,,,,"MISS 3PTR by HOGAN,TJ",,,"MISS 3PTR by HOGAN,TJ",2
--,,,,,"REBOUND OFF by UGHOVWA,NICHOLAS",,,"REBOUND OFF by UGHOVWA,NICHOLAS",2
04:24,,,,,"MISS JUMPER by UGHOVWA,NICHOLAS",,,"MISS JUMPER by UGHOVWA,NICHOLAS",2
04:24,"BLOCK  by CLARK,BRYCE",,,,,,,"BLOCK  by CLARK,BRYCE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
04:10,"FOUL  by ELLIS,CHASE",,,,,,,"FOUL  by ELLIS,CHASE",2
04:10,,49 (+14),,35,"GOOD FT by BROWN,BROCK",Mill 49-35 (-14),,"GOOD FT by BROWN,BROCK",2
04:10,,49 (+13),,36,"GOOD FT by BROWN,BROCK",Mill 49-36 (-13),,"GOOD FT by BROWN,BROCK",2
03:54,"MISS 3PTR by RUSCIANO,ROBBIE",,,,,,,"MISS 3PTR by RUSCIANO,ROBBIE",2
--,,,,,"REBOUND DEF by BROWN,BROCK",,,"REBOUND DEF by BROWN,BROCK",2
03:45,,49 (+11),,38,"GOOD JUMPER by HOGAN,TJ(in the paint)",Mill 49-38 (-11),,"GOOD JUMPER by HOGAN,TJ(in the paint)",2
03:45,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:45,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
03:45,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
03:32,,,,,"FOUL  by UGHOVWA,NICHOLAS",,,"FOUL  by UGHOVWA,NICHOLAS",2
03:32,"MISS FT by ELLIS,CHASE",,,,,,,"MISS FT by ELLIS,CHASE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:32,,,,,"SUB OUT by HOGAN,TJ",,,"SUB OUT by HOGAN,TJ",2
03:32,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
03:32,"SUB OUT by RUSCIANO,ROBBIE",,,,,,,"SUB OUT by RUSCIANO,ROBBIE",2
03:32,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
03:32,"SUB OUT by MCEWEN,DEVAN",,,,,,,"SUB OUT by MCEWEN,DEVAN",2
03:32,"SUB IN by BENHAM,BRAXTON",,,,,,,"SUB IN by BENHAM,BRAXTON",2
03:32,"GOOD FT by ELLIS,CHASE",50 (+12),,38,,Berry 50-38 (-12),,"GOOD FT by ELLIS,CHASE",2
03:12,,,,,"MISS JUMPER by UGHOVWA,NICHOLAS(in the paint)",,,"MISS JUMPER by UGHOVWA,NICHOLAS(in the paint)",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
03:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
03:02,,,,,"SUB OUT by BASS,DEVIN",,,"SUB OUT by BASS,DEVIN",2
03:02,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
03:02,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
03:02,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
03:02,"SUB OUT by BENHAM,BRAXTON",,,,,,,"SUB OUT by BENHAM,BRAXTON",2
03:02,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
03:02,"SUB IN by MCEWEN,DEVAN",,,,,,,"SUB IN by MCEWEN,DEVAN",2
03:02,"SUB IN by RUSCIANO,ROBBIE",,,,,,,"SUB IN by RUSCIANO,ROBBIE",2
03:02,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
03:02,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
02:43,"GOOD LAYUP by COSTAS,RILEY(in the paint)",52 (+14),,38,,Berry 52-38 (-14),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
02:17,,,,,"MISS LAYUP by BROWN,BRYCE(in the paint)",,,"MISS LAYUP by BROWN,BRYCE(in the paint)",2
02:17,"BLOCK  by COSTAS,RILEY",,,,,,,"BLOCK  by COSTAS,RILEY",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
01:50,"MISS JUMPER by COSTAS,RILEY",,,,,,,"MISS JUMPER by COSTAS,RILEY",2
--,,,,,"REBOUND DEF by HOGAN,TJ",,,"REBOUND DEF by HOGAN,TJ",2
01:41,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
01:20,"TURNOVER  by JOHNSON,MICHAEL",,,,,,,"TURNOVER  by JOHNSON,MICHAEL",2
01:20,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
01:20,,,,,"SUB OUT by HOGAN,TJ",,,"SUB OUT by HOGAN,TJ",2
01:20,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
01:20,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
01:20,"SUB OUT by MCEWEN,DEVAN",,,,,,,"SUB OUT by MCEWEN,DEVAN",2
01:20,"SUB OUT by RUSCIANO,ROBBIE",,,,,,,"SUB OUT by RUSCIANO,ROBBIE",2
01:20,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
01:20,"SUB IN by BENHAM,BRAXTON",,,,,,,"SUB IN by BENHAM,BRAXTON",2
01:20,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
01:20,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
01:20,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
01:20,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
01:08,"FOUL  by BENHAM,BRAXTON",,,,,,,"FOUL  by BENHAM,BRAXTON",2
01:08,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
01:08,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
01:08,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
01:08,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
01:08,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
01:08,"SUB OUT by BENHAM,BRAXTON",,,,,,,"SUB OUT by BENHAM,BRAXTON",2
01:08,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
01:08,"SUB IN by MCEWEN,DEVAN",,,,,,,"SUB IN by MCEWEN,DEVAN",2
01:08,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
01:08,"SUB IN by RUSCIANO,ROBBIE",,,,,,,"SUB IN by RUSCIANO,ROBBIE",2
01:08,,52 (+13),,39,"GOOD FT by WATSON,DOUG",Mill 52-39 (-13),,"GOOD FT by WATSON,DOUG",2
01:08,,52 (+12),,40,"GOOD FT by WATSON,DOUG",Mill 52-40 (-12),,"GOOD FT by WATSON,DOUG",2
01:08,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
01:08,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
00:58,"TURNOVER  by JOHNSON,MICHAEL",,,,,,,"TURNOVER  by JOHNSON,MICHAEL",2
00:58,,,,,"STEAL  by BROWN,BRYCE",,,"STEAL  by BROWN,BRYCE",2
00:55,,52 (+10),,42,"GOOD LAYUP by HOGAN,TJ(fastbreak)(in the paint)",Mill 52-42 (-10),,"GOOD LAYUP by HOGAN,TJ(fastbreak)(in the paint)",2
