Time Remaining,SEW,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,Period
09:57,,,,,"MISS FT by GEE,TYLER",,,"MISS FT by GEE,TYLER",2
--,"REBOUND DEF by BORN,CLAY",,,,,,,"REBOUND DEF by BORN,CLAY",2
09:43,"GOOD LAYUP by STONE,BRODY(in the paint)",74,,86 (+12),,SEW 74-86 (+12),,"GOOD LAYUP by STONE,BRODY(in the paint)",2
09:35,"FOUL  by WILLIAMS,JORDEN",,,,,,,"FOUL  by WILLIAMS,JORDEN",2
09:35,,74,,87 (+13),"GOOD FT by WEATHERFORD,MITCH",RHO 74-87 (+13),,"GOOD FT by WEATHERFORD,MITCH",2
09:35,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
09:35,"SUB OUT by WILLIAMS,JORDEN",,,,,,,"SUB OUT by WILLIAMS,JORDEN",2
09:35,,74,,88 (+14),"GOOD FT by WEATHERFORD,MITCH",RHO 74-88 (+14),,"GOOD FT by WEATHERFORD,MITCH",2
09:25,"MISS LAYUP by STONE,BRODY",,,,,,,"MISS LAYUP by STONE,BRODY",2
--,,,,,"REBOUND DEF by SULLIVAN,BRENNAN",,,"REBOUND DEF by SULLIVAN,BRENNAN",2
09:10,,74,,90 (+16),"GOOD LAYUP by BERRY,BRYCE(in the paint)",RHO 74-90 (+16),,"GOOD LAYUP by BERRY,BRYCE(in the paint)",2
08:59,"MISS LAYUP by BORN,CLAY",,,,,,,"MISS LAYUP by BORN,CLAY",2
08:59,,,,,"BLOCK  by GEE,TYLER",,,"BLOCK  by GEE,TYLER",2
--,"REBOUND OFF by BARRY,MICHAEL",,,,,,,"REBOUND OFF by BARRY,MICHAEL",2
08:55,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",2
08:55,"GOOD FT by STONE,BRODY",75,,90 (+15),,SEW 75-90 (+15),,"GOOD FT by STONE,BRODY",2
08:55,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
08:55,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
08:55,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
08:55,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
08:55,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
08:55,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
08:55,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
08:55,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
08:55,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
08:55,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
08:55,"SUB OUT by GARFINKEL,BLAKE",,,,,,,"SUB OUT by GARFINKEL,BLAKE",2
08:55,"SUB OUT by BROWN,BANKS",,,,,,,"SUB OUT by BROWN,BANKS",2
08:55,"SUB OUT by JOHNSON,DAVID",,,,,,,"SUB OUT by JOHNSON,DAVID",2
08:55,"SUB OUT by HEITZENRATER,ANDREW",,,,,,,"SUB OUT by HEITZENRATER,ANDREW",2
08:55,"SUB OUT by NORTON,HANK",,,,,,,"SUB OUT by NORTON,HANK",2
08:55,"SUB IN by LEE,MATTHEW",,,,,,,"SUB IN by LEE,MATTHEW",2
08:55,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
08:55,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
08:55,"SUB IN by THOMAS,ADRIAN",,,,,,,"SUB IN by THOMAS,ADRIAN",2
08:55,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
08:55,"MISS FT by STONE,BRODY",,,,,,,"MISS FT by STONE,BRODY",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
08:37,,,,,"TURNOVER  by DALTON,PRICE",,,"TURNOVER  by DALTON,PRICE",2
08:37,,,,,"FOUL  by DALTON,PRICE",,,"FOUL  by DALTON,PRICE",2
08:37,"SUB IN by SPENCER,JC",,,,,,,"SUB IN by SPENCER,JC",2
08:37,"SUB OUT by STONE,BRODY",,,,,,,"SUB OUT by STONE,BRODY",2
08:31,"TURNOVER  by LEE,MATTHEW",,,,,,,"TURNOVER  by LEE,MATTHEW",2
08:31,"FOUL  by LEE,MATTHEW",,,,,,,"FOUL  by LEE,MATTHEW",2
08:31,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
08:31,"SUB OUT by LEE,MATTHEW",,,,,,,"SUB OUT by LEE,MATTHEW",2
08:19,,,,,"MISS LAYUP by DARST,DANIEL",,,"MISS LAYUP by DARST,DANIEL",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
08:18,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
08:18,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
08:18,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
08:18,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
08:18,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
08:18,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
08:18,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
08:18,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
08:18,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
08:18,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
08:18,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
08:18,"GOOD FT by SPENCER,JC",76,,90 (+14),,SEW 76-90 (+14),,"GOOD FT by SPENCER,JC",2
08:18,"MISS FT by SPENCER,JC",,,,,,,"MISS FT by SPENCER,JC",2
--,"REBOUND OFF by THOMAS,ADRIAN",,,,,,,"REBOUND OFF by THOMAS,ADRIAN",2
08:18,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",78,,90 (+12),,SEW 78-90 (+12),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",2
08:04,"FOUL  by SPENCER,JC",,,,,,,"FOUL  by SPENCER,JC",2
08:04,,78,,91 (+13),"GOOD FT by GEE,TYLER",RHO 78-91 (+13),,"GOOD FT by GEE,TYLER",2
08:04,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
08:04,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
08:04,,78,,92 (+14),"GOOD FT by GEE,TYLER",RHO 78-92 (+14),,"GOOD FT by GEE,TYLER",2
07:56,"GOOD DUNK by STONE,BRODY(in the paint)",80,,92 (+12),,SEW 80-92 (+12),,"GOOD DUNK by STONE,BRODY(in the paint)",2
--,"ASSIST  by BUESCHER,HUNTER",,,,,,,"ASSIST  by BUESCHER,HUNTER",2
07:35,,,,,"TURNOVER  by WEATHERFORD,MITCH",,,"TURNOVER  by WEATHERFORD,MITCH",2
07:34,"STEAL  by WILLIAMS,JORDEN",,,,,,,"STEAL  by WILLIAMS,JORDEN",2
07:31,,,,,"FOUL  by ASHBY,KENDRICK",,,"FOUL  by ASHBY,KENDRICK",2
07:31,"GOOD FT by WILLIAMS,JORDEN",81,,92 (+11),,SEW 81-92 (+11),,"GOOD FT by WILLIAMS,JORDEN",2
07:31,"GOOD FT by WILLIAMS,JORDEN",82,,92 (+10),,SEW 82-92 (+10),,"GOOD FT by WILLIAMS,JORDEN",2
07:15,"FOUL  by BUESCHER,HUNTER",,,,,,,"FOUL  by BUESCHER,HUNTER",2
07:15,,82,,93 (+11),"GOOD FT by WEATHERFORD,MITCH",RHO 82-93 (+11),,"GOOD FT by WEATHERFORD,MITCH",2
07:15,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
07:15,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
07:15,,82,,94 (+12),"GOOD FT by WEATHERFORD,MITCH",RHO 82-94 (+12),,"GOOD FT by WEATHERFORD,MITCH",2
07:04,"TURNOVER  by STONE,BRODY",,,,,,,"TURNOVER  by STONE,BRODY",2
07:04,"FOUL  by STONE,BRODY",,,,,,,"FOUL  by STONE,BRODY",2
06:49,"FOUL  by BORN,CLAY",,,,,,,"FOUL  by BORN,CLAY",2
06:49,,82,,95 (+13),"GOOD FT by GEE,TYLER",RHO 82-95 (+13),,"GOOD FT by GEE,TYLER",2
06:49,,82,,96 (+14),"GOOD FT by GEE,TYLER",RHO 82-96 (+14),,"GOOD FT by GEE,TYLER",2
06:46,,,,,"FOUL  by ASHBY,KENDRICK",,,"FOUL  by ASHBY,KENDRICK",2
06:46,"GOOD FT by BORN,CLAY",83,,96 (+13),,SEW 83-96 (+13),,"GOOD FT by BORN,CLAY",2
06:46,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
06:46,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
06:46,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
06:46,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
06:46,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
06:46,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
06:46,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
06:46,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
06:46,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
06:46,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
06:46,"GOOD FT by BORN,CLAY",84,,96 (+12),,SEW 84-96 (+12),,"GOOD FT by BORN,CLAY",2
06:32,"FOUL  by SPENCER,JC",,,,,,,"FOUL  by SPENCER,JC",2
06:32,,84,,97 (+13),"GOOD FT by DARST,DANIEL",RHO 84-97 (+13),,"GOOD FT by DARST,DANIEL",2
06:32,"SUB OUT by GARFINKEL,BLAKE",,,,,,,"SUB OUT by GARFINKEL,BLAKE",2
06:32,"SUB OUT by BROWN,BANKS",,,,,,,"SUB OUT by BROWN,BANKS",2
06:32,"SUB OUT by JOHNSON,DAVID",,,,,,,"SUB OUT by JOHNSON,DAVID",2
06:32,"SUB OUT by HEITZENRATER,ANDREW",,,,,,,"SUB OUT by HEITZENRATER,ANDREW",2
06:32,"SUB OUT by NORTON,HANK",,,,,,,"SUB OUT by NORTON,HANK",2
06:32,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
06:32,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
06:32,"SUB IN by THOMAS,ADRIAN",,,,,,,"SUB IN by THOMAS,ADRIAN",2
06:32,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
06:32,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
06:32,,84,,98 (+14),"GOOD FT by DARST,DANIEL",RHO 84-98 (+14),,"GOOD FT by DARST,DANIEL",2
06:17,,,,,"FOUL  by HARRISON,IAN",,,"FOUL  by HARRISON,IAN",2
06:17,"MISS FT by THOMAS,ADRIAN",,,,,,,"MISS FT by THOMAS,ADRIAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:17,"GOOD FT by THOMAS,ADRIAN",85,,98 (+13),,SEW 85-98 (+13),,"GOOD FT by THOMAS,ADRIAN",2
06:03,"FOUL  by THOMAS,ADRIAN",,,,,,,"FOUL  by THOMAS,ADRIAN",2
06:03,,85,,99 (+14),"GOOD FT by HARRISON,IAN",RHO 85-99 (+14),,"GOOD FT by HARRISON,IAN",2
06:03,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
06:03,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
06:03,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
06:03,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
06:03,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
06:03,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
06:03,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
06:03,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
06:03,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
06:03,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
06:03,,85,,100 (+15),"GOOD FT by HARRISON,IAN",RHO 85-100 (+15),,"GOOD FT by HARRISON,IAN",2
06:03,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
06:03,,,,,"SUB OUT by HARRISON,IAN",,,"SUB OUT by HARRISON,IAN",2
05:56,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND DEF by BERRY,BRYCE",,,"REBOUND DEF by BERRY,BRYCE",2
05:50,,,,,"TURNOVER  by BERRY,BRYCE",,,"TURNOVER  by BERRY,BRYCE",2
05:50,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
05:50,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
05:38,"GOOD LAYUP by BORN,LEO(in the paint)",87,,100 (+13),,SEW 87-100 (+13),,"GOOD LAYUP by BORN,LEO(in the paint)",2
--,"ASSIST  by BORN,CLAY",,,,,,,"ASSIST  by BORN,CLAY",2
05:16,,87,,102 (+15),"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",RHO 87-102 (+15),,"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",2
05:06,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",2
05:06,"MISS FT by BARRY,MICHAEL",,,,,,,"MISS FT by BARRY,MICHAEL",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:06,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
05:06,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
05:06,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
05:06,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
05:06,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
05:06,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
05:06,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
05:06,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
05:06,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
05:06,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
05:06,"MISS FT by BARRY,MICHAEL",,,,,,,"MISS FT by BARRY,MICHAEL",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
04:53,,,,,"MISS LAYUP by DARST,DANIEL",,,"MISS LAYUP by DARST,DANIEL",2
--,"REBOUND DEF by BARRY,MICHAEL",,,,,,,"REBOUND DEF by BARRY,MICHAEL",2
04:40,"MISS JUMPER by BORN,CLAY",,,,,,,"MISS JUMPER by BORN,CLAY",2
--,"REBOUND OFF by STONE,BRODY",,,,,,,"REBOUND OFF by STONE,BRODY",2
04:37,"MISS LAYUP by STONE,BRODY",,,,,,,"MISS LAYUP by STONE,BRODY",2
04:37,,,,,"BLOCK  by HARRISON,IAN",,,"BLOCK  by HARRISON,IAN",2
--,,,,,"REBOUND DEF by NYAWATA,ANESU",,,"REBOUND DEF by NYAWATA,ANESU",2
04:24,,87,,104 (+17),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 87-104 (+17),,"GOOD LAYUP by HARRISON,IAN(in the paint)",2
04:24,"FOUL  by STONE,BRODY",,,,,,,"FOUL  by STONE,BRODY",2
04:24,"SUB OUT by GARFINKEL,BLAKE",,,,,,,"SUB OUT by GARFINKEL,BLAKE",2
04:24,"SUB OUT by BROWN,BANKS",,,,,,,"SUB OUT by BROWN,BANKS",2
04:24,"SUB OUT by JOHNSON,DAVID",,,,,,,"SUB OUT by JOHNSON,DAVID",2
04:24,"SUB OUT by HEITZENRATER,ANDREW",,,,,,,"SUB OUT by HEITZENRATER,ANDREW",2
04:24,"SUB OUT by NORTON,HANK",,,,,,,"SUB OUT by NORTON,HANK",2
04:24,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
04:24,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
04:24,"SUB IN by THOMAS,ADRIAN",,,,,,,"SUB IN by THOMAS,ADRIAN",2
04:24,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
04:24,"SUB IN by SPENCER,JC",,,,,,,"SUB IN by SPENCER,JC",2
04:24,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
04:24,"SUB OUT by STONE,BRODY",,,,,,,"SUB OUT by STONE,BRODY",2
04:24,,87,,105 (+18),"GOOD FT by HARRISON,IAN",RHO 87-105 (+18),,"GOOD FT by HARRISON,IAN",2
04:19,"TURNOVER  by THOMAS,ADRIAN",,,,,,,"TURNOVER  by THOMAS,ADRIAN",2
04:18,,,,,"STEAL  by DALTON,PRICE",,,"STEAL  by DALTON,PRICE",2
04:05,,,,,"MISS LAYUP by DARST,DANIEL",,,"MISS LAYUP by DARST,DANIEL",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
04:04,,,,,"FOUL  by HARRISON,IAN",,,"FOUL  by HARRISON,IAN",2
04:04,"GOOD FT by CALDWELL,CAM",88,,105 (+17),,SEW 88-105 (+17),,"GOOD FT by CALDWELL,CAM",2
04:04,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
04:04,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
04:04,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
04:04,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
04:04,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
04:04,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
04:04,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
04:04,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
04:04,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
04:04,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
04:04,"SUB IN by LEE,MATTHEW",,,,,,,"SUB IN by LEE,MATTHEW",2
04:04,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
04:04,"MISS FT by CALDWELL,CAM",,,,,,,"MISS FT by CALDWELL,CAM",2
--,"REBOUND OFF by SPENCER,JC",,,,,,,"REBOUND OFF by SPENCER,JC",2
04:03,"MISS LAYUP by SPENCER,JC",,,,,,,"MISS LAYUP by SPENCER,JC",2
--,,,,,"REBOUND DEF by GEE,TYLER",,,"REBOUND DEF by GEE,TYLER",2
03:43,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
03:43,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
03:43,"SUB OUT by GARFINKEL,BLAKE",,,,,,,"SUB OUT by GARFINKEL,BLAKE",2
03:43,"SUB OUT by BROWN,BANKS",,,,,,,"SUB OUT by BROWN,BANKS",2
03:43,"SUB OUT by JOHNSON,DAVID",,,,,,,"SUB OUT by JOHNSON,DAVID",2
03:43,"SUB OUT by HEITZENRATER,ANDREW",,,,,,,"SUB OUT by HEITZENRATER,ANDREW",2
03:43,"SUB OUT by NORTON,HANK",,,,,,,"SUB OUT by NORTON,HANK",2
03:43,"SUB IN by LEE,MATTHEW",,,,,,,"SUB IN by LEE,MATTHEW",2
03:43,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
03:43,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
03:43,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
03:43,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
03:43,,88,,106 (+18),"GOOD FT by WEATHERFORD,MITCH",RHO 88-106 (+18),,"GOOD FT by WEATHERFORD,MITCH",2
03:43,,88,,107 (+19),"GOOD FT by WEATHERFORD,MITCH",RHO 88-107 (+19),,"GOOD FT by WEATHERFORD,MITCH",2
03:32,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
03:28,"GOOD FT by LEE,MATTHEW",89,,107 (+18),,SEW 89-107 (+18),,"GOOD FT by LEE,MATTHEW",2
03:28,"GOOD FT by LEE,MATTHEW",90,,107 (+17),,SEW 90-107 (+17),,"GOOD FT by LEE,MATTHEW",2
03:27,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",2
03:08,"FOUL  by BORN,CLAY",,,,,,,"FOUL  by BORN,CLAY",2
03:08,,90,,108 (+18),"GOOD FT by ASHBY,KENDRICK",RHO 90-108 (+18),,"GOOD FT by ASHBY,KENDRICK",2
03:08,,90,,109 (+19),"GOOD FT by ASHBY,KENDRICK",RHO 90-109 (+19),,"GOOD FT by ASHBY,KENDRICK",2
02:58,"GOOD LAYUP by LEE,MATTHEW(in the paint)",92,,109 (+17),,SEW 92-109 (+17),,"GOOD LAYUP by LEE,MATTHEW(in the paint)",2
--,"ASSIST  by BUESCHER,HUNTER",,,,,,,"ASSIST  by BUESCHER,HUNTER",2
02:31,,,,,"MISS JUMPER by GEE,TYLER",,,"MISS JUMPER by GEE,TYLER",2
--,"REBOUND DEF by STONE,BRODY",,,,,,,"REBOUND DEF by STONE,BRODY",2
02:19,"MISS 3PTR by BORN,CLAY",,,,,,,"MISS 3PTR by BORN,CLAY",2
--,,,,,"REBOUND DEF by BERRY,BRYCE",,,"REBOUND DEF by BERRY,BRYCE",2
01:58,,92,,111 (+19),"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",RHO 92-111 (+19),,"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",2
--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",2
01:45,"GOOD 3PTR by WILLIAMS,JORDEN",95,,111 (+16),,SEW 95-111 (+16),,"GOOD 3PTR by WILLIAMS,JORDEN",2
--,"ASSIST  by BUESCHER,HUNTER",,,,,,,"ASSIST  by BUESCHER,HUNTER",2
01:41,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:41,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
01:41,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
01:41,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
01:41,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
01:41,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
01:41,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
01:41,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
01:41,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
01:41,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",2
01:41,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",2
01:41,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
01:41,"SUB OUT by GARFINKEL,BLAKE",,,,,,,"SUB OUT by GARFINKEL,BLAKE",2
01:41,"SUB OUT by BROWN,BANKS",,,,,,,"SUB OUT by BROWN,BANKS",2
01:41,"SUB OUT by JOHNSON,DAVID",,,,,,,"SUB OUT by JOHNSON,DAVID",2
01:41,"SUB OUT by HEITZENRATER,ANDREW",,,,,,,"SUB OUT by HEITZENRATER,ANDREW",2
01:41,"SUB OUT by NORTON,HANK",,,,,,,"SUB OUT by NORTON,HANK",2
01:41,"SUB IN by GARFINKEL,BLAKE",,,,,,,"SUB IN by GARFINKEL,BLAKE",2
01:41,"SUB IN by BROWN,BANKS",,,,,,,"SUB IN by BROWN,BANKS",2
01:41,"SUB IN by JOHNSON,DAVID",,,,,,,"SUB IN by JOHNSON,DAVID",2
01:41,"SUB IN by HEITZENRATER,ANDREW",,,,,,,"SUB IN by HEITZENRATER,ANDREW",2
01:41,"SUB IN by NORTON,HANK",,,,,,,"SUB IN by NORTON,HANK",2
01:30,"FOUL  by HEITZENRATER,ANDREW",,,,,,,"FOUL  by HEITZENRATER,ANDREW",2
01:30,,95,,112 (+17),"GOOD FT by GEE,TYLER",RHO 95-112 (+17),,"GOOD FT by GEE,TYLER",2
01:30,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
01:30,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",2
01:30,,,,,"SUB OUT by DIXON,TADDEUS",,,"SUB OUT by DIXON,TADDEUS",2
01:30,,,,,"SUB OUT by HOELLWARTH,TYLER",,,"SUB OUT by HOELLWARTH,TYLER",2
01:30,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
01:30,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
01:30,,,,,"SUB IN by HOELLWARTH,TYLER",,,"SUB IN by HOELLWARTH,TYLER",2
01:30,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
01:30,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
