Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,Period
09:53,"FOUL  by DENEKA,HARRISON",,,,,,,"FOUL  by DENEKA,HARRISON",1
09:53,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
09:53,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
09:53,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
09:53,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
09:53,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
09:53,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",1
09:53,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",1
09:53,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",1
09:53,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",1
09:53,,,,,"SUB IN by MCINTYRE,WILL",,,"SUB IN by MCINTYRE,WILL",1
09:53,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",1
09:53,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",1
09:46,,30,,34 (+4),"GOOD 3PTR by MCINTYRE,WILL",RHO 30-34 (+4),,"GOOD 3PTR by MCINTYRE,WILL",1
--,,,,,"ASSIST  by DE FERIA,NICK",,,"ASSIST  by DE FERIA,NICK",1
09:33,"MISS LAYUP by THOM,IAN",,,,,,,"MISS LAYUP by THOM,IAN",1
--,"REBOUND OFF by RUDAK,MATTY",,,,,,,"REBOUND OFF by RUDAK,MATTY",1
09:32,"GOOD LAYUP by RUDAK,MATTY(in the paint)",32,,34 (+2),,BSC 32-34 (+2),,"GOOD LAYUP by RUDAK,MATTY(in the paint)",1
09:11,,32,,36 (+4),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 32-36 (+4),,"GOOD LAYUP by HARRISON,IAN(in the paint)",1
--,,,,,"ASSIST  by NESTLEHUTT,JAKE",,,"ASSIST  by NESTLEHUTT,JAKE",1
09:04,,,,,"FOUL  by WEATHERFORD,MITCH",,,"FOUL  by WEATHERFORD,MITCH",1
09:04,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
09:04,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
09:04,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
09:04,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
09:04,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
09:04,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
09:04,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",1
09:04,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",1
09:04,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",1
09:04,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",1
09:04,"SUB OUT by KILCOYNE,PATRICK",,,,,,,"SUB OUT by KILCOYNE,PATRICK",1
09:04,"SUB OUT by MORGAN HARTER,J",,,,,,,"SUB OUT by MORGAN HARTER,J",1
09:04,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",1
09:04,"SUB OUT by MCCURRY,CONAL",,,,,,,"SUB OUT by MCCURRY,CONAL",1
09:04,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",1
09:04,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",1
09:04,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",1
09:04,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",1
09:04,"SUB IN by MURPHY,JUWAN",,,,,,,"SUB IN by MURPHY,JUWAN",1
09:04,"SUB IN by GRAHAM,CHRIS",,,,,,,"SUB IN by GRAHAM,CHRIS",1
08:54,"MISS LAYUP by BAK,CALVIN",,,,,,,"MISS LAYUP by BAK,CALVIN",1
--,"REBOUND OFF by YANCEY,RICH",,,,,,,"REBOUND OFF by YANCEY,RICH",1
08:47,"GOOD TIPIN by YANCEY,RICH(in the paint)",34,,36 (+2),,BSC 34-36 (+2),,"GOOD TIPIN by YANCEY,RICH(in the paint)",1
08:44,,,,,"MISS LAYUP by GEE,TYLER",,,"MISS LAYUP by GEE,TYLER",1
--,"REBOUND DEF by BAK,CALVIN",,,,,,,"REBOUND DEF by BAK,CALVIN",1
08:33,"TURNOVER  by YANCEY,RICH",,,,,,,"TURNOVER  by YANCEY,RICH",1
08:32,,,,,"STEAL  by WEIR,JJ",,,"STEAL  by WEIR,JJ",1
08:28,,,,,"TURNOVER  by WEIR,JJ",,,"TURNOVER  by WEIR,JJ",1
08:28,"STEAL  by PERKINS,ALEX",,,,,,,"STEAL  by PERKINS,ALEX",1
08:27,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
08:27,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
08:27,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
08:27,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
08:27,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
08:27,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",1
08:27,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
08:27,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",1
08:27,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",1
08:27,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",1
08:25,"TURNOVER  by PERKINS,ALEX",,,,,,,"TURNOVER  by PERKINS,ALEX",1
08:24,,,,,"STEAL  by DALTON,PRICE",,,"STEAL  by DALTON,PRICE",1
08:22,,,,,"MISS LAYUP by DARST,DANIEL",,,"MISS LAYUP by DARST,DANIEL",1
--,"REBOUND DEF by YANCEY,RICH",,,,,,,"REBOUND DEF by YANCEY,RICH",1
08:11,"GOOD LAYUP by GRAHAM,CHRIS(in the paint)",36,,36,,BSC 36-36 (0),,"GOOD LAYUP by GRAHAM,CHRIS(in the paint)",1
--,"ASSIST  by YANCEY,RICH",,,,,,,"ASSIST  by YANCEY,RICH",1
08:00,,,,,"MISS LAYUP by GIROUX,PRESTON",,,"MISS LAYUP by GIROUX,PRESTON",1
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",1
07:57,,36,,38 (+2),"GOOD LAYUP by DARST,DANIEL(in the paint)",RHO 36-38 (+2),,"GOOD LAYUP by DARST,DANIEL(in the paint)",1
07:46,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",1
07:46,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,1
07:46,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
07:46,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
07:46,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
07:46,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
07:46,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
07:46,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
07:46,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",1
07:46,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",1
07:46,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",1
07:46,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",1
07:39,"TURNOVER  by PERKINS,ALEX",,,,,,,"TURNOVER  by PERKINS,ALEX",1
07:29,,36,,40 (+4),"GOOD LAYUP by GEE,TYLER(in the paint)",RHO 36-40 (+4),,"GOOD LAYUP by GEE,TYLER(in the paint)",1
--,,,,,"ASSIST  by WEIR,JJ",,,"ASSIST  by WEIR,JJ",1
07:10,"GOOD LAYUP by PERKINS,ALEX(in the paint)",38,,40 (+2),,BSC 38-40 (+2),,"GOOD LAYUP by PERKINS,ALEX(in the paint)",1
06:54,"FOUL  by BAK,CALVIN",,,,,,,"FOUL  by BAK,CALVIN",1
06:54,,38,,41 (+3),"GOOD FT by SULLIVAN,BRENNAN",RHO 38-41 (+3),,"GOOD FT by SULLIVAN,BRENNAN",1
06:54,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
06:54,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
06:54,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
06:54,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
06:54,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
06:54,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",1
06:54,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",1
06:54,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",1
06:54,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",1
06:54,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",1
06:54,,38,,42 (+4),"GOOD FT by SULLIVAN,BRENNAN",RHO 38-42 (+4),,"GOOD FT by SULLIVAN,BRENNAN",1
06:54,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",1
06:54,,,,,"SUB OUT by SULLIVAN,BRENNAN",,,"SUB OUT by SULLIVAN,BRENNAN",1
06:48,"TURNOVER  by MURPHY,JUWAN",,,,,,,"TURNOVER  by MURPHY,JUWAN",1
06:47,,,,,"STEAL  by DE FERIA,NICK",,,"STEAL  by DE FERIA,NICK",1
06:37,,,,,"MISS LAYUP by HARRISON,IAN",,,"MISS LAYUP by HARRISON,IAN",1
--,,,,,"REBOUND OFF by HARRISON,IAN",,,"REBOUND OFF by HARRISON,IAN",1
06:36,,38,,44 (+6),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 38-44 (+6),,"GOOD LAYUP by HARRISON,IAN(in the paint)",1
06:21,"TURNOVER  by MURPHY,JUWAN",,,,,,,"TURNOVER  by MURPHY,JUWAN",1
06:21,"SUB OUT by KILCOYNE,PATRICK",,,,,,,"SUB OUT by KILCOYNE,PATRICK",1
06:21,"SUB OUT by MORGAN HARTER,J",,,,,,,"SUB OUT by MORGAN HARTER,J",1
06:21,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",1
06:21,"SUB OUT by MCCURRY,CONAL",,,,,,,"SUB OUT by MCCURRY,CONAL",1
06:21,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",1
06:21,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",1
06:21,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",1
06:21,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",1
06:21,"SUB IN by RUDAK,MATTY",,,,,,,"SUB IN by RUDAK,MATTY",1
06:21,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",1
06:07,,,,,"TURNOVER  by HARRISON,IAN",,,"TURNOVER  by HARRISON,IAN",1
06:07,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
06:07,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
06:07,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
06:07,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
06:07,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
06:07,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
06:07,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",1
06:07,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
06:07,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",1
06:07,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",1
05:52,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",40,,44 (+4),,BSC 40-44 (+4),,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",1
05:46,,,,,"TURNOVER  by GEE,TYLER",,,"TURNOVER  by GEE,TYLER",1
05:46,,,,,"FOUL  by GEE,TYLER",,,"FOUL  by GEE,TYLER",1
05:43,"TURNOVER  by RUDAK,MATTY",,,,,,,"TURNOVER  by RUDAK,MATTY",1
05:43,,,,,"STEAL  by DARST,DANIEL",,,"STEAL  by DARST,DANIEL",1
05:43,"FOUL  by RUDAK,MATTY",,,,,,,"FOUL  by RUDAK,MATTY",1
05:43,,40,,45 (+5),"GOOD FT by DARST,DANIEL",RHO 40-45 (+5),,"GOOD FT by DARST,DANIEL",1
05:43,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",1
05:43,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
05:43,,40,,46 (+6),"GOOD FT by DARST,DANIEL",RHO 40-46 (+6),,"GOOD FT by DARST,DANIEL",1
05:37,,,,,"FOUL  by DARST,DANIEL",,,"FOUL  by DARST,DANIEL",1
05:37,"GOOD FT by DENEKA,HARRISON",41,,46 (+5),,BSC 41-46 (+5),,"GOOD FT by DENEKA,HARRISON",1
05:37,"MISS FT by DENEKA,HARRISON",,,,,,,"MISS FT by DENEKA,HARRISON",1
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",1
05:28,,,,,"MISS 3PTR by DARST,DANIEL",,,"MISS 3PTR by DARST,DANIEL",1
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",1
05:20,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",1
05:20,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
05:20,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
05:20,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
05:20,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
05:20,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
05:20,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
05:20,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",1
05:20,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",1
05:20,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",1
05:20,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",1
05:20,"GOOD FT by DENEKA,HARRISON",42,,46 (+4),,BSC 42-46 (+4),,"GOOD FT by DENEKA,HARRISON",1
05:20,"GOOD FT by DENEKA,HARRISON",43,,46 (+3),,BSC 43-46 (+3),,"GOOD FT by DENEKA,HARRISON",1
05:04,,43,,49 (+6),"GOOD 3PTR by SULLIVAN,BRENNAN",RHO 43-49 (+6),,"GOOD 3PTR by SULLIVAN,BRENNAN",1
--,,,,,"ASSIST  by BERRY,BRYCE",,,"ASSIST  by BERRY,BRYCE",1
04:48,"GOOD LAYUP by RUDAK,MATTY(in the paint)",45,,49 (+4),,BSC 45-49 (+4),,"GOOD LAYUP by RUDAK,MATTY(in the paint)",1
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",1
04:48,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",1
04:48,"MISS FT by RUDAK,MATTY",,,,,,,"MISS FT by RUDAK,MATTY",1
--,,,,,"REBOUND DEF by GEE,TYLER",,,"REBOUND DEF by GEE,TYLER",1
04:39,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",1
04:39,,,,,"MISS FT by SULLIVAN,BRENNAN",,,"MISS FT by SULLIVAN,BRENNAN",1
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",1
04:29,"MISS LAYUP by RUDAK,MATTY",,,,,,,"MISS LAYUP by RUDAK,MATTY",1
--,,,,,"REBOUND DEF by LOWRIE,ANDREW",,,"REBOUND DEF by LOWRIE,ANDREW",1
04:16,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",,,"MISS 3PTR by SULLIVAN,BRENNAN",1
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",1
04:07,"MISS LAYUP by MCLEAN,JAMES",,,,,,,"MISS LAYUP by MCLEAN,JAMES",1
--,,,,,"REBOUND DEF by GEE,TYLER",,,"REBOUND DEF by GEE,TYLER",1
04:07,"FOUL  by RUDAK,MATTY",,,,,,,"FOUL  by RUDAK,MATTY",1
04:07,,45,,50 (+5),"GOOD FT by GEE,TYLER",RHO 45-50 (+5),,"GOOD FT by GEE,TYLER",1
04:07,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
04:07,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
04:07,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
04:07,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
04:07,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
04:07,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
04:07,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",1
04:07,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",1
04:07,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",1
04:07,,,,,"SUB IN by MCINTYRE,WILL",,,"SUB IN by MCINTYRE,WILL",1
04:07,"SUB IN by HARDIMAN,BEN",,,,,,,"SUB IN by HARDIMAN,BEN",1
04:07,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",1
04:07,,45,,51 (+6),"GOOD FT by GEE,TYLER",RHO 45-51 (+6),,"GOOD FT by GEE,TYLER",1
04:07,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",1
04:07,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
04:02,"MISS LAYUP by DENEKA,HARRISON",,,,,,,"MISS LAYUP by DENEKA,HARRISON",1
--,"REBOUND OFF by MCLEAN,JAMES",,,,,,,"REBOUND OFF by MCLEAN,JAMES",1
03:53,"TURNOVER  by THOM,IAN",,,,,,,"TURNOVER  by THOM,IAN",1
03:53,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,1
03:53,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
03:53,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
03:53,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
03:53,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
03:53,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
03:53,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
03:53,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",1
03:53,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
03:53,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",1
03:53,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",1
03:42,,45,,53 (+8),"GOOD LAYUP by GEE,TYLER(in the paint)",RHO 45-53 (+8),,"GOOD LAYUP by GEE,TYLER(in the paint)",1
--,,,,,"ASSIST  by NYAWATA,ANESU",,,"ASSIST  by NYAWATA,ANESU",1
03:29,"MISS LAYUP by THOM,IAN",,,,,,,"MISS LAYUP by THOM,IAN",1
--,"REBOUND OFF by MCLEAN,JAMES",,,,,,,"REBOUND OFF by MCLEAN,JAMES",1
03:24,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",47,,53 (+6),,BSC 47-53 (+6),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",1
03:14,,47,,56 (+9),"GOOD 3PTR by NYAWATA,ANESU",RHO 47-56 (+9),,"GOOD 3PTR by NYAWATA,ANESU",1
03:02,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",49,,56 (+7),,BSC 49-56 (+7),,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",1
02:48,,,,,"MISS 3PTR by GEE,TYLER",,,"MISS 3PTR by GEE,TYLER",1
--,,,,,"REBOUND OFF by GALVIN,OWEN",,,"REBOUND OFF by GALVIN,OWEN",1
02:43,,,,,"MISS 3PTR by DALTON,PRICE",,,"MISS 3PTR by DALTON,PRICE",1
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",1
02:38,"FOUL  by DENEKA,HARRISON",,,,,,,"FOUL  by DENEKA,HARRISON",1
02:38,,49,,57 (+8),"GOOD FT by DARST,DANIEL",RHO 49-57 (+8),,"GOOD FT by DARST,DANIEL",1
02:38,,49,,58 (+9),"GOOD FT by DARST,DANIEL",RHO 49-58 (+9),,"GOOD FT by DARST,DANIEL",1
02:38,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
02:38,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
02:38,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
02:38,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
02:38,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
02:38,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
02:38,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",1
02:38,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",1
02:38,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",1
02:38,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",1
02:28,,,,,"FOUL  by WEIR,JJ",,,"FOUL  by WEIR,JJ",1
02:28,"GOOD FT by LEWIS,EVAN",50,,58 (+8),,BSC 50-58 (+8),,"GOOD FT by LEWIS,EVAN",1
02:28,"GOOD FT by LEWIS,EVAN",51,,58 (+7),,BSC 51-58 (+7),,"GOOD FT by LEWIS,EVAN",1
01:56,"MISS LAYUP by MCLEAN,JAMES",,,,,,,"MISS LAYUP by MCLEAN,JAMES",1
--,"REBOUND OFF by MCLEAN,JAMES",,,,,,,"REBOUND OFF by MCLEAN,JAMES",1
01:50,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",53,,58 (+5),,BSC 53-58 (+5),,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",1
--,"ASSIST  by DENEKA,HARRISON",,,,,,,"ASSIST  by DENEKA,HARRISON",1
01:39,,53,,60 (+7),"GOOD LAYUP by LOWRIE,ANDREW(in the paint)",RHO 53-60 (+7),,"GOOD LAYUP by LOWRIE,ANDREW(in the paint)",1
01:31,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",1
01:30,,,,,"STEAL  by GEE,TYLER",,,"STEAL  by GEE,TYLER",1
01:27,,53,,62 (+9),"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",RHO 53-62 (+9),,"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",1
01:19,"TURNOVER  by HARDIMAN,BEN",,,,,,,"TURNOVER  by HARDIMAN,BEN",1
01:18,,,,,"STEAL  by GEE,TYLER",,,"STEAL  by GEE,TYLER",1
01:15,"FOUL  by DENEKA,HARRISON",,,,,,,"FOUL  by DENEKA,HARRISON",1
01:15,,,,,"MISS FT by WEIR,JJ",,,"MISS FT by WEIR,JJ",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
01:15,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
01:15,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
01:15,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1
01:15,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",1
01:15,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",1
01:15,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",1
01:15,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",1
01:15,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",1
01:15,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",1
01:15,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",1
01:15,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",1
01:15,"SUB OUT by HARDIMAN,BEN",,,,,,,"SUB OUT by HARDIMAN,BEN",1
01:15,,53,,63 (+10),"GOOD FT by WEIR,JJ",RHO 53-63 (+10),,"GOOD FT by WEIR,JJ",1
01:15,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",1
01:15,,,,,"SUB OUT by WEIR,JJ",,,"SUB OUT by WEIR,JJ",1
01:02,"TURNOVER  by MCLEAN,JAMES",,,,,,,"TURNOVER  by MCLEAN,JAMES",1
00:54,,,,,"TURNOVER  by NESTLEHUTT,JAKE",,,"TURNOVER  by NESTLEHUTT,JAKE",1
00:54,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",1
