Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,Period
17:18,,30,,38 (+8),"GOOD 3PTR by RING,NOAH",Centre 30-38 (+8),,"GOOD 3PTR by RING,NOAH",2
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",2
16:58,"GOOD JUMPER by JONES,DREW(in the paint)",32,,38 (+6),,Berry 32-38 (+6),,"GOOD JUMPER by JONES,DREW(in the paint)",2
16:38,,32,,40 (+8),"GOOD JUMPER by CRUMP,DAWSON(in the paint)",Centre 32-40 (+8),,"GOOD JUMPER by CRUMP,DAWSON(in the paint)",2
16:23,"GOOD LAYUP by COSTAS,RILEY(in the paint)",34,,40 (+6),,Berry 34-40 (+6),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
--,"ASSIST  by JOHNSON,MICAH",,,,,,,"ASSIST  by JOHNSON,MICAH",2
16:00,,34,,42 (+8),"GOOD LAYUP by RING,NOAH(in the paint)",Centre 34-42 (+8),,"GOOD LAYUP by RING,NOAH(in the paint)",2
15:44,,,,,"FOUL  by WELLS,GAGE",,,"FOUL  by WELLS,GAGE",2
15:44,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:44,,,,,"SUB OUT by WELLS,GAGE",,,"SUB OUT by WELLS,GAGE",2
15:44,,,,,"SUB OUT by GERALD,DUSTIN",,,"SUB OUT by GERALD,DUSTIN",2
15:44,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",2
15:44,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",2
15:44,"SUB OUT by JONES,DREW",,,,,,,"SUB OUT by JONES,DREW",2
15:44,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
15:38,"MISS 3PTR by JOHNSON,MICHAEL",,,,,,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,,,,,"REBOUND DEF by RING,NOAH",,,"REBOUND DEF by RING,NOAH",2
15:13,,,,,"MISS 3PTR by WILLIAMS,JALEN",,,"MISS 3PTR by WILLIAMS,JALEN",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
15:04,"GOOD LAYUP by COSTAS,RILEY(in the paint)",36,,42 (+6),,Berry 36-42 (+6),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
--,"ASSIST  by JOHNSON,MICHAEL",,,,,,,"ASSIST  by JOHNSON,MICHAEL",2
14:54,"FOUL  by JOHNSON,MICAH",,,,,,,"FOUL  by JOHNSON,MICAH",2
14:46,,,,,"MISS JUMPER by CRUMP,DAWSON(in the paint)",,,"MISS JUMPER by CRUMP,DAWSON(in the paint)",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
14:34,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
14:34,"SUB IN by MBENOUN,ROB",,,,,,,"SUB IN by MBENOUN,ROB",2
14:34,"MISS 3PTR by MBENOUN,ROB",,,,,,,"MISS 3PTR by MBENOUN,ROB",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
14:29,,,,,"TURNOVER  by RING,NOAH",,,"TURNOVER  by RING,NOAH",2
14:29,"STEAL  by JOHNSON,MICHAEL",,,,,,,"STEAL  by JOHNSON,MICHAEL",2
14:18,"MISS LAYUP by MBENOUN,ROB(in the paint)",,,,,,,"MISS LAYUP by MBENOUN,ROB(in the paint)",2
14:18,,,,,"BLOCK  by WILLIAMS,JALEN",,,"BLOCK  by WILLIAMS,JALEN",2
--,,,,,"REBOUND DEF by WILLIAMS,JALEN",,,"REBOUND DEF by WILLIAMS,JALEN",2
14:10,,36,,44 (+8),"GOOD LAYUP by RING,NOAH(fastbreak)(in the paint)",Centre 36-44 (+8),,"GOOD LAYUP by RING,NOAH(fastbreak)(in the paint)",2
14:02,"GOOD JUMPER by ELLIS,CHASE(in the paint)",38,,44 (+6),,Berry 38-44 (+6),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
13:29,,,,,"MISS JUMPER by MOORE,CHEZ(in the paint)",,,"MISS JUMPER by MOORE,CHEZ(in the paint)",2
--,"REBOUND DEF by WEHUNT,DAWSON",,,,,,,"REBOUND DEF by WEHUNT,DAWSON",2
13:21,"TURNOVER  by JOHNSON,MICHAEL",,,,,,,"TURNOVER  by JOHNSON,MICHAEL",2
13:12,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",2
13:12,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",2
13:12,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
13:12,,,,,"SUB IN by WELLS,GAGE",,,"SUB IN by WELLS,GAGE",2
13:12,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
13:12,,,,,"SUB IN by GERALD,DUSTIN",,,"SUB IN by GERALD,DUSTIN",2
13:12,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",2
13:12,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
13:12,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
13:12,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",2
13:12,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
13:12,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",2
13:07,,38,,46 (+8),"GOOD JUMPER by CRUMP,DAWSON(in the paint)",Centre 38-46 (+8),,"GOOD JUMPER by CRUMP,DAWSON(in the paint)",2
12:46,"GOOD JUMPER by ELLIS,CHASE(in the paint)",40,,46 (+6),,Berry 40-46 (+6),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
--,"ASSIST  by BROOKS,AUSTIN",,,,,,,"ASSIST  by BROOKS,AUSTIN",2
12:26,,,,,"MISS JUMPER by GERALD,DUSTIN(in the paint)",,,"MISS JUMPER by GERALD,DUSTIN(in the paint)",2
--,"REBOUND DEF by BROOKS,AUSTIN",,,,,,,"REBOUND DEF by BROOKS,AUSTIN",2
12:17,"MISS 3PTR by ESTES,DJ",,,,,,,"MISS 3PTR by ESTES,DJ",2
--,,,,,"REBOUND DEF by WELLS,GAGE",,,"REBOUND DEF by WELLS,GAGE",2
12:00,,,,,"TURNOVER  by WILSON,DREW",,,"TURNOVER  by WILSON,DREW",2
12:00,"STEAL  by MBENOUN,ROB",,,,,,,"STEAL  by MBENOUN,ROB",2
11:53,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:53,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",2
11:53,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",2
11:53,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
11:53,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
11:49,"TURNOVER  by HONROTH,OWEN",,,,,,,"TURNOVER  by HONROTH,OWEN",2
11:27,,,,,"MISS JUMPER by GERALD,DUSTIN(in the paint)",,,"MISS JUMPER by GERALD,DUSTIN(in the paint)",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
11:10,"GOOD JUMPER by BROOKS,AUSTIN(in the paint)",42,,46 (+4),,Berry 42-46 (+4),,"GOOD JUMPER by BROOKS,AUSTIN(in the paint)",2
11:10,,,,,"FOUL  by KNOCHELMANN,PETE",,,"FOUL  by KNOCHELMANN,PETE",2
11:10,,,,,"SUB OUT by KNOCHELMANN,PETE",,,"SUB OUT by KNOCHELMANN,PETE",2
11:10,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
11:10,"GOOD FT by BROOKS,AUSTIN",43,,46 (+3),,Berry 43-46 (+3),,"GOOD FT by BROOKS,AUSTIN",2
11:10,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
11:10,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
11:00,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
11:00,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
11:00,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",2
10:48,,,,,"MISS JUMPER by GERALD,DUSTIN(in the paint)",,,"MISS JUMPER by GERALD,DUSTIN(in the paint)",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
10:35,"MISS JUMPER by COSTAS,RILEY(in the paint)",,,,,,,"MISS JUMPER by COSTAS,RILEY(in the paint)",2
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",2
10:22,,43,,49 (+6),"GOOD 3PTR by WELLS,GAGE",Centre 43-49 (+6),,"GOOD 3PTR by WELLS,GAGE",2
10:07,"MISS 3PTR by MBENOUN,ROB",,,,,,,"MISS 3PTR by MBENOUN,ROB",2
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",2
09:58,,,,,"TURNOVER  by CRUMP,DAWSON",,,"TURNOVER  by CRUMP,DAWSON",2
09:58,"STEAL  by MBENOUN,ROB",,,,,,,"STEAL  by MBENOUN,ROB",2
09:58,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
09:58,"SUB IN by JONES,DREW",,,,,,,"SUB IN by JONES,DREW",2
09:47,"GOOD 3PTR by JONES,DREW",46,,49 (+3),,Berry 46-49 (+3),,"GOOD 3PTR by JONES,DREW",2
09:26,,,,,"MISS JUMPER by CRUMP,DAWSON(in the paint)",,,"MISS JUMPER by CRUMP,DAWSON(in the paint)",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
09:10,,,,,"MISS LAYUP by RING,NOAH(in the paint)",,,"MISS LAYUP by RING,NOAH(in the paint)",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
08:59,"GOOD JUMPER by MBENOUN,ROB(in the paint)",48,,49 (+1),,Berry 48-49 (+1),,"GOOD JUMPER by MBENOUN,ROB(in the paint)",2
08:43,,,,,"TURNOVER  by CRUMP,DAWSON",,,"TURNOVER  by CRUMP,DAWSON",2
08:38,"GOOD JUMPER by ELLIS,CHASE(in the paint)",50 (+1),,49,,Berry 50-49 (-1),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
08:27,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
08:27,,,,,"SUB OUT by WELLS,GAGE",,,"SUB OUT by WELLS,GAGE",2
08:27,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",2
08:23,,,,,"TURNOVER  by RING,NOAH",,,"TURNOVER  by RING,NOAH",2
08:23,"STEAL  by COSTAS,RILEY",,,,,,,"STEAL  by COSTAS,RILEY",2
08:00,"MISS 3PTR by JONES,DREW",,,,,,,"MISS 3PTR by JONES,DREW",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
07:56,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:56,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
07:56,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
07:56,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
07:56,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",2
07:51,"GOOD JUMPER by ELLIS,CHASE(in the paint)",52 (+3),,49,,Berry 52-49 (-3),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
07:30,,52,,52,"GOOD 3PTR by CRUMP,DAWSON",Centre 52-52 (0),,"GOOD 3PTR by CRUMP,DAWSON",2
07:14,"MISS JUMPER by JOHNSON,MICAH(in the paint)",,,,,,,"MISS JUMPER by JOHNSON,MICAH(in the paint)",2
--,"REBOUND OFF by ELLIS,CHASE",,,,,,,"REBOUND OFF by ELLIS,CHASE",2
07:07,"MISS LAYUP by ELLIS,CHASE(in the paint)",,,,,,,"MISS LAYUP by ELLIS,CHASE(in the paint)",2
07:07,,,,,"BLOCK  by KNOCHELMANN,PETE",,,"BLOCK  by KNOCHELMANN,PETE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
06:51,,,,,"SUB OUT by KNOCHELMANN,PETE",,,"SUB OUT by KNOCHELMANN,PETE",2
06:51,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
06:47,"SUB OUT by MBENOUN,ROB",,,,,,,"SUB OUT by MBENOUN,ROB",2
06:47,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
06:22,"MISS 3PTR by BROOKS,AUSTIN",,,,,,,"MISS 3PTR by BROOKS,AUSTIN",2
--,"REBOUND OFF by ELLIS,CHASE",,,,,,,"REBOUND OFF by ELLIS,CHASE",2
06:22,"MISS 3PTR by ELLIS,CHASE",,,,,,,"MISS 3PTR by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",2
06:22,,52,,55 (+3),"GOOD 3PTR by RING,NOAH",Centre 52-55 (+3),,"GOOD 3PTR by RING,NOAH",2
06:20,"MISS 3PTR by JONES,DREW",,,,,,,"MISS 3PTR by JONES,DREW",2
--,,,,,"REBOUND DEF by RING,NOAH",,,"REBOUND DEF by RING,NOAH",2
06:12,,52,,58 (+6),"GOOD 3PTR by RING,NOAH",Centre 52-58 (+6),,"GOOD 3PTR by RING,NOAH",2
05:49,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
05:45,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",2
05:45,,,,,"SUB IN by WELLS,GAGE",,,"SUB IN by WELLS,GAGE",2
05:36,"MISS LAYUP by ELLIS,CHASE(in the paint)",,,,,,,"MISS LAYUP by ELLIS,CHASE(in the paint)",2
--,"REBOUND OFF by BROOKS,AUSTIN",,,,,,,"REBOUND OFF by BROOKS,AUSTIN",2
05:34,,,,,"FOUL  by WELLS,GAGE",,,"FOUL  by WELLS,GAGE",2
05:34,"GOOD FT by BROOKS,AUSTIN",53,,58 (+5),,Berry 53-58 (+5),,"GOOD FT by BROOKS,AUSTIN",2
05:34,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",2
05:34,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",2
05:34,"GOOD FT by BROOKS,AUSTIN",54,,58 (+4),,Berry 54-58 (+4),,"GOOD FT by BROOKS,AUSTIN",2
05:34,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
05:34,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
05:14,,,,,"MISS JUMPER by CRUMP,DAWSON",,,"MISS JUMPER by CRUMP,DAWSON",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
04:55,"GOOD JUMPER by ELLIS,CHASE(in the paint)",56,,58 (+2),,Berry 56-58 (+2),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
04:30,,56,,60 (+4),"GOOD JUMPER by GERALD,DUSTIN(in the paint)",Centre 56-60 (+4),,"GOOD JUMPER by GERALD,DUSTIN(in the paint)",2
04:17,"GOOD JUMPER by ELLIS,CHASE(in the paint)",58,,60 (+2),,Berry 58-60 (+2),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
03:50,,58,,62 (+4),"GOOD JUMPER by CRUMP,DAWSON(in the paint)",Centre 58-62 (+4),,"GOOD JUMPER by CRUMP,DAWSON(in the paint)",2
03:29,"GOOD 3PTR by JOHNSON,MICHAEL",61,,62 (+1),,Berry 61-62 (+1),,"GOOD 3PTR by JOHNSON,MICHAEL",2
03:16,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:16,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
03:16,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",2
03:12,"FOUL  by ELLIS,CHASE",,,,,,,"FOUL  by ELLIS,CHASE",2
03:08,,61,,64 (+3),"GOOD JUMPER by CRUMP,DAWSON(in the paint)",Centre 61-64 (+3),,"GOOD JUMPER by CRUMP,DAWSON(in the paint)",2
02:53,"MISS JUMPER by ELLIS,CHASE(in the paint)",,,,,,,"MISS JUMPER by ELLIS,CHASE(in the paint)",2
--,,,,,"REBOUND DEF by RING,NOAH",,,"REBOUND DEF by RING,NOAH",2
02:26,,61,,67 (+6),"GOOD 3PTR by GERALD,DUSTIN",Centre 61-67 (+6),,"GOOD 3PTR by GERALD,DUSTIN",2
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",2
02:20,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
02:16,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
02:16,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
02:16,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
02:16,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",2
02:11,"GOOD 3PTR by JONES,DREW",64,,67 (+3),,Berry 64-67 (+3),,"GOOD 3PTR by JONES,DREW",2
01:46,,,,,"MISS 3PTR by RING,NOAH",,,"MISS 3PTR by RING,NOAH",2
--,,,,,"REBOUND OFF by GERALD,DUSTIN",,,"REBOUND OFF by GERALD,DUSTIN",2
01:43,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
01:43,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
01:43,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",2
01:43,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
01:37,,64,,69 (+5),"GOOD JUMPER by CRUMP,DAWSON(in the paint)",Centre 64-69 (+5),,"GOOD JUMPER by CRUMP,DAWSON(in the paint)",2
01:25,"TURNOVER  by JOHNSON,MICHAEL",,,,,,,"TURNOVER  by JOHNSON,MICHAEL",2
01:17,"FOUL  by ELLIS,CHASE",,,,,,,"FOUL  by ELLIS,CHASE",2
01:17,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",2
01:17,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",2
01:13,"FOUL  by JOHNSON,MICHAEL",,,,,,,"FOUL  by JOHNSON,MICHAEL",2
01:04,,,,,"TURNOVER  by CRUMP,DAWSON",,,"TURNOVER  by CRUMP,DAWSON",2
01:04,"STEAL  by JOHNSON,MICHAEL",,,,,,,"STEAL  by JOHNSON,MICHAEL",2
01:03,,,,,"FOUL  by WILSON,DREW",,,"FOUL  by WILSON,DREW",2
00:56,"TURNOVER  by JONES,DREW",,,,,,,"TURNOVER  by JONES,DREW",2
00:56,,,,,"STEAL  by WELLS,GAGE",,,"STEAL  by WELLS,GAGE",2
00:36,,,,,"TURNOVER  by WELLS,GAGE",,,"TURNOVER  by WELLS,GAGE",2
00:36,"STEAL  by JOHNSON,MICHAEL",,,,,,,"STEAL  by JOHNSON,MICHAEL",2
00:36,,,,,"SUB OUT by WELLS,GAGE",,,"SUB OUT by WELLS,GAGE",2
00:36,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",2
00:33,,,,,"FOUL  by WILLIAMS,JALEN",,,"FOUL  by WILLIAMS,JALEN",2
00:33,"GOOD FT by JOHNSON,MICHAEL",65,,69 (+4),,Berry 65-69 (+4),,"GOOD FT by JOHNSON,MICHAEL",2
00:33,"MISS FT by JOHNSON,MICHAEL",,,,,,,"MISS FT by JOHNSON,MICHAEL",2
--,,,,,"REBOUND DEF by RING,NOAH",,,"REBOUND DEF by RING,NOAH",2
00:31,"FOUL  by JOHNSON,MICHAEL",,,,,,,"FOUL  by JOHNSON,MICHAEL",2
00:31,,,,,"MISS FT by GERALD,DUSTIN",,,"MISS FT by GERALD,DUSTIN",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
00:19,"GOOD 3PTR by ELLIS,CHASE",68,,69 (+1),,Berry 68-69 (+1),,"GOOD 3PTR by ELLIS,CHASE",2
00:15,"FOUL  by JOHNSON,MICHAEL",,,,,,,"FOUL  by JOHNSON,MICHAEL",2
00:15,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
00:15,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
00:15,,68,,70 (+2),"GOOD FT by RING,NOAH",Centre 68-70 (+2),,"GOOD FT by RING,NOAH",2
00:15,,,,,"MISS FT by RING,NOAH",,,"MISS FT by RING,NOAH",2
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",2
00:08,"TURNOVER  by ELLIS,CHASE",,,,,,,"TURNOVER  by ELLIS,CHASE",2
00:08,,,,,"STEAL  by GERALD,DUSTIN",,,"STEAL  by GERALD,DUSTIN",2
00:05,"FOUL  by JONES,DREW",,,,,,,"FOUL  by JONES,DREW",2
00:05,,68,,71 (+3),"GOOD FT by WILLIAMS,JALEN",Centre 68-71 (+3),,"GOOD FT by WILLIAMS,JALEN",2
00:05,,68,,72 (+4),"GOOD FT by WILLIAMS,JALEN",Centre 68-72 (+4),,"GOOD FT by WILLIAMS,JALEN",2
00:05,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:05,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
00:05,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
00:00,"MISS 3PTR by JOHNSON,MICHAEL",,,,,,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
