,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,19:40,"MISS JUMPER by SCHULTE,MICHAEL",,,,,,,"MISS JUMPER by SCHULTE,MICHAEL",1,jumper,missed,berry college,"schulte,michael",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",1180.0,piedmont college,1,0,0.0
1,1,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,--,,,,,"REBOUND DEF by GARDNER,TRACEY",,,"REBOUND DEF by GARDNER,TRACEY",1,defensive rebound,,piedmont college,"gardner,tracey",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",,piedmont college,1,0,0.0
2,2,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,19:30,,0.0,,2.0,"GOOD JUMPER by MEEKS,CHRIS",PCM 0-2 (-2),,"GOOD JUMPER by MEEKS,CHRIS",1,jumper,good,piedmont college,"meeks,chris",2.0,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",1170.0,piedmont college,1,0,0.0
3,3,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,19:10,"MISS JUMPER by MARSH,CODY",0.0,,2.0,,,,"MISS JUMPER by MARSH,CODY",1,jumper,missed,berry college,"marsh,cody",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",1150.0,piedmont college,1,0,0.0
4,4,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,--,,0.0,,2.0,"REBOUND DEF by HAYMORE,JOSH",,,"REBOUND DEF by HAYMORE,JOSH",1,defensive rebound,,piedmont college,"haymore,josh",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",,piedmont college,1,0,0.0
5,5,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,18:59,,0.0,,4.0,"GOOD JUMPER by LUNDBERG,KYLE",PCM 0-4 (-4),,"GOOD JUMPER by LUNDBERG,KYLE",1,jumper,good,piedmont college,"lundberg,kyle",2.0,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",1139.0,piedmont college,1,0,0.0
6,6,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,--,,0.0,,4.0,"ASSIST  by HAYMORE,JOSH",,,"ASSIST  by HAYMORE,JOSH",1,assist,,piedmont college,"haymore,josh",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",,piedmont college,1,0,0.0
7,7,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,18:25,"MISS LAYUP by GRAHAM,LAKE",0.0,,4.0,,,,"MISS LAYUP by GRAHAM,LAKE",1,layup,missed,berry college,"graham,lake",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",1105.0,piedmont college,1,0,0.0
8,8,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,--,,0.0,,4.0,"REBOUND DEF by HAYMORE,JOSH",,,"REBOUND DEF by HAYMORE,JOSH",1,defensive rebound,,piedmont college,"haymore,josh",,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",,piedmont college,1,0,0.0
9,9,711,Piedmont College,Berry College,0,94-98,"28,52,18","37,43,14",4-12,0-16,,,01/17/12,7:00 PM,,"Demorest, GA - Cave Arena",Win,3,True,724,False,18:05,,0.0,,6.0,"GOOD JUMPER by JENKINS,JESSIE",PCM 0-6 (-6),,"GOOD JUMPER by JENKINS,JESSIE",1,jumper,good,piedmont college,"jenkins,jessie",2.0,"['schulte,michael', 'graham,lake', 'almulla,nasser', 'whalen,mac', 'marsh,cody']","['jenkins,jessie', 'haymore,josh', 'lundberg,kyle', 'meeks,chris', 'gardner,tracey']",1085.0,piedmont college,1,0,0.0
