gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral
0833,LaGrange,Berry,0,73-98,"47,51","36,37",7-2,4-4,N/A,N/A,12/14/16,7:00 AM,N/A,"LaGrange, GA",Win,2,False,128,False
