,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,19:32,,,,,"MISS JUMPER by GRIFFIN,JAROD",,,"MISS JUMPER by GRIFFIN,JAROD",1,jumper,missed,centre college,"griffin,jarod",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1172.0,carthage college,1,0,0.0,1
1,1,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,19:32,"BLOCK  by PERRY,BRAD",,,,,,,"BLOCK  by PERRY,BRAD",1,block,,carthage college,"perry,brad",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1172.0,carthage college,1,0,0.0,0
2,2,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,carthage college,,,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",,centre college,2,0,0.0,1
3,3,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,19:22,,,,,"FOUL  by SPITZER,JAKOB",,,"FOUL  by SPITZER,JAKOB",1,foul,,centre college,"spitzer,jakob",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1162.0,centre college,2,0,0.0,0
4,4,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,19:17,"GOOD JUMPER by THOMAS,JORDAN",2.0,,0.0,,CARTMBB 2-0 (-2),,"GOOD JUMPER by THOMAS,JORDAN",1,jumper,good,carthage college,"thomas,jordan",2.0,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1157.0,carthage college,3,0,0.0,1
5,5,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,18:58,,2.0,,0.0,"MISS 3PTR by GRIFFIN,JAROD",,,"MISS 3PTR by GRIFFIN,JAROD",1,three pointer,missed,centre college,"griffin,jarod",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1138.0,carthage college,3,0,0.0,0
6,6,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,--,"REBOUND DEF by LEAZER,STEVE",2.0,,0.0,,,,"REBOUND DEF by LEAZER,STEVE",1,defensive rebound,,carthage college,"leazer,steve",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",,carthage college,3,0,0.0,0
7,7,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,18:47,"MISS 3PTR by SHASI,KAMAL",2.0,,0.0,,,,"MISS 3PTR by SHASI,KAMAL",1,three pointer,missed,carthage college,"shasi,kamal",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1127.0,carthage college,3,0,0.0,0
8,8,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,--,,2.0,,0.0,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",1,defensive rebound,,centre college,"spitzer,jakob",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",,carthage college,3,0,0.0,0
9,9,864,Centre College,Carthage College,0,61-41,"19,22","25,36",1-2,2-1,,,11/24/17,6:00 PM,,Grant Gymnasium,Lose,2,False,150,False,18:39,,2.0,,0.0,"MISS JUMPER by RAKES,BAILEY",,,"MISS JUMPER by RAKES,BAILEY",1,jumper,missed,centre college,"rakes,bailey",,"['kruse,brad', 'thomas,jordan', 'perry,brad', 'shasi,kamal', 'leazer,steve']","['sine,tucker', 'rakes,bailey', 'ayers,perry', 'spitzer,jakob', 'griffin,jarod']",1119.0,centre college,4,0,0.0,1
