,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,19:39,,0,,3,"GOOD 3PTR by ELLIS,BRYON",CENTRE_M 0-3 (+3),,"GOOD 3PTR by ELLIS,BRYON",1,three pointer,good,oglethorpe,"ellis,bryon",3.0,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",1179.0,oglethorpe,1,0,0.0,1
1,1,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,--,,0,,3,"ASSIST  by LLOYD,ALEX",,,"ASSIST  by LLOYD,ALEX",1,assist,,oglethorpe,"lloyd,alex",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",,oglethorpe,1,0,0.0,0
2,2,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,19:11,"MISS JUMPER by WARD,TODD",0,,3,,,,"MISS JUMPER by WARD,TODD",1,jumper,missed,centre,"ward,todd",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",1151.0,oglethorpe,1,0,0.0,0
3,3,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,--,,0,,3,"REBOUND DEF by LLOYD,ALEX",,,"REBOUND DEF by LLOYD,ALEX",1,defensive rebound,,oglethorpe,"lloyd,alex",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",,oglethorpe,1,0,0.0,0
4,4,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,18:52,,0,,3,"MISS JUMPER by ROSS,GREG",,,"MISS JUMPER by ROSS,GREG",1,jumper,missed,oglethorpe,"ross,greg",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",1132.0,oglethorpe,1,0,0.0,0
5,5,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,--,"REBOUND DEF by PITTS,ALEC",0,,3,,,,"REBOUND DEF by PITTS,ALEC",1,defensive rebound,,centre,"pitts,alec",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",,oglethorpe,1,0,0.0,0
6,6,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,18:30,"MISS JUMPER by WARD,TODD",0,,3,,,,"MISS JUMPER by WARD,TODD",1,jumper,missed,centre,"ward,todd",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",1110.0,centre,2,0,0.0,1
7,7,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,--,"REBOUND OFF by WARD,TODD",0,,3,,,,"REBOUND OFF by WARD,TODD",1,offensive rebound,,centre,"ward,todd",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",,centre,2,0,0.0,0
8,8,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,18:27,"GOOD LAYUP by WARD,TODD(in the paint)",2,,3,,OUM 2-3 (+1),,"GOOD LAYUP by WARD,TODD(in the paint)",1,layup,good,centre,"ward,todd",2.0,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",1107.0,centre,2,0,0.0,0
9,9,693,Centre,Oglethorpe,1,52-67,"33,34","27,25",17-4,13-11,12-2,9-6,02/13/11,3 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,523,False,18:02,,2,,3,"MISS JUMPER by LLOYD,ALEX",,,"MISS JUMPER by LLOYD,ALEX",1,jumper,missed,oglethorpe,"lloyd,alex",,"['kennedy,joe', 'ward,todd', 'richey,alex', 'pitts,alec', 'steioff,andrew']","['ross,greg', 'ellis,bryon', 'lloyd,alex', 'whiteside,donovan', 'mullaney,jeff']",1082.0,centre,2,0,0.0,0
