Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,Period
16:04,"GOOD FT by SMITH,PRESTON",5 (+1),,4,,HC 5-4 (+1),,"GOOD FT by SMITH,PRESTON",1
16:04,"GOOD FT by SMITH,PRESTON",6 (+2),,4,,HC 6-4 (+2),,"GOOD FT by SMITH,PRESTON",1
15:50,,6,,7 (+1),"GOOD 3PTR by DARST,DANIEL",RHO 6-7 (-1),,"GOOD 3PTR by DARST,DANIEL",1
--,,,,,"ASSIST  by ASHBY,KENDRICK",,,"ASSIST  by ASHBY,KENDRICK",1
15:37,"TURNOVER  by GARRETT,TRAVIS",,,,,,,"TURNOVER  by GARRETT,TRAVIS",1
15:36,,,,,"STEAL  by GIROUX,PRESTON",,,"STEAL  by GIROUX,PRESTON",1
15:32,"FOUL  by STEELE,AARON",,,,,,,"FOUL  by STEELE,AARON",1
15:32,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,1
15:32,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",1
15:32,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
15:32,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",1
15:10,,,,,"MISS LAYUP by HARRISON,IAN",,,"MISS LAYUP by HARRISON,IAN",1
--,,,,,"REBOUND OFF by BERRY,BRYCE",,,"REBOUND OFF by BERRY,BRYCE",1
15:08,,,,,"MISS LAYUP by BERRY,BRYCE",,,"MISS LAYUP by BERRY,BRYCE",1
--,,,,,"REBOUND OFF by HARRISON,IAN",,,"REBOUND OFF by HARRISON,IAN",1
15:06,,6,,9 (+3),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 6-9 (-3),,"GOOD LAYUP by HARRISON,IAN(in the paint)",1
14:49,"TURNOVER  by SMITH,PRESTON",,,,,,,"TURNOVER  by SMITH,PRESTON",1
14:49,"FOUL  by SMITH,PRESTON",,,,,,,"FOUL  by SMITH,PRESTON",1
14:49,"SUB IN by BATCHELOR,BRYCE",,,,,,,"SUB IN by BATCHELOR,BRYCE",1
14:49,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",1
14:49,"SUB IN by PARKER,BRYCE",,,,,,,"SUB IN by PARKER,BRYCE",1
14:49,"SUB OUT by ALDOUS,HANK",,,,,,,"SUB OUT by ALDOUS,HANK",1
14:49,"SUB OUT by SMITH,PRESTON",,,,,,,"SUB OUT by SMITH,PRESTON",1
14:49,"SUB OUT by GARRETT,TRAVIS",,,,,,,"SUB OUT by GARRETT,TRAVIS",1
14:37,,,,,"TURNOVER  by BERRY,BRYCE",,,"TURNOVER  by BERRY,BRYCE",1
14:37,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
14:30,"GOOD LAYUP by LITTLEFIELD,GEAREN(fastbreak)(in the paint)",8,,9 (+1),,HC 8-9 (-1),,"GOOD LAYUP by LITTLEFIELD,GEAREN(fastbreak)(in the paint)",1
--,"ASSIST  by LINK,JACOB",,,,,,,"ASSIST  by LINK,JACOB",1
14:22,,,,,"MISS 3PTR by WEATHERFORD,MITCH",,,"MISS 3PTR by WEATHERFORD,MITCH",1
--,"REBOUND DEF by PARKER,BRYCE",,,,,,,"REBOUND DEF by PARKER,BRYCE",1
14:10,"TURNOVER  by PARKER,BRYCE",,,,,,,"TURNOVER  by PARKER,BRYCE",1
14:09,,,,,"STEAL  by NYWATA,ANESU",,,"STEAL  by NYWATA,ANESU",1
13:59,,8,,12 (+4),"GOOD 3PTR by NESTLEHUTT,JAKE",RHO 8-12 (-4),,"GOOD 3PTR by NESTLEHUTT,JAKE",1
--,,,,,"ASSIST  by NYWATA,ANESU",,,"ASSIST  by NYWATA,ANESU",1
13:34,"MISS LAYUP by PARKER,BRYCE",,,,,,,"MISS LAYUP by PARKER,BRYCE",1
--,,,,,"REBOUND DEF by NYWATA,ANESU",,,"REBOUND DEF by NYWATA,ANESU",1
13:25,,,,,"MISS 3PTR by GEE,TYLER",,,"MISS 3PTR by GEE,TYLER",1
--,,,,,"REBOUND OFF by NYWATA,ANESU",,,"REBOUND OFF by NYWATA,ANESU",1
13:18,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",1
--,"REBOUND DEF by STEELE,AARON",,,,,,,"REBOUND DEF by STEELE,AARON",1
13:07,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",1
13:07,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",1
13:07,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",1
13:07,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
13:01,"TURNOVER  by STEELE,AARON",,,,,,,"TURNOVER  by STEELE,AARON",1
13:01,,,,,"STEAL  by SULLIVAN,BRENNAN",,,"STEAL  by SULLIVAN,BRENNAN",1
12:56,,,,,"MISS LAYUP by ASHBY,KENDRICK",,,"MISS LAYUP by ASHBY,KENDRICK",1
--,"REBOUND DEF by PARKER,BRYCE",,,,,,,"REBOUND DEF by PARKER,BRYCE",1
12:44,"TURNOVER  by LINK,JACOB",,,,,,,"TURNOVER  by LINK,JACOB",1
12:43,,,,,"STEAL  by GEE,TYLER",,,"STEAL  by GEE,TYLER",1
12:39,,,,,"TURNOVER  by SULLIVAN,BRENNAN",,,"TURNOVER  by SULLIVAN,BRENNAN",1
12:39,"SUB IN by ALDOUS,HANK",,,,,,,"SUB IN by ALDOUS,HANK",1
12:39,"SUB OUT by LITTLEFIELD,GEAREN",,,,,,,"SUB OUT by LITTLEFIELD,GEAREN",1
12:39,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",1
12:39,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
12:39,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",1
12:39,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
12:20,"MISS LAYUP by LINK,JACOB",,,,,,,"MISS LAYUP by LINK,JACOB",1
12:20,,,,,"BLOCK  by HARRISON,IAN",,,"BLOCK  by HARRISON,IAN",1
--,,,,,"REBOUND DEF by BERRY,BRYCE",,,"REBOUND DEF by BERRY,BRYCE",1
12:14,"FOUL  by BATCHELOR,BRYCE",,,,,,,"FOUL  by BATCHELOR,BRYCE",1
12:14,,8,,13 (+5),"GOOD FT by WEIR,JJ",RHO 8-13 (-5),,"GOOD FT by WEIR,JJ",1
12:14,,8,,14 (+6),"GOOD FT by WEIR,JJ",RHO 8-14 (-6),,"GOOD FT by WEIR,JJ",1
12:07,"GOOD LAYUP by ALDOUS,HANK(fastbreak)(in the paint)",10,,14 (+4),,HC 10-14 (-4),,"GOOD LAYUP by ALDOUS,HANK(fastbreak)(in the paint)",1
11:57,,,,,"MISS 3PTR by BERRY,BRYCE",,,"MISS 3PTR by BERRY,BRYCE",1
--,"REBOUND DEF by PARKER,BRYCE",,,,,,,"REBOUND DEF by PARKER,BRYCE",1
11:38,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",1
11:38,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,1
11:38,"MISS FT by ALDOUS,HANK",,,,,,,"MISS FT by ALDOUS,HANK",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
11:38,"GOOD FT by ALDOUS,HANK",11,,14 (+3),,HC 11-14 (-3),,"GOOD FT by ALDOUS,HANK",1
11:38,"SUB IN by SMITH,PRESTON",,,,,,,"SUB IN by SMITH,PRESTON",1
11:38,"SUB OUT by LINK,JACOB",,,,,,,"SUB OUT by LINK,JACOB",1
11:38,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
11:36,,,,,"TURNOVER  by GEE,TYLER",,,"TURNOVER  by GEE,TYLER",1
11:35,"STEAL  by SMITH,PRESTON",,,,,,,"STEAL  by SMITH,PRESTON",1
11:33,"GOOD 3PTR by ALDOUS,HANK",14,,14,,HC 14-14 (0),,"GOOD 3PTR by ALDOUS,HANK",1
--,"ASSIST  by SMITH,PRESTON",,,,,,,"ASSIST  by SMITH,PRESTON",1
11:21,,,,,"MISS 3PTR by GALVIN,OWEN",,,"MISS 3PTR by GALVIN,OWEN",1
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1
11:18,,,,,"FOUL  by GEE,TYLER",,,"FOUL  by GEE,TYLER",1
11:15,"GOOD LAYUP by PARKER,BRYCE(fastbreak)(in the paint)",16 (+2),,14,,HC 16-14 (+2),,"GOOD LAYUP by PARKER,BRYCE(fastbreak)(in the paint)",1
--,"ASSIST  by SMITH,PRESTON",,,,,,,"ASSIST  by SMITH,PRESTON",1
11:06,,16,,16,"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",RHO 16-16 (0),,"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",1
10:48,,,,,"FOUL  by DALTON,PRICE",,,"FOUL  by DALTON,PRICE",1
10:48,"GOOD FT by STEELE,AARON",17 (+1),,16,,HC 17-16 (+1),,"GOOD FT by STEELE,AARON",1
10:48,"MISS FT by STEELE,AARON",,,,,,,"MISS FT by STEELE,AARON",1
--,,,,,"REBOUND DEF by GEE,TYLER",,,"REBOUND DEF by GEE,TYLER",1
10:48,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",1
10:48,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",1
10:48,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
10:38,,,,,"MISS LAYUP by GEE,TYLER",,,"MISS LAYUP by GEE,TYLER",1
--,"REBOUND DEF by ALDOUS,HANK",,,,,,,"REBOUND DEF by ALDOUS,HANK",1
10:30,"TURNOVER  by BATCHELOR,BRYCE",,,,,,,"TURNOVER  by BATCHELOR,BRYCE",1
10:30,"FOUL  by BATCHELOR,BRYCE",,,,,,,"FOUL  by BATCHELOR,BRYCE",1
10:21,,,,,"TURNOVER  by DARST,DANIEL",,,"TURNOVER  by DARST,DANIEL",1
10:11,,,,,"FOUL  by DE FERIA,NICK",,,"FOUL  by DE FERIA,NICK",1
10:11,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",1
10:11,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",1
10:11,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",1
10:11,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
10:10,"MISS FT by SMITH,PRESTON",,,,,,,"MISS FT by SMITH,PRESTON",1
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",1
09:59,,17,,19 (+2),"GOOD 3PTR by NYWATA,ANESU",RHO 17-19 (-2),,"GOOD 3PTR by NYWATA,ANESU",1
--,,,,,"ASSIST  by WEIR,JJ",,,"ASSIST  by WEIR,JJ",1
09:43,,,,,"FOUL  by HARRISON,IAN",,,"FOUL  by HARRISON,IAN",1
09:43,"MISS FT by ALDOUS,HANK",,,,,,,"MISS FT by ALDOUS,HANK",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
09:43,"GOOD FT by ALDOUS,HANK",18,,19 (+1),,HC 18-19 (-1),,"GOOD FT by ALDOUS,HANK",1
09:26,"MISS 3PTR by ALDOUS,HANK",,,,,,,"MISS 3PTR by ALDOUS,HANK",1
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",1
09:17,,18,,22 (+4),"GOOD 3PTR by LOWRIE,ANDREW",RHO 18-22 (-4),,"GOOD 3PTR by LOWRIE,ANDREW",1
--,,,,,"ASSIST  by WEIR,JJ",,,"ASSIST  by WEIR,JJ",1
09:01,"SUB IN by LITTLEFIELD,GEAREN",,,,,,,"SUB IN by LITTLEFIELD,GEAREN",1
09:01,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",1
09:01,"SUB IN by GARRETT,TRAVIS",,,,,,,"SUB IN by GARRETT,TRAVIS",1
09:01,"SUB OUT by ALDOUS,HANK",,,,,,,"SUB OUT by ALDOUS,HANK",1
08:59,"TURNOVER  by GARRETT,TRAVIS",,,,,,,"TURNOVER  by GARRETT,TRAVIS",1
08:58,,,,,"STEAL  by HARRISON,IAN",,,"STEAL  by HARRISON,IAN",1
08:52,,,,,"MISS LAYUP by LOWRIE,ANDREW",,,"MISS LAYUP by LOWRIE,ANDREW",1
--,"REBOUND DEF by LITTLEFIELD,GEAREN",,,,,,,"REBOUND DEF by LITTLEFIELD,GEAREN",1
08:41,"MISS LAYUP by STEELE,AARON",,,,,,,"MISS LAYUP by STEELE,AARON",1
--,,,,,"REBOUND DEF by NYWATA,ANESU",,,"REBOUND DEF by NYWATA,ANESU",1
08:22,,,,,"TURNOVER  by WEIR,JJ",,,"TURNOVER  by WEIR,JJ",1
08:07,"MISS LAYUP by LITTLEFIELD,GEAREN",,,,,,,"MISS LAYUP by LITTLEFIELD,GEAREN",1
--,"REBOUND OFF by SMITH,PRESTON",,,,,,,"REBOUND OFF by SMITH,PRESTON",1
08:02,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",1
08:02,"GOOD FT by LINK,JACOB",19,,22 (+3),,HC 19-22 (-3),,"GOOD FT by LINK,JACOB",1
08:02,"MISS FT by LINK,JACOB",,,,,,,"MISS FT by LINK,JACOB",1
--,,,,,"REBOUND DEF by GIROUX,PRESTON",,,"REBOUND DEF by GIROUX,PRESTON",1
07:53,,19,,24 (+5),"GOOD LAYUP by NESTLEHUTT,JAKE(in the paint)",RHO 19-24 (-5),,"GOOD LAYUP by NESTLEHUTT,JAKE(in the paint)",1
--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",1
07:32,"GOOD 3PTR by GARRETT,TRAVIS",22,,24 (+2),,HC 22-24 (-2),,"GOOD 3PTR by GARRETT,TRAVIS",1
--,"ASSIST  by LINK,JACOB",,,,,,,"ASSIST  by LINK,JACOB",1
07:22,,22,,27 (+5),"GOOD 3PTR by GIROUX,PRESTON",RHO 22-27 (-5),,"GOOD 3PTR by GIROUX,PRESTON",1
--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",1
07:08,"TURNOVER  by LITTLEFIELD,GEAREN",,,,,,,"TURNOVER  by LITTLEFIELD,GEAREN",1
07:06,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",1
07:06,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
07:06,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
06:52,"FOUL  by SMITH,PRESTON",,,,,,,"FOUL  by SMITH,PRESTON",1
06:51,FOUL TECH by TEAM,,,,,,,FOUL TECH by TEAM,1
06:51,,22,,28 (+6),"GOOD FT by NYWATA,ANESU",RHO 22-28 (-6),,"GOOD FT by NYWATA,ANESU",1
06:51,,22,,29 (+7),"GOOD FT by NYWATA,ANESU",RHO 22-29 (-7),,"GOOD FT by NYWATA,ANESU",1
06:51,,22,,30 (+8),"GOOD FT by NYWATA,ANESU",RHO 22-30 (-8),,"GOOD FT by NYWATA,ANESU",1
06:51,,22,,31 (+9),"GOOD FT by NYWATA,ANESU",RHO 22-31 (-9),,"GOOD FT by NYWATA,ANESU",1
06:51,FOUL  by TEAM,,,,,,,FOUL  by TEAM,1
06:51,"SUB IN by ALDOUS,HANK",,,,,,,"SUB IN by ALDOUS,HANK",1
06:51,"SUB OUT by SMITH,PRESTON",,,,,,,"SUB OUT by SMITH,PRESTON",1
06:38,,,,,"FOUL  by NYWATA,ANESU",,,"FOUL  by NYWATA,ANESU",1
06:38,"GOOD FT by GARRETT,TRAVIS",23,,31 (+8),,HC 23-31 (-8),,"GOOD FT by GARRETT,TRAVIS",1
06:38,"GOOD FT by GARRETT,TRAVIS",24,,31 (+7),,HC 24-31 (-7),,"GOOD FT by GARRETT,TRAVIS",1
06:38,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",1
06:38,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",1
06:38,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
06:23,,,,,"MISS LAYUP by SULLIVAN,BRENNAN",,,"MISS LAYUP by SULLIVAN,BRENNAN",1
--,"REBOUND DEF by STEELE,AARON",,,,,,,"REBOUND DEF by STEELE,AARON",1
06:14,"TURNOVER  by LINK,JACOB",,,,,,,"TURNOVER  by LINK,JACOB",1
06:13,,,,,"STEAL  by HARRISON,IAN",,,"STEAL  by HARRISON,IAN",1
06:07,"FOUL  by LITTLEFIELD,GEAREN",,,,,,,"FOUL  by LITTLEFIELD,GEAREN",1
06:07,,,,,"MISS FT by BERRY,BRYCE",,,"MISS FT by BERRY,BRYCE",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
06:07,,24,,32 (+8),"GOOD FT by BERRY,BRYCE",RHO 24-32 (-8),,"GOOD FT by BERRY,BRYCE",1
05:51,"MISS LAYUP by ALDOUS,HANK",,,,,,,"MISS LAYUP by ALDOUS,HANK",1
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",1
05:44,,24,,35 (+11),"GOOD 3PTR by SULLIVAN,BRENNAN",RHO 24-35 (-11),,"GOOD 3PTR by SULLIVAN,BRENNAN",1
--,,,,,"ASSIST  by WEIR,JJ",,,"ASSIST  by WEIR,JJ",1
05:28,,,,,"FOUL  by HARRISON,IAN",,,"FOUL  by HARRISON,IAN",1
05:28,"MISS FT by ALDOUS,HANK",,,,,,,"MISS FT by ALDOUS,HANK",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
05:28,"GOOD FT by ALDOUS,HANK",25,,35 (+10),,HC 25-35 (-10),,"GOOD FT by ALDOUS,HANK",1
05:28,"SUB OUT by ALDOUS,HANK",,,,,,,"SUB OUT by ALDOUS,HANK",1
05:28,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
05:19,,,,,"MISS 3PTR by GALVIN,OWEN",,,"MISS 3PTR by GALVIN,OWEN",1
--,"REBOUND DEF by LITTLEFIELD,GEAREN",,,,,,,"REBOUND DEF by LITTLEFIELD,GEAREN",1
05:05,"GOOD LAYUP by LINK,JACOB(fastbreak)(in the paint)",27,,35 (+8),,HC 27-35 (-8),,"GOOD LAYUP by LINK,JACOB(fastbreak)(in the paint)",1
--,"ASSIST  by GARRETT,TRAVIS",,,,,,,"ASSIST  by GARRETT,TRAVIS",1
05:02,,,,,"TURNOVER  by GEE,TYLER",,,"TURNOVER  by GEE,TYLER",1
04:55,"MISS 3PTR by STEELE,AARON",,,,,,,"MISS 3PTR by STEELE,AARON",1
--,"REBOUND OFF by LITTLEFIELD,GEAREN",,,,,,,"REBOUND OFF by LITTLEFIELD,GEAREN",1
04:50,,,,,"FOUL  by GEE,TYLER",,,"FOUL  by GEE,TYLER",1
04:50,"GOOD FT by LITTLEFIELD,GEAREN",28,,35 (+7),,HC 28-35 (-7),,"GOOD FT by LITTLEFIELD,GEAREN",1
04:50,"GOOD FT by LITTLEFIELD,GEAREN",29,,35 (+6),,HC 29-35 (-6),,"GOOD FT by LITTLEFIELD,GEAREN",1
04:50,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
04:40,,,,,"MISS 3PTR by NYWATA,ANESU",,,"MISS 3PTR by NYWATA,ANESU",1
--,"REBOUND DEF by LINK,JACOB",,,,,,,"REBOUND DEF by LINK,JACOB",1
04:32,,,,,"FOUL  by NYWATA,ANESU",,,"FOUL  by NYWATA,ANESU",1
04:32,"GOOD FT by GARRETT,TRAVIS",30,,35 (+5),,HC 30-35 (-5),,"GOOD FT by GARRETT,TRAVIS",1
04:32,"GOOD FT by GARRETT,TRAVIS",31,,35 (+4),,HC 31-35 (-4),,"GOOD FT by GARRETT,TRAVIS",1
04:32,"SUB IN by ALDOUS,HANK",,,,,,,"SUB IN by ALDOUS,HANK",1
04:32,"SUB OUT by STEELE,AARON",,,,,,,"SUB OUT by STEELE,AARON",1
04:32,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",1
04:32,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",1
04:32,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",1
04:21,,,,,"TURNOVER  by DALTON,PRICE",,,"TURNOVER  by DALTON,PRICE",1
04:20,"STEAL  by GARRETT,TRAVIS",,,,,,,"STEAL  by GARRETT,TRAVIS",1
04:12,"MISS LAYUP by ALDOUS,HANK",,,,,,,"MISS LAYUP by ALDOUS,HANK",1
--,"REBOUND OFF by LITTLEFIELD,GEAREN",,,,,,,"REBOUND OFF by LITTLEFIELD,GEAREN",1
04:11,"GOOD LAYUP by LITTLEFIELD,GEAREN(in the paint)",33,,35 (+2),,HC 33-35 (-2),,"GOOD LAYUP by LITTLEFIELD,GEAREN(in the paint)",1
03:55,,33,,38 (+5),"GOOD 3PTR by GEE,TYLER",RHO 33-38 (-5),,"GOOD 3PTR by GEE,TYLER",1
--,,,,,"ASSIST  by ASHBY,KENDRICK",,,"ASSIST  by ASHBY,KENDRICK",1
