Time Remaining,M-30236,Away Team Score,Play Team Indicator,Home Team Score,M-652,Game Score,Team Indicator,Play,Period
11:45,,,,,"SUB IN by WILLIAMS,RASHAWN",,,"SUB IN by WILLIAMS,RASHAWN",1
11:45,"SUB OUT by NACICKAS,NEDAS",,,,,,,"SUB OUT by NACICKAS,NEDAS",1
11:45,"SUB OUT by CROCKER,BRAXTON",,,,,,,"SUB OUT by CROCKER,BRAXTON",1
11:45,"SUB OUT by KING,ADONIS",,,,,,,"SUB OUT by KING,ADONIS",1
11:45,"SUB OUT by KAISER,TARIQUE",,,,,,,"SUB OUT by KAISER,TARIQUE",1
11:45,"SUB OUT by CADE,O'DARIUS",,,,,,,"SUB OUT by CADE,O'DARIUS",1
11:45,"SUB IN by BANUELOS,ANTONIO",,,,,,,"SUB IN by BANUELOS,ANTONIO",1
11:45,"SUB IN by GOODINE,DASHAWN",,,,,,,"SUB IN by GOODINE,DASHAWN",1
11:45,"SUB IN by DAYE,JEREMIAH",,,,,,,"SUB IN by DAYE,JEREMIAH",1
11:45,"SUB IN by COTTON,NASIR",,,,,,,"SUB IN by COTTON,NASIR",1
11:45,"SUB IN by BOMBICK,TYSON",,,,,,,"SUB IN by BOMBICK,TYSON",1
11:40,,,,,"TURNOVER  by AVALIANI,LUKA",,,"TURNOVER  by AVALIANI,LUKA",1
11:33,"FOUL  by COTTON,NASIR",,,,,,,"FOUL  by COTTON,NASIR",1
11:33,"TURNOVER  by COTTON,NASIR",,,,,,,"TURNOVER  by COTTON,NASIR",1
11:22,,,,,"MISS 3PTR by MARR,RUSS",,,"MISS 3PTR by MARR,RUSS",1
--,"REBOUND DEF by COTTON,NASIR",,,,,,,"REBOUND DEF by COTTON,NASIR",1
10:58,"MISS JUMPER by BANUELOS,ANTONIO",,,,,,,"MISS JUMPER by BANUELOS,ANTONIO",1
--,"REBOUND OFF by GOODINE,DASHAWN",,,,,,,"REBOUND OFF by GOODINE,DASHAWN",1
10:51,"GOOD LAYUP by GOODINE,DASHAWN(in the paint)",13,,27 (+14),,M-30236 13-27 (+14),,"GOOD LAYUP by GOODINE,DASHAWN(in the paint)",1
10:39,,13,,29 (+16),"GOOD LAYUP by SMITH,GRAHAM(in the paint)",M-652 13-29 (+16),,"GOOD LAYUP by SMITH,GRAHAM(in the paint)",1
--,,,,,"ASSIST  by WILLIAMS,RASHAWN",,,"ASSIST  by WILLIAMS,RASHAWN",1
10:39,"FOUL  by BANUELOS,ANTONIO",,,,,,,"FOUL  by BANUELOS,ANTONIO",1
10:39,"SUB OUT by BANUELOS,ANTONIO",,,,,,,"SUB OUT by BANUELOS,ANTONIO",1
10:39,"SUB OUT by GOODINE,DASHAWN",,,,,,,"SUB OUT by GOODINE,DASHAWN",1
10:39,"SUB OUT by DAYE,JEREMIAH",,,,,,,"SUB OUT by DAYE,JEREMIAH",1
10:39,"SUB OUT by COTTON,NASIR",,,,,,,"SUB OUT by COTTON,NASIR",1
10:39,"SUB OUT by BOMBICK,TYSON",,,,,,,"SUB OUT by BOMBICK,TYSON",1
10:39,"SUB IN by NACICKAS,NEDAS",,,,,,,"SUB IN by NACICKAS,NEDAS",1
10:39,"SUB IN by CROCKER,BRAXTON",,,,,,,"SUB IN by CROCKER,BRAXTON",1
10:39,"SUB IN by KING,ADONIS",,,,,,,"SUB IN by KING,ADONIS",1
10:39,"SUB IN by KAISER,TARIQUE",,,,,,,"SUB IN by KAISER,TARIQUE",1
10:39,"SUB IN by CADE,O'DARIUS",,,,,,,"SUB IN by CADE,O'DARIUS",1
10:39,,13,,30 (+17),"GOOD FT by SMITH,GRAHAM",M-652 13-30 (+17),,"GOOD FT by SMITH,GRAHAM",1
10:38,"GOOD 3PTR by NACICKAS,NEDAS",16,,30 (+14),,M-30236 16-30 (+14),,"GOOD 3PTR by NACICKAS,NEDAS",1
--,"ASSIST  by CADE,O'DARIUS",,,,,,,"ASSIST  by CADE,O'DARIUS",1
10:27,"FOUL  by CROCKER,BRAXTON",,,,,,,"FOUL  by CROCKER,BRAXTON",1
10:27,,16,,31 (+15),"GOOD FT by MARR,RUSS",M-652 16-31 (+15),,"GOOD FT by MARR,RUSS",1
10:27,,,,,"SUB OUT by AVALIANI,LUKA",,,"SUB OUT by AVALIANI,LUKA",1
10:27,,,,,"SUB OUT by HOLLAND,ELI",,,"SUB OUT by HOLLAND,ELI",1
10:27,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",1
10:27,,,,,"SUB IN by CRUMP,JOHN",,,"SUB IN by CRUMP,JOHN",1
10:27,,16,,32 (+16),"GOOD FT by MARR,RUSS",M-652 16-32 (+16),,"GOOD FT by MARR,RUSS",1
10:21,"MISS LAYUP by CADE,O'DARIUS(in the paint)",,,,,,,"MISS LAYUP by CADE,O'DARIUS(in the paint)",1
--,"REBOUND OFF by KING,ADONIS",,,,,,,"REBOUND OFF by KING,ADONIS",1
10:14,"MISS JUMPER by KING,ADONIS(in the paint)",,,,,,,"MISS JUMPER by KING,ADONIS(in the paint)",1
10:14,,,,,"BLOCK  by SMITH,GRAHAM",,,"BLOCK  by SMITH,GRAHAM",1
--,"REBOUND OFF by KING,ADONIS",,,,,,,"REBOUND OFF by KING,ADONIS",1
10:05,,,,,"FOUL  by WILLIAMS,RASHAWN",,,"FOUL  by WILLIAMS,RASHAWN",1
10:05,"MISS FT by CADE,O'DARIUS",,,,,,,"MISS FT by CADE,O'DARIUS",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
10:05,"GOOD FT by CADE,O'DARIUS",17,,32 (+15),,M-30236 17-32 (+15),,"GOOD FT by CADE,O'DARIUS",1
09:59,"GOOD 3PTR by KING,ADONIS",20,,32 (+12),,M-30236 20-32 (+12),,"GOOD 3PTR by KING,ADONIS",1
--,"ASSIST  by NACICKAS,NEDAS",,,,,,,"ASSIST  by NACICKAS,NEDAS",1
09:59,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,1
09:46,"SUB OUT by NACICKAS,NEDAS",,,,,,,"SUB OUT by NACICKAS,NEDAS",1
09:46,"SUB OUT by KING,ADONIS",,,,,,,"SUB OUT by KING,ADONIS",1
09:46,"SUB IN by GOODINE,DASHAWN",,,,,,,"SUB IN by GOODINE,DASHAWN",1
09:46,"SUB IN by DAYE,JEREMIAH",,,,,,,"SUB IN by DAYE,JEREMIAH",1
09:41,,20,,34 (+14),"GOOD LAYUP by KAHL,COLIN(in the paint)",M-652 20-34 (+14),,"GOOD LAYUP by KAHL,COLIN(in the paint)",1
--,,,,,"ASSIST  by SMITH,GRAHAM",,,"ASSIST  by SMITH,GRAHAM",1
