Time Remaining,Sewan,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
01:20,"MISS 3PTR by MARR,RUSS",,,,,,,"MISS 3PTR by MARR,RUSS",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
01:16,,,,,"TURNOVER  by JACKSON,MARTISE",,,"TURNOVER  by JACKSON,MARTISE",2
01:16,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:10,"TURNOVER  by MARR,RUSS",,,,,,,"TURNOVER  by MARR,RUSS",2
01:00,,,,,"MISS JUMPER by GILLISPIE,JAY(in the paint)",,,"MISS JUMPER by GILLISPIE,JAY(in the paint)",2
--,"REBOUND DEF by AVALIANI,LUKA",,,,,,,"REBOUND DEF by AVALIANI,LUKA",2
00:41,"MISS 3PTR by KAHL,COLIN",,,,,,,"MISS 3PTR by KAHL,COLIN",2
--,,,,,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",2
00:26,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:26,"SUB OUT by CORRIGAN,TRE",,,,,,,"SUB OUT by CORRIGAN,TRE",2
00:26,"SUB IN by SMITH,GRAHAM",,,,,,,"SUB IN by SMITH,GRAHAM",2
00:17,,,,,"TURNOVER  by GREEN,KALEB",,,"TURNOVER  by GREEN,KALEB",2
00:17,"STEAL  by AVALIANI,LUKA",,,,,,,"STEAL  by AVALIANI,LUKA",2
00:16,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
00:16,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
00:16,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
00:16,"GOOD FT by AVALIANI,LUKA(fastbreak)",64 (+3),,61,,Sewan 64-61 (+3),,"GOOD FT by AVALIANI,LUKA(fastbreak)",2
00:16,"GOOD FT by AVALIANI,LUKA(fastbreak)",65 (+4),,61,,Sewan 65-61 (+4),,"GOOD FT by AVALIANI,LUKA(fastbreak)",2
00:10,,,,,"TURNOVER  by BISHOP,BRYSON",,,"TURNOVER  by BISHOP,BRYSON",2
00:10,"SUB OUT by SMITH,GRAHAM",,,,,,,"SUB OUT by SMITH,GRAHAM",2
00:10,"SUB IN by CORRIGAN,TRE",,,,,,,"SUB IN by CORRIGAN,TRE",2
00:08,,,,,"FOUL  by JACKSON,MARTISE",,,"FOUL  by JACKSON,MARTISE",2
00:08,"MISS FT by MARR,RUSS(fastbreak)",,,,,,,"MISS FT by MARR,RUSS(fastbreak)",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:08,"GOOD FT by MARR,RUSS(fastbreak)",66 (+5),,61,,Sewan 66-61 (+5),,"GOOD FT by MARR,RUSS(fastbreak)",2
00:08,"SUB OUT by CORRIGAN,TRE",,,,,,,"SUB OUT by CORRIGAN,TRE",2
00:08,"SUB IN by SMITH,GRAHAM",,,,,,,"SUB IN by SMITH,GRAHAM",2
00:01,,,,,"MISS 3PTR by BISHOP,BRYSON",,,"MISS 3PTR by BISHOP,BRYSON",2
--,,,,,"REBOUND OFF by JACKSON,MARTISE",,,"REBOUND OFF by JACKSON,MARTISE",2
00:00,,,,,"MISS 3PTR by JACKSON,MARTISE",,,"MISS 3PTR by JACKSON,MARTISE",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
