Time Remaining,Sewan,Away Team Score,Play Team Indicator,Home Team Score,Berry,Game Score,Team Indicator,Play,Period
18:46,,33,,40 (+7),"GOOD JUMPER by ELLIS,CHASE(in the paint)",Berry 33-40 (-7),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
18:46,"MISS 3PTR by KAHL,COLIN",,,,,,,"MISS 3PTR by KAHL,COLIN",2
--,,,,,"REBOUND DEF by BENHAM,BRAXTON",,,"REBOUND DEF by BENHAM,BRAXTON",2
18:46,,33,,43 (+10),"GOOD 3PTR by BENHAM,BRAXTON",Berry 33-43 (-10),,"GOOD 3PTR by BENHAM,BRAXTON",2
--,,,,,"ASSIST  by COSTAS,RILEY",,,"ASSIST  by COSTAS,RILEY",2
18:44,,,,,"FOUL  by COSTAS,RILEY",,,"FOUL  by COSTAS,RILEY",2
18:44,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
18:44,,,,,"SUB IN by KRUEGER,JORDAN",,,"SUB IN by KRUEGER,JORDAN",2
18:41,"MISS JUMPER by AVALIANI,LUKA(in the paint)",,,,,,,"MISS JUMPER by AVALIANI,LUKA(in the paint)",2
--,,,,,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",2
18:25,,33,,45 (+12),"GOOD JUMPER by CLARK,BRYCE(in the paint)",Berry 33-45 (-12),,"GOOD JUMPER by CLARK,BRYCE(in the paint)",2
18:09,"MISS JUMPER by AVALIANI,LUKA(in the paint)",,,,,,,"MISS JUMPER by AVALIANI,LUKA(in the paint)",2
--,,,,,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",2
17:59,,33,,48 (+15),"GOOD 3PTR by KRUEGER,JORDAN",Berry 33-48 (-15),,"GOOD 3PTR by KRUEGER,JORDAN",2
--,,,,,"ASSIST  by BENHAM,BRAXTON",,,"ASSIST  by BENHAM,BRAXTON",2
16:53,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
16:53,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
16:53,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
16:46,"TURNOVER  by CORRIGAN,TRE",,,,,,,"TURNOVER  by CORRIGAN,TRE",2
16:30,,,,,"MISS JUMPER by ELLIS,CHASE",,,"MISS JUMPER by ELLIS,CHASE",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
15:56,"MISS 3PTR by CORRIGAN,TRE",,,,,,,"MISS 3PTR by CORRIGAN,TRE",2
--,,,,,"REBOUND DEF by ELLIS,CHASE",,,"REBOUND DEF by ELLIS,CHASE",2
15:42,,33,,50 (+17),"GOOD JUMPER by BENHAM,BRAXTON(in the paint)",Berry 33-50 (-17),,"GOOD JUMPER by BENHAM,BRAXTON(in the paint)",2
15:34,"MISS LAYUP by MARR,RUSS(in the paint)",,,,,,,"MISS LAYUP by MARR,RUSS(in the paint)",2
--,"REBOUND OFF by KAHL,COLIN",,,,,,,"REBOUND OFF by KAHL,COLIN",2
15:27,"MISS LAYUP by KAHL,COLIN(in the paint)",,,,,,,"MISS LAYUP by KAHL,COLIN(in the paint)",2
15:27,,,,,"BLOCK  by SEGALL,RYAN",,,"BLOCK  by SEGALL,RYAN",2
--,,,,,"REBOUND DEF by SEGALL,RYAN",,,"REBOUND DEF by SEGALL,RYAN",2
15:12,,,,,"MISS 3PTR by HONROTH,OWEN",,,"MISS 3PTR by HONROTH,OWEN",2
--,"REBOUND DEF by CRUMP,JOHN",,,,,,,"REBOUND DEF by CRUMP,JOHN",2
15:03,"MISS 3PTR by MARR,RUSS",,,,,,,"MISS 3PTR by MARR,RUSS",2
--,,,,,"REBOUND DEF by KRUEGER,JORDAN",,,"REBOUND DEF by KRUEGER,JORDAN",2
14:43,,33,,53 (+20),"GOOD 3PTR by BENHAM,BRAXTON",Berry 33-53 (-20),,"GOOD 3PTR by BENHAM,BRAXTON",2
--,,,,,"ASSIST  by ELLIS,CHASE",,,"ASSIST  by ELLIS,CHASE",2
14:24,,,,,"FOUL  by KRUEGER,JORDAN",,,"FOUL  by KRUEGER,JORDAN",2
14:24,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
14:24,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
14:24,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
14:24,,,,,"SUB OUT by SEGALL,RYAN",,,"SUB OUT by SEGALL,RYAN",2
14:24,,,,,"SUB IN by CAMPBELL,BLAKE",,,"SUB IN by CAMPBELL,BLAKE",2
14:24,,,,,"SUB IN by JOHNSON,MICHAEL",,,"SUB IN by JOHNSON,MICHAEL",2
14:24,,,,,"SUB IN by CLARK,BRYCE",,,"SUB IN by CLARK,BRYCE",2
14:24,"SUB OUT by CORRIGAN,TRE",,,,,,,"SUB OUT by CORRIGAN,TRE",2
14:24,"SUB OUT by KAHL,COLIN",,,,,,,"SUB OUT by KAHL,COLIN",2
14:24,"SUB IN by WILLIAMS,RASHAUN",,,,,,,"SUB IN by WILLIAMS,RASHAUN",2
14:24,"SUB IN by HOLLAND,ELI",,,,,,,"SUB IN by HOLLAND,ELI",2
14:24,"GOOD FT by AVALIANI,LUKA",34,,53 (+19),,Sewan 34-53 (-19),,"GOOD FT by AVALIANI,LUKA",2
14:24,"MISS FT by AVALIANI,LUKA",,,,,,,"MISS FT by AVALIANI,LUKA",2
--,,,,,"REBOUND DEF by JOHNSON,MICHAEL",,,"REBOUND DEF by JOHNSON,MICHAEL",2
14:13,,34,,55 (+21),"GOOD LAYUP by KRUEGER,JORDAN(in the paint)",Berry 34-55 (-21),,"GOOD LAYUP by KRUEGER,JORDAN(in the paint)",2
--,,,,,"ASSIST  by JOHNSON,MICHAEL",,,"ASSIST  by JOHNSON,MICHAEL",2
13:58,"MISS LAYUP by AVALIANI,LUKA(in the paint)",,,,,,,"MISS LAYUP by AVALIANI,LUKA(in the paint)",2
--,,,,,"REBOUND DEF by HONROTH,OWEN",,,"REBOUND DEF by HONROTH,OWEN",2
13:47,,,,,"TURNOVER  by HONROTH,OWEN",,,"TURNOVER  by HONROTH,OWEN",2
13:31,"MISS JUMPER by CRUMP,JOHN(in the paint)",,,,,,,"MISS JUMPER by CRUMP,JOHN(in the paint)",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
13:28,,,,,"SUB OUT by HONROTH,OWEN",,,"SUB OUT by HONROTH,OWEN",2
13:28,,,,,"SUB IN by CRAFT,JAKE",,,"SUB IN by CRAFT,JAKE",2
13:13,,,,,"MISS 3PTR by CRAFT,JAKE",,,"MISS 3PTR by CRAFT,JAKE",2
--,"REBOUND DEF by WILLIAMS,RASHAUN",,,,,,,"REBOUND DEF by WILLIAMS,RASHAUN",2
12:56,"GOOD LAYUP by AVALIANI,LUKA(in the paint)",36,,55 (+19),,Sewan 36-55 (-19),,"GOOD LAYUP by AVALIANI,LUKA(in the paint)",2
12:41,,,,,"MISS 3PTR by KRUEGER,JORDAN",,,"MISS 3PTR by KRUEGER,JORDAN",2
--,"REBOUND DEF by CRUMP,JOHN",,,,,,,"REBOUND DEF by CRUMP,JOHN",2
12:32,"MISS JUMPER by AVALIANI,LUKA(in the paint)",,,,,,,"MISS JUMPER by AVALIANI,LUKA(in the paint)",2
--,,,,,"REBOUND DEF by KRUEGER,JORDAN",,,"REBOUND DEF by KRUEGER,JORDAN",2
12:14,,36,,58 (+22),"GOOD 3PTR by KRUEGER,JORDAN",Berry 36-58 (-22),,"GOOD 3PTR by KRUEGER,JORDAN",2
--,,,,,"ASSIST  by CAMPBELL,BLAKE",,,"ASSIST  by CAMPBELL,BLAKE",2
11:55,"TURNOVER  by HOLLAND,ELI",,,,,,,"TURNOVER  by HOLLAND,ELI",2
11:55,,,,,"STEAL  by CRAFT,JAKE",,,"STEAL  by CRAFT,JAKE",2
11:49,"FOUL  by MARR,RUSS",,,,,,,"FOUL  by MARR,RUSS",2
11:49,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:49,"SUB OUT by CRUMP,JOHN",,,,,,,"SUB OUT by CRUMP,JOHN",2
11:49,"SUB OUT by HOLLAND,ELI",,,,,,,"SUB OUT by HOLLAND,ELI",2
11:49,"SUB OUT by MARR,RUSS",,,,,,,"SUB OUT by MARR,RUSS",2
11:49,"SUB IN by CORRIGAN,TRE",,,,,,,"SUB IN by CORRIGAN,TRE",2
11:49,"SUB IN by KAHL,COLIN",,,,,,,"SUB IN by KAHL,COLIN",2
11:49,"SUB IN by SMITH,GRAHAM",,,,,,,"SUB IN by SMITH,GRAHAM",2
11:49,,36,,59 (+23),"GOOD FT by CAMPBELL,BLAKE(fastbreak)",Berry 36-59 (-23),,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",2
11:49,,,,,"MISS FT by CAMPBELL,BLAKE(fastbreak)",,,"MISS FT by CAMPBELL,BLAKE(fastbreak)",2
--,"REBOUND DEF by KAHL,COLIN",,,,,,,"REBOUND DEF by KAHL,COLIN",2
11:30,"GOOD 3PTR by CORRIGAN,TRE",39,,59 (+20),,Sewan 39-59 (-20),,"GOOD 3PTR by CORRIGAN,TRE",2
--,"ASSIST  by WILLIAMS,RASHAUN",,,,,,,"ASSIST  by WILLIAMS,RASHAUN",2
11:14,,,,,"MISS LAYUP by KRUEGER,JORDAN(in the paint)",,,"MISS LAYUP by KRUEGER,JORDAN(in the paint)",2
11:14,"BLOCK  by SMITH,GRAHAM",,,,,,,"BLOCK  by SMITH,GRAHAM",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
11:01,,,,,"MISS JUMPER by CAMPBELL,BLAKE(in the paint)",,,"MISS JUMPER by CAMPBELL,BLAKE(in the paint)",2
--,"REBOUND DEF by KAHL,COLIN",,,,,,,"REBOUND DEF by KAHL,COLIN",2
10:51,"GOOD JUMPER by CORRIGAN,TRE(in the paint)",41,,59 (+18),,Sewan 41-59 (-18),,"GOOD JUMPER by CORRIGAN,TRE(in the paint)",2
10:35,,41,,61 (+20),"GOOD LAYUP by CLARK,BRYCE(in the paint)",Berry 41-61 (-20),,"GOOD LAYUP by CLARK,BRYCE(in the paint)",2
--,,,,,"ASSIST  by CAMPBELL,BLAKE",,,"ASSIST  by CAMPBELL,BLAKE",2
10:20,"GOOD LAYUP by KAHL,COLIN(in the paint)",43,,61 (+18),,Sewan 43-61 (-18),,"GOOD LAYUP by KAHL,COLIN(in the paint)",2
09:56,,43,,63 (+20),"GOOD LAYUP by JOHNSON,MICHAEL(in the paint)",Berry 43-63 (-20),,"GOOD LAYUP by JOHNSON,MICHAEL(in the paint)",2
09:39,"GOOD JUMPER by CORRIGAN,TRE(in the paint)",45,,63 (+18),,Sewan 45-63 (-18),,"GOOD JUMPER by CORRIGAN,TRE(in the paint)",2
09:11,,,,,"TURNOVER  by CAMPBELL,BLAKE",,,"TURNOVER  by CAMPBELL,BLAKE",2
09:11,,,,,"SUB OUT by KRUEGER,JORDAN",,,"SUB OUT by KRUEGER,JORDAN",2
09:11,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
09:11,,,,,"SUB IN by COSTAS,RILEY",,,"SUB IN by COSTAS,RILEY",2
09:11,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
09:11,"SUB OUT by WILLIAMS,RASHAUN",,,,,,,"SUB OUT by WILLIAMS,RASHAUN",2
09:11,"SUB IN by MARR,RUSS",,,,,,,"SUB IN by MARR,RUSS",2
08:56,"MISS LAYUP by SMITH,GRAHAM(in the paint)",,,,,,,"MISS LAYUP by SMITH,GRAHAM(in the paint)",2
--,,,,,"REBOUND DEF by SEGALL,RYAN",,,"REBOUND DEF by SEGALL,RYAN",2
08:37,,45,,65 (+20),"GOOD LAYUP by COSTAS,RILEY(in the paint)",Berry 45-65 (-20),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
--,,,,,"ASSIST  by CRAFT,JAKE",,,"ASSIST  by CRAFT,JAKE",2
08:21,"MISS 3PTR by SMITH,GRAHAM",,,,,,,"MISS 3PTR by SMITH,GRAHAM",2
--,,,,,"REBOUND DEF by SEGALL,RYAN",,,"REBOUND DEF by SEGALL,RYAN",2
07:52,,,,,"MISS LAYUP by CAMPBELL,BLAKE(in the paint)",,,"MISS LAYUP by CAMPBELL,BLAKE(in the paint)",2
--,"REBOUND DEF by AVALIANI,LUKA",,,,,,,"REBOUND DEF by AVALIANI,LUKA",2
07:46,"FOUL  by AVALIANI,LUKA",,,,,,,"FOUL  by AVALIANI,LUKA",2
07:46,"TURNOVER  by AVALIANI,LUKA",,,,,,,"TURNOVER  by AVALIANI,LUKA",2
07:46,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:46,,,,,"SUB OUT by CAMPBELL,BLAKE",,,"SUB OUT by CAMPBELL,BLAKE",2
07:46,,,,,"SUB OUT by JOHNSON,MICHAEL",,,"SUB OUT by JOHNSON,MICHAEL",2
07:46,,,,,"SUB IN by BENHAM,BRAXTON",,,"SUB IN by BENHAM,BRAXTON",2
07:46,,,,,"SUB IN by ELLIS,CHASE",,,"SUB IN by ELLIS,CHASE",2
07:46,"SUB OUT by KAHL,COLIN",,,,,,,"SUB OUT by KAHL,COLIN",2
07:46,"SUB OUT by SMITH,GRAHAM",,,,,,,"SUB OUT by SMITH,GRAHAM",2
07:46,"SUB IN by CRUMP,JOHN",,,,,,,"SUB IN by CRUMP,JOHN",2
07:46,"SUB IN by HOLLAND,ELI",,,,,,,"SUB IN by HOLLAND,ELI",2
07:31,,,,,"TURNOVER  by BENHAM,BRAXTON",,,"TURNOVER  by BENHAM,BRAXTON",2
07:31,"STEAL  by HOLLAND,ELI",,,,,,,"STEAL  by HOLLAND,ELI",2
07:27,"TURNOVER  by HOLLAND,ELI",,,,,,,"TURNOVER  by HOLLAND,ELI",2
06:56,,45,,67 (+22),"GOOD JUMPER by CRAFT,JAKE(in the paint)",Berry 45-67 (-22),,"GOOD JUMPER by CRAFT,JAKE(in the paint)",2
06:41,,,,,"FOUL  by SEGALL,RYAN",,,"FOUL  by SEGALL,RYAN",2
06:41,"MISS FT by HOLLAND,ELI",,,,,,,"MISS FT by HOLLAND,ELI",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:41,"GOOD FT by HOLLAND,ELI",46,,67 (+21),,Sewan 46-67 (-21),,"GOOD FT by HOLLAND,ELI",2
06:13,,46,,69 (+23),"GOOD LAYUP by ELLIS,CHASE(in the paint)",Berry 46-69 (-23),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
06:08,,,,,"SUB OUT by CRAFT,JAKE",,,"SUB OUT by CRAFT,JAKE",2
06:08,,,,,"SUB IN by HONROTH,OWEN",,,"SUB IN by HONROTH,OWEN",2
06:06,"TURNOVER  by CORRIGAN,TRE",,,,,,,"TURNOVER  by CORRIGAN,TRE",2
06:06,,,,,"STEAL  by ELLIS,CHASE",,,"STEAL  by ELLIS,CHASE",2
05:53,,,,,"MISS 3PTR by HONROTH,OWEN",,,"MISS 3PTR by HONROTH,OWEN",2
--,"REBOUND DEF by AVALIANI,LUKA",,,,,,,"REBOUND DEF by AVALIANI,LUKA",2
05:41,"TURNOVER  by CRUMP,JOHN",,,,,,,"TURNOVER  by CRUMP,JOHN",2
05:41,,,,,"STEAL  by BENHAM,BRAXTON",,,"STEAL  by BENHAM,BRAXTON",2
05:36,,46,,71 (+25),"GOOD LAYUP by HONROTH,OWEN(fastbreak)(in the paint)",Berry 46-71 (-25),,"GOOD LAYUP by HONROTH,OWEN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by BENHAM,BRAXTON",,,"ASSIST  by BENHAM,BRAXTON",2
05:22,"MISS 3PTR by CORRIGAN,TRE",,,,,,,"MISS 3PTR by CORRIGAN,TRE",2
--,"REBOUND OFF by HOLLAND,ELI",,,,,,,"REBOUND OFF by HOLLAND,ELI",2
05:17,,,,,"FOUL  by SEGALL,RYAN",,,"FOUL  by SEGALL,RYAN",2
05:17,"MISS FT by HOLLAND,ELI",,,,,,,"MISS FT by HOLLAND,ELI",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:17,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
05:17,,,,,"SUB OUT by SEGALL,RYAN",,,"SUB OUT by SEGALL,RYAN",2
05:17,,,,,"SUB IN by KRUEGER,JORDAN",,,"SUB IN by KRUEGER,JORDAN",2
05:17,,,,,"SUB IN by CLARK,BRYCE",,,"SUB IN by CLARK,BRYCE",2
05:17,"SUB OUT by AVALIANI,LUKA",,,,,,,"SUB OUT by AVALIANI,LUKA",2
05:17,"SUB IN by SMITH,GRAHAM",,,,,,,"SUB IN by SMITH,GRAHAM",2
05:17,"MISS FT by HOLLAND,ELI",,,,,,,"MISS FT by HOLLAND,ELI",2
--,,,,,"REBOUND DEF by KRUEGER,JORDAN",,,"REBOUND DEF by KRUEGER,JORDAN",2
05:00,,,,,"TURNOVER  by HONROTH,OWEN",,,"TURNOVER  by HONROTH,OWEN",2
05:00,"STEAL  by SMITH,GRAHAM",,,,,,,"STEAL  by SMITH,GRAHAM",2
04:53,"SUB OUT by HOLLAND,ELI",,,,,,,"SUB OUT by HOLLAND,ELI",2
04:53,"SUB IN by KAHL,COLIN",,,,,,,"SUB IN by KAHL,COLIN",2
04:51,"GOOD LAYUP by KAHL,COLIN(in the paint)",48,,71 (+23),,Sewan 48-71 (-23),,"GOOD LAYUP by KAHL,COLIN(in the paint)",2
--,"ASSIST  by CORRIGAN,TRE",,,,,,,"ASSIST  by CORRIGAN,TRE",2
04:22,"FOUL  by CORRIGAN,TRE",,,,,,,"FOUL  by CORRIGAN,TRE",2
04:14,,,,,"TURNOVER  by ELLIS,CHASE",,,"TURNOVER  by ELLIS,CHASE",2
04:14,"STEAL  by MARR,RUSS",,,,,,,"STEAL  by MARR,RUSS",2
04:05,"GOOD 3PTR by KAHL,COLIN",51,,71 (+20),,Sewan 51-71 (-20),,"GOOD 3PTR by KAHL,COLIN",2
--,"ASSIST  by CORRIGAN,TRE",,,,,,,"ASSIST  by CORRIGAN,TRE",2
03:53,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:53,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
03:53,,,,,"SUB IN by CAMPBELL,BLAKE",,,"SUB IN by CAMPBELL,BLAKE",2
03:53,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
03:53,,,,,"SUB IN by JOHNSON,MICHAEL",,,"SUB IN by JOHNSON,MICHAEL",2
03:41,,,,,"TURNOVER  by CAMPBELL,BLAKE",,,"TURNOVER  by CAMPBELL,BLAKE",2
03:30,"GOOD 3PTR by CORRIGAN,TRE",54,,71 (+17),,Sewan 54-71 (-17),,"GOOD 3PTR by CORRIGAN,TRE",2
--,"ASSIST  by KAHL,COLIN",,,,,,,"ASSIST  by KAHL,COLIN",2
03:12,,,,,"TURNOVER  by CAMPBELL,BLAKE",,,"TURNOVER  by CAMPBELL,BLAKE",2
03:12,"STEAL  by KAHL,COLIN",,,,,,,"STEAL  by KAHL,COLIN",2
02:58,"MISS 3PTR by CORRIGAN,TRE",,,,,,,"MISS 3PTR by CORRIGAN,TRE",2
--,,,,,"REBOUND DEF by KRUEGER,JORDAN",,,"REBOUND DEF by KRUEGER,JORDAN",2
02:41,,,,,"MISS 3PTR by CAMPBELL,BLAKE",,,"MISS 3PTR by CAMPBELL,BLAKE",2
--,"REBOUND DEF by KAHL,COLIN",,,,,,,"REBOUND DEF by KAHL,COLIN",2
02:28,,,,,"FOUL  by JOHNSON,MICHAEL",,,"FOUL  by JOHNSON,MICHAEL",2
02:28,"GOOD FT by MARR,RUSS",55,,71 (+16),,Sewan 55-71 (-16),,"GOOD FT by MARR,RUSS",2
02:28,,,,,"SUB OUT by KRUEGER,JORDAN",,,"SUB OUT by KRUEGER,JORDAN",2
02:28,,,,,"SUB IN by ELLIS,CHASE",,,"SUB IN by ELLIS,CHASE",2
02:28,,,,,"SUB OUT by HONROTH,OWEN",,,"SUB OUT by HONROTH,OWEN",2
02:28,,,,,"SUB IN by BENHAM,BRAXTON",,,"SUB IN by BENHAM,BRAXTON",2
02:28,"MISS FT by MARR,RUSS",,,,,,,"MISS FT by MARR,RUSS",2
--,,,,,"REBOUND DEF by JOHNSON,MICHAEL",,,"REBOUND DEF by JOHNSON,MICHAEL",2
02:15,,55,,73 (+18),"GOOD JUMPER by ELLIS,CHASE(in the paint)",Berry 55-73 (-18),,"GOOD JUMPER by ELLIS,CHASE(in the paint)",2
01:49,"MISS 3PTR by CORRIGAN,TRE",,,,,,,"MISS 3PTR by CORRIGAN,TRE",2
--,,,,,"REBOUND DEF by CAMPBELL,BLAKE",,,"REBOUND DEF by CAMPBELL,BLAKE",2
01:16,"FOUL  by SMITH,GRAHAM",,,,,,,"FOUL  by SMITH,GRAHAM",2
01:16,,55,,74 (+19),"GOOD FT by CAMPBELL,BLAKE",Berry 55-74 (-19),,"GOOD FT by CAMPBELL,BLAKE",2
01:16,,,,,"SUB OUT by JOHNSON,MICHAEL",,,"SUB OUT by JOHNSON,MICHAEL",2
01:16,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
01:16,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
01:16,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
01:16,,,,,"SUB IN by CRAFT,JAKE",,,"SUB IN by CRAFT,JAKE",2
01:16,,,,,"SUB IN by FULKROD,JT",,,"SUB IN by FULKROD,JT",2
01:16,,,,,"SUB IN by CONROY,DREW",,,"SUB IN by CONROY,DREW",2
01:16,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
01:16,"SUB OUT by CORRIGAN,TRE",,,,,,,"SUB OUT by CORRIGAN,TRE",2
01:16,"SUB OUT by KAHL,COLIN",,,,,,,"SUB OUT by KAHL,COLIN",2
01:16,"SUB OUT by CRUMP,JOHN",,,,,,,"SUB OUT by CRUMP,JOHN",2
01:16,"SUB OUT by SMITH,GRAHAM",,,,,,,"SUB OUT by SMITH,GRAHAM",2
01:16,"SUB OUT by MARR,RUSS",,,,,,,"SUB OUT by MARR,RUSS",2
01:16,"SUB IN by DAMM,QUINN",,,,,,,"SUB IN by DAMM,QUINN",2
01:16,"SUB IN by MITCHELL,JIMMY",,,,,,,"SUB IN by MITCHELL,JIMMY",2
01:16,"SUB IN by BOULDIN,BLAKE",,,,,,,"SUB IN by BOULDIN,BLAKE",2
01:16,"SUB IN by FOLK,BEN",,,,,,,"SUB IN by FOLK,BEN",2
01:16,"SUB IN by ROWE,GRANT",,,,,,,"SUB IN by ROWE,GRANT",2
01:15,,55,,75 (+20),"GOOD FT by CAMPBELL,BLAKE",Berry 55-75 (-20),,"GOOD FT by CAMPBELL,BLAKE",2
01:15,,,,,"SUB OUT by CAMPBELL,BLAKE",,,"SUB OUT by CAMPBELL,BLAKE",2
01:15,,,,,"SUB IN by KRUEGER,JORDAN",,,"SUB IN by KRUEGER,JORDAN",2
00:58,"GOOD JUMPER by FOLK,BEN",57,,75 (+18),,Sewan 57-75 (-18),,"GOOD JUMPER by FOLK,BEN",2
--,"ASSIST  by BOULDIN,BLAKE",,,,,,,"ASSIST  by BOULDIN,BLAKE",2
00:44,,,,,"MISS JUMPER by CRAFT,JAKE(in the paint)",,,"MISS JUMPER by CRAFT,JAKE(in the paint)",2
--,"REBOUND DEF by BOULDIN,BLAKE",,,,,,,"REBOUND DEF by BOULDIN,BLAKE",2
00:32,"GOOD LAYUP by BOULDIN,BLAKE(in the paint)",59,,75 (+16),,Sewan 59-75 (-16),,"GOOD LAYUP by BOULDIN,BLAKE(in the paint)",2
--,"ASSIST  by FOLK,BEN",,,,,,,"ASSIST  by FOLK,BEN",2
00:02,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
00:00,"GOOD 3PTR by MITCHELL,JIMMY",62,,75 (+13),,Sewan 62-75 (-13),,"GOOD 3PTR by MITCHELL,JIMMY",2
