game,boxscore_visitor_name,boxscore_home_name,final score,visitorFinalScore,homeFinalScore,visitorRecord,homeRecord,gameDate,outcome,attendance,gameLocation,gameTime,Time Remaining,Away Team,Away Team Score,Home Team Score,Home Team,Point Differential,Period,Home Play Type,Home Shot Good,Home Shots Taken,Home 3PTRs Taken,Home Shooting PCT,Home 3PTRs PCT,Away Play Type,Away Shot Good,Away Shots Taken,Away 3PTRs Taken,Away Shooting PCT,Away 3PTRs PCT,Time Remaining Mins,Time Remaining Secs
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:51,"TURNOVER  by RAKES,BAILEY",0,0,,0,1,,,0,0,,,,,0,0,,,39,2391
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:50,,0,0,"STEAL  by ASHBY,KENDRICK",0,1,,,0,0,,,,,0,0,,,39,2390
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:35,,0,2,"GOOD LAYUP by DARST,DANIEL(in the paint)",2,1,,,0,0,,,layup,good,1,0,1.0,,39,2375
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:24,"TURNOVER  by RAKES,BAILEY",0,2,,2,1,,,0,0,,,,,1,0,1.0,,39,2364
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:22,,0,2,"STEAL  by NESTLEHUTT,JAKE",2,1,,,0,0,,,,,1,0,1.0,,39,2362
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:19,,0,2,"MISS 3PTR by NESTLEHUTT,JAKE",2,1,,,0,0,,,3ptr,miss,2,1,0.5,0.0,39,2359
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:19,,0,2,"REBOUND OFF by ASHBY,KENDRICK",2,1,,,0,0,,,,,2,1,0.5,0.0,39,2359
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:15,,0,2,"MISS JUMPER by ASHBY,KENDRICK",2,1,,,0,0,,,jumper,miss,3,1,0.333,0.0,39,2355
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:15,"REBOUND DEF by SPITZER,JAKOB",0,2,,2,1,,,0,0,,,,,3,1,0.333,0.0,39,2355
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:05,"MISS LAYUP by WALKER,ART",0,2,,2,1,layup,miss,1,0,0.0,,,,3,1,0.333,0.0,39,2345
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:05,"REBOUND OFF by WALKER,ART",0,2,,2,1,,,1,0,0.0,,,,3,1,0.333,0.0,39,2345
18,Centre,Rhodes,101-96,101,96,10-7; 5-2 SAA,9-9; 3-4 SAA,01/21/18,Lose,184,No Location Recorded,3:00 PM,19:02,"GOOD 3PTR by SINE,TUCKER",3,2,,-1,1,3ptr,good,2,1,0.5,1.0,,,3,1,0.333,0.0,39,2342
