,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,19:43,,0,,2,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 0-2 (+2),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1,layup,good,centre college,"scinta,blake",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1183.0,berry college,1,0,0.0,1
1,1,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,19:16,"GOOD JUMPER by HOWARD,MAC",2,,2,,BCM 2-2 (0),,"GOOD JUMPER by HOWARD,MAC",1,jumper,good,berry college,"howard,mac",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1156.0,berry college,1,0,0.0,0
2,2,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,"ASSIST  by ABRAMS,JONATHAN",2,,2,,,,"ASSIST  by ABRAMS,JONATHAN",1,assist,,berry college,"abrams,jonathan",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,berry college,1,0,0.0,0
3,3,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,18:49,,2,,2,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,centre college,"ellis,bryon",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1129.0,berry college,1,0,0.0,0
4,4,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,"REBOUND DEF by WHALEN,MAC",2,,2,,,,"REBOUND DEF by WHALEN,MAC",1,defensive rebound,,berry college,"whalen,mac",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,berry college,1,0,0.0,0
5,5,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,18:41,"GOOD JUMPER by MCCLOUD,LEE(in the paint)",4,,2,,BCM 4-2 (-2),,"GOOD JUMPER by MCCLOUD,LEE(in the paint)",1,jumper,good,berry college,"mccloud,lee",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1121.0,berry college,1,0,0.0,0
6,6,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,18:24,,4,,4,"GOOD JUMPER by TAYLOR,CHRIS",CENTRE_M 4-4 (0),,"GOOD JUMPER by TAYLOR,CHRIS",1,jumper,good,centre college,"taylor,chris",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1104.0,berry college,1,0,0.0,0
7,7,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,18:02,"TURNOVER  by HOWARD,MAC",4,,4,,,,"TURNOVER  by HOWARD,MAC",1,turnover,,berry college,"howard,mac",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1082.0,berry college,1,0,0.0,0
8,8,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,17:43,"FOUL  by HOWARD,MAC",4,,4,,,,"FOUL  by HOWARD,MAC",1,foul,,berry college,"howard,mac",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1063.0,centre college,2,0,0.0,1
9,9,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,17:43,,4,,5,"GOOD FT by SCINTA,BLAKE",CENTRE_M 4-5 (+1),,"GOOD FT by SCINTA,BLAKE",1,free throw,good,centre college,"scinta,blake",1.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1063.0,centre college,2,0,0.0,0
10,10,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,17:43,,4,,6,"GOOD FT by SCINTA,BLAKE",CENTRE_M 4-6 (+2),,"GOOD FT by SCINTA,BLAKE",1,free throw,good,centre college,"scinta,blake",1.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1063.0,centre college,2,0,0.0,0
11,11,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,17:30,"GOOD LAYUP by GRAHAM,LAKE(in the paint)",6,,6,,BCM 6-6 (0),,"GOOD LAYUP by GRAHAM,LAKE(in the paint)",1,layup,good,berry college,"graham,lake",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1050.0,centre college,2,0,0.0,0
12,12,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,"ASSIST  by ABRAMS,JONATHAN",6,,6,,,,"ASSIST  by ABRAMS,JONATHAN",1,assist,,berry college,"abrams,jonathan",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,centre college,2,0,0.0,0
13,13,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,17:22,,6,,6,"TURNOVER  by TAYLOR,CHRIS",,,"TURNOVER  by TAYLOR,CHRIS",1,turnover,,centre college,"taylor,chris",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1042.0,centre college,2,0,0.0,0
14,14,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,17:06,"MISS JUMPER by HOWARD,MAC",6,,6,,,,"MISS JUMPER by HOWARD,MAC",1,jumper,missed,berry college,"howard,mac",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1026.0,berry college,3,0,0.0,1
15,15,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,,6,,6,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",1,defensive rebound,,centre college,"scinta,blake",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,berry college,3,0,0.0,0
16,16,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,16:53,,6,,6,"MISS JUMPER by WESLEY,TYLER",,,"MISS JUMPER by WESLEY,TYLER",1,jumper,missed,centre college,"wesley,tyler",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1013.0,centre college,4,0,0.0,1
17,17,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,"REBOUND DEF by HOWARD,MAC",6,,6,,,,"REBOUND DEF by HOWARD,MAC",1,defensive rebound,,berry college,"howard,mac",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,centre college,4,0,0.0,0
18,18,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,16:45,"GOOD JUMPER by HOWARD,MAC",8,,6,,BCM 8-6 (-2),,"GOOD JUMPER by HOWARD,MAC",1,jumper,good,berry college,"howard,mac",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",1005.0,berry college,5,0,0.0,1
19,19,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,"ASSIST  by WHALEN,MAC",8,,6,,,,"ASSIST  by WHALEN,MAC",1,assist,,berry college,"whalen,mac",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,berry college,5,0,0.0,0
20,20,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,16:31,,8,,6,"MISS JUMPER by TAYLOR,CHRIS",,,"MISS JUMPER by TAYLOR,CHRIS",1,jumper,missed,centre college,"taylor,chris",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",991.0,berry college,5,0,0.0,0
21,21,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,"REBOUND DEF by ABRAMS,JONATHAN",8,,6,,,,"REBOUND DEF by ABRAMS,JONATHAN",1,defensive rebound,,berry college,"abrams,jonathan",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,berry college,5,0,0.0,0
22,22,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,16:22,"MISS JUMPER by GRAHAM,LAKE",8,,6,,,,"MISS JUMPER by GRAHAM,LAKE",1,jumper,missed,berry college,"graham,lake",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",982.0,berry college,5,0,0.0,0
23,23,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,--,,8,,6,"REBOUND DEF by ELLIS,BRYON",,,"REBOUND DEF by ELLIS,BRYON",1,defensive rebound,,centre college,"ellis,bryon",,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",,berry college,5,0,0.0,0
24,24,750,Centre College,Berry College,1,58-74,"33,41","29,29",19-5,5-21,,,02/22/13,1:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,222,False,16:03,,8,,8,"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",CENTRE_M 8-8 (0),,"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",1,layup,good,centre college,"taylor,chris",2.0,"['abrams,jonathan', 'whalen,mac', 'howard,mac', 'mccloud,lee', 'graham,lake']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'taylor,chris']",963.0,centre college,6,0,0.0,1
