,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,19:41,"GOOD 3PTR by KARSNER,JOSH",3,,0,,CENTRE_M 3-0 (+3),,"GOOD 3PTR by KARSNER,JOSH",1,three pointer,good,centre college,"karsner,josh",3.0,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1181.0,centre college,1,0,0.0,1
1,1,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,--,"ASSIST  by WESLEY,TYLER",3,,0,,,,"ASSIST  by WESLEY,TYLER",1,assist,,centre college,"wesley,tyler",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",,centre college,1,0,0.0,0
2,2,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,19:18,,3,,0,"MISS LAYUP by BODEWIG,JOEY",,,"MISS LAYUP by BODEWIG,JOEY",1,layup,missed,maryville college,"bodewig,joey",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1158.0,centre college,1,0,0.0,0
3,3,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,--,"REBOUND DEF by WESLEY,TYLER",3,,0,,,,"REBOUND DEF by WESLEY,TYLER",1,defensive rebound,,centre college,"wesley,tyler",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",,centre college,1,0,0.0,0
4,4,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,19:02,"TURNOVER  by KARSNER,JOSH",3,,0,,,,"TURNOVER  by KARSNER,JOSH",1,turnover,,centre college,"karsner,josh",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1142.0,centre college,1,0,0.0,0
5,5,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,18:47,,3,,0,"MISS JUMPER by AGOSTO,JOSE",,,"MISS JUMPER by AGOSTO,JOSE",1,jumper,missed,maryville college,"agosto,jose",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1127.0,maryville college,2,0,0.0,1
6,6,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,--,,3,,0,"REBOUND OFF by AGOSTO,JOSE",,,"REBOUND OFF by AGOSTO,JOSE",1,offensive rebound,,maryville college,"agosto,jose",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",,maryville college,2,0,0.0,0
7,7,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,18:41,,3,,2,"GOOD LAYUP by BODEWIG,JOEY(in the paint)",MVCM 3-2 (+1),,"GOOD LAYUP by BODEWIG,JOEY(in the paint)",1,layup,good,maryville college,"bodewig,joey",2.0,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1121.0,maryville college,2,0,0.0,0
8,8,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,18:41,"FOUL  by WHITESIDE,DONOVAN",3,,2,,,,"FOUL  by WHITESIDE,DONOVAN",1,foul,,centre college,"whiteside,donovan",,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1121.0,maryville college,2,0,0.0,0
9,9,727,Maryville College,Centre College,0,50-60,"26,34","25,25",1-0,0-1,,,11/15/12,7:00 AM,,"Maryville, Tenn.",Win,2,False,1275,False,18:41,,3,,3,"GOOD FT by BODEWIG,JOEY",MVCM 3-3 (0),,"GOOD FT by BODEWIG,JOEY",1,free throw,good,maryville college,"bodewig,joey",1.0,"['karsner,josh', 'wesley,tyler', 'whiteside,donovan', 'ellis,bryon', 'taylor,chris']","['lambert,wes', 'butler,oscar', 'ford,christian', 'bodewig,joey', 'agosto,jose']",1121.0,maryville college,2,0,0.0,0
