Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
20:00,,,,,"SUB IN by DOTSON,PHIL",,,"SUB IN by DOTSON,PHIL",2
20:00,,,,,"SUB IN by WILLIAMS,ZAVIEN",,,"SUB IN by WILLIAMS,ZAVIEN",2
20:00,"SUB OUT by HAUPT,KYLE",,,,,,,"SUB OUT by HAUPT,KYLE",2
20:00,"SUB OUT by FORBES,TRACE",,,,,,,"SUB OUT by FORBES,TRACE",2
20:00,"SUB OUT by GORTON,MACK",,,,,,,"SUB OUT by GORTON,MACK",2
20:00,"SUB IN by UGHOVWA,NICHOLAS",,,,,,,"SUB IN by UGHOVWA,NICHOLAS",2
20:00,"SUB IN by GASCA,DAKOTA",,,,,,,"SUB IN by GASCA,DAKOTA",2
20:00,"SUB IN by URSIN,AARON",,,,,,,"SUB IN by URSIN,AARON",2
19:32,"GOOD 3PTR by GASCA,DAKOTA",31 (+2),,29,,Mill 31-29 (-2),,"GOOD 3PTR by GASCA,DAKOTA",2
19:11,,31,,31,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",Rhodes 31-31 (0),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
--,,,,,"ASSIST  by WILEY,KOKI",,,"ASSIST  by WILEY,KOKI",2
18:54,"MISS 3PTR by GASCA,DAKOTA",,,,,,,"MISS 3PTR by GASCA,DAKOTA",2
--,"REBOUND OFF by UGHOVWA,NICHOLAS",,,,,,,"REBOUND OFF by UGHOVWA,NICHOLAS",2
18:47,"MISS 3PTR by WATSON,DOUG",,,,,,,"MISS 3PTR by WATSON,DOUG",2
--,,,,,"REBOUND DEF by DOTSON,PHIL",,,"REBOUND DEF by DOTSON,PHIL",2
18:34,,,,,"TURNOVER  by WALKER,JEFFERSON",,,"TURNOVER  by WALKER,JEFFERSON",2
18:18,"GOOD JUMPER by UGHOVWA,NICHOLAS(in the paint)",33 (+2),,31,,Mill 33-31 (-2),,"GOOD JUMPER by UGHOVWA,NICHOLAS(in the paint)",2
18:03,,,,,"MISS 3PTR by DOTSON,PHIL",,,"MISS 3PTR by DOTSON,PHIL",2
--,"REBOUND DEF by UGHOVWA,NICHOLAS",,,,,,,"REBOUND DEF by UGHOVWA,NICHOLAS",2
17:48,"MISS JUMPER by WATSON,DOUG",,,,,,,"MISS JUMPER by WATSON,DOUG",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
17:33,"TURNOVER  by GASCA,DAKOTA",,,,,,,"TURNOVER  by GASCA,DAKOTA",2
17:33,,,,,"STEAL  by GEORGETOWN II,ARNESS",,,"STEAL  by GEORGETOWN II,ARNESS",2
17:25,"FOUL  by UGHOVWA,NICHOLAS",,,,,,,"FOUL  by UGHOVWA,NICHOLAS",2
17:25,,33 (+1),,32,"GOOD FT by DOTSON,PHIL(fastbreak)",Rhodes 33-32 (-1),,"GOOD FT by DOTSON,PHIL(fastbreak)",2
17:25,,33,,33,"GOOD FT by DOTSON,PHIL(fastbreak)",Rhodes 33-33 (0),,"GOOD FT by DOTSON,PHIL(fastbreak)",2
17:10,"GOOD JUMPER by UGHOVWA,NICHOLAS",35 (+2),,33,,Mill 35-33 (-2),,"GOOD JUMPER by UGHOVWA,NICHOLAS",2
--,"ASSIST  by GASCA,DAKOTA",,,,,,,"ASSIST  by GASCA,DAKOTA",2
16:50,"SUB OUT by URSIN,AARON",,,,,,,"SUB OUT by URSIN,AARON",2
16:50,"SUB IN by STEPHEN,SETH",,,,,,,"SUB IN by STEPHEN,SETH",2
16:41,,35,,35,"GOOD LAYUP by WALKER,JEFFERSON(in the paint)",Rhodes 35-35 (0),,"GOOD LAYUP by WALKER,JEFFERSON(in the paint)",2
--,,,,,"ASSIST  by WILLIAMS,ZAVIEN",,,"ASSIST  by WILLIAMS,ZAVIEN",2
16:27,"MISS 3PTR by WATSON,DOUG",,,,,,,"MISS 3PTR by WATSON,DOUG",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
16:26,,,,,"FOUL  by WILEY,KOKI",,,"FOUL  by WILEY,KOKI",2
16:26,,,,,"SUB OUT by DOTSON,PHIL",,,"SUB OUT by DOTSON,PHIL",2
16:26,,,,,"SUB IN by RAMBERG,CASS",,,"SUB IN by RAMBERG,CASS",2
16:26,"SUB OUT by GASCA,DAKOTA",,,,,,,"SUB OUT by GASCA,DAKOTA",2
16:26,"SUB IN by LITTLE ,JAMES",,,,,,,"SUB IN by LITTLE ,JAMES",2
16:24,"MISS JUMPER by LITTLE ,JAMES",,,,,,,"MISS JUMPER by LITTLE ,JAMES",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
15:59,,,,,"MISS JUMPER by GEORGETOWN II,ARNESS(in the paint)",,,"MISS JUMPER by GEORGETOWN II,ARNESS(in the paint)",2
--,"REBOUND DEF by UGHOVWA,NICHOLAS",,,,,,,"REBOUND DEF by UGHOVWA,NICHOLAS",2
15:46,"FOUL  by STEPHEN,SETH",,,,,,,"FOUL  by STEPHEN,SETH",2
15:46,"TURNOVER  by STEPHEN,SETH",,,,,,,"TURNOVER  by STEPHEN,SETH",2
15:46,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:28,,,,,"TURNOVER  by WILLIAMS,ZAVIEN",,,"TURNOVER  by WILLIAMS,ZAVIEN",2
15:28,"STEAL  by WATSON,DOUG",,,,,,,"STEAL  by WATSON,DOUG",2
15:23,"GOOD JUMPER by LITTLE ,JAMES(fastbreak)(in the paint)",37 (+2),,35,,Mill 37-35 (-2),,"GOOD JUMPER by LITTLE ,JAMES(fastbreak)(in the paint)",2
--,"ASSIST  by WATSON,DOUG",,,,,,,"ASSIST  by WATSON,DOUG",2
15:05,,37,,38 (+1),"GOOD 3PTR by WILEY,KOKI",Rhodes 37-38 (+1),,"GOOD 3PTR by WILEY,KOKI",2
--,,,,,"ASSIST  by WALKER,JEFFERSON",,,"ASSIST  by WALKER,JEFFERSON",2
14:32,"MISS JUMPER by BONNECAZE,STEWART(in the paint)",,,,,,,"MISS JUMPER by BONNECAZE,STEWART(in the paint)",2
--,,,,,"REBOUND DEF by WILEY,KOKI",,,"REBOUND DEF by WILEY,KOKI",2
14:22,,37,,40 (+3),"GOOD JUMPER by WILEY,KOKI(in the paint)",Rhodes 37-40 (+3),,"GOOD JUMPER by WILEY,KOKI(in the paint)",2
14:04,"MISS JUMPER by LITTLE ,JAMES",,,,,,,"MISS JUMPER by LITTLE ,JAMES",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
13:51,,,,,"MISS 3PTR by WILEY,KOKI",,,"MISS 3PTR by WILEY,KOKI",2
--,,,,,"REBOUND OFF by RAMBERG,CASS",,,"REBOUND OFF by RAMBERG,CASS",2
13:45,,37,,43 (+6),"GOOD 3PTR by WILLIAMS,ZAVIEN",Rhodes 37-43 (+6),,"GOOD 3PTR by WILLIAMS,ZAVIEN",2
--,,,,,"ASSIST  by RAMBERG,CASS",,,"ASSIST  by RAMBERG,CASS",2
13:15,"GOOD JUMPER by LITTLE ,JAMES(in the paint)",39,,43 (+4),,Mill 39-43 (+4),,"GOOD JUMPER by LITTLE ,JAMES(in the paint)",2
13:15,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
13:15,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
13:15,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
13:15,,,,,"SUB OUT by WILLIAMS,ZAVIEN",,,"SUB OUT by WILLIAMS,ZAVIEN",2
13:15,,,,,"SUB IN by DOTSON,PHIL",,,"SUB IN by DOTSON,PHIL",2
13:15,,,,,"SUB IN by COOPER,LUKE",,,"SUB IN by COOPER,LUKE",2
13:15,"SUB OUT by STEPHEN,SETH",,,,,,,"SUB OUT by STEPHEN,SETH",2
13:15,"SUB OUT by BONNECAZE,STEWART",,,,,,,"SUB OUT by BONNECAZE,STEWART",2
13:15,"SUB OUT by UGHOVWA,NICHOLAS",,,,,,,"SUB OUT by UGHOVWA,NICHOLAS",2
13:15,"SUB IN by GASCA,DAKOTA",,,,,,,"SUB IN by GASCA,DAKOTA",2
13:15,"SUB IN by FORBES,TRACE",,,,,,,"SUB IN by FORBES,TRACE",2
13:15,"SUB IN by URSIN,AARON",,,,,,,"SUB IN by URSIN,AARON",2
12:55,,39,,45 (+6),"GOOD JUMPER by DOTSON,PHIL(in the paint)",Rhodes 39-45 (+6),,"GOOD JUMPER by DOTSON,PHIL(in the paint)",2
12:55,"FOUL  by WATSON,DOUG",,,,,,,"FOUL  by WATSON,DOUG",2
12:55,"SUB OUT by WATSON,DOUG",,,,,,,"SUB OUT by WATSON,DOUG",2
12:55,"SUB IN by HOGAN,TJ",,,,,,,"SUB IN by HOGAN,TJ",2
12:55,,39,,46 (+7),"GOOD FT by DOTSON,PHIL",Rhodes 39-46 (+7),,"GOOD FT by DOTSON,PHIL",2
12:49,"TURNOVER  by GASCA,DAKOTA",,,,,,,"TURNOVER  by GASCA,DAKOTA",2
12:49,,,,,"STEAL  by DOTSON,PHIL",,,"STEAL  by DOTSON,PHIL",2
12:33,"FOUL  by URSIN,AARON",,,,,,,"FOUL  by URSIN,AARON",2
12:33,,,,,"MISS FT by RAMBERG,CASS",,,"MISS FT by RAMBERG,CASS",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
12:33,,,,,"MISS FT by RAMBERG,CASS",,,"MISS FT by RAMBERG,CASS",2
--,"REBOUND DEF by URSIN,AARON",,,,,,,"REBOUND DEF by URSIN,AARON",2
12:15,"TURNOVER  by HOGAN,TJ",,,,,,,"TURNOVER  by HOGAN,TJ",2
12:15,,,,,"STEAL  by RAMBERG,CASS",,,"STEAL  by RAMBERG,CASS",2
12:06,,,,,"TURNOVER  by WALKER,JEFFERSON",,,"TURNOVER  by WALKER,JEFFERSON",2
11:54,"GOOD JUMPER by GASCA,DAKOTA(in the paint)",41,,46 (+5),,Mill 41-46 (+5),,"GOOD JUMPER by GASCA,DAKOTA(in the paint)",2
11:32,,,,,"MISS 3PTR by WALKER,JEFFERSON",,,"MISS 3PTR by WALKER,JEFFERSON",2
--,"REBOUND DEF by URSIN,AARON",,,,,,,"REBOUND DEF by URSIN,AARON",2
11:25,,,,,"FOUL  by WALKER,JEFFERSON",,,"FOUL  by WALKER,JEFFERSON",2
11:25,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:25,"GOOD FT by GASCA,DAKOTA(fastbreak)",42,,46 (+4),,Mill 42-46 (+4),,"GOOD FT by GASCA,DAKOTA(fastbreak)",2
11:25,"GOOD FT by GASCA,DAKOTA(fastbreak)",43,,46 (+3),,Mill 43-46 (+3),,"GOOD FT by GASCA,DAKOTA(fastbreak)",2
11:25,,,,,"SUB OUT by COOPER,LUKE",,,"SUB OUT by COOPER,LUKE",2
11:25,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
11:15,"FOUL  by HOGAN,TJ",,,,,,,"FOUL  by HOGAN,TJ",2
11:02,"FOUL  by FORBES,TRACE",,,,,,,"FOUL  by FORBES,TRACE",2
10:55,,,,,"MISS 3PTR by DOTSON,PHIL",,,"MISS 3PTR by DOTSON,PHIL",2
--,"REBOUND DEF by HOGAN,TJ",,,,,,,"REBOUND DEF by HOGAN,TJ",2
10:38,"GOOD 3PTR by LITTLE ,JAMES",46,,46,,Mill 46-46 (0),,"GOOD 3PTR by LITTLE ,JAMES",2
--,"ASSIST  by GASCA,DAKOTA",,,,,,,"ASSIST  by GASCA,DAKOTA",2
10:23,,46,,48 (+2),"GOOD JUMPER by GEORGETOWN II,ARNESS",Rhodes 46-48 (+2),,"GOOD JUMPER by GEORGETOWN II,ARNESS",2
--,,,,,"ASSIST  by WALKER,JEFFERSON",,,"ASSIST  by WALKER,JEFFERSON",2
10:07,"TURNOVER  by LITTLE ,JAMES",,,,,,,"TURNOVER  by LITTLE ,JAMES",2
10:07,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
10:07,,,,,"SUB IN by WHITE,ELIJAH",,,"SUB IN by WHITE,ELIJAH",2
10:07,"SUB OUT by HOGAN,TJ",,,,,,,"SUB OUT by HOGAN,TJ",2
10:07,"SUB OUT by FORBES,TRACE",,,,,,,"SUB OUT by FORBES,TRACE",2
10:07,"SUB IN by WATSON,DOUG",,,,,,,"SUB IN by WATSON,DOUG",2
10:07,"SUB IN by UGHOVWA,NICHOLAS",,,,,,,"SUB IN by UGHOVWA,NICHOLAS",2
09:48,,,,,"TURNOVER  by WALKER,JEFFERSON",,,"TURNOVER  by WALKER,JEFFERSON",2
09:48,"STEAL  by LITTLE ,JAMES",,,,,,,"STEAL  by LITTLE ,JAMES",2
09:44,"GOOD DUNK by LITTLE ,JAMES(fastbreak)(in the paint)",48,,48,,Mill 48-48 (0),,"GOOD DUNK by LITTLE ,JAMES(fastbreak)(in the paint)",2
09:24,,48,,51 (+3),"GOOD 3PTR by WALKER,JEFFERSON",Rhodes 48-51 (+3),,"GOOD 3PTR by WALKER,JEFFERSON",2
--,,,,,"ASSIST  by DOTSON,PHIL",,,"ASSIST  by DOTSON,PHIL",2
09:12,"MISS 3PTR by GASCA,DAKOTA",,,,,,,"MISS 3PTR by GASCA,DAKOTA",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
09:10,,,,,"SUB OUT by DOTSON,PHIL",,,"SUB OUT by DOTSON,PHIL",2
09:10,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
09:10,"SUB OUT by LITTLE ,JAMES",,,,,,,"SUB OUT by LITTLE ,JAMES",2
09:10,"SUB OUT by URSIN,AARON",,,,,,,"SUB OUT by URSIN,AARON",2
09:10,"SUB IN by STEPHEN,SETH",,,,,,,"SUB IN by STEPHEN,SETH",2
09:10,"SUB IN by BONNECAZE,STEWART",,,,,,,"SUB IN by BONNECAZE,STEWART",2
08:50,"FOUL  by STEPHEN,SETH",,,,,,,"FOUL  by STEPHEN,SETH",2
08:50,,48,,52 (+4),"GOOD FT by GEORGETOWN II,ARNESS",Rhodes 48-52 (+4),,"GOOD FT by GEORGETOWN II,ARNESS",2
08:50,,48,,53 (+5),"GOOD FT by GEORGETOWN II,ARNESS",Rhodes 48-53 (+5),,"GOOD FT by GEORGETOWN II,ARNESS",2
08:41,,,,,"FOUL  by GEORGETOWN II,ARNESS",,,"FOUL  by GEORGETOWN II,ARNESS",2
08:41,"GOOD FT by GASCA,DAKOTA",49,,53 (+4),,Mill 49-53 (+4),,"GOOD FT by GASCA,DAKOTA",2
08:41,"GOOD FT by GASCA,DAKOTA",50,,53 (+3),,Mill 50-53 (+3),,"GOOD FT by GASCA,DAKOTA",2
08:17,,,,,"MISS JUMPER by GEORGETOWN II,ARNESS",,,"MISS JUMPER by GEORGETOWN II,ARNESS",2
--,"REBOUND DEF by BONNECAZE,STEWART",,,,,,,"REBOUND DEF by BONNECAZE,STEWART",2
08:09,,,,,"FOUL  by GEORGETOWN II,ARNESS",,,"FOUL  by GEORGETOWN II,ARNESS",2
08:09,"MISS FT by BONNECAZE,STEWART(fastbreak)",,,,,,,"MISS FT by BONNECAZE,STEWART(fastbreak)",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:09,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
08:09,,,,,"SUB IN by DOTSON,PHIL",,,"SUB IN by DOTSON,PHIL",2
08:09,"GOOD FT by BONNECAZE,STEWART(fastbreak)",51,,53 (+2),,Mill 51-53 (+2),,"GOOD FT by BONNECAZE,STEWART(fastbreak)",2
07:40,,51,,55 (+4),"GOOD JUMPER by WILEY,KOKI(in the paint)",Rhodes 51-55 (+4),,"GOOD JUMPER by WILEY,KOKI(in the paint)",2
07:24,,,,,"FOUL  by WILEY,KOKI",,,"FOUL  by WILEY,KOKI",2
07:24,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:24,,,,,"SUB OUT by WHITE,ELIJAH",,,"SUB OUT by WHITE,ELIJAH",2
07:24,,,,,"SUB IN by WILLIAMS,ZAVIEN",,,"SUB IN by WILLIAMS,ZAVIEN",2
07:24,"SUB OUT by STEPHEN,SETH",,,,,,,"SUB OUT by STEPHEN,SETH",2
07:24,"SUB IN by URSIN,AARON",,,,,,,"SUB IN by URSIN,AARON",2
07:18,,,,,"FOUL  by RAMBERG,CASS",,,"FOUL  by RAMBERG,CASS",2
07:07,"MISS JUMPER by UGHOVWA,NICHOLAS(in the paint)",,,,,,,"MISS JUMPER by UGHOVWA,NICHOLAS(in the paint)",2
--,"REBOUND OFF by UGHOVWA,NICHOLAS",,,,,,,"REBOUND OFF by UGHOVWA,NICHOLAS",2
07:06,,,,,"FOUL  by RAMBERG,CASS",,,"FOUL  by RAMBERG,CASS",2
07:06,"MISS FT by UGHOVWA,NICHOLAS",,,,,,,"MISS FT by UGHOVWA,NICHOLAS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:06,"GOOD FT by UGHOVWA,NICHOLAS",52,,55 (+3),,Mill 52-55 (+3),,"GOOD FT by UGHOVWA,NICHOLAS",2
06:49,,,,,"TURNOVER  by DOTSON,PHIL",,,"TURNOVER  by DOTSON,PHIL",2
06:49,"STEAL  by BONNECAZE,STEWART",,,,,,,"STEAL  by BONNECAZE,STEWART",2
06:45,"GOOD JUMPER by GASCA,DAKOTA(fastbreak)(in the paint)",54,,55 (+1),,Mill 54-55 (+1),,"GOOD JUMPER by GASCA,DAKOTA(fastbreak)(in the paint)",2
06:32,"FOUL  by URSIN,AARON",,,,,,,"FOUL  by URSIN,AARON",2
06:32,,54,,56 (+2),"GOOD FT by WALKER,JEFFERSON",Rhodes 54-56 (+2),,"GOOD FT by WALKER,JEFFERSON",2
06:32,,54,,57 (+3),"GOOD FT by WALKER,JEFFERSON",Rhodes 54-57 (+3),,"GOOD FT by WALKER,JEFFERSON",2
06:17,"GOOD JUMPER by BONNECAZE,STEWART(in the paint)",56,,57 (+1),,Mill 56-57 (+1),,"GOOD JUMPER by BONNECAZE,STEWART(in the paint)",2
06:17,,,,,"FOUL  by WILLIAMS,ZAVIEN",,,"FOUL  by WILLIAMS,ZAVIEN",2
06:17,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
06:17,,,,,"SUB IN by PRANGE,JONATHAN",,,"SUB IN by PRANGE,JONATHAN",2
06:17,"MISS FT by BONNECAZE,STEWART",,,,,,,"MISS FT by BONNECAZE,STEWART",2
--,,,,,"REBOUND DEF by PRANGE,JONATHAN",,,"REBOUND DEF by PRANGE,JONATHAN",2
06:00,"FOUL  by BONNECAZE,STEWART",,,,,,,"FOUL  by BONNECAZE,STEWART",2
06:00,,,,,"SUB OUT by WALKER,JEFFERSON",,,"SUB OUT by WALKER,JEFFERSON",2
06:00,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
06:00,,,,,"MISS FT by WILLIAMS,ZAVIEN",,,"MISS FT by WILLIAMS,ZAVIEN",2
--,"REBOUND DEF by GASCA,DAKOTA",,,,,,,"REBOUND DEF by GASCA,DAKOTA",2
05:55,,,,,"FOUL  by DOTSON,PHIL",,,"FOUL  by DOTSON,PHIL",2
05:55,"GOOD FT by GASCA,DAKOTA(fastbreak)",57,,57,,Mill 57-57 (0),,"GOOD FT by GASCA,DAKOTA(fastbreak)",2
05:55,"SUB OUT by BONNECAZE,STEWART",,,,,,,"SUB OUT by BONNECAZE,STEWART",2
05:55,"SUB OUT by URSIN,AARON",,,,,,,"SUB OUT by URSIN,AARON",2
05:55,"SUB IN by STEPHEN,SETH",,,,,,,"SUB IN by STEPHEN,SETH",2
05:55,"SUB IN by LITTLE ,JAMES",,,,,,,"SUB IN by LITTLE ,JAMES",2
05:55,"GOOD FT by GASCA,DAKOTA(fastbreak)",58 (+1),,57,,Mill 58-57 (-1),,"GOOD FT by GASCA,DAKOTA(fastbreak)",2
05:43,,,,,"MISS JUMPER by DOTSON,PHIL(in the paint)",,,"MISS JUMPER by DOTSON,PHIL(in the paint)",2
--,"REBOUND DEF by STEPHEN,SETH",,,,,,,"REBOUND DEF by STEPHEN,SETH",2
05:42,,,,,"FOUL  by RAMBERG,CASS",,,"FOUL  by RAMBERG,CASS",2
05:42,"GOOD FT by STEPHEN,SETH",59 (+2),,57,,Mill 59-57 (-2),,"GOOD FT by STEPHEN,SETH",2
05:42,,,,,"SUB OUT by DOTSON,PHIL",,,"SUB OUT by DOTSON,PHIL",2
05:42,,,,,"SUB OUT by RAMBERG,CASS",,,"SUB OUT by RAMBERG,CASS",2
05:42,,,,,"SUB IN by WALKER,JEFFERSON",,,"SUB IN by WALKER,JEFFERSON",2
05:42,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
05:42,"MISS FT by STEPHEN,SETH",,,,,,,"MISS FT by STEPHEN,SETH",2
--,"REBOUND OFF by LITTLE ,JAMES",,,,,,,"REBOUND OFF by LITTLE ,JAMES",2
05:37,"GOOD JUMPER by LITTLE ,JAMES(in the paint)",61 (+4),,57,,Mill 61-57 (-4),,"GOOD JUMPER by LITTLE ,JAMES(in the paint)",2
05:16,,61 (+1),,60,"GOOD 3PTR by WILLIAMS,ZAVIEN",Rhodes 61-60 (-1),,"GOOD 3PTR by WILLIAMS,ZAVIEN",2
--,,,,,"ASSIST  by WALKER,JEFFERSON",,,"ASSIST  by WALKER,JEFFERSON",2
04:54,"TURNOVER  by UGHOVWA,NICHOLAS",,,,,,,"TURNOVER  by UGHOVWA,NICHOLAS",2
04:54,,,,,"STEAL  by PRANGE,JONATHAN",,,"STEAL  by PRANGE,JONATHAN",2
04:44,,,,,"MISS 3PTR by WILEY,KOKI",,,"MISS 3PTR by WILEY,KOKI",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
04:41,,,,,"FOUL  by WILLIAMS,ZAVIEN",,,"FOUL  by WILLIAMS,ZAVIEN",2
04:41,"GOOD FT by WATSON,DOUG",62 (+2),,60,,Mill 62-60 (-2),,"GOOD FT by WATSON,DOUG",2
04:41,,,,,"SUB OUT by PRANGE,JONATHAN",,,"SUB OUT by PRANGE,JONATHAN",2
04:41,,,,,"SUB IN by RAMBERG,CASS",,,"SUB IN by RAMBERG,CASS",2
04:41,"SUB OUT by UGHOVWA,NICHOLAS",,,,,,,"SUB OUT by UGHOVWA,NICHOLAS",2
04:41,"SUB IN by BONNECAZE,STEWART",,,,,,,"SUB IN by BONNECAZE,STEWART",2
04:41,"GOOD FT by WATSON,DOUG",63 (+3),,60,,Mill 63-60 (-3),,"GOOD FT by WATSON,DOUG",2
04:27,,,,,"TURNOVER  by WALKER,JEFFERSON",,,"TURNOVER  by WALKER,JEFFERSON",2
04:27,"STEAL  by BONNECAZE,STEWART",,,,,,,"STEAL  by BONNECAZE,STEWART",2
04:21,"TURNOVER  by LITTLE ,JAMES",,,,,,,"TURNOVER  by LITTLE ,JAMES",2
04:21,,,,,"STEAL  by WILEY,KOKI",,,"STEAL  by WILEY,KOKI",2
04:07,"FOUL  by LITTLE ,JAMES",,,,,,,"FOUL  by LITTLE ,JAMES",2
04:07,,63 (+2),,61,"GOOD FT by GEORGETOWN II,ARNESS",Rhodes 63-61 (-2),,"GOOD FT by GEORGETOWN II,ARNESS",2
04:07,"SUB OUT by STEPHEN,SETH",,,,,,,"SUB OUT by STEPHEN,SETH",2
04:07,"SUB IN by URSIN,AARON",,,,,,,"SUB IN by URSIN,AARON",2
04:07,,,,,"MISS FT by GEORGETOWN II,ARNESS",,,"MISS FT by GEORGETOWN II,ARNESS",2
--,,,,,"REBOUND OFF by GEORGETOWN II,ARNESS",,,"REBOUND OFF by GEORGETOWN II,ARNESS",2
04:01,,,,,"MISS 3PTR by WILEY,KOKI",,,"MISS 3PTR by WILEY,KOKI",2
--,,,,,"REBOUND OFF by WILLIAMS,ZAVIEN",,,"REBOUND OFF by WILLIAMS,ZAVIEN",2
04:00,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:53,,63,,63,"GOOD DUNK by WILLIAMS,ZAVIEN(in the paint)",Rhodes 63-63 (0),,"GOOD DUNK by WILLIAMS,ZAVIEN(in the paint)",2
--,,,,,"ASSIST  by WALKER,JEFFERSON",,,"ASSIST  by WALKER,JEFFERSON",2
03:35,"FOUL  by URSIN,AARON",,,,,,,"FOUL  by URSIN,AARON",2
03:35,"TURNOVER  by URSIN,AARON",,,,,,,"TURNOVER  by URSIN,AARON",2
03:14,,63,,65 (+2),"GOOD JUMPER by WILEY,KOKI(in the paint)",Rhodes 63-65 (+2),,"GOOD JUMPER by WILEY,KOKI(in the paint)",2
03:13,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:03,"TURNOVER  by LITTLE ,JAMES",,,,,,,"TURNOVER  by LITTLE ,JAMES",2
02:42,"FOUL  by GASCA,DAKOTA",,,,,,,"FOUL  by GASCA,DAKOTA",2
02:42,,63,,66 (+3),"GOOD FT by WILEY,KOKI",Rhodes 63-66 (+3),,"GOOD FT by WILEY,KOKI",2
02:42,,,,,"SUB OUT by RAMBERG,CASS",,,"SUB OUT by RAMBERG,CASS",2
02:42,,,,,"SUB IN by WHITE,ELIJAH",,,"SUB IN by WHITE,ELIJAH",2
02:42,,63,,67 (+4),"GOOD FT by WILEY,KOKI",Rhodes 63-67 (+4),,"GOOD FT by WILEY,KOKI",2
02:28,"MISS 3PTR by LITTLE ,JAMES",,,,,,,"MISS 3PTR by LITTLE ,JAMES",2
--,,,,,"REBOUND DEF by WALKER,JEFFERSON",,,"REBOUND DEF by WALKER,JEFFERSON",2
02:10,"FOUL  by LITTLE ,JAMES",,,,,,,"FOUL  by LITTLE ,JAMES",2
02:10,,63,,68 (+5),"GOOD FT by WILLIAMS,ZAVIEN",Rhodes 63-68 (+5),,"GOOD FT by WILLIAMS,ZAVIEN",2
02:10,,,,,"SUB OUT by WHITE,ELIJAH",,,"SUB OUT by WHITE,ELIJAH",2
02:10,,,,,"SUB IN by RAMBERG,CASS",,,"SUB IN by RAMBERG,CASS",2
02:10,"SUB OUT by LITTLE ,JAMES",,,,,,,"SUB OUT by LITTLE ,JAMES",2
02:10,"SUB IN by UGHOVWA,NICHOLAS",,,,,,,"SUB IN by UGHOVWA,NICHOLAS",2
02:10,,63,,69 (+6),"GOOD FT by WILLIAMS,ZAVIEN",Rhodes 63-69 (+6),,"GOOD FT by WILLIAMS,ZAVIEN",2
01:59,"MISS JUMPER by GASCA,DAKOTA(in the paint)",,,,,,,"MISS JUMPER by GASCA,DAKOTA(in the paint)",2
--,,,,,"REBOUND DEF by WILLIAMS,ZAVIEN",,,"REBOUND DEF by WILLIAMS,ZAVIEN",2
01:41,,,,,"MISS 3PTR by WILLIAMS,ZAVIEN",,,"MISS 3PTR by WILLIAMS,ZAVIEN",2
--,,,,,"REBOUND OFF by RAMBERG,CASS",,,"REBOUND OFF by RAMBERG,CASS",2
01:35,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:35,,,,,"SUB OUT by WILLIAMS,ZAVIEN",,,"SUB OUT by WILLIAMS,ZAVIEN",2
