game,boxscore_visitor_name,boxscore_home_name,final score,visitorFinalScore,homeFinalScore,visitorRecord,homeRecord,gameDate,outcome,attendance,gameLocation,gameTime,Time Remaining,Away Team,Away Team Score,Home Team Score,Home Team,Point Differential,Period,Home Play Type,Home Shot Good,Home Shots Taken,Home 3PTRs Taken,Home Shooting PCT,Home 3PTRs PCT,Away Play Type,Away Shot Good,Away Shots Taken,Away 3PTRs Taken,Away Shooting PCT,Away 3PTRs PCT,Time Remaining Mins,Time Remaining Secs
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:53,,0,2,"GOOD LAYUP by BERRY,BRYCE(in the paint)",2,1,,,0,0,,,layup,good,1,0,1.0,,39,2393
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:36,"GOOD LAYUP by THOMAS,ADRIAN(fastbreak)(in the paint)",2,2,,0,1,layup,good,1,0,1.0,,,,1,0,1.0,,39,2376
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:36,"ASSIST  by CALDWELL,CAM",2,2,,0,1,,,1,0,1.0,,,,1,0,1.0,,39,2376
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:17,,2,4,"GOOD LAYUP by DARST,DANIEL(in the paint)",2,1,,,1,0,1.0,,layup,good,2,0,1.0,,39,2357
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:17,,2,4,"ASSIST  by BERRY,BRYCE",2,1,,,1,0,1.0,,,,2,0,1.0,,39,2357
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:03,"GOOD LAYUP by THOMAS,ADRIAN(fastbreak)(in the paint)",4,4,,0,1,layup,good,2,0,1.0,,,,2,0,1.0,,39,2343
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,19:03,"ASSIST  by CALDWELL,CAM",4,4,,0,1,,,2,0,1.0,,,,2,0,1.0,,39,2343
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"TURNOVER  by LOVE,KERRY",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB IN by EVANS,ANDREW",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB IN by GIROUX,PRESTON",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB IN by SAMSON,VAUGHN",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB IN by WEATHERFORD,MITCH",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB IN by DALTON,PRICE",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB OUT by LOVE,KERRY",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB OUT by ASHBY,KENDRICK",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
17,Sewanee,Rhodes,104-124,104,124,8-8; 4-2 SAA,9-8; 3-3 SAA,01/19/18,Win,230,No Location Recorded,8:00 PM,18:51,,4,4,"SUB OUT by NESTLEHUTT,JAKE",0,1,,,2,0,1.0,,,,2,0,1.0,,38,2331
