,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,19:40,,,,,"MISS LAYUP by BATES,JACOB",,,"MISS LAYUP by BATES,JACOB",1,layup,missed,centre,"bates,jacob",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1180.0,transylvania,1,0,0.0,1
1,1,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,--,"REBOUND DEF by MCKINNEY,SPENCER",,,,,,,"REBOUND DEF by MCKINNEY,SPENCER",1,defensive rebound,,transylvania,"mckinney,spencer",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",,transylvania,1,0,0.0,0
2,2,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,19:17,"MISS JUMPER by SCHROEDER,LUKE",,,,,,,"MISS JUMPER by SCHROEDER,LUKE",1,jumper,missed,transylvania,"schroeder,luke",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1157.0,transylvania,1,0,0.0,0
3,3,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",1,defensive rebound,,centre,"walker,art",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",,transylvania,1,0,0.0,0
4,4,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:56,,,,,"TURNOVER  by AYERS,PERRY",,,"TURNOVER  by AYERS,PERRY",1,turnover,,centre,"ayers,perry",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1136.0,centre,2,0,0.0,1
5,5,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:46,"GOOD JUMPER by SCHROEDER,LUKE(in the paint)",2.0,,0.0,,TU-M 2-0 (-2),,"GOOD JUMPER by SCHROEDER,LUKE(in the paint)",1,jumper,good,transylvania,"schroeder,luke",2.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1126.0,transylvania,3,0,0.0,1
6,6,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,--,"ASSIST  by MCKINNEY,SPENCER",2.0,,0.0,,,,"ASSIST  by MCKINNEY,SPENCER",1,assist,,transylvania,"mckinney,spencer",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",,transylvania,3,0,0.0,0
7,7,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:20,,2.0,,0.0,"MISS JUMPER by AYERS,PERRY",,,"MISS JUMPER by AYERS,PERRY",1,jumper,missed,centre,"ayers,perry",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1100.0,transylvania,3,0,0.0,0
8,8,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,--,"REBOUND DEF by THEOBALD,COOPER",2.0,,0.0,,,,"REBOUND DEF by THEOBALD,COOPER",1,defensive rebound,,transylvania,"theobald,cooper",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",,transylvania,3,0,0.0,0
9,9,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:08,"TURNOVER  by MCKINNEY,SPENCER",2.0,,0.0,,,,"TURNOVER  by MCKINNEY,SPENCER",1,turnover,,transylvania,"mckinney,spencer",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1088.0,transylvania,3,0,0.0,0
10,10,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:06,,2.0,,0.0,"STEAL  by BATES,JACOB",,,"STEAL  by BATES,JACOB",1,steal,,centre,,,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1086.0,transylvania,3,0,0.0,0
11,11,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:00,,2.0,,0.0,"MISS 3PTR by SINE,TUCKER",,,"MISS 3PTR by SINE,TUCKER",1,three pointer,missed,centre,"sine,tucker",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1080.0,centre,4,0,0.0,1
12,12,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,--,,2.0,,0.0,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,centre,,,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",,centre,4,0,0.0,0
13,13,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:00,"FOUL  by THEOBALD,COOPER",2.0,,0.0,,,,"FOUL  by THEOBALD,COOPER",1,foul,,transylvania,"theobald,cooper",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1080.0,centre,4,0,0.0,0
14,14,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:00,,2.0,,1.0,"GOOD FT by AYERS,PERRY",CENTRE-M 2-1 (-1),,"GOOD FT by AYERS,PERRY",1,free throw,good,centre,"ayers,perry",1.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1080.0,centre,4,0,0.0,0
15,15,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,18:00,,2.0,,2.0,"GOOD FT by AYERS,PERRY",CENTRE-M 2-2 (0),,"GOOD FT by AYERS,PERRY",1,free throw,good,centre,"ayers,perry",1.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1080.0,centre,4,0,0.0,0
16,16,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,17:48,"FOUL  by SCHROEDER,LUKE",2.0,,2.0,,,,"FOUL  by SCHROEDER,LUKE",1,foul,,transylvania,"schroeder,luke",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1068.0,centre,4,0,0.0,0
17,17,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,17:48,,2.0,,3.0,"GOOD FT by BATES,JACOB",CENTRE-M 2-3 (+1),,"GOOD FT by BATES,JACOB",1,free throw,good,centre,"bates,jacob",1.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1068.0,centre,4,0,0.0,0
18,18,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,17:48,,2.0,,4.0,"GOOD FT by BATES,JACOB",CENTRE-M 2-4 (+2),,"GOOD FT by BATES,JACOB",1,free throw,good,centre,"bates,jacob",1.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1068.0,centre,4,0,0.0,0
19,19,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,17:48,"GOOD JUMPER by TURNER,DOMINIQUE",4.0,,4.0,,TU-M 4-4 (0),,"GOOD JUMPER by TURNER,DOMINIQUE",1,jumper,good,transylvania,"turner,dominique",2.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1068.0,centre,4,0,0.0,0
20,20,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,17:48,,4.0,,6.0,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 4-6 (+2),,"GOOD LAYUP by BATES,JACOB(in the paint)",1,layup,good,centre,"bates,jacob",2.0,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1068.0,centre,4,0,0.0,0
21,21,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,17:48,"MISS JUMPER by THEOBALD,COOPER",4.0,,6.0,,,,"MISS JUMPER by THEOBALD,COOPER",1,jumper,missed,transylvania,"theobald,cooper",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",1068.0,centre,4,0,0.0,0
22,22,3449,Centre,Transylvania,0,63-71,"27,44","27,36",2-0,1-2,,,11/19/18,7:30 PM,,"Danville, KY (Alumni Gymnasium)",Win,2,False,1512,False,--,,4.0,,6.0,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",1,defensive rebound,,centre,"ayers,perry",,"['jefferson,michael', 'turner,dominique', 'schroeder,luke', 'theobald,cooper', 'mckinney,spencer']","['bates,jacob', 'walker,art', 'ayers,perry', 'rakes,bailey', 'sine,tucker']",,centre,4,0,0.0,0
