,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,19:24,,0,,2,"GOOD DUNK by KNOCHELMANN,PETE(in the paint)",Centre 0-2 (+2),,"GOOD DUNK by KNOCHELMANN,PETE(in the paint)",1,dunk,good,centre,,2.0,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1164.0,centre,1,0,0.0,1
1,1,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,--,,0,,2,"ASSIST  by WILSON,DREW",,,"ASSIST  by WILSON,DREW",1,assist,,centre,"wilson,drew",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",,centre,1,0,0.0,0
2,2,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,19:16,"MISS JUMPER by EZIGBO,UBA(in the paint)",0,,2,,,,"MISS JUMPER by EZIGBO,UBA(in the paint)",1,jumper,missed,oglethorpe,"ezigbo,uba",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1156.0,oglethorpe,2,0,0.0,1
3,3,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,--,,0,,2,"REBOUND DEF by KNOCHELMANN,PETE",,,"REBOUND DEF by KNOCHELMANN,PETE",1,defensive rebound,,centre,"knochelmann,pete",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",,oglethorpe,2,0,0.0,0
4,4,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,18:58,,0,,2,"TURNOVER  by WILSON,DREW",,,"TURNOVER  by WILSON,DREW",1,turnover,,centre,"wilson,drew",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1138.0,centre,3,0,0.0,1
5,5,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,18:58,"STEAL  by EZIGBO,UBA",0,,2,,,,"STEAL  by EZIGBO,UBA",1,steal,,oglethorpe,,,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1138.0,centre,3,0,0.0,0
6,6,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,18:54,,0,,2,"FOUL  by TAYLOR,MARSHALL",,,"FOUL  by TAYLOR,MARSHALL",1,foul,,centre,"taylor,marshall",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1134.0,oglethorpe,4,0,0.0,1
7,7,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,18:54,"MISS FT by EZIGBO,UBA",0,,2,,,,"MISS FT by EZIGBO,UBA",1,free throw,missed,oglethorpe,"ezigbo,uba",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1134.0,oglethorpe,4,0,0.0,0
8,8,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,--,REBOUND DEADB by TEAM,0,,2,,,,REBOUND DEADB by TEAM,1,deadball rebound,,oglethorpe,,,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",,oglethorpe,4,0,0.0,0
9,9,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,18:54,"GOOD FT by EZIGBO,UBA",1,,2,,OU 1-2 (+1),,"GOOD FT by EZIGBO,UBA",1,free throw,good,oglethorpe,"ezigbo,uba",1.0,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1134.0,oglethorpe,4,0,0.0,0
10,10,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,18:32,,1,,2,"MISS 3PTR by WILSON,DREW",,,"MISS 3PTR by WILSON,DREW",1,three pointer,missed,centre,"wilson,drew",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",1112.0,oglethorpe,4,0,0.0,0
11,11,5305,Centre,Oglethorpe,1,89-85,"36,43,6","36,43,10",5-17,10-13,2-10,5-7,02/10/23,8:00 PM,,"Alumni Gymnasium, Danville, KY",Lose,3,True,225,False,--,,1,,2,"REBOUND OFF by KNOCHELMANN,PETE",,,"REBOUND OFF by KNOCHELMANN,PETE",1,offensive rebound,,centre,"knochelmann,pete",,"['ezigbo,uba', 'james,jordan', 'kemp,jackson', 'jenei,ryan', 'bennifield,,dylan']","['stinnett,cade', 'taylor,marshall', 'wilson,drew', 'knochelmann,pete', 'baughman,carter']",,oglethorpe,4,0,0.0,0
