,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,19:46,,,,,"MISS JUMPER by CHAMBERS,DIMETRI",,,"MISS JUMPER by CHAMBERS,DIMETRI",1,jumper,missed,oglethorpe,"chambers,dimetri",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1186.0,centre,1,0,0.0,1
1,1,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,centre,,,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,centre,1,0,0.0,0
2,2,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,19:20,"TURNOVER  by RAKES,BAILEY",,,,,,,"TURNOVER  by RAKES,BAILEY",1,turnover,,centre,"rakes,bailey",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1160.0,centre,1,0,0.0,0
3,3,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,19:18,,,,,"STEAL  by CAMMON,JOSH",,,"STEAL  by CAMMON,JOSH",1,steal,,oglethorpe,,,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1158.0,centre,1,0,0.0,0
4,4,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,19:14,,0.0,,2.0,"GOOD LAYUP by FOSTER,LANE(fastbreak)(in the paint)",OUM 0-2 (-2),,"GOOD LAYUP by FOSTER,LANE(fastbreak)(in the paint)",1,layup,good,oglethorpe,"foster,lane(fastbreak)",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1154.0,oglethorpe,2,0,0.0,1
5,5,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,,0.0,,2.0,"ASSIST  by CAMMON,JOSH",,,"ASSIST  by CAMMON,JOSH",1,assist,,oglethorpe,"cammon,josh",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,oglethorpe,2,0,0.0,0
6,6,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,18:55,"MISS 3PTR by BAUGHMAN,CARTER",0.0,,2.0,,,,"MISS 3PTR by BAUGHMAN,CARTER",1,three pointer,missed,centre,"baughman,carter",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1135.0,oglethorpe,2,0,0.0,0
7,7,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,,0.0,,2.0,"REBOUND DEF by CHAMBERS,DIMETRI",,,"REBOUND DEF by CHAMBERS,DIMETRI",1,defensive rebound,,oglethorpe,"chambers,dimetri",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,oglethorpe,2,0,0.0,0
8,8,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,18:41,,0.0,,2.0,"TURNOVER  by SONE,CARLOS",,,"TURNOVER  by SONE,CARLOS",1,turnover,,oglethorpe,"sone,carlos",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1121.0,oglethorpe,2,0,0.0,0
9,9,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,18:41,"STEAL  by BATES,JACOB",0.0,,2.0,,,,"STEAL  by BATES,JACOB",1,steal,,centre,,,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1121.0,oglethorpe,2,0,0.0,0
10,10,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,18:25,"MISS 3PTR by RAKES,BAILEY",0.0,,2.0,,,,"MISS 3PTR by RAKES,BAILEY",1,three pointer,missed,centre,"rakes,bailey",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1105.0,centre,3,0,0.0,1
11,11,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,,0.0,,2.0,"REBOUND DEF by CHAMBERS,DIMETRI",,,"REBOUND DEF by CHAMBERS,DIMETRI",1,defensive rebound,,oglethorpe,"chambers,dimetri",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,centre,3,0,0.0,0
12,12,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,18:13,,0.0,,2.0,"MISS JUMPER by CAMMON,JOSH",,,"MISS JUMPER by CAMMON,JOSH",1,jumper,missed,oglethorpe,"cammon,josh",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1093.0,oglethorpe,4,0,0.0,1
13,13,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,"REBOUND DEF by WALKER,ART",0.0,,2.0,,,,"REBOUND DEF by WALKER,ART",1,defensive rebound,,centre,"walker,art",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,oglethorpe,4,0,0.0,0
14,14,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,17:53,"GOOD JUMPER by AYERS,PERRY(in the paint)",2.0,,2.0,,CCM 2-2 (0),,"GOOD JUMPER by AYERS,PERRY(in the paint)",1,jumper,good,centre,"ayers,perry",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1073.0,centre,5,0,0.0,1
15,15,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,"ASSIST  by BAUGHMAN,CARTER",2.0,,2.0,,,,"ASSIST  by BAUGHMAN,CARTER",1,assist,,centre,"baughman,carter",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,centre,5,0,0.0,0
16,16,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,17:27,,2.0,,4.0,"GOOD JUMPER by FOSTER,LANE",OUM 2-4 (-2),,"GOOD JUMPER by FOSTER,LANE",1,jumper,good,oglethorpe,"foster,lane",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1047.0,centre,5,0,0.0,0
17,17,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,17:02,"MISS 3PTR by WALKER,ART",2.0,,4.0,,,,"MISS 3PTR by WALKER,ART",1,three pointer,missed,centre,"walker,art",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1022.0,centre,5,0,0.0,0
18,18,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,,2.0,,4.0,"REBOUND DEF by SONE,CARLOS",,,"REBOUND DEF by SONE,CARLOS",1,defensive rebound,,oglethorpe,"sone,carlos",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,centre,5,0,0.0,0
19,19,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,16:48,,2.0,,4.0,"MISS 3PTR by CAMMON,JOSH",,,"MISS 3PTR by CAMMON,JOSH",1,three pointer,missed,oglethorpe,"cammon,josh",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",1008.0,oglethorpe,6,0,0.0,1
20,20,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,"REBOUND DEF by WALKER,ART",2.0,,4.0,,,,"REBOUND DEF by WALKER,ART",1,defensive rebound,,centre,"walker,art",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,oglethorpe,6,0,0.0,0
21,21,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,16:32,"GOOD JUMPER by AYERS,PERRY",4.0,,4.0,,CCM 4-4 (0),,"GOOD JUMPER by AYERS,PERRY",1,jumper,good,centre,"ayers,perry",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",992.0,centre,7,0,0.0,1
22,22,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,"ASSIST  by RAKES,BAILEY",4.0,,4.0,,,,"ASSIST  by RAKES,BAILEY",1,assist,,centre,"rakes,bailey",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,centre,7,0,0.0,0
23,23,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,16:14,,4.0,,6.0,"GOOD JUMPER by CAMMON,JOSH(in the paint)",OUM 4-6 (-2),,"GOOD JUMPER by CAMMON,JOSH(in the paint)",1,jumper,good,oglethorpe,"cammon,josh",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",974.0,centre,7,0,0.0,0
24,24,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,15:53,"TURNOVER  by BATES,JACOB",4.0,,6.0,,,,"TURNOVER  by BATES,JACOB",1,turnover,,centre,"bates,jacob",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",953.0,centre,7,0,0.0,0
25,25,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,15:52,,4.0,,6.0,"STEAL  by FOSTER,LANE",,,"STEAL  by FOSTER,LANE",1,steal,,oglethorpe,,,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",952.0,centre,7,0,0.0,0
26,26,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,15:47,,4.0,,8.0,"GOOD LAYUP by CHAMBERS,DIMETRI(in the paint)",OUM 4-8 (-4),,"GOOD LAYUP by CHAMBERS,DIMETRI(in the paint)",1,layup,good,oglethorpe,"chambers,dimetri",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",947.0,oglethorpe,8,0,0.0,1
27,27,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,15:26,"MISS 3PTR by AYERS,PERRY",4.0,,8.0,,,,"MISS 3PTR by AYERS,PERRY",1,three pointer,missed,centre,"ayers,perry",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",926.0,oglethorpe,8,0,0.0,0
28,28,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,--,,4.0,,8.0,"REBOUND DEF by FOSTER,LANE",,,"REBOUND DEF by FOSTER,LANE",1,defensive rebound,,oglethorpe,"foster,lane",,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",,oglethorpe,8,0,0.0,0
29,29,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,15:15,,4.0,,10.0,"GOOD LAYUP by CAMMON,JOSH(in the paint)",OUM 4-10 (-6),,"GOOD LAYUP by CAMMON,JOSH(in the paint)",1,layup,good,oglethorpe,"cammon,josh",2.0,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",915.0,oglethorpe,8,0,0.0,0
30,30,3929,Oglethorpe,Centre,1,79-81,"39,42","33,46",14-10,20-4,8-5,10-3,02/09/20,3 p.m.,,Dorough Field House,Win,2,False,,False,15:13,TIMEOUT 30SEC by TEAM,4.0,,10.0,,,,TIMEOUT 30SEC by TEAM,1,timeout,,centre,,,"['ayers,perry', 'bates,jacob', 'walker,art', 'rakes,bailey', 'baughman,carter']","['chambers,dimetri', 'cammon,josh', 'foster,lane', 'sone,carlos', 'jenei,ryan']",913.0,oglethorpe,8,0,0.0,0
