,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,19:41,"MISS LAYUP by VAN PELT,JUSTIN(in the paint)",,,,,,,"MISS LAYUP by VAN PELT,JUSTIN(in the paint)",1,layup,missed,millsaps,"van pelt,justin",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",1181.0,centre,1,0,0.0,1
1,1,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,centre,"bates,jacob",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",,centre,1,0,0.0,0
2,2,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,19:25,,,,,"MISS JUMPER by BATES,JACOB(in the paint)",,,"MISS JUMPER by BATES,JACOB(in the paint)",1,jumper,missed,centre,"bates,jacob",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",1165.0,centre,1,0,0.0,0
3,3,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,--,"REBOUND DEF by MCLAURIN,RYAN",,,,,,,"REBOUND DEF by MCLAURIN,RYAN",1,defensive rebound,,millsaps,"mclaurin,ryan",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",,centre,1,0,0.0,0
4,4,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,19:13,"TURNOVER  by BLANZ,BUCK",,,,,,,"TURNOVER  by BLANZ,BUCK",1,turnover,,millsaps,"blanz,buck",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",1153.0,millsaps,2,0,0.0,1
5,5,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,19:13,,,,,"STEAL  by WALKER,ART",,,"STEAL  by WALKER,ART",1,steal,,centre,,,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",1153.0,millsaps,2,0,0.0,0
6,6,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,19:04,,0.0,,3.0,"GOOD 3PTR by BATES,JACOB",Centre 0-3 (+3),,"GOOD 3PTR by BATES,JACOB",1,three pointer,good,centre,"bates,jacob",3.0,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",1144.0,centre,3,0,0.0,1
7,7,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,--,,0.0,,3.0,"ASSIST  by WALKER,ART",,,"ASSIST  by WALKER,ART",1,assist,,centre,"walker,art",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",,centre,3,0,0.0,0
8,8,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,18:50,"MISS JUMPER by HUGHES,ANTHONY(in the paint)",0.0,,3.0,,,,"MISS JUMPER by HUGHES,ANTHONY(in the paint)",1,jumper,missed,millsaps,"hughes,anthony",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",1130.0,centre,3,0,0.0,0
9,9,3927,Centre,Millsaps,1,70-82,"39,43","29,41",20-2,13-9,10-1,5-6,02/02/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,318,False,--,"REBOUND OFF by VAN PELT,JUSTIN",0.0,,3.0,,,,"REBOUND OFF by VAN PELT,JUSTIN",1,offensive rebound,,millsaps,"van pelt,justin",,"['mclaurin,ryan', 'spikes,kalvin', 'hughes,anthony', 'van,pelt', 'blanz,buck']","['bates,jacob', 'ayers,perry', 'walker,art', 'rakes,bailey', 'baughman,carter']",,centre,3,0,0.0,0
