,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,19:40,,0,,3,"GOOD 3PTR by BAUGHMAN,CARTER",Centre 0-3 (+3),,"GOOD 3PTR by BAUGHMAN,CARTER",1,three pointer,good,centre,"baughman,carter",3.0,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1180.0,centre,1,0,0.0,1
1,1,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,--,,0,,3,"ASSIST  by RAKES,BAILEY",,,"ASSIST  by RAKES,BAILEY",1,assist,,centre,"rakes,bailey",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",,centre,1,0,0.0,0
2,2,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,19:17,"GOOD JUMPER by FOSTER,LANE(in the paint)",2,,3,,OU 2-3 (+1),,"GOOD JUMPER by FOSTER,LANE(in the paint)",1,jumper,good,oglethorpe,"foster,lane",2.0,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1157.0,centre,1,0,0.0,0
3,3,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,18:58,"FOUL  by CAMMON,JOSH",2,,3,,,,"FOUL  by CAMMON,JOSH",1,foul,,oglethorpe,"cammon,josh",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1138.0,centre,1,0,0.0,0
4,4,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,18:55,,2,,4,"GOOD FT by BATES,JACOB",Centre 2-4 (+2),,"GOOD FT by BATES,JACOB",1,free throw,good,centre,"bates,jacob",1.0,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1135.0,centre,1,0,0.0,0
5,5,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,18:55,,2,,4,"MISS FT by BATES,JACOB",,,"MISS FT by BATES,JACOB",1,free throw,missed,centre,"bates,jacob",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1135.0,centre,1,0,0.0,0
6,6,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,--,,2,,4,"REBOUND OFF by WALKER,ART",,,"REBOUND OFF by WALKER,ART",1,offensive rebound,,centre,"walker,art",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",,centre,1,0,0.0,0
7,7,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,18:50,,2,,4,"MISS 3PTR by BAUGHMAN,CARTER",,,"MISS 3PTR by BAUGHMAN,CARTER",1,three pointer,missed,centre,"baughman,carter",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1130.0,centre,1,0,0.0,0
8,8,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,--,"REBOUND DEF by JENEI,RYAN",2,,4,,,,"REBOUND DEF by JENEI,RYAN",1,defensive rebound,,oglethorpe,"jenei,ryan",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",,centre,1,0,0.0,0
9,9,3921,Centre,Oglethorpe,1,63-81,"32,49","27,36",14-2,9-7,4-1,3-2,01/12/20,3:00 PM,,"Alumni Gymnasium, Danville, KY",Win,2,False,495,False,18:49,,2,,4,"FOUL  by WALKER,ART",,,"FOUL  by WALKER,ART",1,foul,,centre,"walker,art",,"['chambers,dimetri', 'sone,carlos', 'foster,lane', 'cammon,josh', 'jenei,ryan']","['walker,art', 'bates,jacob', 'rakes,bailey', 'ayers,perry', 'baughman,carter']",1129.0,oglethorpe,2,0,0.0,1
