,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,19:47,,0,,2,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 0-2 (+2),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",1,layup,good,birmingham-so.,"childers,josh",2.0,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1187.0,pensacola christian,1,0,0.0
1,1,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,19:26,"MISS 3PTR by GERDTS,LIAM",0,,2,,,,"MISS 3PTR by GERDTS,LIAM",1,three pointer,missed,pensacola christian,"gerdts,liam",,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1166.0,pensacola christian,1,0,0.0
2,2,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,--,,0,,2,"REBOUND DEF by JACKSON,MARTISE",,,"REBOUND DEF by JACKSON,MARTISE",1,defensive rebound,,birmingham-so.,"jackson,martise",,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",,pensacola christian,1,0,0.0
3,3,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,19:18,,0,,2,"MISS 3PTR by GLOVER,CAM",,,"MISS 3PTR by GLOVER,CAM",1,three pointer,missed,birmingham-so.,"glover,cam",,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1158.0,birmingham-so.,2,0,0.0
4,4,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,--,"REBOUND DEF by GERDTS,LIAM",0,,2,,,,"REBOUND DEF by GERDTS,LIAM",1,defensive rebound,,pensacola christian,"gerdts,liam",,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",,birmingham-so.,2,0,0.0
5,5,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,18:58,"GOOD 3PTR by LEWIS,AUSTIN",3,,2,,PCC 3-2 (-1),,"GOOD 3PTR by LEWIS,AUSTIN",1,three pointer,good,pensacola christian,"lewis,austin",3.0,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1138.0,pensacola christian,3,0,0.0
6,6,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,18:48,,3,,4,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 3-4 (+1),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",1,layup,good,birmingham-so.,"childers,josh",2.0,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1128.0,pensacola christian,3,0,0.0
7,7,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,18:13,,3,,6,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 3-6 (+3),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",1,layup,good,birmingham-so.,"childers,josh",2.0,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1093.0,pensacola christian,3,0,0.0
8,8,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,17:49,,3,,8,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",BSC 3-8 (+5),,"GOOD LAYUP by GILLISPIE,JAY(in the paint)",1,layup,good,birmingham-so.,"gillispie,jay",2.0,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1069.0,pensacola christian,3,0,0.0
9,9,5187,Birmingham-So.,Pensacola Christian,0,77-102,"55,47","30,47",1-0,0-1,0-0,,11/10/22,6:00 PM,,"Bill Battle Coliseum, Birmingham, AL",Win,2,False,176,False,17:40,"GOOD 3PTR by LEWIS,AUSTIN",6,,8,,PCC 6-8 (+2),,"GOOD 3PTR by LEWIS,AUSTIN",1,three pointer,good,pensacola christian,"lewis,austin",3.0,"['koske,brandtley', 'ward,aj', 'lewis,austin', 'porter,christian', 'gerdts,liam']","['childers,josh', 'gillispie,jay', 'glover,cam', 'bishop,bryson', 'jackson,martise']",1060.0,pensacola christian,3,0,0.0
