,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
10,10,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,"REBOUND DEF by LLOYD,ALEX",0.0,,2.0,,,,"REBOUND DEF by LLOYD,ALEX",1,defensive rebound,,marietta,"lloyd,alex",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",,centre,3,0,0.0
11,11,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,17:44,"GOOD JUMPER by MULLANEY,JEFF(in the paint)",2.0,,2.0,,CENTRE 2-2 (0),,"GOOD JUMPER by MULLANEY,JEFF(in the paint)",1,jumper,good,marietta,"mullaney,jeff",2.0,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",1064.0,marietta,4,0,0.0
12,12,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,17:20,,2.0,,4.0,"GOOD LAYUP by HUMPHREY,JASON(in the paint)",MAR 2-4 (-2),,"GOOD LAYUP by HUMPHREY,JASON(in the paint)",1,layup,good,centre,"humphrey,jason",2.0,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",1040.0,marietta,4,0,0.0
13,13,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,16:57,"MISS 3PTR by MULLANEY,JEFF",2.0,,4.0,,,,"MISS 3PTR by MULLANEY,JEFF",1,three pointer,missed,marietta,"mullaney,jeff",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",1017.0,marietta,4,0,0.0
14,14,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,,2.0,,4.0,"REBOUND DEF by HUMPHREY,JASON",,,"REBOUND DEF by HUMPHREY,JASON",1,defensive rebound,,centre,"humphrey,jason",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",,marietta,4,0,0.0
15,15,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,16:47,,2.0,,4.0,"MISS JUMPER by HAMMOND,TYLER",,,"MISS JUMPER by HAMMOND,TYLER",1,jumper,missed,centre,"hammond,tyler",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",1007.0,centre,5,0,0.0
16,16,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,"REBOUND DEF by LLOYD,ALEX",2.0,,4.0,,,,"REBOUND DEF by LLOYD,ALEX",1,defensive rebound,,marietta,"lloyd,alex",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",,centre,5,0,0.0
17,17,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,16:26,"GOOD JUMPER by ROSS,GREG",4.0,,4.0,,CENTRE 4-4 (0),,"GOOD JUMPER by ROSS,GREG",1,jumper,good,marietta,"ross,greg",2.0,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",986.0,marietta,6,0,0.0
18,18,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,"ASSIST  by MULLANEY,JEFF",4.0,,4.0,,,,"ASSIST  by MULLANEY,JEFF",1,assist,,marietta,"mullaney,jeff",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",,marietta,6,0,0.0
19,19,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,16:14,,4.0,,7.0,"GOOD 3PTR by OWENS,JACOB",MAR 4-7 (-3),,"GOOD 3PTR by OWENS,JACOB",1,three pointer,good,centre,"owens,jacob",3.0,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",974.0,marietta,6,0,0.0
20,20,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:41,"GOOD JUMPER by ROSS,GREG",6.0,,7.0,,CENTRE 6-7 (-1),,"GOOD JUMPER by ROSS,GREG",1,jumper,good,marietta,"ross,greg",2.0,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",941.0,marietta,6,0,0.0
21,21,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,"FOUL  by ROSS,GREG",6.0,,7.0,,,,"FOUL  by ROSS,GREG",1,foul,,marietta,"ross,greg",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",923.0,marietta,6,0,0.0
22,22,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,,6.0,,7.0,"MISS FT by KNAB,KEVIN",,,"MISS FT by KNAB,KEVIN",1,free throw,missed,centre,"knab,kevin",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",923.0,marietta,6,0,0.0
23,23,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,,6.0,,7.0,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,centre,,,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",,marietta,6,0,0.0
24,24,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,,6.0,,8.0,"GOOD FT by KNAB,KEVIN",MAR 6-8 (-2),,"GOOD FT by KNAB,KEVIN",1,free throw,good,centre,"knab,kevin",1.0,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",923.0,marietta,6,0,0.0
25,25,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,"SUB IN by LOPEZ,COLLIN",6.0,,8.0,,,,"SUB IN by LOPEZ,COLLIN",1,subbing in,,marietta,"lopez,collin",,"['whiteside,donovan', 'ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",923.0,marietta,6,0,0.0
26,26,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,"SUB OUT by WHITESIDE,DONOVAN",6.0,,8.0,,,,"SUB OUT by WHITESIDE,DONOVAN",1,subbing out,,marietta,"whiteside,donovan",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob']",923.0,marietta,6,0,0.0
27,27,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,,6.0,,8.0,"SUB IN by MARTIN,JJ",,,"SUB IN by MARTIN,JJ",1,subbing in,,centre,"martin,jj",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'hammond,tyler', 'humphrey,jason', 'owens,jacob', 'martin,jj']",923.0,marietta,6,0,0.0
28,28,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,,6.0,,8.0,"SUB OUT by HAMMOND,TYLER",,,"SUB OUT by HAMMOND,TYLER",1,subbing out,,centre,"hammond,tyler",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'humphrey,jason', 'owens,jacob', 'martin,jj']",923.0,marietta,6,0,0.0
29,29,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,15:23,,6.0,,8.0,"SUB OUT by HUMPHREY,JASON",,,"SUB OUT by HUMPHREY,JASON",1,subbing out,,centre,"humphrey,jason",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",923.0,marietta,6,0,0.0
30,30,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,14:57,"GOOD JUMPER by ROSS,GREG",8.0,,8.0,,CENTRE 8-8 (0),,"GOOD JUMPER by ROSS,GREG",1,jumper,good,marietta,"ross,greg",2.0,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",897.0,marietta,6,0,0.0
31,31,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,"ASSIST  by MULLANEY,JEFF",8.0,,8.0,,,,"ASSIST  by MULLANEY,JEFF",1,assist,,marietta,"mullaney,jeff",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",,marietta,6,0,0.0
32,32,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,14:42,,8.0,,10.0,"GOOD JUMPER by HALTER,TREVOR",MAR 8-10 (-2),,"GOOD JUMPER by HALTER,TREVOR",1,jumper,good,centre,"halter,trevor",2.0,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",882.0,marietta,6,0,0.0
33,33,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,14:25,"MISS 3PTR by ELLIS,BRYON",8.0,,10.0,,,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,marietta,"ellis,bryon",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",865.0,marietta,6,0,0.0
34,34,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,,8.0,,10.0,"REBOUND DEF by MARTIN,JJ",,,"REBOUND DEF by MARTIN,JJ",1,defensive rebound,,centre,"martin,jj",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",,marietta,6,0,0.0
35,35,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,14:17,,8.0,,13.0,"GOOD 3PTR by MARTIN,JJ",MAR 8-13 (-5),,"GOOD 3PTR by MARTIN,JJ",1,three pointer,good,centre,"martin,jj",3.0,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",857.0,centre,7,0,0.0
36,36,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,,8.0,,13.0,"ASSIST  by WORSTELL,TYLER",,,"ASSIST  by WORSTELL,TYLER",1,assist,,centre,"worstell,tyler",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",,centre,7,0,0.0
37,37,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,13:46,"GOOD JUMPER by ROSS,GREG",10.0,,13.0,,CENTRE 10-13 (-3),,"GOOD JUMPER by ROSS,GREG",1,jumper,good,marietta,"ross,greg",2.0,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",826.0,centre,7,0,0.0
38,38,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,13:32,,10.0,,13.0,"MISS JUMPER by KNAB,KEVIN",,,"MISS JUMPER by KNAB,KEVIN",1,jumper,missed,centre,"knab,kevin",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",812.0,centre,7,0,0.0
39,39,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,"REBOUND DEF by LLOYD,ALEX",10.0,,13.0,,,,"REBOUND DEF by LLOYD,ALEX",1,defensive rebound,,marietta,"lloyd,alex",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",,centre,7,0,0.0
40,40,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,13:16,"MISS JUMPER by MULLANEY,JEFF",10.0,,13.0,,,,"MISS JUMPER by MULLANEY,JEFF",1,jumper,missed,marietta,"mullaney,jeff",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",796.0,marietta,8,0,0.0
41,41,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,,10.0,,13.0,"REBOUND DEF by KNAB,KEVIN",,,"REBOUND DEF by KNAB,KEVIN",1,defensive rebound,,centre,"knab,kevin",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",,marietta,8,0,0.0
42,42,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,13:02,,10.0,,13.0,"MISS JUMPER by MARTIN,JJ",,,"MISS JUMPER by MARTIN,JJ",1,jumper,missed,centre,"martin,jj",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",782.0,centre,9,0,0.0
43,43,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,--,"REBOUND DEF by ROSS,GREG",10.0,,13.0,,,,"REBOUND DEF by ROSS,GREG",1,defensive rebound,,marietta,"ross,greg",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",,centre,9,0,0.0
44,44,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,12:51,"SUB IN by GRIGGS,MATT",10.0,,13.0,,,,"SUB IN by GRIGGS,MATT",1,subbing in,,marietta,"griggs,matt",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin', 'griggs,matt']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",771.0,marietta,10,0,0.0
45,45,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,12:51,"SUB IN by BINDER,KYLE",10.0,,13.0,,,,"SUB IN by BINDER,KYLE",1,subbing in,,marietta,"binder,kyle",,"['ross,greg', 'mullaney,jeff', 'ellis,bryon', 'lloyd,alex', 'lopez,collin', 'griggs,matt', 'binder,kyle']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",771.0,marietta,10,0,0.0
46,46,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,12:51,"SUB OUT by MULLANEY,JEFF",10.0,,13.0,,,,"SUB OUT by MULLANEY,JEFF",1,subbing out,,marietta,"mullaney,jeff",,"['ross,greg', 'ellis,bryon', 'lloyd,alex', 'lopez,collin', 'griggs,matt', 'binder,kyle']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",771.0,marietta,10,0,0.0
47,47,699,Marietta,Centre,0,62-67,"33,34","20,42",26-3,21-6,,,03/04/11,8:00 p.m.,,"(Ban Johnson Arena); Marietta, Ohio",Win,2,False,1541,False,12:51,"SUB OUT by LLOYD,ALEX",10.0,,13.0,,,,"SUB OUT by LLOYD,ALEX",1,subbing out,,marietta,"lloyd,alex",,"['ross,greg', 'ellis,bryon', 'lopez,collin', 'griggs,matt', 'binder,kyle']","['halter,trevor', 'knab,kevin', 'owens,jacob', 'martin,jj']",771.0,marietta,10,0,0.0
