Time Remaining,CCM,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
17:52,,36,,47 (+11),"GOOD FT by LEE,MATT",SEWANEE 36-47 (+11),,"GOOD FT by LEE,MATT",2
17:52,,36,,48 (+12),"GOOD FT by LEE,MATT",SEWANEE 36-48 (+12),,"GOOD FT by LEE,MATT",2
17:42,"MISS 3PTR by TWAGIRAYEZU,PATJO",,,,,,,"MISS 3PTR by TWAGIRAYEZU,PATJO",2
--,,,,,"REBOUND DEF by THOMAS,ADRIAN",,,"REBOUND DEF by THOMAS,ADRIAN",2
17:23,"GOOD JUMPER by DRYDEN,BERTO",38,,48 (+10),,CCM 38-48 (+10),,"GOOD JUMPER by DRYDEN,BERTO",2
17:23,,,,,"FOUL  by BUESCHER,HUNTER",,,"FOUL  by BUESCHER,HUNTER",2
17:23,"GOOD FT by DRYDEN,BERTO",39,,48 (+9),,CCM 39-48 (+9),,"GOOD FT by DRYDEN,BERTO",2
17:23,"SUB IN by SPRAGG,BAILEY",,,,,,,"SUB IN by SPRAGG,BAILEY",2
17:23,"SUB OUT by PALMER,NICK",,,,,,,"SUB OUT by PALMER,NICK",2
17:23,,,,,"SUB IN by BARRY,MICHAEL",,,"SUB IN by BARRY,MICHAEL",2
17:23,,,,,"SUB OUT by BUESCHER,HUNTER",,,"SUB OUT by BUESCHER,HUNTER",2
16:56,,39,,51 (+12),"GOOD 3PTR by BARRY,MICHAEL",SEWANEE 39-51 (+12),,"GOOD 3PTR by BARRY,MICHAEL",2
--,,,,,"ASSIST  by THOMAS,ADRIAN",,,"ASSIST  by THOMAS,ADRIAN",2
16:37,"MISS 3PTR by MITCHELL,JAMES",,,,,,,"MISS 3PTR by MITCHELL,JAMES",2
--,"REBOUND OFF by TWAGIRAYEZU,PATJO",,,,,,,"REBOUND OFF by TWAGIRAYEZU,PATJO",2
16:30,"GOOD 3PTR by DRYDEN,BERTO",42,,51 (+9),,CCM 42-51 (+9),,"GOOD 3PTR by DRYDEN,BERTO",2
--,"ASSIST  by SPRAGG,BAILEY",,,,,,,"ASSIST  by SPRAGG,BAILEY",2
16:08,,,,,"TURNOVER  by THOMAS,ADRIAN",,,"TURNOVER  by THOMAS,ADRIAN",2
16:07,"STEAL  by SPRAGG,BAILEY",,,,,,,"STEAL  by SPRAGG,BAILEY",2
16:03,"GOOD 3PTR by MITCHELL,JAMES(fastbreak)(in the paint)",45,,51 (+6),,CCM 45-51 (+6),,"GOOD 3PTR by MITCHELL,JAMES(fastbreak)(in the paint)",2
--,"ASSIST  by SPRAGG,BAILEY",,,,,,,"ASSIST  by SPRAGG,BAILEY",2
15:36,,,,,"TURNOVER  by CALDWELL,CAM",,,"TURNOVER  by CALDWELL,CAM",2
15:34,"STEAL  by SPRAGG,BAILEY",,,,,,,"STEAL  by SPRAGG,BAILEY",2
15:31,"MISS LAYUP by TWAGIRAYEZU,PATJO",,,,,,,"MISS LAYUP by TWAGIRAYEZU,PATJO",2
--,"REBOUND OFF by SPRAGG,BAILEY",,,,,,,"REBOUND OFF by SPRAGG,BAILEY",2
15:28,"TURNOVER  by SPRAGG,BAILEY",,,,,,,"TURNOVER  by SPRAGG,BAILEY",2
15:26,,,,,"STEAL  by LEE,MATT",,,"STEAL  by LEE,MATT",2
15:24,,45,,53 (+8),"GOOD LAYUP by SMITH,LUKE(fastbreak)(in the paint)",SEWANEE 45-53 (+8),,"GOOD LAYUP by SMITH,LUKE(fastbreak)(in the paint)",2
15:17,"MISS 3PTR by DRYDEN,BERTO",,,,,,,"MISS 3PTR by DRYDEN,BERTO",2
--,,,,,"REBOUND DEF by SMITH,LUKE",,,"REBOUND DEF by SMITH,LUKE",2
14:54,,45,,56 (+11),"GOOD 3PTR by SMITH,LUKE",SEWANEE 45-56 (+11),,"GOOD 3PTR by SMITH,LUKE",2
--,,,,,"ASSIST  by THOMAS,ADRIAN",,,"ASSIST  by THOMAS,ADRIAN",2
14:43,"MISS 3PTR by MITCHELL,JAMES",,,,,,,"MISS 3PTR by MITCHELL,JAMES",2
--,,,,,"REBOUND DEF by BARRY,MICHAEL",,,"REBOUND DEF by BARRY,MICHAEL",2
14:16,,,,,"TURNOVER  by BARRY,MICHAEL",,,"TURNOVER  by BARRY,MICHAEL",2
14:14,"STEAL  by SPRAGG,BAILEY",,,,,,,"STEAL  by SPRAGG,BAILEY",2
14:10,"GOOD LAYUP by SPRAGG,BAILEY(fastbreak)(in the paint)",47,,56 (+9),,CCM 47-56 (+9),,"GOOD LAYUP by SPRAGG,BAILEY(fastbreak)(in the paint)",2
14:10,,,,,"FOUL  by BARRY,MICHAEL",,,"FOUL  by BARRY,MICHAEL",2
14:10,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
14:10,"GOOD FT by SPRAGG,BAILEY",48,,56 (+8),,CCM 48-56 (+8),,"GOOD FT by SPRAGG,BAILEY",2
14:10,"SUB IN by CRUMLY,WILL",,,,,,,"SUB IN by CRUMLY,WILL",2
14:10,"SUB IN by JAUCH,JARED",,,,,,,"SUB IN by JAUCH,JARED",2
14:10,"SUB OUT by HAYNES,CALEB",,,,,,,"SUB OUT by HAYNES,CALEB",2
14:10,"SUB OUT by MITCHELL,JAMES",,,,,,,"SUB OUT by MITCHELL,JAMES",2
14:10,,,,,"SUB IN by CRUMLY,JONNY",,,"SUB IN by CRUMLY,JONNY",2
14:10,,,,,"SUB OUT by THOMAS,ADRIAN",,,"SUB OUT by THOMAS,ADRIAN",2
14:00,,48,,58 (+10),"GOOD LAYUP by SMITH,LUKE(in the paint)",SEWANEE 48-58 (+10),,"GOOD LAYUP by SMITH,LUKE(in the paint)",2
14:00,"FOUL  by JAUCH,JARED",,,,,,,"FOUL  by JAUCH,JARED",2
14:00,,,,,"MISS FT by SMITH,LUKE",,,"MISS FT by SMITH,LUKE",2
--,,,,,"REBOUND OFF by CRUMLY,JONNY",,,"REBOUND OFF by CRUMLY,JONNY",2
13:45,,,,,"TURNOVER  by SMITH,LUKE",,,"TURNOVER  by SMITH,LUKE",2
13:44,"STEAL  by SPRAGG,BAILEY",,,,,,,"STEAL  by SPRAGG,BAILEY",2
13:39,,,,,"FOUL  by LEE,MATT",,,"FOUL  by LEE,MATT",2
13:35,"MISS JUMPER by TWAGIRAYEZU,PATJO",,,,,,,"MISS JUMPER by TWAGIRAYEZU,PATJO",2
--,,,,,"REBOUND DEF by CALDWELL,CAM",,,"REBOUND DEF by CALDWELL,CAM",2
13:22,,,,,"TURNOVER  by SMITH,LUKE",,,"TURNOVER  by SMITH,LUKE",2
13:13,"MISS 3PTR by CRUMLY,WILL",,,,,,,"MISS 3PTR by CRUMLY,WILL",2
--,"REBOUND OFF by TWAGIRAYEZU,PATJO",,,,,,,"REBOUND OFF by TWAGIRAYEZU,PATJO",2
12:58,"GOOD 3PTR by DRYDEN,BERTO",51,,58 (+7),,CCM 51-58 (+7),,"GOOD 3PTR by DRYDEN,BERTO",2
--,"ASSIST  by TWAGIRAYEZU,PATJO",,,,,,,"ASSIST  by TWAGIRAYEZU,PATJO",2
12:32,,,,,"MISS 3PTR by CRUMLY,JONNY",,,"MISS 3PTR by CRUMLY,JONNY",2
--,"REBOUND DEF by SPRAGG,BAILEY",,,,,,,"REBOUND DEF by SPRAGG,BAILEY",2
12:22,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",53,,58 (+5),,CCM 53-58 (+5),,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",2
11:59,,53,,60 (+7),"GOOD LAYUP by LEE,MATT(in the paint)",SEWANEE 53-60 (+7),,"GOOD LAYUP by LEE,MATT(in the paint)",2
11:59,"FOUL  by JAUCH,JARED",,,,,,,"FOUL  by JAUCH,JARED",2
11:59,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
11:59,,53,,61 (+8),"GOOD FT by LEE,MATT",SEWANEE 53-61 (+8),,"GOOD FT by LEE,MATT",2
11:58,,,,,"SUB IN by BUESCHER,HUNTER",,,"SUB IN by BUESCHER,HUNTER",2
11:58,,,,,"SUB OUT by BARRY,MICHAEL",,,"SUB OUT by BARRY,MICHAEL",2
11:43,"GOOD 3PTR by TWAGIRAYEZU,PATJO",56,,61 (+5),,CCM 56-61 (+5),,"GOOD 3PTR by TWAGIRAYEZU,PATJO",2
11:23,,56,,63 (+7),"GOOD LAYUP by SMITH,LUKE(in the paint)",SEWANEE 56-63 (+7),,"GOOD LAYUP by SMITH,LUKE(in the paint)",2
11:08,"GOOD 3PTR by DRYDEN,BERTO",59,,63 (+4),,CCM 59-63 (+4),,"GOOD 3PTR by DRYDEN,BERTO",2
--,"ASSIST  by SPRAGG,BAILEY",,,,,,,"ASSIST  by SPRAGG,BAILEY",2
10:48,,,,,"MISS LAYUP by CALDWELL,CAM",,,"MISS LAYUP by CALDWELL,CAM",2
--,"REBOUND DEF by SPRAGG,BAILEY",,,,,,,"REBOUND DEF by SPRAGG,BAILEY",2
10:40,"MISS 3PTR by CRUMLY,WILL",,,,,,,"MISS 3PTR by CRUMLY,WILL",2
--,,,,,"REBOUND DEF by LEE,MATT",,,"REBOUND DEF by LEE,MATT",2
10:24,,,,,"FOUL  by SMITH,LUKE",,,"FOUL  by SMITH,LUKE",2
10:24,,,,,"TURNOVER  by SMITH,LUKE",,,"TURNOVER  by SMITH,LUKE",2
10:24,"SUB IN by HAYNES,CALEB",,,,,,,"SUB IN by HAYNES,CALEB",2
10:24,"SUB OUT by TWAGIRAYEZU,PATJO",,,,,,,"SUB OUT by TWAGIRAYEZU,PATJO",2
10:24,,,,,"SUB IN by THOMAS,ADRIAN",,,"SUB IN by THOMAS,ADRIAN",2
10:24,,,,,"SUB OUT by SMITH,LUKE",,,"SUB OUT by SMITH,LUKE",2
10:18,,,,,"SUB IN by BARRY,MICHAEL",,,"SUB IN by BARRY,MICHAEL",2
10:18,,,,,"SUB OUT by CRUMLY,JONNY",,,"SUB OUT by CRUMLY,JONNY",2
10:09,"MISS 3PTR by JAUCH,JARED",,,,,,,"MISS 3PTR by JAUCH,JARED",2
--,"REBOUND OFF by CRUMLY,WILL",,,,,,,"REBOUND OFF by CRUMLY,WILL",2
10:05,"GOOD 3PTR by DRYDEN,BERTO",62,,63 (+1),,CCM 62-63 (+1),,"GOOD 3PTR by DRYDEN,BERTO",2
--,"ASSIST  by CRUMLY,WILL",,,,,,,"ASSIST  by CRUMLY,WILL",2
09:39,,62,,65 (+3),"GOOD LAYUP by CALDWELL,CAM(in the paint)",SEWANEE 62-65 (+3),,"GOOD LAYUP by CALDWELL,CAM(in the paint)",2
09:39,"FOUL  by CRUMLY,WILL",,,,,,,"FOUL  by CRUMLY,WILL",2
09:39,,62,,66 (+4),"GOOD FT by CALDWELL,CAM",SEWANEE 62-66 (+4),,"GOOD FT by CALDWELL,CAM",2
09:26,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",64,,66 (+2),,CCM 64-66 (+2),,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",2
08:55,,,,,"MISS JUMPER by THOMAS,ADRIAN",,,"MISS JUMPER by THOMAS,ADRIAN",2
--,"REBOUND DEF by CRUMLY,WILL",,,,,,,"REBOUND DEF by CRUMLY,WILL",2
08:47,,,,,"FOUL  by BARRY,MICHAEL",,,"FOUL  by BARRY,MICHAEL",2
08:47,"SUB IN by MITCHELL,JAMES",,,,,,,"SUB IN by MITCHELL,JAMES",2
08:47,"SUB IN by PALMER,NICK",,,,,,,"SUB IN by PALMER,NICK",2
08:47,"SUB OUT by CRUMLY,WILL",,,,,,,"SUB OUT by CRUMLY,WILL",2
08:47,"SUB OUT by JAUCH,JARED",,,,,,,"SUB OUT by JAUCH,JARED",2
08:47,,,,,"SUB IN by SMITH,LUKE",,,"SUB IN by SMITH,LUKE",2
08:47,,,,,"SUB OUT by BUESCHER,HUNTER",,,"SUB OUT by BUESCHER,HUNTER",2
08:39,"GOOD JUMPER by PALMER,NICK",66,,66,,CCM 66-66 (0),,"GOOD JUMPER by PALMER,NICK",2
08:17,,,,,"MISS LAYUP by THOMAS,ADRIAN",,,"MISS LAYUP by THOMAS,ADRIAN",2
--,"REBOUND DEF by SPRAGG,BAILEY",,,,,,,"REBOUND DEF by SPRAGG,BAILEY",2
08:04,"MISS 3PTR by MITCHELL,JAMES",,,,,,,"MISS 3PTR by MITCHELL,JAMES",2
--,,,,,"REBOUND DEF by SMITH,LUKE",,,"REBOUND DEF by SMITH,LUKE",2
07:56,,,,,"MISS LAYUP by SMITH,LUKE",,,"MISS LAYUP by SMITH,LUKE",2
--,"REBOUND DEF by PALMER,NICK",,,,,,,"REBOUND DEF by PALMER,NICK",2
07:41,"MISS LAYUP by DRYDEN,BERTO",,,,,,,"MISS LAYUP by DRYDEN,BERTO",2
07:41,,,,,"BLOCK  by CALDWELL,CAM",,,"BLOCK  by CALDWELL,CAM",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
07:39,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
07:39,"SUB IN by TWAGIRAYEZU,PATJO",,,,,,,"SUB IN by TWAGIRAYEZU,PATJO",2
07:39,"SUB OUT by SPRAGG,BAILEY",,,,,,,"SUB OUT by SPRAGG,BAILEY",2
07:23,,,,,"MISS 3PTR by LEE,MATT",,,"MISS 3PTR by LEE,MATT",2
--,"REBOUND DEF by TWAGIRAYEZU,PATJO",,,,,,,"REBOUND DEF by TWAGIRAYEZU,PATJO",2
07:07,"MISS 3PTR by TWAGIRAYEZU,PATJO",,,,,,,"MISS 3PTR by TWAGIRAYEZU,PATJO",2
--,,,,,"REBOUND DEF by CALDWELL,CAM",,,"REBOUND DEF by CALDWELL,CAM",2
06:47,,66,,69 (+3),"GOOD 3PTR by SMITH,LUKE",SEWANEE 66-69 (+3),,"GOOD 3PTR by SMITH,LUKE",2
06:31,"TURNOVER  by TWAGIRAYEZU,PATJO",,,,,,,"TURNOVER  by TWAGIRAYEZU,PATJO",2
06:31,"SUB IN by JAUCH,JARED",,,,,,,"SUB IN by JAUCH,JARED",2
06:31,"SUB OUT by DRYDEN,BERTO",,,,,,,"SUB OUT by DRYDEN,BERTO",2
06:31,,,,,"SUB IN by BUESCHER,HUNTER",,,"SUB IN by BUESCHER,HUNTER",2
06:31,,,,,"SUB OUT by BARRY,MICHAEL",,,"SUB OUT by BARRY,MICHAEL",2
06:12,,,,,"MISS 3PTR by SMITH,LUKE",,,"MISS 3PTR by SMITH,LUKE",2
--,,,,,"REBOUND OFF by CALDWELL,CAM",,,"REBOUND OFF by CALDWELL,CAM",2
06:08,"FOUL  by MITCHELL,JAMES",,,,,,,"FOUL  by MITCHELL,JAMES",2
05:57,,,,,"MISS LAYUP by THOMAS,ADRIAN",,,"MISS LAYUP by THOMAS,ADRIAN",2
--,"REBOUND DEF by DRYDEN,BERTO",,,,,,,"REBOUND DEF by DRYDEN,BERTO",2
05:44,"GOOD 3PTR by MITCHELL,JAMES",69,,69,,CCM 69-69 (0),,"GOOD 3PTR by MITCHELL,JAMES",2
--,"ASSIST  by PALMER,NICK",,,,,,,"ASSIST  by PALMER,NICK",2
05:23,,69,,71 (+2),"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",SEWANEE 69-71 (+2),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",2
05:23,"FOUL  by HAYNES,CALEB",,,,,,,"FOUL  by HAYNES,CALEB",2
05:23,,69,,72 (+3),"GOOD FT by THOMAS,ADRIAN",SEWANEE 69-72 (+3),,"GOOD FT by THOMAS,ADRIAN",2
05:23,"SUB IN by SPRAGG,BAILEY",,,,,,,"SUB IN by SPRAGG,BAILEY",2
05:23,"SUB IN by DRYDEN,BERTO",,,,,,,"SUB IN by DRYDEN,BERTO",2
05:23,"SUB OUT by PALMER,NICK",,,,,,,"SUB OUT by PALMER,NICK",2
05:23,"SUB OUT by JAUCH,JARED",,,,,,,"SUB OUT by JAUCH,JARED",2
05:13,"GOOD JUMPER by TWAGIRAYEZU,PATJO",71,,72 (+1),,CCM 71-72 (+1),,"GOOD JUMPER by TWAGIRAYEZU,PATJO",2
04:53,,71,,74 (+3),"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",SEWANEE 71-74 (+3),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",2
--,,,,,"ASSIST  by BUESCHER,HUNTER",,,"ASSIST  by BUESCHER,HUNTER",2
04:32,"MISS 3PTR by SPRAGG,BAILEY",,,,,,,"MISS 3PTR by SPRAGG,BAILEY",2
--,,,,,"REBOUND DEF by LEE,MATT",,,"REBOUND DEF by LEE,MATT",2
04:24,,71,,76 (+5),"GOOD LAYUP by BUESCHER,HUNTER(fastbreak)(in the paint)",SEWANEE 71-76 (+5),,"GOOD LAYUP by BUESCHER,HUNTER(fastbreak)(in the paint)",2
04:18,"GOOD 3PTR by DRYDEN,BERTO",74,,76 (+2),,CCM 74-76 (+2),,"GOOD 3PTR by DRYDEN,BERTO",2
--,"ASSIST  by SPRAGG,BAILEY",,,,,,,"ASSIST  by SPRAGG,BAILEY",2
04:09,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
03:56,"FOUL  by DRYDEN,BERTO",,,,,,,"FOUL  by DRYDEN,BERTO",2
03:56,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
03:56,,,,,"MISS FT by BUESCHER,HUNTER",,,"MISS FT by BUESCHER,HUNTER",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
03:56,,74,,77 (+3),"GOOD FT by BUESCHER,HUNTER",SEWANEE 74-77 (+3),,"GOOD FT by BUESCHER,HUNTER",2
03:39,"TURNOVER  by SPRAGG,BAILEY",,,,,,,"TURNOVER  by SPRAGG,BAILEY",2
03:38,,,,,"STEAL  by CALDWELL,CAM",,,"STEAL  by CALDWELL,CAM",2
03:26,,74,,79 (+5),"GOOD LAYUP by CALDWELL,CAM(in the paint)",SEWANEE 74-79 (+5),,"GOOD LAYUP by CALDWELL,CAM(in the paint)",2
--,,,,,"ASSIST  by THOMAS,ADRIAN",,,"ASSIST  by THOMAS,ADRIAN",2
03:05,,,,,"FOUL  by LEE,MATT",,,"FOUL  by LEE,MATT",2
02:54,"GOOD LAYUP by HAYNES,CALEB(in the paint)",76,,79 (+3),,CCM 76-79 (+3),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
02:44,,76,,82 (+6),"GOOD 3PTR by CALDWELL,CAM",SEWANEE 76-82 (+6),,"GOOD 3PTR by CALDWELL,CAM",2
--,,,,,"ASSIST  by BUESCHER,HUNTER",,,"ASSIST  by BUESCHER,HUNTER",2
02:31,"MISS 3PTR by TWAGIRAYEZU,PATJO",,,,,,,"MISS 3PTR by TWAGIRAYEZU,PATJO",2
--,,,,,"REBOUND DEF by LEE,MATT",,,"REBOUND DEF by LEE,MATT",2
02:05,,,,,"MISS 3PTR by LEE,MATT",,,"MISS 3PTR by LEE,MATT",2
--,"REBOUND DEF by HAYNES,CALEB",,,,,,,"REBOUND DEF by HAYNES,CALEB",2
01:47,"GOOD LAYUP by HAYNES,CALEB(in the paint)",78,,82 (+4),,CCM 78-82 (+4),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
--,"ASSIST  by SPRAGG,BAILEY",,,,,,,"ASSIST  by SPRAGG,BAILEY",2
01:30,"FOUL  by SPRAGG,BAILEY",,,,,,,"FOUL  by SPRAGG,BAILEY",2
01:30,,78,,83 (+5),"GOOD FT by BUESCHER,HUNTER",SEWANEE 78-83 (+5),,"GOOD FT by BUESCHER,HUNTER",2
01:30,,78,,84 (+6),"GOOD FT by BUESCHER,HUNTER",SEWANEE 78-84 (+6),,"GOOD FT by BUESCHER,HUNTER",2
01:28,,,,,"FOUL  by BUESCHER,HUNTER",,,"FOUL  by BUESCHER,HUNTER",2
01:28,"GOOD FT by DRYDEN,BERTO",79,,84 (+5),,CCM 79-84 (+5),,"GOOD FT by DRYDEN,BERTO",2
01:28,"MISS FT by DRYDEN,BERTO",,,,,,,"MISS FT by DRYDEN,BERTO",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
01:28,"SUB IN by PALMER,NICK",,,,,,,"SUB IN by PALMER,NICK",2
01:28,"SUB IN by JAUCH,JARED",,,,,,,"SUB IN by JAUCH,JARED",2
01:28,"SUB OUT by TWAGIRAYEZU,PATJO",,,,,,,"SUB OUT by TWAGIRAYEZU,PATJO",2
01:28,"SUB OUT by MITCHELL,JAMES",,,,,,,"SUB OUT by MITCHELL,JAMES",2
01:26,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:12,"FOUL  by DRYDEN,BERTO",,,,,,,"FOUL  by DRYDEN,BERTO",2
01:12,,79,,85 (+6),"GOOD FT by BUESCHER,HUNTER",SEWANEE 79-85 (+6),,"GOOD FT by BUESCHER,HUNTER",2
01:12,,79,,86 (+7),"GOOD FT by BUESCHER,HUNTER",SEWANEE 79-86 (+7),,"GOOD FT by BUESCHER,HUNTER",2
01:12,"SUB IN by TWAGIRAYEZU,PATJO",,,,,,,"SUB IN by TWAGIRAYEZU,PATJO",2
01:12,"SUB IN by MITCHELL,JAMES",,,,,,,"SUB IN by MITCHELL,JAMES",2
01:12,"SUB OUT by PALMER,NICK",,,,,,,"SUB OUT by PALMER,NICK",2
01:12,"SUB OUT by JAUCH,JARED",,,,,,,"SUB OUT by JAUCH,JARED",2
00:56,"GOOD JUMPER by DRYDEN,BERTO(in the paint)",81,,86 (+5),,CCM 81-86 (+5),,"GOOD JUMPER by DRYDEN,BERTO(in the paint)",2
00:42,,81,,88 (+7),"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",SEWANEE 81-88 (+7),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",2
--,,,,,"ASSIST  by BUESCHER,HUNTER",,,"ASSIST  by BUESCHER,HUNTER",2
00:39,,,,,"FOUL  by BUESCHER,HUNTER",,,"FOUL  by BUESCHER,HUNTER",2
00:39,"GOOD FT by DRYDEN,BERTO",82,,88 (+6),,CCM 82-88 (+6),,"GOOD FT by DRYDEN,BERTO",2
00:39,"GOOD FT by DRYDEN,BERTO",83,,88 (+5),,CCM 83-88 (+5),,"GOOD FT by DRYDEN,BERTO",2
00:39,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:39,"SUB IN by HAYNES,CALEB",,,,,,,"SUB IN by HAYNES,CALEB",2
00:39,"SUB IN by TWAGIRAYEZU,PATJO",,,,,,,"SUB IN by TWAGIRAYEZU,PATJO",2
00:39,"SUB IN by HOLLIS,MITCHELL",,,,,,,"SUB IN by HOLLIS,MITCHELL",2
00:39,"SUB IN by PALMER,NICK",,,,,,,"SUB IN by PALMER,NICK",2
00:39,"SUB IN by JAUCH,JARED",,,,,,,"SUB IN by JAUCH,JARED",2
00:39,"SUB OUT by TWAGIRAYEZU,PATJO",,,,,,,"SUB OUT by TWAGIRAYEZU,PATJO",2
00:39,"SUB OUT by HAYNES,CALEB",,,,,,,"SUB OUT by HAYNES,CALEB",2
00:39,"SUB OUT by SPRAGG,BAILEY",,,,,,,"SUB OUT by SPRAGG,BAILEY",2
00:39,"SUB OUT by TWAGIRAYEZU,PATJO",,,,,,,"SUB OUT by TWAGIRAYEZU,PATJO",2
00:39,"SUB OUT by MITCHELL,JAMES",,,,,,,"SUB OUT by MITCHELL,JAMES",2
00:39,,,,,"SUB IN by BARRY,MICHAEL",,,"SUB IN by BARRY,MICHAEL",2
00:39,,,,,"SUB OUT by BUESCHER,HUNTER",,,"SUB OUT by BUESCHER,HUNTER",2
00:37,"FOUL  by HOLLIS,MITCHELL",,,,,,,"FOUL  by HOLLIS,MITCHELL",2
00:37,,,,,"MISS FT by CALDWELL,CAM",,,"MISS FT by CALDWELL,CAM",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:37,,83,,89 (+6),"GOOD FT by CALDWELL,CAM",SEWANEE 83-89 (+6),,"GOOD FT by CALDWELL,CAM",2
00:37,"SUB IN by TWAGIRAYEZU,PATJO",,,,,,,"SUB IN by TWAGIRAYEZU,PATJO",2
00:37,"SUB IN by CRUMLY,WILL",,,,,,,"SUB IN by CRUMLY,WILL",2
00:37,"SUB IN by MITCHELL,JAMES",,,,,,,"SUB IN by MITCHELL,JAMES",2
00:37,"SUB IN by SPRAGG,BAILEY",,,,,,,"SUB IN by SPRAGG,BAILEY",2
00:37,"SUB OUT by HAYNES,CALEB",,,,,,,"SUB OUT by HAYNES,CALEB",2
00:37,"SUB OUT by PALMER,NICK",,,,,,,"SUB OUT by PALMER,NICK",2
00:37,"SUB OUT by JAUCH,JARED",,,,,,,"SUB OUT by JAUCH,JARED",2
00:37,"SUB OUT by HOLLIS,MITCHELL",,,,,,,"SUB OUT by HOLLIS,MITCHELL",2
00:32,"MISS 3PTR by MITCHELL,JAMES",,,,,,,"MISS 3PTR by MITCHELL,JAMES",2
--,,,,,"REBOUND DEF by BARRY,MICHAEL",,,"REBOUND DEF by BARRY,MICHAEL",2
00:27,"FOUL  by TWAGIRAYEZU,PATJO",,,,,,,"FOUL  by TWAGIRAYEZU,PATJO",2
00:27,,,,,"MISS FT by BARRY,MICHAEL",,,"MISS FT by BARRY,MICHAEL",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:27,,83,,90 (+7),"GOOD FT by BARRY,MICHAEL",SEWANEE 83-90 (+7),,"GOOD FT by BARRY,MICHAEL",2
00:27,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:20,"GOOD 3PTR by MITCHELL,JAMES",86,,90 (+4),,CCM 86-90 (+4),,"GOOD 3PTR by MITCHELL,JAMES",2
--,"ASSIST  by DRYDEN,BERTO",,,,,,,"ASSIST  by DRYDEN,BERTO",2
00:17,"FOUL  by DRYDEN,BERTO",,,,,,,"FOUL  by DRYDEN,BERTO",2
00:17,,86,,91 (+5),"GOOD FT by SMITH,LUKE",SEWANEE 86-91 (+5),,"GOOD FT by SMITH,LUKE",2
00:17,,86,,92 (+6),"GOOD FT by SMITH,LUKE",SEWANEE 86-92 (+6),,"GOOD FT by SMITH,LUKE",2
00:17,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:14,"MISS 3PTR by MITCHELL,JAMES",,,,,,,"MISS 3PTR by MITCHELL,JAMES",2
--,,,,,"REBOUND DEF by SMITH,LUKE",,,"REBOUND DEF by SMITH,LUKE",2
