,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,19:38,,0,,2,"GOOD JUMPER by MULLANEY,JEFF",CENTRE_M 0-2 (+2),,"GOOD JUMPER by MULLANEY,JEFF",1,jumper,good,centre college,"mullaney,jeff",2.0,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1178.0,berea college,1,0,0.0,1
1,1,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,19:09,"GOOD JUMPER by CROSS,HARRY",2,,2,,BEREA_M 2-2 (0),,"GOOD JUMPER by CROSS,HARRY",1,jumper,good,berea college,"cross,harry",2.0,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1149.0,berea college,1,0,0.0,0
2,2,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,18:39,,2,,2,"MISS JUMPER by ROSS,GREG",,,"MISS JUMPER by ROSS,GREG",1,jumper,missed,centre college,"ross,greg",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1119.0,berea college,1,0,0.0,0
3,3,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,--,REBOUND DEF by TEAM,2,,2,,,,REBOUND DEF by TEAM,1,defensive rebound,,berea college,,,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,berea college,1,0,0.0,0
4,4,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,18:21,"MISS 3PTR by CROSS,HARRY",2,,2,,,,"MISS 3PTR by CROSS,HARRY",1,three pointer,missed,berea college,"cross,harry",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1101.0,berea college,1,0,0.0,0
5,5,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,--,"REBOUND OFF by RILEY,KOTY",2,,2,,,,"REBOUND OFF by RILEY,KOTY",1,offensive rebound,,berea college,"riley,koty",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,berea college,1,0,0.0,0
6,6,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,18:12,"MISS 3PTR by DAVIS,DEREK",2,,2,,,,"MISS 3PTR by DAVIS,DEREK",1,three pointer,missed,berea college,"davis,derek",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1092.0,berea college,1,0,0.0,0
7,7,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,--,,2,,2,"REBOUND DEF by MULLANEY,JEFF",,,"REBOUND DEF by MULLANEY,JEFF",1,defensive rebound,,centre college,"mullaney,jeff",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,berea college,1,0,0.0,0
8,8,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,17:58,,2,,4,"GOOD JUMPER by MULLANEY,JEFF",CENTRE_M 2-4 (+2),,"GOOD JUMPER by MULLANEY,JEFF",1,jumper,good,centre college,"mullaney,jeff",2.0,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1078.0,centre college,2,0,0.0,1
9,9,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,17:42,"GOOD 3PTR by DAVIS,DEREK",5,,4,,BEREA_M 5-4 (-1),,"GOOD 3PTR by DAVIS,DEREK",1,three pointer,good,berea college,"davis,derek",3.0,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1062.0,centre college,2,0,0.0,0
10,10,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,--,"ASSIST  by WEBSTER,TEVIN",5,,4,,,,"ASSIST  by WEBSTER,TEVIN",1,assist,,berea college,"webster,tevin",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,centre college,2,0,0.0,0
11,11,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,17:19,,5,,4,"MISS LAYUP by KARSNER,JOSH",,,"MISS LAYUP by KARSNER,JOSH",1,layup,missed,centre college,"karsner,josh",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1039.0,centre college,2,0,0.0,0
12,12,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,--,"REBOUND DEF by WEBSTER,TEVIN",5,,4,,,,"REBOUND DEF by WEBSTER,TEVIN",1,defensive rebound,,berea college,"webster,tevin",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,centre college,2,0,0.0,0
13,13,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,17:13,"MISS JUMPER by RILEY,KOTY",5,,4,,,,"MISS JUMPER by RILEY,KOTY",1,jumper,missed,berea college,"riley,koty",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1033.0,berea college,3,0,0.0,1
14,14,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,--,,5,,4,"REBOUND DEF by MULLANEY,JEFF",,,"REBOUND DEF by MULLANEY,JEFF",1,defensive rebound,,centre college,"mullaney,jeff",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,berea college,3,0,0.0,0
15,15,711,Centre College,Berea College,0,64-91,"36,55","29,35",9-3,5-10,,,01/04/12,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,2,False,486,False,16:44,,5,,4,"MISS JUMPER by TAYLOR,CHRIS",,,"MISS JUMPER by TAYLOR,CHRIS",1,jumper,missed,centre college,"taylor,chris",,"['cross,harry', 'webster,tevin', 'riley,koty', 'ponder,aaron', 'davis,derek']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1004.0,centre college,4,0,0.0,1
