,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,19:46,,,,,"TURNOVER  by ROSS,GREG",,,"TURNOVER  by ROSS,GREG",1,turnover,,centre college,"ross,greg",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1186.0,cabrini college,1,0,0.0,1
1,1,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,19:45,"STEAL  by LEMONS,CORY",,,,,,,"STEAL  by LEMONS,CORY",1,steal,,cabrini college,,,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1185.0,cabrini college,1,0,0.0,0
2,2,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,19:39,"MISS 3PTR by WILLIAMS,AJ",,,,,,,"MISS 3PTR by WILLIAMS,AJ",1,three pointer,missed,cabrini college,"williams,aj",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1179.0,cabrini college,1,0,0.0,0
3,3,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"REBOUND OFF by LEMONS,CORY",,,,,,,"REBOUND OFF by LEMONS,CORY",1,offensive rebound,,cabrini college,"lemons,cory",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
4,4,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,19:20,"GOOD 3PTR by LEMONS,CORY",3.0,,0.0,,CAMB 3-0 (-3),,"GOOD 3PTR by LEMONS,CORY",1,three pointer,good,cabrini college,"lemons,cory",3.0,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1160.0,cabrini college,1,0,0.0,0
5,5,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"ASSIST  by BOYD,JOHN",3.0,,0.0,,,,"ASSIST  by BOYD,JOHN",1,assist,,cabrini college,"boyd,john",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
6,6,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,18:51,,3.0,,0.0,"MISS JUMPER by MULLANEY,JEFF",,,"MISS JUMPER by MULLANEY,JEFF",1,jumper,missed,centre college,"mullaney,jeff",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1131.0,cabrini college,1,0,0.0,0
7,7,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,REBOUND DEF by TEAM,3.0,,0.0,,,,REBOUND DEF by TEAM,1,defensive rebound,,cabrini college,,,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
8,8,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,18:33,"GOOD LAYUP by RAFFERTY,FRAN(in the paint)",5.0,,0.0,,CAMB 5-0 (-5),,"GOOD LAYUP by RAFFERTY,FRAN(in the paint)",1,layup,good,cabrini college,"rafferty,fran",2.0,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1113.0,cabrini college,1,0,0.0,0
9,9,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"ASSIST  by DULAC,GORAN",5.0,,0.0,,,,"ASSIST  by DULAC,GORAN",1,assist,,cabrini college,"dulac,goran",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
10,10,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,18:20,,5.0,,0.0,"MISS LAYUP by MULLANEY,JEFF",,,"MISS LAYUP by MULLANEY,JEFF",1,layup,missed,centre college,"mullaney,jeff",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1100.0,cabrini college,1,0,0.0,0
11,11,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"REBOUND DEF by DULAC,GORAN",5.0,,0.0,,,,"REBOUND DEF by DULAC,GORAN",1,defensive rebound,,cabrini college,"dulac,goran",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
12,12,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,18:12,"GOOD 3PTR by BOYD,JOHN",8.0,,0.0,,CAMB 8-0 (-8),,"GOOD 3PTR by BOYD,JOHN",1,three pointer,good,cabrini college,"boyd,john",3.0,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1092.0,cabrini college,1,0,0.0,0
13,13,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"ASSIST  by LEMONS,CORY",8.0,,0.0,,,,"ASSIST  by LEMONS,CORY",1,assist,,cabrini college,"lemons,cory",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
14,14,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,17:50,,8.0,,0.0,"MISS JUMPER by TAYLOR,CHRIS",,,"MISS JUMPER by TAYLOR,CHRIS",1,jumper,missed,centre college,"taylor,chris",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1070.0,cabrini college,1,0,0.0,0
15,15,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"REBOUND DEF by LEMONS,CORY",8.0,,0.0,,,,"REBOUND DEF by LEMONS,CORY",1,defensive rebound,,cabrini college,"lemons,cory",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
16,16,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,17:28,"GOOD JUMPER by DULAC,GORAN",10.0,,0.0,,CAMB 10-0 (-10),,"GOOD JUMPER by DULAC,GORAN",1,jumper,good,cabrini college,"dulac,goran",2.0,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1048.0,cabrini college,1,0,0.0,0
17,17,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,--,"ASSIST  by LEMONS,CORY",10.0,,0.0,,,,"ASSIST  by LEMONS,CORY",1,assist,,cabrini college,"lemons,cory",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",,cabrini college,1,0,0.0,0
18,18,710,Centre College,Cabrini College,0,67-69,"26,31,12","31,26,10",8-3,9-1,,,12/30/11,7:00 p.m.,,"Alumni Gymnasium, Danville, KY",Win,3,True,356,False,17:00,,10.0,,0.0,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,centre college,"ellis,bryon",,"['lemons,cory', 'boyd,john', 'dulac,goran', 'rafferty,fran', 'williams,aj']","['ross,greg', 'mullaney,jeff', 'karsner,josh', 'ellis,bryon', 'taylor,chris']",1020.0,cabrini college,1,0,0.0,0
