,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds)
0,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:47,"FOUL  by BUESCHER,HUNTER",,,,,,,"FOUL  by BUESCHER,HUNTER",1,foul,,sewanee,"buescher,hunter",,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1187
1,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:47,,0,,1 (+1),"GOOD FT by GEE,TYLER",RHO 0-1 (+1),,"GOOD FT by GEE,TYLER",1,free throw,good,rhodes,"gee,tyler",1,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1187
2,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:47,,0,,2 (+2),"GOOD FT by GEE,TYLER",RHO 0-2 (+2),,"GOOD FT by GEE,TYLER",1,free throw,good,rhodes,"gee,tyler",1,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1187
3,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:33,"GOOD LAYUP by STONE,BRODY(in the paint)",2,,2,,SEW 2-2 (0),,"GOOD LAYUP by STONE,BRODY(in the paint)",1,layup,good,sewanee,"stone,brody",2,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1173
4,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,--,"ASSIST  by BUESCHER,HUNTER",,,,,,,"ASSIST  by BUESCHER,HUNTER",1,assist,,sewanee,"buescher,hunter",,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",
5,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:20,,2,,4 (+2),"GOOD LAYUP by GEE,TYLER(in the paint)",RHO 2-4 (+2),,"GOOD LAYUP by GEE,TYLER(in the paint)",1,layup,good,rhodes,"gee,tyler",2,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1160
6,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",1,assist,,rhodes,"weatherford,mitch",,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",
7,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:10,,,,,"FOUL  by SULLIVAN,BRENNAN",,,"FOUL  by SULLIVAN,BRENNAN",1,foul,,rhodes,"sullivan,brennan",,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1150
8,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:10,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",1,subbing out,,rhodes,"samson,vaughn",,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1150
9,4729,Rhodes,Sewanee,1,97-113,"63,50","42,55",13-10,13-11,10-3,6-7,02/12/17,5:26 p.m.,N/A,"Memphis, Tenn.",Win,2,False,N/A,False,19:10,,,,,"SUB OUT by GALVIN,DANNY",,,"SUB OUT by GALVIN,DANNY",1,subbing out,,rhodes,"galvin,danny",,"['stone,brody', 'williams,jorden', 'born,clay', 'thomas,adrian', 'buescher,hunter']","['gee,tyler', 'weatherford,mitch', 'berry,bryce', 'sullivan,brennan', 'ashby,kendrick']",1150
