Time Remaining,BSCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND DEF by INUNGU,TOM",,,"REBOUND DEF by INUNGU,TOM",1
00:37,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",1
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",1
00:11,"GOOD JUMPER by THOM,IAN(in the paint)",28,,31 (+3),,BSCM 28-31 (-3),,"GOOD JUMPER by THOM,IAN(in the paint)",1
00:07,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",1
00:07,,28,,32 (+4),"GOOD FT by EDWARDS,JUSTIN",OUM 28-32 (-4),,"GOOD FT by EDWARDS,JUSTIN",1
00:07,,,,,"MISS FT by EDWARDS,JUSTIN",,,"MISS FT by EDWARDS,JUSTIN",1
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",1
00:07,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",1
00:07,,,,,"SUB OUT by TURNER,MIKE",,,"SUB OUT by TURNER,MIKE",1
00:00,,,,,"FOUL  by ANDINO,GEORGE",,,"FOUL  by ANDINO,GEORGE",1
00:00,"MISS FT by THOM,IAN",,,,,,,"MISS FT by THOM,IAN",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
00:00,"GOOD FT by THOM,IAN",29,,32 (+3),,BSCM 29-32 (-3),,"GOOD FT by THOM,IAN",1
19:45,,29,,34 (+5),"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",OUM 29-34 (-5),,"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",2
19:25,"MISS 3PTR by DENEKA,HARRISON",,,,,,,"MISS 3PTR by DENEKA,HARRISON",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
19:19,,29,,36 (+7),"GOOD DUNK by EDWARDS,JUSTIN(fastbreak)(in the paint)",OUM 29-36 (-7),,"GOOD DUNK by EDWARDS,JUSTIN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by PATRICK,DREW",,,"ASSIST  by PATRICK,DREW",2
18:56,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",31,,36 (+5),,BSCM 31-36 (-5),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",2
18:24,,,,,"MISS LAYUP by INUNGU,TOM",,,"MISS LAYUP by INUNGU,TOM",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
18:15,,,,,"FOUL  by INUNGU,TOM",,,"FOUL  by INUNGU,TOM",2
18:15,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",2
18:15,,,,,"SUB OUT by TURNER,MIKE",,,"SUB OUT by TURNER,MIKE",2
18:14,"MISS 3PTR by MCLEAN,JAMES",,,,,,,"MISS 3PTR by MCLEAN,JAMES",2
--,,,,,"REBOUND DEF by EDWARDS,JUSTIN",,,"REBOUND DEF by EDWARDS,JUSTIN",2
18:10,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
17:47,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
17:25,"MISS JUMPER by DENEKA,HARRISON",,,,,,,"MISS JUMPER by DENEKA,HARRISON",2
--,,,,,"REBOUND DEF by LAWRENCE,CHRIS",,,"REBOUND DEF by LAWRENCE,CHRIS",2
17:06,,,,,"MISS 3PTR by ANDINO,GEORGE",,,"MISS 3PTR by ANDINO,GEORGE",2
--,,,,,"REBOUND OFF by LAWRENCE,CHRIS",,,"REBOUND OFF by LAWRENCE,CHRIS",2
17:03,,31,,38 (+7),"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",OUM 31-38 (-7),,"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",2
16:39,"MISS JUMPER by LEWIS,EVAN",,,,,,,"MISS JUMPER by LEWIS,EVAN",2
--,,,,,"REBOUND DEF by INUNGU,TOM",,,"REBOUND DEF by INUNGU,TOM",2
16:29,,31,,40 (+9),"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 31-40 (-9),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
16:22,"MISS LAYUP by DENEKA,HARRISON",,,,,,,"MISS LAYUP by DENEKA,HARRISON",2
16:22,,,,,"BLOCK  by INUNGU,TOM",,,"BLOCK  by INUNGU,TOM",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
16:16,,31,,42 (+11),"GOOD LAYUP by ANDINO,GEORGE(fastbreak)(in the paint)",OUM 31-42 (-11),,"GOOD LAYUP by ANDINO,GEORGE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by EDWARDS,JUSTIN",,,"ASSIST  by EDWARDS,JUSTIN",2
16:09,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
16:09,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
16:00,,,,,"FOUL  by PATRICK,DREW",,,"FOUL  by PATRICK,DREW",2
16:00,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",2
16:00,"SUB IN by GRAHAM,CHRIS",,,,,,,"SUB IN by GRAHAM,CHRIS",2
16:00,"SUB IN by MURPHY,JUWAN",,,,,,,"SUB IN by MURPHY,JUWAN",2
16:00,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
16:00,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",2
16:00,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
16:00,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",2
16:00,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
16:00,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
16:00,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
15:41,"TURNOVER  by GRAHAM,CHRIS",,,,,,,"TURNOVER  by GRAHAM,CHRIS",2
15:41,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
15:36,"FOUL  by MURPHY,JUWAN",,,,,,,"FOUL  by MURPHY,JUWAN",2
15:36,,31,,43 (+12),"GOOD FT by EDWARDS,JUSTIN",OUM 31-43 (-12),,"GOOD FT by EDWARDS,JUSTIN",2
15:36,,31,,44 (+13),"GOOD FT by EDWARDS,JUSTIN",OUM 31-44 (-13),,"GOOD FT by EDWARDS,JUSTIN",2
15:19,"GOOD LAYUP by MOORE,KADEN(in the paint)",33,,44 (+11),,BSCM 33-44 (-11),,"GOOD LAYUP by MOORE,KADEN(in the paint)",2
15:03,,33,,46 (+13),"GOOD LAYUP by ANDINO,GEORGE(in the paint)",OUM 33-46 (-13),,"GOOD LAYUP by ANDINO,GEORGE(in the paint)",2
--,,,,,"ASSIST  by LAWRENCE,CHRIS",,,"ASSIST  by LAWRENCE,CHRIS",2
14:49,"GOOD LAYUP by PERKINS,ALEX(in the paint)",35,,46 (+11),,BSCM 35-46 (-11),,"GOOD LAYUP by PERKINS,ALEX(in the paint)",2
--,"ASSIST  by GRAHAM,CHRIS",,,,,,,"ASSIST  by GRAHAM,CHRIS",2
14:15,,35,,49 (+14),"GOOD 3PTR by LAWRENCE,CHRIS",OUM 35-49 (-14),,"GOOD 3PTR by LAWRENCE,CHRIS",2
--,,,,,"ASSIST  by EDWARDS,JUSTIN",,,"ASSIST  by EDWARDS,JUSTIN",2
13:59,"TURNOVER  by GRAHAM,CHRIS",,,,,,,"TURNOVER  by GRAHAM,CHRIS",2
13:59,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
13:59,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
13:59,,,,,"SUB IN by HUGHES,JUSTIN",,,"SUB IN by HUGHES,JUSTIN",2
13:59,,,,,"SUB IN by TURNER,MIKE",,,"SUB IN by TURNER,MIKE",2
13:59,,,,,"SUB OUT by ANDINO,GEORGE",,,"SUB OUT by ANDINO,GEORGE",2
13:59,,,,,"SUB OUT by LAWRENCE,CHRIS",,,"SUB OUT by LAWRENCE,CHRIS",2
13:45,"FOUL  by PERKINS,ALEX",,,,,,,"FOUL  by PERKINS,ALEX",2
13:45,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
13:45,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
13:45,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",2
13:45,"SUB OUT by MURPHY,JUWAN",,,,,,,"SUB OUT by MURPHY,JUWAN",2
13:35,,,,,"TURNOVER  by EDWARDS,JUSTIN",,,"TURNOVER  by EDWARDS,JUSTIN",2
13:13,"MISS LAYUP by LEWIS,EVAN",,,,,,,"MISS LAYUP by LEWIS,EVAN",2
--,"REBOUND OFF by GRAHAM,CHRIS",,,,,,,"REBOUND OFF by GRAHAM,CHRIS",2
13:10,"MISS LAYUP by GRAHAM,CHRIS",,,,,,,"MISS LAYUP by GRAHAM,CHRIS",2
13:10,,,,,"BLOCK  by INUNGU,TOM",,,"BLOCK  by INUNGU,TOM",2
--,,,,,"REBOUND DEF by HUGHES,JUSTIN",,,"REBOUND DEF by HUGHES,JUSTIN",2
12:53,"SUB IN by RUDAK,MATTY",,,,,,,"SUB IN by RUDAK,MATTY",2
12:53,"SUB OUT by GRAHAM,CHRIS",,,,,,,"SUB OUT by GRAHAM,CHRIS",2
12:45,,,,,"MISS 3PTR by HUGHES,JUSTIN",,,"MISS 3PTR by HUGHES,JUSTIN",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
12:28,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",2
12:28,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
12:28,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
12:28,,,,,"SUB OUT by HUGHES,JUSTIN",,,"SUB OUT by HUGHES,JUSTIN",2
12:28,,,,,"SUB OUT by INUNGU,TOM",,,"SUB OUT by INUNGU,TOM",2
12:28,,,,,"SUB OUT by EDWARDS,JUSTIN",,,"SUB OUT by EDWARDS,JUSTIN",2
12:13,"GOOD 3PTR by LEWIS,EVAN",38,,49 (+11),,BSCM 38-49 (-11),,"GOOD 3PTR by LEWIS,EVAN",2
11:54,,,,,"TURNOVER  by PATRICK,DREW",,,"TURNOVER  by PATRICK,DREW",2
11:54,"STEAL  by MCLEAN,JAMES",,,,,,,"STEAL  by MCLEAN,JAMES",2
11:54,,,,,"FOUL  by SIGRIST,CONNOR",,,"FOUL  by SIGRIST,CONNOR",2
11:54,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
11:54,"MISS FT by DENEKA,HARRISON",,,,,,,"MISS FT by DENEKA,HARRISON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:54,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
11:54,"SUB OUT by PERKINS,ALEX",,,,,,,"SUB OUT by PERKINS,ALEX",2
11:42,"MISS FT by DENEKA,HARRISON",,,,,,,"MISS FT by DENEKA,HARRISON",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
11:26,,,,,"MISS JUMPER by SIGRIST,CONNOR",,,"MISS JUMPER by SIGRIST,CONNOR",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
10:59,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
10:59,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
10:59,,,,,"SUB IN by INUNGU,TOM",,,"SUB IN by INUNGU,TOM",2
10:59,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
10:58,"GOOD 3PTR by BAK,CALVIN",41,,49 (+8),,BSCM 41-49 (-8),,"GOOD 3PTR by BAK,CALVIN",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
10:39,,41,,51 (+10),"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",OUM 41-51 (-10),,"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",2
10:13,"MISS 3PTR by THOM,IAN",,,,,,,"MISS 3PTR by THOM,IAN",2
--,"REBOUND OFF by DENEKA,HARRISON",,,,,,,"REBOUND OFF by DENEKA,HARRISON",2
10:09,,,,,"FOUL  by LAWRENCE,CHRIS",,,"FOUL  by LAWRENCE,CHRIS",2
10:09,"GOOD FT by DENEKA,HARRISON",42,,51 (+9),,BSCM 42-51 (-9),,"GOOD FT by DENEKA,HARRISON",2
10:09,"GOOD FT by DENEKA,HARRISON",43,,51 (+8),,BSCM 43-51 (-8),,"GOOD FT by DENEKA,HARRISON",2
09:58,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
09:42,"GOOD 3PTR by BAK,CALVIN",46,,51 (+5),,BSCM 46-51 (-5),,"GOOD 3PTR by BAK,CALVIN",2
--,"ASSIST  by MCLEAN,JAMES",,,,,,,"ASSIST  by MCLEAN,JAMES",2
09:20,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
09:18,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",2
09:18,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
09:17,,,,,"MISS JUMPER by PATRICK,DREW",,,"MISS JUMPER by PATRICK,DREW",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
09:13,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
09:13,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
09:13,,,,,"SUB IN by HUGHES,JUSTIN",,,"SUB IN by HUGHES,JUSTIN",2
09:13,,,,,"SUB OUT by LAWRENCE,CHRIS",,,"SUB OUT by LAWRENCE,CHRIS",2
09:05,"FOUL  by MOORE,KADEN",,,,,,,"FOUL  by MOORE,KADEN",2
09:05,"TURNOVER  by MOORE,KADEN",,,,,,,"TURNOVER  by MOORE,KADEN",2
08:47,,46,,54 (+8),"GOOD 3PTR by HUGHES,JUSTIN",OUM 46-54 (-8),,"GOOD 3PTR by HUGHES,JUSTIN",2
--,,,,,"ASSIST  by EDWARDS,JUSTIN",,,"ASSIST  by EDWARDS,JUSTIN",2
08:31,,,,,"FOUL  by INUNGU,TOM",,,"FOUL  by INUNGU,TOM",2
08:17,"MISS 3PTR by THOM,IAN",,,,,,,"MISS 3PTR by THOM,IAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
07:56,"MISS LAYUP by MOORE,KADEN",,,,,,,"MISS LAYUP by MOORE,KADEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
07:53,"FOUL  by MOORE,KADEN",,,,,,,"FOUL  by MOORE,KADEN",2
07:53,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
07:47,,,,,"MISS LAYUP by LAWRENCE,CHRIS",,,"MISS LAYUP by LAWRENCE,CHRIS",2
--,"REBOUND DEF by RUDAK,MATTY",,,,,,,"REBOUND DEF by RUDAK,MATTY",2
07:43,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
07:41,,,,,"STEAL  by TURNER,MIKE",,,"STEAL  by TURNER,MIKE",2
07:40,,46,,56 (+10),"GOOD LAYUP by TURNER,MIKE(fastbreak)(in the paint)",OUM 46-56 (-10),,"GOOD LAYUP by TURNER,MIKE(fastbreak)(in the paint)",2
07:38,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
07:38,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
07:38,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",2
07:38,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
07:05,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,"REBOUND OFF by LEWIS,EVAN",,,,,,,"REBOUND OFF by LEWIS,EVAN",2
07:02,"MISS LAYUP by LEWIS,EVAN",,,,,,,"MISS LAYUP by LEWIS,EVAN",2
--,"REBOUND OFF by MCLEAN,JAMES",,,,,,,"REBOUND OFF by MCLEAN,JAMES",2
06:50,,,,,"FOUL  by LAWRENCE,CHRIS",,,"FOUL  by LAWRENCE,CHRIS",2
06:50,"TURNOVER  by MCLEAN,JAMES",,,,,,,"TURNOVER  by MCLEAN,JAMES",2
06:50,,,,,"STEAL  by PATRICK,DREW",,,"STEAL  by PATRICK,DREW",2
06:50,,46,,58 (+12),"GOOD DUNK by EDWARDS,JUSTIN(fastbreak)(in the paint)",OUM 46-58 (-12),,"GOOD DUNK by EDWARDS,JUSTIN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by PATRICK,DREW",,,"ASSIST  by PATRICK,DREW",2
06:50,"SUB IN by GRAHAM,CHRIS",,,,,,,"SUB IN by GRAHAM,CHRIS",2
06:50,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",2
06:50,,,,,"SUB IN by EDWARDS,JUSTIN",,,"SUB IN by EDWARDS,JUSTIN",2
06:50,,,,,"SUB OUT by HUGHES,JUSTIN",,,"SUB OUT by HUGHES,JUSTIN",2
06:22,"MISS JUMPER by DENEKA,HARRISON",,,,,,,"MISS JUMPER by DENEKA,HARRISON",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
06:17,,,,,"FOUL  by TURNER,MIKE",,,"FOUL  by TURNER,MIKE",2
06:17,,,,,"TURNOVER  by TURNER,MIKE",,,"TURNOVER  by TURNER,MIKE",2
06:17,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
06:17,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
06:09,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,"REBOUND OFF by THOM,IAN",,,,,,,"REBOUND OFF by THOM,IAN",2
06:05,"GOOD 3PTR by MCLEAN,JAMES",49,,58 (+9),,BSCM 49-58 (-9),,"GOOD 3PTR by MCLEAN,JAMES",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
05:48,,,,,"TURNOVER  by PATRICK,DREW",,,"TURNOVER  by PATRICK,DREW",2
05:48,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",2
05:48,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
05:38,"MISS 3PTR by PERKINS,ALEX",,,,,,,"MISS 3PTR by PERKINS,ALEX",2
--,,,,,"REBOUND DEF by LAWRENCE,CHRIS",,,"REBOUND DEF by LAWRENCE,CHRIS",2
05:17,,,,,"TURNOVER  by TURNER,MIKE",,,"TURNOVER  by TURNER,MIKE",2
05:15,,,,,"FOUL  by PATRICK,DREW",,,"FOUL  by PATRICK,DREW",2
05:15,"MISS FT by THOM,IAN",,,,,,,"MISS FT by THOM,IAN",2
--,,,,,"REBOUND DEF by EDWARDS,JUSTIN",,,"REBOUND DEF by EDWARDS,JUSTIN",2
05:15,,,,,"TURNOVER  by PATRICK,DREW",,,"TURNOVER  by PATRICK,DREW",2
05:15,"STEAL  by DENEKA,HARRISON",,,,,,,"STEAL  by DENEKA,HARRISON",2
05:15,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
05:15,,,,,"SUB OUT by TURNER,MIKE",,,"SUB OUT by TURNER,MIKE",2
04:50,"TURNOVER  by MCLEAN,JAMES",,,,,,,"TURNOVER  by MCLEAN,JAMES",2
04:50,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
04:50,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
04:33,,,,,"MISS LAYUP by ANDINO,GEORGE",,,"MISS LAYUP by ANDINO,GEORGE",2
04:33,"BLOCK  by THOM,IAN",,,,,,,"BLOCK  by THOM,IAN",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
04:14,"TURNOVER  by GRAHAM,CHRIS",,,,,,,"TURNOVER  by GRAHAM,CHRIS",2
04:14,,,,,"STEAL  by INUNGU,TOM",,,"STEAL  by INUNGU,TOM",2
04:10,,,,,"MISS JUMPER by LAWRENCE,CHRIS",,,"MISS JUMPER by LAWRENCE,CHRIS",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
03:55,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
03:55,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
03:55,"SUB IN by RUDAK,MATTY",,,,,,,"SUB IN by RUDAK,MATTY",2
03:55,"SUB OUT by GRAHAM,CHRIS",,,,,,,"SUB OUT by GRAHAM,CHRIS",2
03:55,"SUB OUT by PERKINS,ALEX",,,,,,,"SUB OUT by PERKINS,ALEX",2
03:39,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
03:39,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
03:16,,,,,"MISS LAYUP by EDWARDS,JUSTIN",,,"MISS LAYUP by EDWARDS,JUSTIN",2
--,"REBOUND DEF by RUDAK,MATTY",,,,,,,"REBOUND DEF by RUDAK,MATTY",2
03:01,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",51,,58 (+7),,BSCM 51-58 (-7),,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
02:39,,,,,"MISS 3PTR by ANDINO,GEORGE",,,"MISS 3PTR by ANDINO,GEORGE",2
--,"REBOUND DEF by RUDAK,MATTY",,,,,,,"REBOUND DEF by RUDAK,MATTY",2
02:27,"GOOD 3PTR by MCLEAN,JAMES",54,,58 (+4),,BSCM 54-58 (-4),,"GOOD 3PTR by MCLEAN,JAMES",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
01:52,,,,,"FOUL  by INUNGU,TOM",,,"FOUL  by INUNGU,TOM",2
01:52,,,,,"TURNOVER  by INUNGU,TOM",,,"TURNOVER  by INUNGU,TOM",2
01:35,"MISS JUMPER by DENEKA,HARRISON",,,,,,,"MISS JUMPER by DENEKA,HARRISON",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
01:32,,54,,60 (+6),"GOOD LAYUP by PATRICK,DREW(fastbreak)(in the paint)",OUM 54-60 (-6),,"GOOD LAYUP by PATRICK,DREW(fastbreak)(in the paint)",2
01:32,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:32,,,,,"SUB IN by TURNER,MIKE",,,"SUB IN by TURNER,MIKE",2
01:32,,,,,"SUB OUT by ANDINO,GEORGE",,,"SUB OUT by ANDINO,GEORGE",2
01:24,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",56,,60 (+4),,BSCM 56-60 (-4),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",2
00:55,,56,,62 (+6),"GOOD JUMPER by INUNGU,TOM(in the paint)",OUM 56-62 (-6),,"GOOD JUMPER by INUNGU,TOM(in the paint)",2
--,,,,,"ASSIST  by LAWRENCE,CHRIS",,,"ASSIST  by LAWRENCE,CHRIS",2
00:42,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
00:41,,,,,"STEAL  by TURNER,MIKE",,,"STEAL  by TURNER,MIKE",2
00:32,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
00:32,,,,,"MISS FT by EDWARDS,JUSTIN",,,"MISS FT by EDWARDS,JUSTIN",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
00:32,,,,,"SUB IN by HUFFMAN,DEVIN",,,"SUB IN by HUFFMAN,DEVIN",2
00:32,,,,,"SUB OUT by TURNER,MIKE",,,"SUB OUT by TURNER,MIKE",2
00:22,"MISS JUMPER by RUDAK,MATTY",,,,,,,"MISS JUMPER by RUDAK,MATTY",2
00:22,,,,,"BLOCK  by INUNGU,TOM",,,"BLOCK  by INUNGU,TOM",2
--,"REBOUND OFF by RUDAK,MATTY",,,,,,,"REBOUND OFF by RUDAK,MATTY",2
00:18,"MISS JUMPER by RUDAK,MATTY",,,,,,,"MISS JUMPER by RUDAK,MATTY",2
--,,,,,"REBOUND DEF by INUNGU,TOM",,,"REBOUND DEF by INUNGU,TOM",2
00:18,"FOUL  by RUDAK,MATTY",,,,,,,"FOUL  by RUDAK,MATTY",2
00:18,,,,,"MISS FT by INUNGU,TOM",,,"MISS FT by INUNGU,TOM",2
--,,,,,"REBOUND OFF by HUFFMAN,DEVIN",,,"REBOUND OFF by HUFFMAN,DEVIN",2
00:18,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
00:18,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
00:14,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
00:14,,56,,63 (+7),"GOOD FT by INUNGU,TOM",OUM 56-63 (-7),,"GOOD FT by INUNGU,TOM",2
00:14,,,,,"MISS FT by INUNGU,TOM",,,"MISS FT by INUNGU,TOM",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
00:14,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
00:14,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",2
00:12,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
00:12,,,,,"MISS FT by EDWARDS,JUSTIN",,,"MISS FT by EDWARDS,JUSTIN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:12,,,,,"MISS FT by EDWARDS,JUSTIN",,,"MISS FT by EDWARDS,JUSTIN",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
00:03,,,,,"FOUL  by PATRICK,DREW",,,"FOUL  by PATRICK,DREW",2
00:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
