,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:51,"TURNOVER  by RAKES,BAILEY",,,,,,,"TURNOVER  by RAKES,BAILEY",1,turnover,,rhodes,"rakes,bailey",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1191.0,centre,1,0,0.0
1,1,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:50,,,,,"STEAL  by ASHBY,KENDRICK",,,"STEAL  by ASHBY,KENDRICK",1,steal,,centre,,,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1190.0,centre,1,0,0.0
2,2,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:35,,0.0,,2.0,"GOOD LAYUP by DARST,DANIEL(in the paint)",RHODES 0-2 (-2),,"GOOD LAYUP by DARST,DANIEL(in the paint)",1,layup,good,centre,"darst,daniel",2.0,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1175.0,centre,1,0,0.0
3,3,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:24,"TURNOVER  by RAKES,BAILEY",0.0,,2.0,,,,"TURNOVER  by RAKES,BAILEY",1,turnover,,rhodes,"rakes,bailey",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1164.0,centre,1,0,0.0
4,4,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:22,,0.0,,2.0,"STEAL  by NESTLEHUTT,JAKE",,,"STEAL  by NESTLEHUTT,JAKE",1,steal,,centre,,,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1162.0,centre,1,0,0.0
5,5,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:19,,0.0,,2.0,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",1,three pointer,missed,centre,"nestlehutt,jake",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1159.0,centre,1,0,0.0
6,6,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,,0.0,,2.0,"REBOUND OFF by ASHBY,KENDRICK",,,"REBOUND OFF by ASHBY,KENDRICK",1,offensive rebound,,centre,"ashby,kendrick",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,centre,1,0,0.0
7,7,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:15,,0.0,,2.0,"MISS JUMPER by ASHBY,KENDRICK",,,"MISS JUMPER by ASHBY,KENDRICK",1,jumper,missed,centre,"ashby,kendrick",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1155.0,centre,1,0,0.0
8,8,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,"REBOUND DEF by SPITZER,JAKOB",0.0,,2.0,,,,"REBOUND DEF by SPITZER,JAKOB",1,defensive rebound,,rhodes,"spitzer,jakob",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,centre,1,0,0.0
9,9,878,Rhodes,Centre,1,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:05,"MISS LAYUP by WALKER,ART",0.0,,2.0,,,,"MISS LAYUP by WALKER,ART",1,layup,missed,rhodes,"walker,art",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1145.0,rhodes,2,0,0.0
