,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,19:47,"MISS LAYUP by WESLEY,TYLER",,,,,,,"MISS LAYUP by WESLEY,TYLER",1,layup,missed,centre,"wesley,tyler",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1187.0,thomas more,1,0,0.0,1
1,1,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,,,,,"REBOUND DEF by MCGOVNEY,NATE",,,"REBOUND DEF by MCGOVNEY,NATE",1,defensive rebound,,thomas more,"mcgovney,nate",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,thomas more,1,0,0.0,0
2,2,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,19:24,,,,,"TURNOVER  by MAYS,DREW",,,"TURNOVER  by MAYS,DREW",1,turnover,,thomas more,"mays,drew",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1164.0,thomas more,1,0,0.0,0
3,3,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,19:22,"STEAL  by STEGGEMAN,ANDREW",,,,,,,"STEAL  by STEGGEMAN,ANDREW",1,steal,,centre,,,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1162.0,thomas more,1,0,0.0,0
4,4,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,19:18,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",1,three pointer,missed,centre,"karsner,josh",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1158.0,centre,2,0,0.0,1
5,5,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,,,,,"REBOUND DEF by PIPES,ELIOT",,,"REBOUND DEF by PIPES,ELIOT",1,defensive rebound,,thomas more,"pipes,eliot",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,centre,2,0,0.0,0
6,6,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,19:02,,,,,"MISS JUMPER by CLARK,JALEN",,,"MISS JUMPER by CLARK,JALEN",1,jumper,missed,thomas more,"clark,jalen",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1142.0,thomas more,3,0,0.0,1
7,7,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,"REBOUND DEF by KARSNER,JOSH",,,,,,,"REBOUND DEF by KARSNER,JOSH",1,defensive rebound,,centre,"karsner,josh",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,thomas more,3,0,0.0,0
8,8,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,18:44,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",1,three pointer,missed,centre,"karsner,josh",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1124.0,centre,4,0,0.0,1
9,9,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,,,,,"REBOUND DEF by PIPES,ELIOT",,,"REBOUND DEF by PIPES,ELIOT",1,defensive rebound,,thomas more,"pipes,eliot",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,centre,4,0,0.0,0
10,10,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,18:39,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,1,timeout,,thomas more,,,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1119.0,thomas more,5,0,0.0,1
11,11,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,18:15,,,,,"MISS 3PTR by PIPES,ELIOT",,,"MISS 3PTR by PIPES,ELIOT",1,three pointer,missed,thomas more,"pipes,eliot",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1095.0,thomas more,5,0,0.0,0
12,12,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,"REBOUND DEF by SCINTA,BLAKE",,,,,,,"REBOUND DEF by SCINTA,BLAKE",1,defensive rebound,,centre,"scinta,blake",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,thomas more,5,0,0.0,0
13,13,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,17:47,"GOOD 3PTR by KARSNER,JOSH",3.0,,0.0,,CENTRE_M 3-0 (+3),,"GOOD 3PTR by KARSNER,JOSH",1,three pointer,good,centre,"karsner,josh",3.0,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1067.0,centre,6,0,0.0,1
14,14,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,"ASSIST  by GUMP,MATT",3.0,,0.0,,,,"ASSIST  by GUMP,MATT",1,assist,,centre,"gump,matt",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,centre,6,0,0.0,0
15,15,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,17:22,,3.0,,0.0,"MISS 3PTR by MUMFORD,DREW",,,"MISS 3PTR by MUMFORD,DREW",1,three pointer,missed,thomas more,"mumford,drew",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1042.0,centre,6,0,0.0,0
16,16,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,--,REBOUND DEF by TEAM,3.0,,0.0,,,,REBOUND DEF by TEAM,1,defensive rebound,,centre,,,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",,centre,6,0,0.0,0
17,17,787,Thomas More,Centre,0,84-75,"39,36","36,48",2-3,4-0,,,11/29/14,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,543,False,17:06,"FOUL  by KARSNER,JOSH",3.0,,0.0,,,,"FOUL  by KARSNER,JOSH",1,foul,,centre,"karsner,josh",,"['karsner,josh', 'gump,matt', 'scinta,blake', 'steggeman,andrew', 'wesley,tyler']","['mcgovney,nate', 'mumford,drew', 'mays,drew', 'clark,jalen', 'pipes,eliot']",1026.0,centre,6,0,0.0,0
