,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,19:45,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",1,layup,missed,centre college,"wesley,tyler",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",1185.0,berry college,1,0,0.0,1
1,1,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,19:45,"BLOCK  by ELLINGSWORTH,COLEMAN",,,,,,,"BLOCK  by ELLINGSWORTH,COLEMAN",1,block,,berry college,"ellingsworth,coleman",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",1185.0,berry college,1,0,0.0,0
2,2,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,--,"REBOUND DEF by KORN,LUKAS",,,,,,,"REBOUND DEF by KORN,LUKAS",1,defensive rebound,,berry college,"korn,lukas",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",,berry college,1,0,0.0,0
3,3,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,19:32,"MISS JUMPER by HARVILLE,TYLER",,,,,,,"MISS JUMPER by HARVILLE,TYLER",1,jumper,missed,berry college,"harville,tyler",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",1172.0,berry college,1,0,0.0,0
4,4,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",1,defensive rebound,,centre college,"scinta,blake",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",,berry college,1,0,0.0,0
5,5,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,19:19,,0.0,,2.0,"GOOD DUNK by WESLEY,TYLER(in the paint)",CENTRE_M 0-2 (+2),,"GOOD DUNK by WESLEY,TYLER(in the paint)",1,dunk,good,centre college,,2.0,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",1159.0,centre college,2,0,0.0,1
6,6,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,19:01,"GOOD 3PTR by CHAYKOWSKY,ZACK",3.0,,2.0,,BCM 3-2 (-1),,"GOOD 3PTR by CHAYKOWSKY,ZACK",1,three pointer,good,berry college,"chaykowsky,zack",3.0,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",1141.0,berry college,3,0,0.0,1
7,7,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,--,"ASSIST  by MCCLOUD,LEE",3.0,,2.0,,,,"ASSIST  by MCCLOUD,LEE",1,assist,,berry college,"mccloud,lee",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",,berry college,3,0,0.0,0
8,8,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,18:33,,3.0,,5.0,"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 3-5 (+2),,"GOOD 3PTR by KARSNER,JOSH",1,three pointer,good,centre college,"karsner,josh",3.0,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",1113.0,berry college,3,0,0.0,0
9,9,799,Centre College,Berry College,1,66-92,"48,44","31,35",13-4,5-12,4-3,1-6,01/30/15,8:00 PM,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,189,False,--,,3.0,,5.0,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",1,assist,,centre college,"wesley,tyler",,"['chaykowsky,zack', 'ellingsworth,coleman', 'harville,tyler', 'korn,lukas', 'mccloud,lee']","['scinta,blake', 'karsner,josh', 'wesley,tyler', 'gump,matt', 'geegan,mike']",,berry college,3,0,0.0,0
