,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,19:49,,,,,"MISS JUMPER by DAVIS,ALEX",,,"MISS JUMPER by DAVIS,ALEX",1,jumper,missed,oglethorpe,"davis,alex",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",1189.0,sewanee,1,0,0.0
1,1,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",1,defensive rebound,,sewanee,"carter,keshonn",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",,sewanee,1,0,0.0
2,2,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,19:24,"GOOD 3PTR by AFFRONTI,LEWIS",3.0,,0.0,,SEM 3-0 (+3),,"GOOD 3PTR by AFFRONTI,LEWIS",1,three pointer,good,sewanee,"affronti,lewis",3.0,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",1164.0,sewanee,1,0,0.0
3,3,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,--,"ASSIST  by BOULDIN,BRETT",3.0,,0.0,,,,"ASSIST  by BOULDIN,BRETT",1,assist,,sewanee,"bouldin,brett",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",,sewanee,1,0,0.0
4,4,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,18:55,,3.0,,0.0,"MISS 3PTR by JOVAAG,BRANDEN",,,"MISS 3PTR by JOVAAG,BRANDEN",1,three pointer,missed,oglethorpe,"jovaag,branden",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",1135.0,sewanee,1,0,0.0
5,5,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,--,"REBOUND DEF by BROWN,TYLER",3.0,,0.0,,,,"REBOUND DEF by BROWN,TYLER",1,defensive rebound,,sewanee,"brown,tyler",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",,sewanee,1,0,0.0
6,6,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,18:31,"GOOD LAYUP by CARTER,KESHONN(in the paint)",5.0,,0.0,,SEM 5-0 (+5),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",1,layup,good,sewanee,"carter,keshonn",2.0,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",1111.0,sewanee,1,0,0.0
7,7,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,17:57,,5.0,,0.0,"MISS JUMPER by MOLINET,CHRISTIAN",,,"MISS JUMPER by MOLINET,CHRISTIAN",1,jumper,missed,oglethorpe,"molinet,christian",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",1077.0,sewanee,1,0,0.0
8,8,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,--,"REBOUND DEF by BROWN,TYLER",5.0,,0.0,,,,"REBOUND DEF by BROWN,TYLER",1,defensive rebound,,sewanee,"brown,tyler",,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",,sewanee,1,0,0.0
9,9,1056,Oglethorpe,Sewanee,1,57-51,"16,35","31,26",14-7; 6-4 SAA,13-7; 5-5 SAA,,,02/02/13,8:00 PM,,"Dorough Field House/Atlanta, Ga.",Lose,2,False,483,False,17:38,"GOOD JUMPER by BRYANT,VALENTINO",7.0,,0.0,,SEM 7-0 (+7),,"GOOD JUMPER by BRYANT,VALENTINO",1,jumper,good,sewanee,"bryant,valentino",2.0,"['bryant,valentino', 'brown,tyler', 'bouldin,brett', 'affronti,lewis', 'carter,keshonn']","['molinet,christian', 'kinney,jordan', 'jovaag,branden', 'purdy,sam', 'davis,alex']",1058.0,sewanee,1,0,0.0
